,year,scenario,Annual_Emissions,Peak_Annual_Demand,Total_Annual_Demand,Peak_Annual_Fossil_Gen_GWp,Total_Annual_Fossil_Gen_GWh,Annual_NPV_OPEX_PP_BUSD,RE_PV_MY_new_annual_installed_GWp,RE_PV_MY_total_capacity_GWp,RE_PV_MY_annual_payments_BUSD,RE_WIND_MY_new_annual_installed_GWp,RE_WIND_MY_total_capacity_GWp,RE_WIND_MY_annual_payments_BUSD
0,1,linear_red_2055,100.25985290893571,56.90897009,143732.09574078,54.62051541417019,94111.78078370921,13.295489491005032,65.69281987072577,73.09181987072577,3.1176090287958376,0.0,7.399,0.0
1,2,linear_red_2055,102.59398456215017,58.14726887,148745.32465298002,55.577463093902054,96302.78027247915,12.95716133066582,5.194918004192877,78.28673787491864,3.1975415684702195,0.0,7.399,0.0
2,3,linear_red_2055,104.3401427797325,59.57792659,152034.93014428,56.750821372876196,97941.86166566686,12.550184097807172,3.1276070867608,81.41434496167945,3.173911686993395,0.0,7.399,0.0
3,4,linear_red_2055,106.13564983667048,60.8915819,155483.369807115,58.310621614450916,99627.26575948349,12.158238378589118,3.2138292821422083,84.62817424382165,3.147555877380692,0.0,7.399,0.0
4,5,linear_red_2055,108.80029512875522,62.07380229,158382.60613869003,59.330988188526675,102128.51133604332,11.869984315641254,0.7988170401188549,85.1029912839405,3.027195308889575,0.0,7.075,0.0
5,6,linear_red_2055,109.93632038372186,63.70655604,160921.01445153402,61.04607331991226,103194.87395934832,11.422784129222917,2.850994509368561,87.85998579330905,2.9840876064198354,0.0,6.981,0.0
6,7,linear_red_2055,112.57783412571071,64.96367652,164075.45870617,61.919770775011514,105674.40644429061,11.140235265417793,0.9252539881739043,88.70323978148296,2.8736418115124316,0.0,6.899,0.0
7,8,linear_red_2055,118.11395955946993,66.47422342,169633.36073088,63.536153455562655,110871.04904944461,11.131492631753215,1.2997238628153376,88.7889636442983,2.7799673869257604,8.060305317528108e-17,5.685,4.7885636536082475e-18
8,9,linear_red_2055,112.66694065095196,67.81195929,173385.81622056,65.26534465708242,105758.04883480453,10.112519616655131,27.25354081155905,115.73550445585735,3.5306089418825373,3.231357457149076e-16,5.378,2.306936911516409e-17
9,10,linear_red_2055,114.951724140001,69.52513481,177528.681454134,66.64458780021074,107902.72625673319,9.826278431749135,6.4415004364345565,121.73000489229192,3.56694931188038,4.1636766718731006e-16,4.931000000000001,4.5057568946253875e-17
10,11,linear_red_2055,111.72413792999909,70.71119881,180421.10420310003,67.3554181402256,104873.06007387795,9.095598671534514,25.37994238851806,146.40794728081,4.189133354780168,5.527787623576329,9.75678762357633,0.29783215073495256
11,12,linear_red_2055,108.4965517199992,72.37542371,182794.93219122,67.1867674866605,101843.3938910244,8.412225649409093,1.4744511504900443e-14,145.62794728081002,3.9896508140763505,20.548832366644877,29.52561999022121,1.3632443987007932
12,13,linear_red_2055,105.26896551999981,73.89567136,189030.98700375098,69.73221595642224,98813.72771755859,7.773310832688195,7.89342907424962e-15,145.49894728081,3.799667441977477,33.64206736436319,63.038687354584404,3.0273310078357585
13,14,linear_red_2055,102.04137930999974,75.69076518,193152.74723732,70.24494946428102,95784.06153470537,7.176169703819243,5.521649688511426e-15,145.49894728081,3.618730897121407,22.522924303123915,85.56161165770831,4.0187798065190155
14,15,linear_red_2055,98.81379309999936,77.14956094,197260.7742668,71.15681972854105,92754.39535185181,6.618272603475912,5.5068745565462205e-15,143.13794728081004,3.4464103782108633,31.899753172396792,115.10036483010511,5.409382488971694
15,16,linear_red_2055,95.58620690000038,78.61636632,200591.30460421,71.03966217377291,89724.72917838623,6.09723606728665,5.454715578000468e-15,142.68394728081003,3.2822955982960607,24.72644816814584,139.37281299825096,6.360643436602787
16,17,linear_red_2055,92.3586206899996,80.49675056,203332.58563287,73.30759057493935,86695.06299553231,5.610814636876336,6.530211318883856e-15,142.52394728081003,3.1259958079010097,22.337868719535404,161.55068171778638,7.136512013460453
17,18,linear_red_2055,89.13103447999973,82.01285156,207135.69430625002,74.08057085436515,83665.39681267919,5.156893124855976,9.66483856907972e-15,142.36094728081002,2.9771388646676282,31.958780319196403,193.34646203698276,8.323908645779955
18,19,linear_red_2055,85.9034482799999,83.5375062,213695.56509806198,75.0481154736114,80635.73063921287,4.733479297894531,1.2848298993036992e-14,142.36094728081002,2.835370347302504,25.637483323287807,218.98394536027055,9.141717858523904
19,20,linear_red_2055,82.67586207000046,85.32761094,218170.9188701,76.09896550197865,77606.06445636011,4.338696961581846,5.0264706202415836e-14,142.1789472808101,2.7003527117166715,39.29788406120488,258.0998294214754,10.55331656472569
20,21,linear_red_2055,79.44827585999997,87.13830051,222502.949983549,76.74775088430329,74576.39827350643,3.9707794298660213,55.162430699021456,131.6485581091058,3.0069054887393296,33.49212811512339,291.59195753659884,11.61458957320462
21,22,linear_red_2055,76.2206896599998,88.42889481,225628.17646861,79.39239316400595,71546.73210003969,3.628063348445897,3.981056291213172,130.43469639612607,2.893630124845249,30.153602399281233,321.74555993588007,12.461645491751362
22,23,linear_red_2055,72.99310345000012,90.47568759,228539.107058407,79.04984831856683,68517.06591718685,3.308982858386023,9.334730586591322,136.64181989595662,2.978917332184657,36.16176994297902,357.90732987885906,13.539443892360357
23,24,linear_red_2055,69.76551724000058,91.72353277,234636.07019565802,79.45635478802315,65487.399734333936,3.0120640854102123,2.4412392970136914,135.8692299108281,2.8609670532990625,24.457326510026107,382.3646563888852,14.020486998987511
24,25,linear_red_2055,66.53793103000012,93.75065372,239239.17637701,80.75732042636315,62457.73355148033,2.7359199283223408,1.3972611035968852e-13,135.07041287070936,2.7136036018950818,60.89418401149474,443.25884040037994,16.14633732403708
25,26,linear_red_2055,63.31034482999993,95.22748469,243483.52902905998,81.11453829062117,59428.06737801378,2.4792451378670792,9.110636004805667e-15,132.21941836134081,2.5463017903287435,24.031845307165835,467.2906857075458,16.47675396925507
26,27,linear_red_2055,60.08275861999946,97.07851964,247884.76334438002,82.38205890421493,56398.40119516003,2.2408116651132284,6.849257660074145e-15,131.29416437316692,2.4131194095635564,48.15461630136843,515.4453020089142,17.88954211232733
27,28,linear_red_2055,56.85517240999948,98.72086847,249366.207971511,82.62876689855369,53368.735012306744,2.019464271084552,4.048277162338093e-15,129.99444051035155,2.281940277582229,46.81056546885797,562.2558674777721,19.169340092863642
28,29,linear_red_2055,53.627586210000764,100.14463,252930.20621657,85.9337694131082,50339.06883884133,1.81411637599758,2.204391983443492e-15,102.74089969879253,1.84047514399518,46.3544363897121,608.6103038674842,20.3637625688288
29,30,linear_red_2055,50.399999999997796,101.4738596,259578.17927824898,83.21567617708499,47309.40265598563,1.623746138916119,39.83395413245961,136.1333533948176,2.8288284198683824,63.86664660518242,672.4769504726665,22.293148436713494
