,year,scenario,Fossil_Gen_GWh_loc0,Discounted_Fossil_Gen_GWh_loc0,Annual_Emissions_loc0,Fossil_Gen_GWh_loc1,Discounted_Fossil_Gen_GWh_loc1,Annual_Emissions_loc1,Total_Annual_Demand_loc0,Discounted_Annual_Demand_loc0,Total_Annual_Demand_loc1,Discounted_Annual_Demand_loc1,RE_PV_MY_new_annual_installed_GWp_loc0,RE_PV_MY_total_capacity_GWp_loc0,RE_PV_MY_annual_generation_GWh_loc0,RE_PV_MY_discounted_annual_gen_GWh_loc0,RE_PV_MY_annual_CAPEX_BUSD_loc0,RE_WIND_MY_new_annual_installed_GWp_loc0,RE_WIND_MY_total_capacity_GWp_loc0,RE_WIND_MY_annual_generation_GWh_loc0,RE_WIND_MY_discounted_annual_gen_GWh_loc0,RE_WIND_MY_annual_CAPEX_BUSD_loc0,PP_CO2_MY_annual_OPEX_BUSD_loc0,RE_PV_MY_new_annual_installed_GWp_loc1,RE_PV_MY_total_capacity_GWp_loc1,RE_PV_MY_annual_generation_GWh_loc1,RE_PV_MY_discounted_annual_gen_GWh_loc1,RE_PV_MY_annual_CAPEX_BUSD_loc1,RE_WIND_MY_new_annual_installed_GWp_loc1,RE_WIND_MY_total_capacity_GWp_loc1,RE_WIND_MY_annual_generation_GWh_loc1,RE_WIND_MY_discounted_annual_gen_GWh_loc1,RE_WIND_MY_annual_CAPEX_BUSD_loc1,PP_CO2_MY_annual_OPEX_BUSD_loc1,EL_Transport_MY_annual_OPEX_BUSD_target_loc1,EL_Transport_MY_annual_CAPEX_BUSD_target_loc1,System_LCOE_USD_per_kWh,System_LCUE_USD_per_kWh
19,20,MEX-CHL_zero_cost_HVDC,286704.3348703525,113458.64093207143,116.39278541864725,107533.54743952326,42554.676240280234,38.87370000003,578237.6129490834,228828.25866820314,124517.65061733333,49275.86259721409,6.051747937468914,99.6142914559777,174373.61214470462,69005.5595333106,1.302461001655388,0.0,0.0,0.0,0.0,0.0,10.493789699807282,2.229099548640128,121.48969490332493,221939.37048218347,87828.94529869885,1.591636518874588,1.037400586024812,9.9922860616119,40064.859624445475,15855.02543649844,0.35057532083899234,2.689455538385712,0.0,0.0,0.049978021813509486,0.05907110619149536
20,21,MEX-CHL_zero_cost_HVDC,294770.76437699585,111096.00095212502,119.66749767260023,105552.09776967489,39781.47554457315,38.15740000003075,592841.7972196584,223435.8383796172,127432.48426498333,48027.96309585133,7.002477537387993,105.53476899331619,184737.33645291327,69625.55920307396,1.2812077677348195,3.1731682547389893e-12,3.1731682547389893e-12,2.5801503616379905e-09,9.724315355323272e-10,1.0562454892375181e-13,10.27526912806204,2.563464480900592,121.8981593842085,222685.56010611635,83927.84559167863,1.4899602803848362,1.1362648619223004,10.944550923479891,43883.04074744252,16539.05653419842,0.35841603429201757,2.51418925441702,0.0,0.0,0.04959667741076117,0.05864149245080619
21,22,MEX-CHL_zero_cost_HVDC,297942.2353951,106944.09049912858,120.95501341887804,100361.26947778721,36023.911384724815,36.28090000002854,592294.7146458251,212599.6654393108,127470.38989519166,45754.523170684304,8.10256675794179,112.38535355119598,196729.20184893566,70614.44490558426,1.2646534930962336,1.4739387631282018e-12,4.647107017867191e-12,3.7786319193171e-09,1.3563110762274616e-09,1.4614097518475428e-13,9.891258930264405,2.947984152988595,122.36789353717298,223543.67817354482,80239.29644414832,1.3938833030859832,1.2445509032681636,11.987566626685581,48065.09453146791,17252.59868781602,0.36615924085574003,2.27671119951461,0.0,0.0,0.048839341981653135,0.058805573265744794
22,23,MEX-CHL_zero_cost_HVDC,306794.0425254508,104877.50388746888,124.54856385597232,98695.16988801546,33738.931103090305,35.67860000002724,610227.1120079583,208606.05957348197,133687.71965480832,45701.12972986064,9.375479995145502,120.31216494264494,210604.98929784395,71995.28844166728,1.2529023877349967,1.777531217224292e-12,6.424638235091483e-12,5.223969022414183e-09,1.7858131368727932e-09,1.9013825979144004e-13,9.700120334552,3.390181775889513,122.90808781302822,224530.5139509891,76755.72724915852,1.3035180237928434,1.3631566043542405,13.129981726408372,52645.69804111735,17996.925088621174,0.3737877197556848,2.1323004457153063,0.0,0.0,0.048344306287613034,0.05805037974739231
23,24,MEX-CHL_zero_cost_HVDC,315823.0926739552,102822.93668263785,128.2140692866602,90994.81885357882,29625.30199490134,32.89490000002528,620596.6214081334,202048.45240491748,132668.32425344168,43192.99956506396,10.848367901594097,129.48427840289625,226660.66295358536,73794.20801056319,1.2460822466213197,2.9115081777544886e-12,9.336146412845971e-12,7.591359678905899e-09,2.471528883434437e-09,2.5845908814550276e-13,9.510093413777167,3.8987090422208963,123.52931123020207,225665.375094941,73470.17084278066,1.2190368574063353,1.4930654287537564,14.38126898513629,57662.83306524255,18773.363856992903,0.38128267028964324,1.8723190860777628,0.0,0.0,0.04766995826072762,0.058019613568077194
24,25,MEX-CHL_zero_cost_HVDC,325747.1153634435,101003.72734134425,132.24290492986654,84293.07640606922,26136.578052525634,30.47220000002326,638102.0321649875,197854.96366051,134118.43330885,41585.82234645809,12.55264649744886,140.0973308862602,245238.68293803054,76040.6459390645,1.2443457380688854,4.577729826474236e-12,1.3913876239320207e-11,1.1313579970760563e-08,3.5079780993493723e-09,3.5884790607126445e-13,9.341834741800932,4.483515398486233,124.2437181598783,226970.46541035108,70376.25790566806,1.1406783470997839,1.635354564118441,15.751803919622438,63158.10105717274,19583.30041221798,0.3886236206790167,1.6518317329196208,0.0,0.0,0.04696489815402046,0.057497782270761286
25,26,MEX-CHL_zero_cost_HVDC,330518.20149576897,97602.94099825992,134.17981322483425,76258.84155877255,22519.447278766005,27.567800000020934,637968.5620221667,188393.88462118132,133877.9137434833,39534.518997564504,9.643590964399403,147.4966176169537,258191.04484983112,76244.53117169628,1.217973655160091,6.621985377397841e-12,2.0535861616718047e-11,1.669801489340853e-08,4.930970079874046e-09,4.926574490489762e-13,9.02729601292905,5.156042708163768,125.0652861289051,228471.3192728884,67468.21383472822,1.0687541441904926,1.7912038540825705,17.25295083336574,69177.0680887364,20428.179944528652,0.395788331223422,1.4232290680180102,0.0,0.0,0.04620026785161909,0.057619151466041504
26,27,MEX-CHL_zero_cost_HVDC,345924.8760851543,97288.16638776276,140.43443009453796,70506.46882603732,19829.291111381586,25.48830000001899,665572.8589337501,187186.20000946656,138849.59830930832,39050.16307605678,11.158599103160771,156.05833229128865,273178.22281491134,76828.84415686865,1.1939514464511884,8.501249758533333e-12,2.903711137525138e-11,2.3610507669704413e-08,6.64023652957617e-09,6.483603149676026e-13,8.998182509204177,5.929449114268819,126.01008929316188,230197.30121457967,64740.85817715233,0.9983469592480932,1.9619055813809456,18.897157047989925,75769.64267841264,21309.509993794556,0.4028479063981743,1.253211198239317,0.0,0.0,0.04588104575486757,0.05678370994094025
27,28,MEX-CHL_zero_cost_HVDC,349502.9294327954,93613.77213423289,141.88700525597287,62461.445686526175,16730.193229460674,22.580000000016273,663751.8832984334,177784.82617472723,138547.0738168792,37109.60082425291,12.911615016931513,165.965092335619,290519.8864289535,77815.26321613512,1.1720482919852253,9.306160866382642e-12,3.834327224163402e-11,3.117748565424673e-08,8.350837123144006e-09,7.987124070635798e-13,8.658337784695185,6.818866481228808,127.09661293187003,232182.1804471828,62189.60673458773,0.929180828726173,2.1488751832918074,20.698056114870045,82990.48962649408,22228.86313946309,0.4097799388038022,1.0573482121019142,0.0,0.0,0.04485581588539789,0.056896287293532855
28,29,MEX-CHL_zero_cost_HVDC,358942.30364123575,91563.89776035982,145.71908912462527,56070.35073017933,14303.189703649781,20.26960000001203,680389.9604869292,173563.1496962495,141703.67852729585,36147.70675208214,14.940029734688938,177.4282043815039,310585.9253942939,79228.49335428076,1.1520087210201533,8.10490322440679e-12,4.6448175466040806e-11,3.7767703161390606e-08,9.634300765979456e-09,9.063838839365389e-13,8.468744903855683,7.841696453126783,128.34611511608682,234464.79156413276,59810.476462089544,0.8609714309459199,2.3536629882707145,22.67058086283204,90899.48328876053,23187.879806556844,0.4165602833318877,0.9039615892706667,0.0,0.0,0.04402280430757221,0.05627866448265182
29,30,MEX-CHL_zero_cost_HVDC,363106.55223800894,88215.40102940825,147.4096407989597,49591.5663217426,12048.088594891196,17.927500000008905,687950.9843993626,167135.1607491409,142897.5025869375,34716.42254625242,17.28710840356353,190.6921713273441,333804.339076795,81096.53614213588,1.1335477517751034,1.3811267903787575e-12,4.782930225641956e-11,3.8890717921903764e-08,9.448356843622975e-09,8.861210307730635e-13,8.159042441209952,9.017950920393497,129.78304262722884,237089.7943473331,57600.093304349364,0.7934242375157696,2.5779670710481857,24.83108721926708,99562.20404700997,24188.27119269865,0.42316294880744937,0.761439199197123,0.0,0.0,0.042829889885402365,0.05583615642000022
