,year,scenario,Annual_Emissions,Peak_Annual_Demand,Total_Annual_Demand,Peak_Annual_Fossil_Gen_GWp,Total_Annual_Fossil_Gen_GWh,Annual_NPV_OPEX_PP_BUSD,RE_PV_MY_new_annual_installed_GWp,RE_PV_MY_total_capacity_GWp,RE_PV_MY_annual_payments_BUSD,RE_WIND_MY_new_annual_installed_GWp,RE_WIND_MY_total_capacity_GWp,RE_WIND_MY_annual_payments_BUSD
0,1,slow_fast_2055,101.41532786778592,57.0251426,125259.79660752,54.34366870356927,82183.94281579465,13.448717375614699,65.88385666540007,73.28285666540008,3.1266751343014443,0.0,7.399,0.0
1,2,slow_fast_2055,102.53831525982102,58.2449726,128128.54118435,55.73105041975377,83093.97814822679,12.950130546799464,4.130031093328541,77.41288775872862,3.159359115372654,0.0,7.399,0.0
2,3,slow_fast_2055,104.45241867697263,59.3568174,130671.42750158202,57.030423567292516,84645.11020179348,12.563688805991106,2.2539830095340543,79.66687076826267,3.1016165381253202,0.0,7.399,0.0
3,4,slow_fast_2055,106.40130228840187,60.76753263,133647.86081304,58.399651700631324,86224.42708262181,12.188669867339382,2.7559271430736745,82.42279791133635,3.0609244605876693,0.0,7.399,0.0
4,5,slow_fast_2055,109.13168683871609,62.1781037,136837.42070835002,59.572259042707685,88437.04890681684,11.906138761683096,2.1753721591879356,84.27417007052428,2.9955645499544614,0.0,7.075,0.0
5,6,slow_fast_2055,111.68365557123977,63.47012443,139710.477478694,60.46353145010641,90505.08789846564,11.604338619847539,1.4608225055312112,85.64099257605548,2.90469283799308,0.0,6.981,0.0
6,7,slow_fast_2055,110.81318818993611,65.09629169,142988.65176896,62.18240785893331,89799.68721602284,10.965613226920052,11.139161328350477,96.69815390440597,3.1474529786893974,0.0,6.899,0.0
7,8,slow_fast_2055,114.63975023238211,66.22752027,145796.978217631,63.65118953774156,92900.61843312094,10.804070406049448,1.0525533419457863e-14,95.48415390440599,2.9975742654184736,0.0,5.685,0.0
8,9,slow_fast_2055,116.41711321812396,67.95038888,149235.03178542003,65.26395848239541,94340.94013847076,10.449119629331951,5.334111499280224,100.51126540368621,3.027659066054454,0.0,5.378,0.0
9,10,slow_fast_2055,120.13294929193695,69.38349713,152597.21048464,66.92512687016549,97352.14234846864,10.269178800068083,3.1222063829344155e-14,100.06426540368624,2.883484824813767,9.572198950514306e-17,4.931,5.3075898411147004e-18
10,11,slow_fast_2055,117.31573349038953,70.83001347,155877.96628932998,68.00076430783257,95069.15508015324,9.550817302827166,22.859862468045606,122.22212787173184,3.4595699754764118,1.5909628210177893e-15,4.229000000000002,9.077447184369407e-17
11,12,slow_fast_2055,119.93421382549184,72.52316903,159302.31803232,69.42119707784396,97191.09308152596,9.2990390366346,3.9391971075689236,125.38132497930077,3.4160510589520823,0.0,3.4490000000000016,8.64518779463753e-17
12,13,slow_fast_2055,123.25389929798698,74.01983682,162830.42616598,70.95214430626916,99881.26671478213,9.101361126248328,0.7727037976888687,126.02502877698963,3.2768885549150824,4.7846518209233836e-15,3.3200000000000065,3.2823788716670476e-16
13,14,slow_fast_2055,125.19096313999998,75.40985705,166011.489487202,72.29764402094936,101451.00520865257,8.804189074590253,4.810890722587766,130.83591949957741,3.2658240880788862,1.1748563860966109e-14,3.320000000000018,9.049709228843019e-16
14,15,slow_fast_2055,122.18596908000067,77.30705207,169784.46426244,73.99026745218926,99015.84806642329,8.18367584445383,24.951518441512505,153.42643794108992,3.856441066825777,10.626791260027574,11.585791260027591,0.5270040287492149
15,16,slow_fast_2055,118.95838288000012,78.74846388,173304.36345117,73.50559748264769,96400.30892386158,7.588096296789328,8.446235474405451e-14,152.97243794109,3.672801016024552,26.38479480248282,37.516586062510406,1.7918340481147381
16,17,slow_fast_2055,115.50820452000032,80.19800617,176531.90120997,75.22389567706985,93604.38776476246,7.017158980485919,5.127277092384106e-14,152.81243794109005,3.4979057295471945,22.742407974987394,60.098994037497796,2.8048012763504353
17,18,slow_fast_2055,111.83543401000013,82.18027049,180514.83077064,76.14513773763287,90628.08459722869,6.470511468043895,6.195795356635606e-14,152.6494379410901,3.3313387900449483,35.80105122511052,95.73704526260832,4.382082408307938
18,19,slow_fast_2055,107.94007134000037,83.67787265,184076.38073638,76.9438616273372,87471.3994131565,5.947748353893566,5.1347058070457525e-14,152.64943794109016,3.172703609566619,24.92752855993208,120.6645738225404,5.353974324173615
19,20,slow_fast_2055,103.82211652999942,85.50179653,187782.05000821,78.61777375600364,84134.33222875303,5.448418562026157,7.293517671127998e-14,152.46743794109022,3.0216224853015436,30.403297241367213,150.88587106390762,6.52791473717801
20,21,slow_fast_2055,99.48156955999957,86.96078101,191255.45919656,79.23335768539363,80616.88302781155,4.972032001748115,53.40857557778553,139.99215685347565,3.2582665407706264,40.910653423597026,191.79652448750466,8.127258765084056
21,22,slow_fast_2055,94.91843043999968,88.57748016,194935.4064808,81.29107976067995,76919.05181843587,4.518065634245994,1.724445702618244e-13,135.8621257601473,3.034677934177455,25.599879493704957,217.3964039812096,8.928933621368923
22,23,slow_fast_2055,90.13269916999968,90.13990877,198416.02340465703,80.89406422825776,73040.83860062527,4.085968981136567,9.074918410701274e-14,133.60814275061335,2.8552306396188003,57.42122415426733,274.8176281354769,11.15745848270519
23,24,slow_fast_2055,85.12437573999968,91.87765405,202114.43588920002,80.3697910987981,68982.24336627632,3.6751691251334764,3.6800720695490124e-14,130.8522156075397,2.678938613167413,33.740654710437376,308.5582828459143,12.179244020227056
24,25,slow_fast_2055,79.89346016999957,93.40272064,205621.988721926,81.33247319091353,64743.26613159638,3.2850752411158726,1.800940470385534e-14,128.6768434483518,2.5210687975041304,45.56365974020169,354.12194258611595,13.689491862938304
25,26,slow_fast_2055,74.43995243999991,95.42187963,209568.88507900998,82.3484309290917,60323.90688037875,2.9150826874421663,1.1225685383506148e-14,127.21602094282059,2.381504743764032,53.769648911762516,407.8915914978785,15.49719892402723
26,27,slow_fast_2055,67.30168829167151,96.88074977,213072.74463020999,83.52404246774427,54539.27151110624,2.5100446728754617,6.8678078179192755e-15,116.07685961447012,2.124475146285289,50.606336484845734,458.4979279827242,17.068509645725804
27,28,slow_fast_2055,62.86516051999949,98.35448964,216497.963933171,83.23916791869463,50944.04234453483,2.2329357239589678,5.016425733839854,121.09328534830995,2.168631603396636,78.90671465169005,537.4046426344142,19.849013530453316
28,29,slow_fast_2055,56.743876340002444,100.3490626,220423.87974155002,82.1095071370465,45983.53706801498,1.9195343773795148,1.3021764522586191e-14,115.75917384902974,2.0002269671014803,54.81415732120513,592.2187999556194,21.395645049897382
29,30,slow_fast_2055,50.39999999999913,101.6443641,223599.45438124,83.37002649746564,40842.64977495259,1.6237461389161614,21.681424087741036,137.44059793677076,2.532580470613811,62.55940206322925,654.7782020188487,23.216554106735302
