Case_study,scenario,build_time_s,build_time_min,update_time_s,update_time_min,solve_time_s,solve_time_min,full_time_s,full_time_min
emissions_Baselines_8640,CHL_maxRE_low_MEX_FF_Cost,12.251343250274658,0.2041890541712443,0.14083576202392578,0.002347262700398763,22.104151010513306,0.3684025168418884,34.50759029388428,0.5751265048980713
emissions_Baselines_8640,CHL_maxRE_high_MEX_FF_Cost,,,0.08781814575195312,0.001463635762532552,18.73626399040222,0.3122710665067037,73.17862725257874,1.2196437875429789
