PV_total,PV_total,Wind_total,BESS_Charging,BESS_Discharging,PP_total,PP_total,Net_demand
1.476688610273431,7.707862560757014,3.832542004195311e-05,0.03244160034526612,0.025186570139355442,14.743879318869714,0.001831533337502159,24.6446669
0.043023324776717206,0.22456858675461996,3.985348866801e-05,0.02930665742261721,0.026584060533140764,22.878535123844927,0.0018466385318918089,23.8957202
0.0,0.0,3.89196790770921e-05,0.028993979203875284,0.026779673642701007,22.441404888185225,0.0018452600056897757,23.1738763
0.0,0.0,3.714389727352386e-05,0.028822965034836615,0.02689911599208125,21.812981975731137,0.001843238409769675,22.5122237
0.0,0.0,3.538712299246231e-05,0.028673833553800265,0.027020259919968335,21.305177223002516,0.0018413001509361186,21.9715276
0.0,0.0,3.38477928610678e-05,0.02849990986188477,0.02717760881529911,21.06018136482357,0.0018396460476470965,21.6978045
0.0,0.0,3.2766525874627594e-05,0.028307674873811358,0.027364674726617074,20.91397206328431,0.001837971152728965,21.5315602
0.0,0.0,3.0992868254181704e-05,0.02815110587596724,0.027530656233154333,20.38566662651209,0.001835544438569752,20.9700946
0.0,0.0,2.865203706612086e-05,0.02787062566734411,0.027833314214801588,20.338882769822256,0.0018336413669223447,20.8797037
0.0,0.0,2.7552532273037027e-05,0.027421195169952572,0.028340134137436496,20.872127393735408,0.001832296103416446,21.3931379
0.0,0.0,2.109545143025574e-05,0.02683117899885998,0.029083518432605475,21.63217704264108,0.0018308764330699945,22.0326325
0.0,0.0,2.2202176041805287e-05,0.026073216337261375,0.03013212898595861,22.136144006530728,0.0018284776278069755,22.5592635
0.0,0.0,2.2520191227363982e-05,0.025102004556000704,0.03170604143732435,22.352682465970574,0.0018248599099324446,22.7843043
0.0,0.0,2.373283300709944e-05,0.02379083640304268,0.0344268986532245,22.57365444893532,0.001820159955534011,23.0321202
0.29483150554124926,1.5389302168940195,2.455092463968583e-05,0.02220243640383765,0.03915449269930005,20.619404423843275,0.0018102353889471337,22.9332566
1.6521670886370239,8.623806507359879,2.6703159155115903e-05,0.020482754706739086,0.050951406807168864,12.309353451799153,0.001778954603823548,23.1192155
3.4593484229193012,18.05673993022553,2.4945004038694972e-05,0.02271503995959031,0.07588740824910266,1.3749276314705177,0.0015842287419296707,23.4132785
4.93506157984191,25.759510923058023,2.4473354730166727e-05,0.12052567235199224,0.02401874218796276,0.0010668289920113083,0.0006870416228927165,24.071908
5.906061179460299,30.827831629495112,2.9157441420432452e-05,0.11521886508259893,0.02924614141036956,0.0010597693412181665,0.0006841200399075984,26.9259066
6.301871822363471,32.8938420357226,3.347631945469596e-05,0.1135145807960904,0.030887154985569085,0.0010579841954070747,0.0006833471885983702,28.5218206
5.894129215884693,30.76555043176602,3.670852310316892e-05,0.11497705016310751,0.02937030030924996,0.001060415669147179,0.0006843453058575275,28.6278281
5.1326536239281495,26.7908809142126,3.788081122007227e-05,0.11954928913221273,0.024511584438690275,0.0010689616587250769,0.0006878417302235676,28.1410631
3.9599566807248685,20.669761809788103,3.295862989233718e-05,0.022708180591362936,0.07638217721353169,1.6535520639269425,0.0015908852748414764,26.9572724
2.4930492846089525,13.012954193099153,3.4714905118327815e-05,0.021266237436733275,0.04690310291321391,9.3931072133263,0.0017622979313419592,25.5794545
1.639322399474603,8.556761161434679,2.14766042559595e-05,0.023530701336925846,0.03478491534050406,19.928030272999585,0.0018111711408427451,30.5405953
0.08564499999041424,0.4470406857271784,2.2370165656445664e-05,0.024739428487472688,0.032185041962509424,28.567630183416046,0.001858806952482987,29.5299755
0.0,0.0,2.144812787115546e-05,0.0269369580697216,0.02885053807970563,28.313946405770285,0.0018812979816320561,28.7207803
0.0,0.0,1.8648816301732916e-05,0.02948162163517302,0.026347739394306804,27.838410594496764,0.0018985317724514968,28.187446
0.0,0.0,1.6236767201912604e-05,0.03225113982782509,0.02450141007118189,27.965968505981774,0.0019187878759489947,28.2649334
0.0,0.0,1.5036418773314072e-05,0.03584085407508304,0.022862839244440672,28.516390874827017,0.0019444174312351163,28.7875429
0.0,0.0,1.4207141637560924e-05,0.040439601867562874,0.02150154549615525,29.71210914842323,0.001985791029043132,29.9617316
0.0,0.0,1.30007766289466e-05,0.047730253350036216,0.020435617822706673,30.977234021419985,0.002064427399441622,31.1958495
0.0,0.0,1.1757348153519368e-05,0.06327744709342824,0.020091266714073224,32.05471127468444,0.0023670464066567758,32.2343145
0.0,0.0,1.0294009723300041e-05,0.012763957871756144,0.07801819667386897,32.34804063732687,0.9051039105623033,33.5100023
0.0,0.0,9.647408458407813e-06,0.013251222005075093,0.053986897243547285,32.348071591781796,1.4276919708612001,33.9965021
0.0,0.0,9.43333865002058e-06,0.013407226204856217,0.05044707285115747,32.348080184260965,1.8437484425002901,34.4049195
0.0,0.0,9.07262110189043e-06,0.013345387622133949,0.05164388294679789,32.34806934417891,1.9330890120312765,34.4886684
0.0,0.0,8.220363391372153e-06,0.012925636796211426,0.062343767889600846,32.348029742857626,2.0110694418359967,34.5613737
0.25171826870662534,1.3138923167174106,7.014700627305949e-06,0.013970628457731216,0.06056470986233163,32.347790037837306,0.19751315114901047,34.2876393
1.832515068188614,9.5651677597071,7.223036149454881e-06,0.048021223794433916,0.019887744106677242,22.58877743604928,0.0018183574635954492,34.0949171
4.02296408954887,20.99864119854082,5.907853869410375e-06,0.021442502094045725,0.047361429803490444,8.852293326647889,0.0017368867552415485,34.0107562
5.673554694822991,29.614218945276402,5.209328386704651e-06,0.11578851487630035,0.0271594527993639,0.0010701235103478654,0.000686846618030132,33.9669043
6.845384132753696,35.73080993770408,5.287726177013502e-06,0.11365991747453982,0.030990965060642934,0.0010517070392311056,0.0006794086818250402,34.7609715
7.407247590528656,38.66356521211443,5.691240702662509e-06,0.11065458400139033,0.03395134627785216,0.001048310370410076,0.0006779751040460482,35.7152599
7.333960903266178,38.28103113619454,6.60158656215766e-06,0.1106897166612397,0.03392595553082409,0.0010484132311941385,0.0006780400698558835,35.2274847
6.736318369071132,35.161520034131556,7.910805773918923e-06,0.11376471023097781,0.030912333603191053,0.0010520184095717086,0.0006796021324420077,34.15201
5.528705492404752,28.858150444099078,9.267124228942479e-06,0.11484979843077497,0.027719138915441616,0.001072912355288026,0.0006881043635756526,33.4141527
3.7698641885034054,19.677537183904718,1.1719051978027018e-05,0.018786910269874987,0.07905594889087096,8.511302882763692,0.001733679394890326,32.2387963
0.9576908680760418,4.998853201322766,4.2305145368536215e-05,0.020774487499939237,0.04404966249143089,19.723504373412506,0.0018047917548051936,26.5014142
0.04795059678025409,0.25028743847359936,4.378209477936485e-05,0.023057201020715134,0.03558307154455136,24.460096395304138,0.001824792208347161,25.5970645
0.0,0.0,4.181151088102142e-05,0.025394442231099323,0.0310156519406461,24.102830426203774,0.0018353808176866503,24.8975917
0.0,0.0,3.9200670347988027e-05,0.027629656373867138,0.02817850321164087,24.023257572076506,0.0018453729472024689,24.763754
0.0,0.0,3.538336398713406e-05,0.029977216150661384,0.026086590961310444,24.414838808295393,0.001856421587995231,25.0789155
0.0,0.0,3.2224463656925145e-05,0.03266860416850098,0.024377651428275342,25.524318596175778,0.0018708484650729648,26.1244353
0.0,0.0,3.014301779609563e-05,0.035539646629559093,0.023135563931341363,27.868071937028144,0.001894915002305077,28.4248509
0.0,0.0,2.8077221790438668e-05,0.0396234885684766,0.022138460513060138,29.790145208683526,0.001928552473597334,30.3029194
0.0,0.0,2.5807511572592815e-05,0.04699480760366285,0.02128277597953212,31.017782917998908,0.001977080124323557,31.4795722
0.0,0.0,2.3737174437226843e-05,0.06465088398585131,0.021325947149632273,32.168896158821674,0.0021876364809694663,32.5742406
0.0,0.0,2.0909002206717996e-05,0.012800676569098255,0.0883885195413669,32.347614876298834,0.7161245775610825,33.5309911
0.0,0.0,1.9457161043672433e-05,0.012987458167212803,0.06766412378021784,32.34765494886429,1.093667649383083,33.8607815
0.0,0.0,1.8321654875336867e-05,0.012900538623727949,0.06952859662471426,32.347643145557676,1.2949677861236872,34.0425427
0.0,0.0,1.7455967271014338e-05,0.012393813431312987,0.09739899651251673,32.347573602197336,1.562038293219495,34.3208826
0.2960750874168195,1.5454213336489382,1.4649984572267765e-05,0.050963107491791684,0.022585530234846805,32.197846097871036,0.0021312765655777445,34.2880307
1.4990308097588847,7.824482003570354,1.2042720794459015e-05,0.040966931547140484,0.021882704028525362,24.776304928325892,0.0018248754168271192,34.308246
3.3672694675801162,17.57611596688291,9.716506452472875e-06,0.026498410392823735,0.03246225508230231,13.133514256925968,0.0017749106256969294,34.2661425
5.033533127698562,26.27350226269702,1.0811915271419895e-05,0.023258027759799745,0.061552065473915785,2.567346312842744,0.0016203712581675735,34.1155253
6.2386815325958604,32.56400806442044,1.1402511855008931e-05,0.12264862826574562,0.021830438868941763,0.0010867671815807426,0.0006913425128769175,35.1543995
6.835928083240447,35.681452253552685,1.1577751921643067e-05,0.12014239657825973,0.024686076536457904,0.001078832879884157,0.0006883744861089907,36.3312592
6.71437117343878,35.04696239052862,1.1942314171426774e-05,0.11996611417437243,0.024785168978077306,0.0010794531216710842,0.0006886482561284744,35.9554436
6.180175692234069,32.25862548520032,1.3974320232344382e-05,0.1226875660319297,0.02181997568223573,0.0010867374311583841,0.0006914314176066716,34.7378862
4.91769028354515,25.668838073395552,1.5026060375404705e-05,0.02265597932376016,0.07679434295441029,2.2886669283568266,0.0016083837627265784,33.2112965
3.232529050574698,16.872812231463328,1.7953226984526002e-05,0.02151888650380086,0.04555835522043152,10.899578273414397,0.001767886624690299,31.3673579
1.3040673458855725,6.806832396571389,3.838452956704249e-05,0.023613904441021676,0.03465240758891926,20.876949349968815,0.0018131954767665423,29.723228
0.1011315744096619,0.5278758640647384,4.200790979691707e-05,0.02542001124028149,0.031037132598040175,27.080373275184474,0.001848452985611717,28.5078585
0.0,0.0,4.1021293432364845e-05,0.027794439882932485,0.027907133665380123,27.33593128197257,0.0018696627870323681,28.1103875
0.0,0.0,3.683012541324957e-05,0.030740236898350794,0.025361005466538588,27.0623940269678,0.0018865172448849952,27.7523401
