country_1,country_2,country_3,country_4,collaboration_emissions,technology_cost,technology_size,technology_name,collaboration_emissions_MtCO2e/y,technology_cost_G$/y
MX,,,,,,6.695,RE_PV_Existing_[MX],119.7,0.0
MX,,,,,,6.995,RE_WIND_Existing_[MX],119.7,0.0
MX,,,,,,7.044674486535741e-08,RE_PV_Openfield_Lim_[MX],119.7,0.0
MX,,,,,,2.0194143715498784e-08,RE_WIND_Onshore_Lim_[MX],119.7,0.0
MX,,,,,,0.00019749076399810933,BESS_[MX],119.7,0.0
MX,,,,,,1.3647325518893241e-05,PP_CO2_[MX],119.7,0.0
MX,,,,,,44.816448518699204,PP_CO2_Existing_[MX],119.7,24.7
MX,,,,,,46.2074085,EL_Demand_[MX],119.7,0.0
