,year,scenario,Fossil_Gen_GWh_loc0,Discounted_Fossil_Gen_GWh_loc0,Annual_Emissions_loc0,Fossil_Gen_GWh_loc1,Discounted_Fossil_Gen_GWh_loc1,Annual_Emissions_loc1,Total_Annual_Demand_loc0,Discounted_Annual_Demand_loc0,Total_Annual_Demand_loc1,Discounted_Annual_Demand_loc1,RE_PV_MY_new_annual_installed_GWp_loc0,RE_PV_MY_total_capacity_GWp_loc0,RE_PV_MY_annual_generation_GWh_loc0,RE_PV_MY_discounted_annual_gen_GWh_loc0,RE_PV_MY_annual_CAPEX_BUSD_loc0,RE_WIND_MY_new_annual_installed_GWp_loc0,RE_WIND_MY_total_capacity_GWp_loc0,RE_WIND_MY_annual_generation_GWh_loc0,RE_WIND_MY_discounted_annual_gen_GWh_loc0,RE_WIND_MY_annual_CAPEX_BUSD_loc0,PP_CO2_MY_annual_OPEX_BUSD_loc0,RE_PV_MY_new_annual_installed_GWp_loc1,RE_PV_MY_total_capacity_GWp_loc1,RE_PV_MY_annual_generation_GWh_loc1,RE_PV_MY_discounted_annual_gen_GWh_loc1,RE_PV_MY_annual_CAPEX_BUSD_loc1,RE_WIND_MY_new_annual_installed_GWp_loc1,RE_WIND_MY_total_capacity_GWp_loc1,RE_WIND_MY_annual_generation_GWh_loc1,RE_WIND_MY_discounted_annual_gen_GWh_loc1,RE_WIND_MY_annual_CAPEX_BUSD_loc1,PP_CO2_MY_annual_OPEX_BUSD_loc1,EL_Transport_MY_annual_OPEX_BUSD_target_loc1,EL_Transport_MY_annual_CAPEX_BUSD_target_loc1,System_LCOE_USD_per_kWh,System_LCUE_USD_per_kWh,HVDC_MEX-CHL_annual_forward_GWh,HVDC_CHL-MEX_annual_reverse_GWh,HVDC_MEX-CHL_annual_total_GWh
20,21,MEX_2042_low-CHL_2040_low,293604.92599948234,110656.60872891045,119.1942045981579,51516.665145206214,19416.089285918293,18.62342899998749,592898.8277211043,223457.33257581515,127410.57502744166,48019.70573464411,42.215613167329224,221.7716896772651,388208.6599747492,146311.76110470368,2.456971062069211,13.226877165893164,98.30107856885118,76967.17740144786,29008.119689026164,3.7213447361871603,2.749927383522154,4.322402579323521,32.39411583256998,60204.90619779986,22690.595963306285,0.37806333004883896,5.700328435908433,34.66800079355239,35948.83639042257,13548.73835707246,1.088026387155737,0.6981637385430501,0.017372852296848783,0.1293142900511462,0.03289851839934023,0.041400126691455555,4825.4124717734685,563.1170990933135,5388.529570866782
21,22,MEX_2042_low-CHL_2040_low,281776.7172923218,101141.60120567122,114.39233036572935,47660.923975703015,17107.524752811518,17.229566999988563,592351.6925559416,212620.11722510034,127482.87813020418,45759.005727289885,51.94826793618762,272.90033927380045,477708.7425825622,171469.90567224106,2.779211370615445,15.121747856439043,112.38360389157071,87993.42696609496,31584.568748071102,3.964541689765101,2.5134699315621356,5.385595672760062,37.13132688870573,69009.07757101824,24770.28148503222,0.39109457296899525,6.780563755142946,41.237727314668575,42761.2864432491,15348.837271028946,1.2051944408807413,0.6151523750615961,0.014975951887400255,0.12315646671537732,0.0321141870307439,0.04492157364275711,4183.576017930142,693.7622641872256,4877.338282117368
22,23,MEX_2042_low-CHL_2040_low,275904.4260726266,94317.89248515574,112.00836804385183,45250.0311200175,15468.7173050436,16.35802199997967,610285.8149053374,208626.1271513834,133801.64498294168,45740.075088596524,63.92475056262856,335.81651149493,587842.7409493028,200953.96521272548,3.142856095843709,17.288076041362217,128.4835793008231,100599.28726309005,34389.85338229335,4.220707599528661,2.343893946148599,6.710305256895462,43.03376260511016,79978.8348714286,27340.754390456063,0.4085882233721755,8.065508041245176,49.052443612358914,50864.72336469646,17388.099125078155,1.3341078300652027,0.5562241368547569,0.015712337319347937,0.11729187306226412,0.0311378556462972,0.04772403698012484,4740.612136595159,632.4088325998351,5373.020969194995
23,24,MEX_2042_low-CHL_2040_low,266610.73010645556,86800.8035401923,108.23542487985753,42324.002843200215,13779.480872207429,15.300253999825395,620656.3219174292,202067.88917768563,132415.26990309168,43110.612329782954,78.66236732885723,413.23777644512097,723367.7286679891,235507.7759936899,3.552462797499227,19.76475048052437,146.89002290652678,115011.05192483457,37444.29835622995,4.490269399902545,2.1570867687773174,8.360857252702093,50.388036453888596,93646.85314694115,30488.728262809163,0.4311480828319856,9.593954472303142,58.348080290247744,60503.79439357407,19698.29934637596,1.4758280026207393,0.4954825732028342,0.0064695441408844576,0.11170654577358487,0.030020938677552494,0.051882418876606225,1666.2618464960278,656.6927467499862,2322.954593246014
24,25,MEX_2042_low-CHL_2040_low,256155.60093406602,79425.63188882229,103.99097700000094,40229.90127329554,12474.001418688069,14.543230000000154,638163.4166373708,197873.99701558572,133864.8209693125,41507.185298315795,96.79768758295833,508.508230048375,890137.5051995572,276003.0761014382,4.01293951507676,22.596231103030657,167.93335729666805,131487.4332087853,40770.03364347758,4.773625570821251,1.9738063780691224,10.417400002514936,59.55126100074946,110676.83097268165,34317.333696405476,0.45947684641920766,11.412047690725874,69.40527775662899,71969.50841102214,22315.43507707524,1.6314907128746285,0.44854014301318534,0.011377756543821376,0.1063871864510332,0.028836202813538117,0.05605137371104801,807.0318483619967,3482.5304161789572,4289.562264540954
25,26,MEX_2042_low-CHL_2040_low,244112.49901469992,72087.09756510805,99.10186299999984,37864.327972677886,11181.440998804876,13.688068155106967,638029.9336772709,188412.00784103727,134020.4498010167,39576.610290420984,119.11403940128326,625.7429372778274,1095355.4419989241,323461.49801650934,4.529530197469737,25.833347127993907,191.99134110610333,150324.20626092463,44391.15476211709,5.071137811422333,1.7914364615905023,12.97979615395534,70.96838875839151,131895.71866357635,38949.17129642232,0.4943906052028117,5.7176887457758845,74.70087072375831,77460.75107884305,22874.37449137275,1.6510497018534396,0.40206225543502533,0.011709654544841857,0.10132112995336494,0.027396007406352264,0.061637453363436345,863.3647513136069,3772.061984752642,4635.426736066249
26,27,MEX_2042_low-CHL_2040_low,236595.51245418622,66540.29580854622,96.0502070000009,37293.85095006171,10488.550050320413,13.48183900000016,665636.8860569292,187204.2070446462,138825.72614587084,39043.44925126677,146.57534427495077,770.0056762421223,1347885.6213879895,379080.3427880318,5.105127014424774,29.534209523371466,219.49585033664667,171859.5187122957,48333.89735084219,5.383841485058956,1.6535928911381785,16.17247184110805,85.19381841666383,158333.8737478585,44529.93502036773,0.534761274480101,6.801213914008937,81.00000000000132,83992.60646624387,23622.142372953498,1.6792592505125787,0.3771472827094213,0.013940033133492223,0.09649631424129995,0.025924364183916047,0.0656102511235912,889.9997426816763,4904.270459162908,5794.270201844584
27,28,MEX_2042_low-CHL_2040_low,228363.75034485682,61166.84665045981,92.70837500000088,36148.6184070399,9682.346674506682,13.067834000000156,663815.7352915708,177801.92882375387,138560.64722700417,37113.23643933799,16.421535665654314,783.581443925385,1371649.8384894484,367394.1034963461,4.916317007269531,33.765254182845794,250.94063116305784,196479.960923628,52626.82725062612,5.712088166472565,1.5200573061105769,17.38549716612686,100.15335414997344,186136.37498732787,49856.31514515363,0.5680577123547162,0.597231709563424,81.00000000000142,83992.60646624397,22497.27845043193,1.5932651046420354,0.34815782172191134,0.010459000635468627,0.0919012516583809,0.026206821388829224,0.06867967345531956,852.3324088527527,3712.3905656174584,4564.722974470211
28,29,MEX_2042_low-CHL_2040_low,222779.1968825143,56829.55561257562,90.44122500000066,35349.08977242195,9017.327879744482,12.778801999999853,680455.4130297041,173579.84622344622,141433.389952175,36078.75785637633,8.016403584843712e-12,780.0795945729379,1365519.8935603856,348335.4362395547,4.649424393001605,35.59396745133003,283.8816963031702,222271.95467734727,56700.16135354708,6.002087510569864,1.4122712865281177,9.377431785382146e-12,97.74298958680717,181656.67956430838,46339.463101395035,0.5200919730949062,0.7104095367143172,80.9999999999989,83992.60646624137,21425.97947660117,1.510564843379493,0.32424507589985196,0.004917055022659822,0.08752500157941037,0.026939911028309085,0.06921312484533733,836.5545908862854,1416.7432672457353,2253.297858132021
29,30,MEX_2042_low-CHL_2040_low,217925.22317030086,52944.13124164778,88.47066700000059,34689.87255984028,8427.776917447332,12.54049299999994,688017.1643062292,167151.23891404414,143118.78691601666,34770.182759916774,3.3911916889032343e-12,775.7704066970613,1357976.7123125535,329915.4463803959,4.39058664983979,31.664218260812298,312.51295982078386,244689.4863104748,59446.410508201625,6.158089550126688,1.3157146054861872,4.040667767348503e-12,97.35828145579205,180941.69425459948,43959.118950702396,0.4922277467028846,0.8450350203666555,80.99999999999262,83992.60646623485,20405.694739618575,1.4308951834894446,0.303046002397571,0.005318918332480773,0.0833571443613432,0.027527227575497054,0.07022155293474192,1771.8542189462519,787.4750121630249,2559.329231109277
