,scenario,total_system_cost,asset_name,asset_cost
0,scenario_2055,532.8601242486654,RE_PV_MY,83.84324065331498
1,scenario_2055,532.8601242486654,RE_WIND_MY,243.8406923847998
2,scenario_2055,532.8601242486654,PP_CO2_MY,205.1761912105507
3,scenario_2055,532.8601242486654,EL_Demand_MY,0.0
