total_discounted_energy_GWh,total_discounted_cost_BUSD,total_discounted_demand_GWh,lcoe_USD/kWh,lcue_USD/kWh
93298.49082764788,1.9819881222182925,93298.49082726167,0.02124351749568659,0.021243517495774526
89908.69944057224,1.91511521168724,89908.69944018572,0.021300666382712958,0.021300666382804524
86265.67194470049,1.8407632261523659,86265.67194431368,0.021338305083073644,0.021338305083169324
82215.30264898945,1.7546208122786342,82215.30264860239,0.021341778911522395,0.02134177891162287
79925.77384468332,1.7181869561190055,79925.77384429601,0.02149728270955364,0.021497282709657815
79861.23883808265,1.7254181922002951,79861.23883769507,0.021605201939060226,0.02160520193916508
75370.85813475345,1.6181759198875967,75370.85813436566,0.02146951699812818,0.021469516998238646
72941.41371725348,1.5584656046075807,72941.41371686547,0.021365991213835533,0.02136599121394919
69491.69444275997,1.4705925666994373,69491.69444237177,0.021162134244845022,0.02116213424496324
68712.40699764749,1.4542592384160724,68690.23341792828,0.02116443451712967,0.021171266511324855
65619.41851597952,1.3859203439803205,65532.938283419644,0.021120582524559003,0.021148454201556373
65670.52145540333,1.386857152235184,65586.27484961168,0.0211184123637117,0.021145539297897708
62291.00265115038,1.3217710022596671,62001.585649716246,0.021219292450018974,0.021318341916723486
60091.04715568954,1.2874648902365824,59799.65408060373,0.02142523639005486,0.021529637755114992
57703.28858707525,1.241834503336051,57214.15173686459,0.021521035173967622,0.021705023418810983
56947.76307546176,1.235560974920194,56587.88437070722,0.021696391713980866,0.02183437300511244
56043.118679768435,1.2387532756660515,55823.998801775,0.022103574976694535,0.022190335738303715
53079.64496620513,1.1924273233784173,52719.29908693368,0.02246486999183236,0.02261842141361012
51318.201161323945,1.1726560365403262,51011.83025109535,0.022850684747385504,0.02298792320856095
49488.90195253332,1.1412308390322279,49182.68400683695,0.023060338661925164,0.023203915403917034
48327.109432422716,1.1201935460131889,48019.70573464411,0.02317940301353198,0.02332778864167463
46281.235781256575,1.076745572742344,45759.005727289885,0.023265272730215537,0.023530790401334954
46214.251541543934,1.0815756180391822,45740.075088596524,0.023403508267723614,0.023646126857995258
44321.85431617523,1.0393760792213451,43110.612329782954,0.02345064517848987,0.02410951789017602
43560.40193379653,1.0223804759386612,41507.185298315795,0.02347040960486278,0.024631409443707702
43465.634093999615,1.017112259359079,39576.610290420984,0.023400377805588946,0.02569983260050086
45174.67218533945,1.0477022233224278,39043.44925126677,0.02319224850208075,0.02683426396525238
47606.06765405231,1.0818229471793481,37113.23643933799,0.022724476111760126,0.029149248380630995
52539.04563214358,1.1553783934135378,36078.75785637633,0.02199085231777931,0.03202378524263256
58781.91271520824,1.249442403243715,34770.182759916774,0.02125555881954919,0.03593430646801425
