,year,scenario,Annual_Emissions,Total_Annual_Demand,Discounted_Annual_Demand,Total_Annual_Fossil_Gen_GWh,Discounted_Annual_Fossil_Gen_GWh,RE_PV_MY_new_annual_installed_GWp,RE_PV_MY_total_capacity_GWp,RE_PV_MY_annual_generation_GWh,RE_PV_MY_discounted_annual_gen_GWh,RE_PV_MY_annual_CAPEX_BUSD,RE_WIND_MY_new_annual_installed_GWp,RE_WIND_MY_total_capacity_GWp,RE_WIND_MY_annual_generation_GWh,RE_WIND_MY_discounted_annual_gen_GWh,RE_WIND_MY_annual_CAPEX_BUSD,PP_CO2_MY_annual_OPEX_BUSD,System_LCOE_USD_per_kWh,System_LCUE_USD_per_kWh
0,1,CHL_2050_highIR_MEX_FF_cost,28.745785009340764,93298.49082726167,93298.49082726167,79517.41758530568,79517.41758530568,0.09696953069235072,4.79396953069235,8909.657772485216,8909.657772485216,0.005809863341429735,0.0008498424977648991,4.697849842497765,4871.415469856965,4871.415469856965,9.091446443114586e-05,1.9760873444124316,0.021243517495686596,0.021243517495774526
1,2,CHL_2050_highIR_MEX_FF_cost,29.047839253785522,94404.13441219501,89908.69944018572,80352.96872719045,76526.63688303852,0.14467324806924498,4.9386427787615945,9178.534977665255,8741.461883490718,0.013146685652413012,0.001171939687149977,4.699021782184915,4872.630707745173,4640.600674043021,0.00020507285443730606,1.9017634531803898,0.021300666382712954,0.021300666382804524
2,3,CHL_2050_highIR_MEX_FF_cost,29.15663103893552,95107.90331860584,86265.67194431368,80653.91169350056,73155.47545895741,0.21584459115607782,5.154487369917673,9579.685094897,8689.05677541678,0.022426783803057054,0.0016161143196724269,4.700637896504587,4874.306530634763,4421.139710326315,0.00034972171875852264,1.8179867206305502,0.021338305083073637,0.021338305083169324
3,4,CHL_2050_highIR_MEX_FF_cost,28.96350939535911,95174.48972858835,82215.30264860239,80119.69304641761,69210.40323629639,0.3220283511518335,5.476515721069506,10178.17917864771,8792.293859106108,0.03413879120088925,0.002228634734852079,4.702866531239439,4876.617503971077,4212.6055535869355,0.0005342902525434746,1.7199477308252016,0.021341778911522398,0.02134177891162287
4,5,CHL_2050_highIR_MEX_FF_cost,29.503497722021642,97150.27764382835,79925.77384429601,81613.42429252765,67143.56614170238,0.4804487265108276,5.813964447580334,10805.332240369029,8889.57357510011,0.048831143651732564,0.003073305347577818,4.5629398365870175,4731.521111402398,3892.634127880788,0.0007710502798258349,1.668584762187447,0.02149728270955366,0.021497282709657815
5,6,CHL_2050_highIR_MEX_FF_cost,30.76853059087346,101925.42668695917,79861.23883769507,85112.79461269603,66688.10168030302,0.7168032813877443,6.509767728968078,12098.492131028934,9479.485159473916,0.06707620197848702,0.004238112962670309,4.546177949549688,4714.139943728841,3693.651998305695,0.0010759753645972498,1.657266014857211,0.02160520193906023,0.02160520193916508
6,7,CHL_2050_highIR_MEX_FF_cost,29.71479222159922,101004.15841602876,75370.85813436566,82197.91321676238,61337.348413749416,1.0694313791592318,7.57919910812731,14086.044938459807,10511.223610794143,0.0924162628303837,0.005844392096495093,4.552022341646183,4720.200261326316,3522.286110209929,0.001465211627128,1.524294445430085,0.021469516998128168,0.021469516998238646
7,8,CHL_2050_highIR_MEX_FF_cost,29.248517110018252,102635.89407014583,72941.41371686547,80908.08958713544,57499.86872607244,1.595533257765756,9.156732365893067,17017.91201884501,12094.312349590151,0.12757323004609653,0.00805946402968812,4.5420818056758705,4709.892464711279,3347.2326415908474,0.0019631368498566524,1.4289292377116274,0.021365991213835547,0.02136599121394919
8,9,CHL_2050_highIR_MEX_FF_cost,27.761300229162234,102670.88225200833,69491.69444237177,76794.10746013788,51977.27470088215,2.380448550739124,11.43818091663219,21258.015274086665,14388.261496108902,0.1763042555314005,0.01111406616321325,4.454195871839084,4618.75951835731,3126.1582457688874,0.002601057576413934,1.2916872535916228,0.02116213424484503,0.02116213424496324
9,10,CHL_2050_highIR_MEX_FF_cost,27.239345538876982,106561.09726338251,68690.23341792828,75350.26137785015,48571.45032350373,3.551499334238185,14.558680250870374,27057.505856855332,17441.509525944213,0.24379096530526362,0.015326387241512161,4.038522259080596,4187.728528544656,2699.447148199521,0.0034191611214171675,1.2070491119893916,0.021164434517129672,0.021171266511324855
10,11,CHL_2050_highIR_MEX_FF_cost,26.557096219234552,106746.2510468,65532.938283419644,73463.00367973304,45099.911603901666,1.4378995193225503,15.818579770192926,29399.046301160444,18048.46416574083,0.260673430281003,0.021135212124753257,3.8816574712053495,4025.068252045692,2471.042746336987,0.004469010430756761,1.1207779032685607,0.021120582524559013,0.021148454201556373
11,12,CHL_2050_highIR_MEX_FF_cost,27.203478758564756,112174.787227525,65586.27484961168,75251.04565816812,43997.72787842877,2.145267615062831,17.834847385255756,33146.30716982941,19379.95931189654,0.2876528863944374,0.02914562867717757,3.7818030998825267,3921.524685200606,2292.834265078005,0.0058167303339132365,1.0933875355068334,0.021118412363711703,0.021145539297897708
12,13,CHL_2050_highIR_MEX_FF_cost,26.934238917304143,111345.93981244584,62001.585649716246,74506.26666252868,41487.87716641123,0.5442098800158384,18.116057265271596,33668.93956812522,18748.125381891117,0.2832086932716001,0.04019205796952409,3.558995157852051,3690.484934675678,2055.000102847983,0.0075470735255802265,1.0310152354624869,0.021219292450018988,0.021318341916723486
13,14,CHL_2050_highIR_MEX_FF_cost,27.298530291429916,112761.16642831666,59799.65408060373,75513.97994326445,40046.67583611368,0.8119301995175245,18.53798746478912,34453.1025999321,18271.215904716897,0.2824963442607023,0.055425173416688935,3.22442033126874,3343.548987234649,1773.1554148589855,0.009768604772619698,0.9951999412032604,0.021425236390054857,0.021529637755114992
