,year,scenario,Annual_Emissions,Total_Annual_Demand,Discounted_Annual_Demand,Total_Annual_Fossil_Gen_GWh,Discounted_Annual_Fossil_Gen_GWh,RE_PV_MY_new_annual_installed_GWp,RE_PV_MY_total_capacity_GWp,RE_PV_MY_annual_generation_GWh,RE_PV_MY_discounted_annual_gen_GWh,RE_PV_MY_annual_CAPEX_BUSD,RE_WIND_MY_new_annual_installed_GWp,RE_WIND_MY_total_capacity_GWp,RE_WIND_MY_annual_generation_GWh,RE_WIND_MY_discounted_annual_gen_GWh,RE_WIND_MY_annual_CAPEX_BUSD,PP_CO2_MY_annual_OPEX_BUSD,System_LCOE_USD_per_kWh,System_LCUE_USD_per_kWh
0,1,MEX_2050_lowIR,144.080379193305,374452.1939849834,374452.1939849834,354905.75413161906,354905.75413161906,0.2994616676967104,7.832461667696711,13710.629398842691,13710.629398842691,0.019356672719153242,0.23639093068832,7.45339093068832,5835.810454539704,5835.810454539704,0.029933597239170762,8.819762895924857,0.023685408466957537,0.02368540846695868
1,2,MEX_2050_lowIR,145.94866884794382,379910.9161654542,361819.9201575754,359507.8155124143,342388.39572610887,0.36850145675879054,8.200963124455502,14355.686741081712,13672.08261055401,0.039356443526513435,0.27025608573997933,7.723647016428299,6047.413911976854,5759.441820930337,0.06085093221979841,8.50869402218953,0.023793331760689613,0.023793331760690782
2,3,MEX_2050_lowIR,151.8079937687372,395379.57904738747,358620.9333763151,373940.78786686924,339175.31779307866,0.45345811595118934,8.654421240406691,15149.459687503611,13741.006519277651,0.05993452769964139,0.3089727328659474,8.032619749294247,6289.3314930341885,5704.609063976588,0.09289697618261428,8.4288458224758,0.02392966089726987,0.023929660897271058
3,4,MEX_2050_lowIR,151.6322880195523,396200.1210200833,342252.56107986893,373507.9809727674,322650.23731585563,0.558001221299371,9.212422461706062,16126.23407516392,13930.447316846059,0.08097121076268757,0.35323589251751586,8.385855641811762,6565.90597217291,5671.876447185323,0.12622486544079295,8.018181047536322,0.024033062302840948,0.024033062302842217
4,5,MEX_2050_lowIR,155.52016070960167,406474.23776424583,334407.3613477888,383084.77690261684,315164.7940128788,0.6866463561214685,9.57506881782753,16761.04213456733,13789.35084419955,0.10227552306744109,0.4038401531593454,8.465695794971108,6628.41872708302,5453.216490728056,0.16099667617347133,7.832160296014058,0.024208296320472354,0.024208296320473624
5,6,MEX_2050_lowIR,160.65440014704942,420723.56842009997,329647.9247071313,395731.68364760146,310066.1290385141,0.8449501549064474,10.326018972733976,18075.57129637471,14162.683084575787,0.1235648932539105,0.46169393529474434,8.833389730265854,6916.313476146685,5419.112584059353,0.19738425008610283,7.70545337273611,0.024348409058563232,0.02434840905856456
6,7,MEX_2050_lowIR,163.27148280606627,429195.7010480417,320272.4402922998,402178.20814957365,300111.5711129422,1.039750313842963,11.283769286576941,19752.10163470801,14739.322355750615,0.14761039896484465,0.5278357989425558,9.279225529208407,7265.391263783506,5421.546823624496,0.23507324806903024,7.458072653727733,0.024481520463032147,0.024481520463033486
7,8,MEX_2050_lowIR,166.29742485194822,436285.8940402417,310060.23949352815,409631.8548554274,291117.711472324,1.2794609348953114,11.349230221472252,19866.69020935153,14118.885823265005,0.17480381435173764,0.6034530873087198,8.668678616517127,6787.34897548753,4823.642197956794,0.274193147577546,7.234566247798726,0.0247808723307393,0.024780872330740708
8,9,MEX_2050_lowIR,168.53786108213328,444323.0794083416,300735.3496013636,415150.6056687554,280990.2710866634,1.5744359603727183,12.61666618184497,22085.321525621577,14948.214931600136,0.20558665972977244,0.6899032413336894,9.051581857850817,7087.152213990938,4796.8635831178235,0.3148773334276491,6.982889226774672,0.024950020773672386,0.024950020773673864
9,10,MEX_2050_lowIR,176.00699457740185,465597.93798560835,300128.5821981441,433548.93631370424,279469.5099645556,1.9374163960055484,14.10708257785052,24694.277397039205,15918.151389687086,0.24045589224399053,0.7887381677429873,9.393320025593805,7354.7242748925655,4740.920843919221,0.3572631908086435,6.94509679212917,0.025131947846945175,0.025131947846946667
