,scenario,asset_name,total_system_cost_BUSD,total_capex_BUSD,total_opex_BUSD,total_cost_BUSD,total_emissions_MtCO2e
0,MEX-CHL_higher_ambition_cheapHVDC,RE_PV_MY,682.2398877884856,56.03052832229608,0.0,56.03052832229608,0.0
1,MEX-CHL_higher_ambition_cheapHVDC,RE_WIND_MY,682.2398877884856,276.3219829935372,0.0,276.3219829935372,0.0
2,MEX-CHL_higher_ambition_cheapHVDC,PP_CO2_MY,682.2398877884856,0.0,116.68723474224488,116.68723474224488,2982.083978151092
3,MEX-CHL_higher_ambition_cheapHVDC,EL_Demand_MY,682.2398877884856,0.0,0.0,0.0,0.0
4,MEX-CHL_higher_ambition_cheapHVDC,CO2_Budget_MY,682.2398877884856,0.0,0.0,0.0,0.0
5,MEX-CHL_higher_ambition_cheapHVDC,RE_PV_MY,682.2398877884856,56.98064259855657,0.0,56.98064259855657,0.0
6,MEX-CHL_higher_ambition_cheapHVDC,RE_WIND_MY,682.2398877884856,19.25329195057699,0.0,19.25329195057699,0.0
7,MEX-CHL_higher_ambition_cheapHVDC,PP_CO2_MY,682.2398877884856,0.0,31.842878368591183,31.842878368591183,500.82536897028643
8,MEX-CHL_higher_ambition_cheapHVDC,EL_Demand_MY,682.2398877884856,0.0,0.0,0.0,0.0
9,MEX-CHL_higher_ambition_cheapHVDC,EL_Transport_MY,682.2398877884856,123.90884794448075,1.2144808682018189,125.12332881268257,0.0
