total_discounted_energy_GWh,total_discounted_cost_BUSD,total_discounted_demand_GWh,lcoe_USD/kWh,lcue_USD/kWh
1441501.1822352211,49.31782971773226,1441501.1822344584,0.034212826410075524,0.03421282641009362
1383069.229993421,47.38331424229107,1383069.2299926588,0.03425953901274809,0.034259539012766974
1298739.0167251367,44.39888297077766,1298739.0167243765,0.03418614702338937,0.03418614702340938
1236048.0150682107,42.387540560020504,1236048.0150674514,0.03429279448960676,0.034292794489627826
1197033.8941844925,41.499081808476085,1197033.8941837335,0.034668259612438385,0.03466825961246037
1145913.0680779023,39.75316563974184,1145913.0680771442,0.03469125778137937,0.03469125778140232
1081323.9232060672,37.50820149864859,1081323.9232053098,0.03468729461514066,0.034687294615164954
1036720.3885730145,36.26784714577516,1036720.3885722571,0.03498324866138279,0.034983248661408346
972956.8292716597,33.34973468858951,971982.1614465624,0.034276684931185075,0.034311056325309945
941396.6657618136,31.60193652631828,933983.6688986048,0.033569203796515255,0.033835641434271216
904830.1826385976,30.336916498027932,896615.6771181466,0.03352774595732616,0.033834916422089786
867469.0463523648,28.99184094980075,858855.5702736274,0.03342118208333661,0.0337563636462928
824162.2891026197,27.555938225472502,814710.5756148867,0.03343508746981919,0.03382297842970211
775215.6902100791,25.927953472803615,765146.0377533488,0.0334461154492078,0.03388628077972444
738933.9744344918,24.718566349951946,727239.8972532604,0.03345165766517791,0.03398956306345736
709129.1100259572,24.045218684926674,698292.2455937101,0.03390809705167302,0.03443432006678331
682170.1817868737,23.38342835389175,673429.9740938288,0.034277998332676016,0.0347228802599062
645762.7241946585,22.13538078548273,635574.9166924849,0.034277885601229366,0.034827335384276445
618073.3477407433,21.183086067462778,608634.2381809726,0.03427277061030663,0.03480429581282306
582685.9270228916,19.82226148780994,571136.9717196944,0.03401877506993779,0.03470666839886949
561678.9449081575,18.961402584533566,547592.307214055,0.0337584357690923,0.034626860777139286
540342.5633437029,18.057091257285446,525015.1846869552,0.03341785837774107,0.03439346476817074
518417.3929904433,17.09487397829079,502336.6404976899,0.03297511659414159,0.03403071287285364
494929.09411532234,16.032118094208617,473758.12536500714,0.032392757437034014,0.03384030212010963
472063.13848771737,14.94666451355923,446998.7104345428,0.03166242668606104,0.03343782468416758
457701.9704303419,14.134139246885997,424439.8706704646,0.030880660691927447,0.03330068691369419
448560.18239198206,13.427249116949143,406875.8563611441,0.02993410838507175,0.033000850030853346
442373.61480594287,12.715964157214932,389254.89845137345,0.02874485216030137,0.03266744800850191
437269.7701712735,11.899310364740078,367853.8368240758,0.027212744114644048,0.032347930546204585
439624.12373602355,11.185415191953279,351362.0763329123,0.025443133322387165,0.031834440724773046
