,year,scenario,Annual_Emissions,Total_Annual_Demand,Discounted_Annual_Demand,Total_Annual_Fossil_Gen_GWh,Discounted_Annual_Fossil_Gen_GWh,RE_PV_MY_new_annual_installed_GWp,RE_PV_MY_total_capacity_GWp,RE_PV_MY_annual_generation_GWh,RE_PV_MY_discounted_annual_gen_GWh,RE_PV_MY_annual_CAPEX_BUSD,RE_WIND_MY_new_annual_installed_GWp,RE_WIND_MY_total_capacity_GWp,RE_WIND_MY_annual_generation_GWh,RE_WIND_MY_discounted_annual_gen_GWh,RE_WIND_MY_annual_CAPEX_BUSD,PP_CO2_MY_annual_OPEX_BUSD,System_LCOE_USD_per_kWh,System_LCUE_USD_per_kWh
0,1,USA_2050_highIR,479.342282392942,1441501.1822344584,1441501.1822344584,1274673.601168306,1274673.601168306,5.040881386776462,53.44728138677646,94307.37415300512,94307.37415300512,0.3894835368869004,0.0,48.4064,72520.20691391181,72520.20691391181,0.0,48.92834618084536,0.034212826410075475,0.03421282641009362
1,2,USA_2050_highIR,479.02902091099924,1452222.6914922919,1383069.2299926588,1273840.5719197644,1213181.4970664422,6.548360363046029,59.99564174982249,105861.91265941609,100820.86919944389,0.8153424773957018,0.0,48.4064,72520.20691391181,69066.86372753505,0.0,46.56797176489537,0.034259539012748086,0.034259539012766974
2,3,USA_2050_highIR,465.72702281817203,1431859.7659386252,1298739.0167243765,1238467.7153316233,1123326.7259243748,8.506651943210136,68.50229369303263,120871.84369392873,109634.3253459671,1.2799865961705619,0.0,48.4064,72520.20691391181,65777.96545479528,0.0,43.118896374607104,0.034186147023389346,0.03418614702340938
3,4,USA_2050_highIR,460.47996433544637,1430880.0834424584,1236048.0150674514,1224514.6651263963,1057781.8076893608,11.050571940311588,77.55286563334421,136841.5179622411,118208.8482559042,1.784585871864403,0.0,46.4064,69523.90035470016,60057.359122945825,0.0,40.6029546881561,0.03429279448960675,0.034292794489627826
4,5,USA_2050_highIR,466.44875971714305,1455002.1798421668,1197033.8941837335,1240386.968036631,1020469.4283033351,14.355252927148062,86.67311856049228,152934.14387049535,125819.29864243424,2.328362803052578,0.0,41.1714,61681.067935963605,50745.16723872345,0.0,39.17071900542351,0.03466825961243838,0.03466825961246037
5,6,USA_2050_highIR,460.6984109501265,1462507.7210146668,1145913.0680771442,1225095.5613736608,959894.428760629,18.64820099045265,102.22331955094494,180372.37056622922,141326.47204658587,2.907617991765097,0.0,38.0734,57039.78907574474,44692.16727068775,0.0,36.845547647976744,0.03469125778137936,0.03469125778140232
6,7,USA_2050_highIR,445.1343909685445,1449077.4755909585,1081323.9232053098,1183707.505015396,883300.7653568164,24.22495806553463,121.91607761647955,215120.11179466278,160525.93954736993,3.6027016204272138,0.0,33.5412,50249.85878191518,37497.21830188135,0.0,33.90549987822138,0.03468729461514065,0.034687294615164954
7,8,USA_2050_highIR,438.7876034537967,1458769.6969363752,1036720.3885722571,1166830.0402174084,829244.3250174909,31.469448102652926,144.5099257191325,254986.80718658655,181214.3632969961,4.437303729978779,0.0,24.6656,36952.849533445646,26261.700258527388,0.0,31.830543415796377,0.03498324866138279,0.034983248661408346
8,9,USA_2050_highIR,403.97904842274346,1436060.3356950835,971982.1614465624,1074266.6511264252,727105.9547971038,40.88040776815134,185.1331334872838,326666.18834280316,221100.5345142858,5.439772613702681,0.0,24.4084,36567.52450993103,24750.339960270092,0.0,27.909962074886828,0.034276684931185075,0.034311056325309945
9,10,USA_2050_highIR,379.31294147963706,1448915.2188255417,933983.6688986048,1008674.1997219448,650200.3826996167,53.105721263877385,236.6458547511612,417560.0439669339,269162.927397381,6.643994836393493,1.6852611609491e-13,22.815400000000167,34180.96633551918,22033.355664816027,9.831342554390508e-15,24.957941689924777,0.033569203796515255,0.033835641434271216
10,11,USA_2050_highIR,378.97254366520013,1460492.4587421669,896615.6771181466,1007769.0091641839,618682.7512335312,10.220572891253465,245.74122764241469,433608.7692165733,266198.17027355067,6.58877909192885,1.7675744067713627e-13,21.690200000000345,32495.244265306967,19949.261131516294,1.8989582078935204e-14,23.748137406099065,0.03352774595732614,0.033834916422089786
11,12,USA_2050_highIR,376.9564207554993,1468934.4847764168,858855.5702736274,1002407.7073468748,586087.0257063363,9.28469978362239,254.64952742603708,449327.40520633705,262712.4278430947,6.494890468063025,1.6910618110685604e-13,21.313800000000516,31931.339370863585,18669.592802934287,2.6679596761258097e-14,22.4969504817377,0.0334211820833366,0.0337563636462928
12,13,USA_2050_highIR,373.15353421368667,1463103.141095125,814710.5756148867,992295.01906307,552546.9964855318,7.333702984462858,260.0164304104999,458797.26999021426,255475.4872882635,6.346421765375336,9.109359296139867e-15,19.347000000000524,28984.771500534844,16139.805328824323,2.5840974741798273e-14,21.20951646009714,0.0334350874698192,0.03382297842970211
