,year,scenario,Annual_Emissions,Total_Annual_Demand,Discounted_Annual_Demand,Total_Annual_Fossil_Gen_GWh,Discounted_Annual_Fossil_Gen_GWh,RE_PV_MY_new_annual_installed_GWp,RE_PV_MY_total_capacity_GWp,RE_PV_MY_annual_generation_GWh,RE_PV_MY_discounted_annual_gen_GWh,RE_PV_MY_annual_CAPEX_BUSD,RE_WIND_MY_new_annual_installed_GWp,RE_WIND_MY_total_capacity_GWp,RE_WIND_MY_annual_generation_GWh,RE_WIND_MY_discounted_annual_gen_GWh,RE_WIND_MY_annual_CAPEX_BUSD,PP_CO2_MY_annual_OPEX_BUSD,System_LCOE_USD_per_kWh,System_LCUE_USD_per_kWh
0,1,CHL_maxRE_high_MEX_FF_Cost,27.29442485732606,93298.49082726167,93298.49082726167,75502.62337332212,75502.62337332212,2.1550000002207876,6.852000000220787,12734.535475910521,12734.535475910521,0.0,0.18400000042837533,4.881000000428376,5061.332249354446,5061.332249354446,0.0,1.8763156934504273,0.020110890019301098,0.020110890077786454
1,2,CHL_maxRE_high_MEX_FF_Cost,25.438882582995358,94404.13441219501,89908.69944018572,70369.76894519644,67018.82756685375,3.2151424000398796,10.067142400260666,18709.921487599466,17818.972845332824,0.0,0.25373749091209763,5.134737491340473,5324.444264415082,5070.899299442935,0.0,1.6654848838638832,0.018524179408730298,0.01852417946465674
2,3,CHL_maxRE_high_MEX_FF_Cost,22.51577392111058,95107.90331860584,86265.67194431368,62283.78165910261,56493.22599465089,4.796817007491889,14.863959407752555,27624.871334562118,25056.57263905861,0.0,0.34990605505654593,5.4846435463970185,5687.277864199277,5158.528675010682,0.0,1.4039131591930696,0.016191214878295536,0.016274296919628995
3,4,CHL_maxRE_high_MEX_FF_Cost,20.001833440576487,95174.48972858835,82215.30264860239,55329.64716911471,47795.82953816193,7.1565892080151645,22.02054861576772,40925.4900083874,35352.97700756929,0.0,0.4825232837607215,5.9671668301577405,6187.628336837714,5345.106003099202,0.0,1.1877741598528626,0.01342210018341607,0.014447117769906476
4,5,CHL_maxRE_high_MEX_FF_Cost,19.042545011978028,97150.27764382835,79925.77384429601,52676.03591665363,43336.705110856994,10.67724055554298,32.5547891713107,60503.519789767284,49776.395464661146,0.0,0.6654035160687037,6.4895703462264445,6729.332447229565,5536.2384580330745,0.0,1.0769604587099066,0.010917057014884065,0.013474507745248
5,6,CHL_maxRE_high_MEX_FF_Cost,18.780795983909186,101925.42668695917,79861.23883769507,51951.978223995895,40705.73433830035,15.929860239419238,48.46364941072994,90070.35357459779,70572.47884876325,0.0,0.9175968373745673,7.386167183601012,7659.054735136723,6001.069795393774,0.0,1.0115782040411023,0.008625378483874376,0.01266669812243922
6,7,CHL_maxRE_high_MEX_FF_Cost,17.888882007942875,101004.15841602876,75370.85813436566,49484.740120947514,36926.27497681328,23.766482163900537,72.23013157463048,134240.68490034703,100172.46592768497,0.0,1.2653734696968457,8.651540653297857,8971.178387890686,6694.431439017788,0.0,0.917654859448786,0.006381769346158841,0.012175194526946449
7,8,CHL_maxRE_high_MEX_FF_Cost,17.338445725394187,102635.89407014583,72941.41371686547,47962.10743864969,34085.77431034335,35.458294414431364,107.67042598906184,200106.95554873394,142212.2773376633,0.0,1.7449602619508224,10.37850091524868,10761.942507210122,7648.311615807983,0.0,0.8470655773863427,0.004604959632561405,0.01161295804704817
8,9,CHL_maxRE_high_MEX_FF_Cost,16.64349312197776,102670.88225200833,69491.69444237177,46039.709551449814,31161.48764078934,52.901840226338955,160.4732662154008,298241.75444970914,201861.75881205747,0.0,2.406314332147597,12.685815247396278,13154.50231824709,8903.484956887245,0.0,0.7743941293612555,0.0032009448680961152,0.011143693294217294
9,10,CHL_maxRE_high_MEX_FF_Cost,16.371372252219594,106561.09726338251,68690.23341792828,45286.96097188575,29192.378830884947,70.38473847009465,230.42700468549543,428251.73171055,276054.8846463325,0.0,3.3183269505576165,15.573142197953892,16148.503754019457,10409.469503417511,0.0,0.7254598063263209,0.0022982554481764434,0.010561323935419538
