scenario_0
101.9414013703183
104.99342352834489
105.94794536877363
110.09278074161844
108.50726791669061
111.68398509973335
109.3984229900593
112.89013648499972
120.48270799334253
119.68664345469612
69.68062648818191
72.30812527721112
77.40457417458087
78.07429388716191
87.06498352361584
90.15112511401693
93.83025512830363
96.39564350386019
102.43837427597795
103.82211652999875
99.48156955999984
94.91843043999955
90.13269917000002
85.1243757400005
79.39436608239255
74.43995244000038
58.43671109330176
61.153486260367224
56.74387634000058
43.83646796280264
