RE_PV_Openfield_Lim_[MEX],RE_WIND_Onshore_Lim_[MEX],BESSch_[MEX],BESSdisch_[MEX],PP_CO2_[MEX],PP_CO2_Existing_[MEX],EL_Demand_[MEX]
0.0,1.3467592553960717,2.529618090102444e-06,9.15569973611908,5.406750968955958e-07,6.711269532752725,27.3917379
0.0,1.1249385666450011,2.527027816789379e-06,9.752718287383665,5.408271292674868e-07,7.043052531973439,28.4146486
0.0,0.939693976007298,2.5249092945231955e-06,10.310499426863691,5.409232828756257e-07,7.277344066386274,29.3510054
0.0,0.7743816292421785,2.522643997260549e-06,11.011166903655523,5.410001548441704e-07,7.4488021773727775,30.5664663
0.0,0.6591171078790259,2.5207300478575274e-06,11.692580414883556,5.410583352878893e-07,7.532968512091404,31.7806757
0.0,0.6020865021615284,2.5196921710262143e-06,12.140007286470107,5.410911105902185e-07,7.500517542240361,32.5378832
0.0,0.5652810991223823,2.519331664065971e-06,12.412139130854188,5.410946028168741e-07,7.3472757497829475,32.8588329
0.0,0.5116956527308397,2.519113189660122e-06,12.744270947565798,5.41043165008231e-07,7.06393959745442,33.1327814
0.0,0.47536871049633894,2.5197772556599494e-06,12.921246677000052,5.407794550657159e-07,6.538006001593674,32.8713385
1.3450460291522857,0.436423656502287,2.525588715419944e-06,11.44792063437809,5.395132283640458e-07,5.3503917382931805,32.3322415
8.271938897720712,0.4333197373242735,2.605024036798508e-06,3.050735992860729,5.345836002929398e-07,1.6496977488320974,31.878147
17.22138007070674,0.37909337435611346,24.900302762817898,14.994388039345544,1.1060263303269108e-07,1.249605645089388e-07,31.6820251
24.65639428697371,0.37681001155832305,29.958953804023892,13.422421091540311,1.1025628745709209e-07,1.2444012611623947e-07,32.0411547
29.32378601839512,0.46960061226460037,32.07789862805715,12.733715390794387,1.1018999664584156e-07,1.243426964574294e-07,33.6258513
31.258883224609505,0.6061320458899258,32.968335939892114,12.440351016576798,1.1017294374027916e-07,1.243184885376259e-07,33.4306123
30.712941257641145,0.8010955021375995,32.90199883502306,12.471155615806822,1.1017309110715833e-07,1.2431886453670967e-07,32.7394695
27.920457564006416,0.9977274699897146,31.840908249199895,12.854894911451002,1.1018901512262052e-07,1.243417545509541e-07,32.2603483
22.960759461093037,1.0543633461723707,29.447559156430533,13.74782699387747,1.1023910534294748e-07,1.2441513648013526e-07,31.4865632
15.955087101706056,1.2887467193907423,25.424669370097003,15.387474887637046,1.103785290930197e-07,1.2462297737666953e-07,29.6481574
8.074277563171814,7.9399368151859875,23.024508394423176,15.772378261760778,1.1067254379750452e-07,1.2506539138890674e-07,29.5548552
1.16408901173259,7.676191165110466,17.030280275558383,18.17218778492732,1.112615336653728e-07,1.259582592928314e-07,28.4581139
0.0,7.55044430897202,15.777662895783942,18.41259750533546,1.1158649189909543e-07,1.2644737844322096e-07,27.7937272
0.0,7.29583432413566,15.32760922212484,18.269710113541745,1.1178689596236949e-07,1.2673841527982528e-07,27.608138
0.0,6.862804300024064,14.869402698798412,18.41063762365465,1.1192920275238379e-07,1.2693652454543907e-07,27.811166
0.0,6.504563181963285,14.425834354990414,18.710980885453584,1.120340583930353e-07,1.2707665102966238e-07,28.5903599
0.0,6.165104411754924,13.894885261338176,19.303372257534413,1.1211325528543016e-07,1.2717947903813633e-07,30.379166
0.0,5.766551442454873,13.435076397312582,19.93598877104901,1.1216872550436315e-07,1.2725024731644762e-07,32.0565253
0.0,5.284341776513162,13.119859490159621,20.43381501738233,1.1220136497429022e-07,1.2729182395062915e-07,32.9434857
0.0,5.025524068932432,12.881811242094084,20.879846183160957,1.1221384139789625e-07,1.2730869304308628e-07,34.0828022
0.0,4.718151257174934,12.735472112071475,21.226500358313793,1.1220514496489128e-07,1.2729993237518573e-07,34.6833435
0.0,4.742787095064894,12.748497714282228,21.312303226645938,1.1217109262440275e-07,1.2725960129683814e-07,34.9886043
0.0,4.630807290026633,12.771380072980538,21.491385192223195,1.1210850375958211e-07,1.2718333517811478e-07,35.2654944
0.0,4.430494517694422,12.895842366070145,21.640290346702237,1.119982209167085e-07,1.2704244505399394e-07,35.1003711
1.1231494164365674,4.191708660986623,13.584996836269179,21.078357137959372,1.1177414334325893e-07,1.2673420470184536e-07,34.8894748
7.835823347035344,4.185568325934948,18.41314917774173,17.49592351454607,1.110013291410613e-07,1.2557685222882034e-07,34.9291112
17.464244648365774,4.052552297340293,29.52333881872444,21.06111217326727,1.0924330805997822e-07,1.2304681001235268e-07,34.7778355
25.28177669850353,3.849360608458029,31.678313957589282,20.48789914812391,1.0907644724186529e-07,1.228133085066241e-07,34.6967896
30.716817671834782,3.7832455122017254,32.76488117723764,19.966915100028213,1.090431695660426e-07,1.2277056820728495e-07,34.9698468
33.739855748377906,3.719761032044243,33.175241548901205,19.74697448273844,1.0903461137454977e-07,1.2276109529653456e-07,36.5931692
33.64131835476916,3.8053303390823032,33.18250133598296,19.74793856658861,1.0903399518440651e-07,1.2276021189165027e-07,36.3775629
31.264148273967628,3.778445103903639,32.86289215942548,19.91251093614017,1.0904107275023163e-07,1.227676835638146e-07,35.0697449
26.381449958023616,3.2554708893856414,31.9160938573493,20.361917041231468,1.0906941662452064e-07,1.228030499983142e-07,33.5873088
18.82923115758667,2.63609652177144,29.9429011832899,20.908712154599908,1.0922498658588707e-07,1.2302034932270734e-07,31.8184122
7.77340542942937,1.5293169729880536,2.6764525272382585e-06,1.2119361668615543,5.321520070700799e-07,0.4736199956009218,28.3435113
1.1196228443113792,1.677052646834731,2.5387200235944535e-06,9.45358393140677,5.35166408652075e-07,2.13555781098515,27.2351237
0.0,1.6670200405593598,2.5335686187613696e-06,10.401746588237309,5.356120461358033e-07,2.703251215326628,26.5277409
0.0,1.5241774631111162,2.5328939539665145e-06,10.148674110661453,5.359833960325414e-07,3.0033208635010795,26.0155861
0.0,1.3919785440265027,2.532246727904777e-06,10.101999677077805,5.362713150525861e-07,3.212549100489019,25.8426182
0.0,1.3052001151842858,2.53182026853751e-06,10.079044314886735,5.364765890491471e-07,3.357663585563319,25.7518481
0.0,1.2686212998301918,2.5313053735434603e-06,10.151897531990874,5.366184405506381e-07,3.461081422789685,25.9230194
0.0,1.268053522316471,2.531208039464855e-06,10.121750931634715,5.366971590128765e-07,3.516094325774855,25.9190642
0.0,1.2226475240246173,2.5300813841240462e-06,10.513182915322362,5.367475665058745e-07,3.566725520115098,26.6546549
0.0,1.16224283495388,2.5286973096073056e-06,11.075495290498603,5.367543996265211e-07,3.5909017214080414,27.6786448
0.0,0.9723008647289818,2.5276518544946304e-06,11.591815484407451,5.367009599816339e-07,3.5677218388440766,28.2714044
0.0,0.8672993867506158,2.5273210193649548e-06,11.892921217460692,5.365687847803872e-07,3.4796240565245653,28.5543395
0.0,0.815953298952871,2.527447034395105e-06,12.114115084625753,5.363433300318796e-07,3.3198087142572033,28.7204175
0.0,0.8228553419953245,2.528252979887978e-06,12.24691703901949,5.359912973916602e-07,3.0516921056292663,28.7208918
1.2331729681643728,0.7782650945931492,2.53335042478462e-06,10.860062248952111,5.354587138985546e-07,2.512024794516679,28.7188372
6.892039657330647,0.7969944814110298,2.6062016322043176e-06,3.2042832820225406,5.343911032203055e-07,1.068918517772604,28.5280946
14.880460620983659,0.6526313310201376,24.56855730279527,15.844042194579563,1.1064028340124922e-07,1.2500712028363442e-07,28.455779
22.057887577631178,0.9174633741936539,29.688445157999368,14.330037101105658,1.1026288057693896e-07,1.2444882873317413e-07,28.4032607
27.34423393273871,1.5709344835561931,32.2049245196784,13.42259782425974,1.101865977483837e-07,1.2433739374801147e-07,30.0621695
30.934221594824006,2.359903795757689,33.504470837521836,12.927102128986544,1.101678622665509e-07,1.2431144770174092e-07,32.2186346
30.293235493052332,2.892511257643126,33.399899578830926,12.980931231087354,1.1016685943481016e-07,1.2431007483353075e-07,32.3927175
27.59625940770158,3.2208464745839396,32.59120556976193,13.27955108848537,1.1018110713375787e-07,1.2433000040626943e-07,31.6409567
22.87147464819069,2.6280995816739017,30.498137195812323,14.045065937512133,1.1023575721537932e-07,1.2440891166023453e-07,30.1976604
15.772718769305067,2.8152306670054634,26.67274247238743,15.267404810752158,1.1047406783852459e-07,1.2476124152471337e-07,28.2822409
8.046155948270366,2.439227474665911,2.6879359780464593e-06,1.0277237451749484,5.315974318788473e-07,0.4883121412569681,30.8393764
1.4508306128327382,2.6728582476818663,2.539686622532414e-06,8.222765610681702,5.369491846335138e-07,3.6616771621237203,29.5349997
3.4219904516268978e-06,2.9076159962892647,2.5332167505745748e-06,9.117594933510379,5.392830959057957e-07,5.003744039296024,29.0950652
0.0,2.7018319339554453,2.532782175775312e-06,8.802358077637589,5.403284013874441e-07,5.694913111087997,28.7169922
0.0,2.634152486989228,2.5320257800239414e-06,8.730342026104017,5.408393179230426e-07,6.187827699999679,28.927953
0.0,2.6001774675615965,2.5301056627190913e-06,9.02972612067205,5.411273640060484e-07,6.604164082392718,29.8694831
0.0,2.4707028339019708,2.5267359378734186e-06,9.820887756972406,5.413263900424163e-07,6.995739108878578,31.5494251
0.0,2.2841832032128497,2.5240604982476116e-06,10.549321892996176,5.414458722868375e-07,7.274525113637698,32.8725246
0.0,2.1414228474562282,2.522512970440965e-06,11.008354252611237,5.415100593110998e-07,7.426179019665337,33.6315922
0.0,1.9422409504590958,2.5207483729876726e-06,11.62447805427811,5.415647509752402e-07,7.517058690710881,34.5265417
0.0,1.7221461121237294,2.519348061612457e-06,12.199181951564903,5.416017669765931e-07,7.515738006647234,35.2043996
0.0,1.5517748417969317,2.518878838954063e-06,12.503900237754483,5.41601710683333e-07,7.384841380570966,35.3111816
0.0,1.3607298479544043,2.518183743415783e-06,13.014445580685383,5.415544045184261e-07,7.144673163165309,35.6886737
0.014240174042843615,1.201053108775955,2.5182180707479153e-06,13.4243117155583,5.41305901660103e-07,6.678343912826572,35.7377
1.5249182898985043,1.1428481518717497,2.5237853310564142e-06,11.923025153127094,5.400873627859456e-07,5.564771657466965,35.6232483
8.357320265007523,1.115786296045843,2.584879045342196e-06,3.8944318606595374,5.350908302934162e-07,2.11750719559289,35.7276157
17.631321929392765,1.1773691605680145,21.705012191302036,11.707213267958537,1.1161713342632789e-07,1.2659250080611738e-07,35.6529335
24.698761983817512,1.3135548756301265,28.422235073585657,10.076658715582353,1.1109987475393018e-07,1.2573102219854572e-07,35.2937292
29.51545836795644,1.556207441371081,31.721852310312748,9.345922314882504,1.1098993990921487e-07,1.2555078338682403e-07,35.6371991
31.46156147510769,1.6079098650985824,32.56032902102405,9.179846919086604,1.1096063993651349e-07,1.255030731525561e-07,36.9513899
30.80648544448856,1.6689064094550368,32.311598079922355,9.24244993501552,1.109615007336959e-07,1.255043347232081e-07,36.5522966
28.485857431942005,1.8616386336714565,31.305079302230375,9.459276905636091,1.1099052530725952e-07,1.2555141225771753e-07,35.3900708
23.849905096973075,1.7170761686413258,28.33059073239361,10.148622059817047,1.1108146313967466e-07,1.2569972522141542e-07,34.217077
17.15590711384592,2.0290910842649366,23.107597190206956,11.516309960554189,1.1136521920469752e-07,1.2616765655341016e-07,32.7310099
9.736169075723318,4.342091002780119,18.221086364942792,12.152244192058946,1.1238044704525046e-07,1.2790720736697037e-07,28.5073648
2.3815106504932455,4.681938036496779,2.5807017037627774e-06,4.56650767078243,5.347725349772634e-07,1.3519214854923944,27.4332352
0.013108497761277899,4.7644791297026305,2.547855012289022e-06,7.301621710738803,5.352085560124305e-07,2.2971604123676395,27.0800002
0.0,4.540213352011252,2.5459934556737333e-06,7.204814776563828,5.356462523940967e-07,2.7887815983683333,26.8538499
0.0,4.105433273913775,2.5425586809445163e-06,7.563640843397943,5.361810930014579e-07,3.2062229013046775,26.9912838
0.0,3.5646842795006415,2.5372479619733512e-06,8.51546209297511,5.36695238790153e-07,3.6112056616738184,28.0384766
0.0,3.11077643690317,2.531748763281923e-06,9.926320648066676,5.371260293067345e-07,3.9838389122294737,30.1864073
0.0,2.6636184215481773,2.5281805744847996e-06,11.046765615349418,5.374196654050707e-07,4.246312682035661,31.6960298
0.0,2.3060355550534677,2.5254098932990918e-06,12.040453177957353,5.376089404054089e-07,4.426733099997624,33.0992579
0.0,1.969105026383582,2.5230890045599e-06,12.98109297427511,5.377132544415104e-07,4.537171654479488,34.3963118
0.0,1.6868371790955998,2.5217575910527364e-06,13.596140311121735,5.37725979416196e-07,4.561585471112781,35.068943
0.0,1.4984768945700668,2.5210929827054993e-06,14.005583614528861,5.376454928931041e-07,4.504977141807,35.446186
0.0,1.3283852987610392,2.520574418830768e-06,14.475006075383396,5.374508434890004e-07,4.36495971967594,35.9100262
0.04342984079434974,1.2099364228624325,2.5211283557692642e-06,14.6441893237575,5.370381988916052e-07,4.072940155182589,35.8128195
1.6298782213850667,1.089935499316092,2.526284731813649e-06,13.04474006389315,5.361277638215365e-07,3.411609587682454,35.9582708
9.375342483416311,0.9100337587363818,2.601127397863244e-06,3.35539561986421,5.344521593475547e-07,1.2929763041656035,36.3205209
19.055912860866894,0.9368796945630531,28.374919377243494,19.883899207907522,1.0958469707162551e-07,1.2351979775674457e-07,36.3544869
26.1750819055377,1.256501852676633,31.256497305330406,19.128738000301777,1.0933758868244677e-07,1.2316417473232722e-07,36.0864137
31.135070221232425,1.6214256972297203,32.66982939213652,18.475484197688967,1.0929691229431302e-07,1.2310926931814615e-07,36.224564
33.522396676503135,2.0233800732480973,33.15933339261934,18.23412248518505,1.0928830564506767e-07,1.2309922011383484e-07,37.6406206
33.349657498531116,2.471663932010897,33.202567670126726,18.21082794002794,1.0928849061610249e-07,1.2309986599154624e-07,37.4559477
30.694758033143383,2.865499922367029,32.76912340764507,18.43715636625337,1.0929631104374188e-07,1.2310938136788703e-07,36.2920288
25.682903791920438,2.986889431403677,31.645343449521594,18.973563639115778,1.0932756591057358e-07,1.2315086436006367e-07,34.789058
18.83947741278768,3.0621423817875058,29.56759675088603,19.61591185118254,1.0948032401990404e-07,1.2336810567348639e-07,33.1419446
8.964278075119429,3.091774168669336,4.8817991551682285,4.168803586005827,1.1506215914390687e-07,1.314578744867633e-07,31.5552156
1.9821126929730255,2.9658888338923677,2.5432195585778544e-06,7.622559887993986,5.364865069706415e-07,3.3403765984077123,30.2065034
0.03244157504406759,2.906113487965522,2.532405725008461e-06,9.37623440667916,5.393198969680149e-07,4.9724464128410455,29.6583491
0.0,2.7266789366733684,2.5319168934824277e-06,9.016876210443929,5.404964017394276e-07,5.724605821023326,29.2233465
0.0,2.5048637327230248,2.5305385629778916e-06,9.087632490399145,5.410566531743312e-07,6.272820816275287,29.4217961
0.0,2.284305403566647,2.528377350232899e-06,9.471273996509254,5.413545479474834e-07,6.714314358026067,30.1333729
0.0,2.0882234505249833,2.5250803053889272e-06,10.298678216760393,5.415477599214329e-07,7.10691705788263,31.7432453
0.0,1.9279339987222752,2.5231964448388456e-06,10.805857560075788,5.416442623271605e-07,7.347022059439576,32.646623
0.0,1.8376558141432036,2.520856422974517e-06,11.561997770049459,5.41721756260836e-07,7.531344320419217,34.1677696
0.0,1.787589320291058,2.5190775396740295e-06,12.219409886380598,5.417729162301039e-07,7.614408521507248,35.4894223
0.0,1.8565004572552466,2.5187235635321503e-06,12.408287037586302,5.417843572217216e-07,7.55501156015357,35.9762781
0.0,1.8203697098650757,2.5179460600746633e-06,12.85246046177711,5.41785140059451e-07,7.421073032322257,36.6778104
0.0,1.771759053211226,2.517706520160755e-06,13.206570092603982,5.417101943460745e-07,7.134262562524727,37.0089891
0.09799681257040725,1.630529082655433,2.5180103727910307e-06,13.556467213876601,5.413814737427539e-07,6.60208077198517,37.1449209
2.458862372861006,1.6065920285057176,2.5264576878715726e-06,11.07931965432617,5.396636927459116e-07,5.22099368480668,37.2490842
9.947311479049851,1.6309919696451716,2.6290994042694864e-06,2.1861064575372264,5.340532637611316e-07,1.1602442529771855,37.2364434
18.186529771389733,1.7450040191507208,26.814726339061064,17.643262165771958,1.1010374593333906e-07,1.242398606713707e-07,37.1520804
24.461934226321763,2.5893811656841743,30.636260155965815,16.46075672553498,1.0981719457108486e-07,1.2382171909457871e-07,36.518123
28.51907020383162,3.4885733603573237,32.434871993010084,15.714479509299787,1.0976398347752568e-07,1.2374652870502677e-07,36.4785379
30.24116194238485,4.317310622779276,33.041973167260075,15.460748062719274,1.0975146693094772e-07,1.237301952869373e-07,37.5725511
29.526532110196758,5.134298234382879,33.01522970662599,15.483034709663048,1.0975152470327381e-07,1.2373076758815687e-07,37.4448004
26.897201051546517,5.916330179412474,32.48693055579562,15.718122022393977,1.0976299539099254e-07,1.237464990855658e-07,36.4919314
22.426208750321578,6.201951076597699,31.10588837950929,16.311662695344594,1.098023776351417e-07,1.238015438839419e-07,35.4570302
16.09694219819881,6.593297571255349,28.561828036835376,17.203711086553724,1.099561862959882e-07,1.240236233094778e-07,34.0474896
9.476965119468222,2.766663083649061,20.10843371803832,15.60877937416478,1.1121450087992876e-07,1.2582585608987698e-07,28.0529966
2.7712985086469275,2.731449329525278,2.56285869826487e-06,5.543158073839354,5.352752626087553e-07,2.3182535871987655,26.8817067
0.06697886814930877,2.6989936502181138,2.538216164682552e-06,8.355634082052394,5.37689323016567e-07,4.0735922425887034,26.35719
0.0,2.524538140642198,2.5369034907869618e-06,8.15923506326751,5.391771367996372e-07,4.896496675072249,26.2357891
0.0,2.2265370921514576,2.5347814005402835e-06,8.334459919012408,5.400183590560679e-07,5.515883002093626,26.5378951
0.0,1.9138415328854181,2.530787694379174e-06,9.086450675716918,5.405323846713605e-07,6.075733654965792,27.8827716
0.0,1.5578900423718833,2.52576432383801e-06,10.369719812812455,5.40867099157253e-07,6.58091844614293,30.1508498
0.0,1.325464717853176,2.522999881170552e-06,11.158005403460134,5.410355538525172e-07,6.891199748210411,31.534019
0.0,1.1573886353532574,2.5201719836876245e-06,12.108792393676653,5.411483167928338e-07,7.120221605374264,33.3324607
0.0,0.9931061228235977,2.51854889462812e-06,12.720264866906282,5.412046615507757e-07,7.218275786095843,34.3247808
0.0,0.9017601632774362,2.5177659692356526e-06,13.078100457553177,5.412229022439269e-07,7.201788253158167,34.8460508
0.0,0.796405418844949,2.516820605781326e-06,13.599514171959024,5.412177446954867e-07,7.100612101621277,35.5960838
0.0,0.721707917753025,2.516768174663822e-06,13.863559944704733,5.411289013563934e-07,6.839576917458933,35.7122783
0.09944612964984449,0.6640922246919913,2.5171642778574118e-06,14.138140865024923,5.408155922730791e-07,6.351910968146868,35.9373689
2.38592919914055,0.6132280194094368,2.525384559008926e-06,11.516153682979775,5.393380799553076e-07,5.082586215010538,35.5439228
10.11583429442874,0.5597732773287809,2.6205039886230412e-06,2.4309962990248133,5.342708791967118e-07,1.3008570269795972,35.8817359
18.59336373636069,0.5217147231218497,10.704795112728995,0.3648574078120886,1.2865500858342342e-07,1.5585565474657715e-07,35.8840509
24.902597503285914,0.5412915871308578,20.947342430070616,0.36111809808146866,1.2786505744438036e-07,1.53691927499874e-07,35.4762783
29.211204561479843,0.6480747447580094,26.803135745059738,0.36079405727711683,1.2762832632961713e-07,1.5294858209906862e-07,35.4673707
30.859261211891745,0.8753962860834098,28.20243355456619,0.3606962998683949,1.275555670026817e-07,1.5270306236770563e-07,37.2188893
30.35664617723792,1.1670484261370562,27.827985822146097,0.3608483484534416,1.2755645056788294e-07,1.5270383037353463e-07,37.3950686
27.69979984007311,1.509646464812516,25.47777377213431,0.36122019386046844,1.2763040859629638e-07,1.5294945705208212e-07,36.1833108
23.122816426420012,1.6956334911595465,20.23169291361199,0.3611910733787356,1.2782904185718524e-07,1.5356910739046547e-07,34.4252449
16.807958642887822,2.0383402194640783,11.550207098170926,0.3631174454731734,1.283510574873575e-07,1.5505499742113512e-07,32.8419933
11.70622095664416,3.641056808542824,5.500308263108943,0.3862653053348612,1.2968454902396782e-07,1.590826593480514e-07,32.3732402
3.1773462303473172,3.870902767141973,2.5558164205779594e-06,6.040939487946851,5.350820867734665e-07,1.7759588423607686,31.0800963
0.06346146341594494,3.901481512417096,2.534958301951238e-06,9.567985256642384,5.359206242093837e-07,2.8147081615761627,30.2379356
0.0,3.5492140468171116,2.53371096800971e-06,9.497899226198806,5.36546220269034e-07,3.2867517663002364,29.6072879
0.0,3.20774315985055,2.532241915859219e-06,9.687593720555949,5.370435192875723e-07,3.625090347706516,29.5587819
0.0,2.9382192218905647,2.530961677625007e-06,9.919384162880833,5.374005220836529e-07,3.8731073702769665,29.6650541
0.0,2.793100049586711,2.5296771236083054e-06,10.223143902509225,5.376501590611771e-07,4.0590820656349855,30.1362661
0.0,2.6868381493056517,2.528464322986193e-06,10.563495103186044,5.37815039667963e-07,4.192087927606573,30.7173118
0.0,2.4540267250073744,2.5254830951134672e-06,11.660985550607428,5.3795095334577e-07,4.335286847354628,32.5641332
0.0,2.2012720620754247,2.523443057686071e-06,12.515934347680046,5.379994406172411e-07,4.3994471268462405,33.8153849
0.0,1.7180375938255246,2.5215522295601395e-06,13.432930315283762,5.379726681672372e-07,4.403783670437461,34.6304789
0.0,1.6361395306057438,2.5207633960261706e-06,13.9589195993479,5.378275567733524e-07,4.309510537810778,35.4554204
0.0,1.6328171251455863,2.5208159037028792e-06,14.247570490620008,5.375129624421947e-07,4.098918125843833,35.8377053
0.2568814214995498,1.6031054564183151,2.5224242575881665e-06,14.08888797710187,5.368690852889064e-07,3.6839919246319024,35.718379
4.267984096562738,1.4505259739008312,2.5373204363607724e-06,9.062808111748328,5.354505447816924e-07,2.549702148294062,35.2989731
12.813722829852647,1.3079969610005338,19.720476191377198,15.613959311274181,1.1094218926330644e-07,1.2546443865857094e-07,34.9922291
21.22736514959193,1.6079225455553074,29.972969892702526,20.20330066130077,1.0931155895377043e-07,1.2313554315588107e-07,34.7571966
27.194177847090568,1.8732066067556556,31.860344406439786,19.597799708307733,1.0919085919192302e-07,1.2296589137353366e-07,34.3638123
31.462141969706554,2.053986494123215,32.841501295463004,19.12575081638172,1.0916634783732656e-07,1.229346145668835e-07,34.807607
33.55487864485847,2.246726014634179,33.10629666833518,18.99717534772398,1.091606567742973e-07,1.2292847644154203e-07,37.1490747
32.74027340027755,2.5005433954463108,32.94781391231158,19.097983557727073,1.0916200836522303e-07,1.2293015044270007e-07,37.4565853
29.79350678606079,2.9796119311078333,32.49464421544912,19.322565731048257,1.0917308782979395e-07,1.2294395559080407e-07,36.268305
24.46183774450252,2.815269840559275,31.318800016470924,19.88260966905132,1.0921082454222704e-07,1.2299423127334882e-07,34.5092604
17.11509683199789,3.4903610783188355,29.333173291022817,20.406427681323333,1.0937196784970975e-07,1.2322262740058328e-07,32.6124375
11.488637639773383,3.4618567450615396,22.161660275066527,17.290275061798223,1.1049704304876718e-07,1.2481158409161947e-07,34.792674
3.317323080715736,3.697014582206324,2.5491454260298864e-06,7.365607849203843,5.35059962089939e-07,1.639640759356396,33.4701791
0.09327029180389595,3.8459981991760603,2.5336593945120114e-06,10.878768153747528,5.353734291656044e-07,2.3628821018933843,32.3502257
0.0,4.011395006840439,2.5331815670821003e-06,10.358642159477945,5.356210261889393e-07,2.6574944556014977,31.7339904
0.0,4.13382662801509,2.5332626656322537e-06,9.966593208262234,5.358439361605868e-07,2.8437949621021295,31.428136
0.0,4.255908253488347,2.532534983882319e-06,10.01587760116454,5.360339123745544e-07,2.9916566686008825,31.9623108
0.0,4.234897441164675,2.5306183517699027e-06,10.603083109359524,5.361961237270304e-07,3.127745507786188,33.2367088
0.0,4.168653754006939,2.5287811931510604e-06,11.267440545180861,5.363070359130239e-07,3.227575136076573,34.5358818
0.0,4.107195907717836,2.527987255724844e-06,11.5718099463491,5.363496890308094e-07,3.2684477412817152,35.0593291
0.0,4.175037659498208,2.526927264649512e-06,12.05882591421743,5.363465348669233e-07,3.281874021507222,36.2274772
0.0,3.6855827730741013,2.5249162049027166e-06,13.108501021205285,5.363037874473634e-07,3.2778589740965987,37.2812069
0.0,3.867193733549882,2.524671491528686e-06,13.425756568865117,5.361601478424839e-07,3.184642438569897,38.2613645
0.0,4.000686562413183,2.5252038973872906e-06,13.549443733584294,5.359116898521713e-07,3.005142791307718,38.631291
