RE_PV_Openfield_Lim_[MEX],RE_WIND_Onshore_Lim_[MEX],BESSch_[MEX],BESSdisch_[MEX],PP_CO2_[MEX],PP_CO2_Existing_[MEX],EL_Demand_[MEX]
0.0,1.8565004565672432,19.545979450329142,24.396254247186246,0.0,0.0,35.9762781
0.0,1.820369709190462,19.549886771400026,24.551257621383225,0.0,0.0,36.6778104
0.0,1.771759052554627,19.63860051045187,24.69533413606357,0.0,0.0,37.0089891
0.09799681252183359,1.6305290820511729,19.85827332956111,24.858906379899764,0.0,0.0,37.1449209
2.4588623716422324,1.6065920279103283,21.158307133360122,24.026836460859258,0.0,0.0,37.2490842
9.947311474119312,1.6309919690407397,26.301004076831397,22.175970763414266,0.0,0.0,37.2364434
18.186529762375297,1.7450040185040372,31.358882348165654,22.331580416466245,0.0,0.0,37.1520804
24.46193421419682,2.5893811647245717,33.52505465259479,21.746573979419278,0.0,0.0,36.518123
28.519070189695697,3.4885733590644876,34.60875651832656,21.32425308103711,0.0,0.0,36.4785379
30.241161927395346,4.317310621179318,35.03064682181347,21.166193443181093,0.0,0.0,37.5725511
29.52653209556147,5.134298232480152,35.03557445366077,21.181993659319918,0.0,0.0,37.4448004
26.897201038214497,5.9163301772199315,34.70401849310794,21.321862197557564,0.0,0.0,36.4919314
22.426208739205677,6.201951074299309,33.85452750205443,21.66784282459549,0.0,0.0,35.4570302
16.09694219022011,6.593297568811929,32.33727420869233,22.10537008522297,0.0,0.0,34.0474896
9.476965114770815,2.766663082623759,28.717656350765377,22.529225806332573,0.0,0.0,28.0529966
2.77129850727329,2.731449328513026,23.626990857789295,22.71883195808965,0.0,0.0,26.8817067
0.06697886811610965,2.69899364921789,21.578659932845063,23.288572404347573,0.0,0.0,26.35719
0.0,2.5245381397066256,21.053325465045415,23.09020084670614,0.0,0.0,26.2357891
0.0,2.226537091326322,20.656757059722764,23.083331340882616,0.0,0.0,26.5378951
0.0,1.9138415321761646,20.250937319129193,23.287237270018966,0.0,0.0,27.8827716
0.0,1.5578900417945425,19.817238416723043,23.677356836550924,0.0,0.0,30.1508498
0.0,1.32546471736197,19.557296355051648,23.921492085428902,0.0,0.0,31.534019
0.0,1.157388634924339,19.321811245451773,24.21417054820064,0.0,0.0,33.3324607
0.0,0.993106122455561,19.18986934549013,24.415345594309898,0.0,0.0,34.3247808
0.0,0.9017601629432516,19.147082592226347,24.541214600911033,0.0,0.0,34.8460508
0.0,0.7964054185498078,19.12039467251378,24.72530372543956,0.0,0.0,35.5960838
0.0,0.7217079174855662,19.205668882074384,24.842861352884885,0.0,0.0,35.7122783
0.09944612960055246,0.6640922244458843,19.417637825528203,24.966994904840437,0.0,0.0,35.9373689
2.3859291979579265,0.6132280191821797,20.65484908987251,24.069614029181334,0.0,0.0,35.5439228
10.115834289414668,0.5597732771213337,25.59591228276826,21.816258538011517,0.0,0.0,35.8817359
18.5933637271446,0.5217147229285066,30.838988988684566,21.42233763188232,0.0,0.0,35.8840509
24.902597490942554,0.5412915869302598,33.05864709957704,20.76621089364884,0.0,0.0,35.4762783
29.211204547000854,0.6480747445178384,34.20190945473312,20.319213569853922,0.0,0.0,35.4673707
30.85926119659587,0.8753962857589953,34.52775033474382,20.234245882298485,0.0,0.0,37.2188893
30.356646162191172,1.1670484257045581,34.46354899143613,20.29371948551193,0.0,0.0,37.3950686
27.69979982634327,1.5096464642530538,33.98807849637779,20.52722268370531,0.0,0.0,36.1833108
23.122816414958827,1.6956334905311592,32.953490348205456,21.013944940400478,0.0,0.0,34.4252449
16.807958634556694,2.038340218708687,31.158371454039678,21.83229492669616,0.0,0.0,32.8419933
11.706220950841788,3.6410568071934795,29.555243611634015,22.139639908063742,0.0,0.0,32.3732402
3.1773462287724157,3.8709027657074495,25.75471489256662,24.021280832559594,0.0,0.0,31.0800963
0.06346146338448927,3.90148151097124,24.160381750932572,24.73809479172695,0.0,0.0,30.2379356
0.0,3.549214045501803,23.754313144451434,24.594678795358462,0.0,0.0,29.6072879
0.0,3.2077431586617875,23.445943479613423,24.565470537966416,0.0,0.0,29.5587819
0.0,2.9382192208016855,23.217778021417022,24.576846792417335,0.0,0.0,29.6650541
0.0,2.793100048551612,23.04271417170223,24.617608422016012,0.0,0.0,30.1362661
0.0,2.686838148309932,22.906284704103125,24.682436396132616,0.0,0.0,30.7173118
0.0,2.454026724097933,22.660787644709412,24.95739534622723,0.0,0.0,32.5641332
0.0,2.201272061259652,22.49586498685297,25.19288769707808,0.0,0.0,33.8153849
0.0,1.7180375931888345,22.345988026334464,25.48406996903703,0.0,0.0,34.6304789
0.0,1.6361395299994044,22.347190102316745,25.657884875683084,0.0,0.0,35.4554204
0.0,1.6328171245404781,22.475553857151407,25.794524746950557,0.0,0.0,35.8377053
0.2568814213722225,1.603105455824218,22.853100637718565,25.85358683877961,0.0,0.0,35.718379
4.267984094447244,1.4505259733632787,24.812623470919497,24.669849382537983,0.0,0.0,35.2989731
12.813722823501324,1.307996960515801,29.547318123293966,23.39989116744725,0.0,0.0,34.9922291
21.227365139070255,1.607922544959425,32.742378385196616,22.928276510589207,0.0,0.0,34.7571966
27.19417783361135,1.8732066060614612,34.1788317474037,22.510380896511112,0.0,0.0,34.3638123
31.46214195411185,2.053986493362025,34.96072271667919,22.194763816794662,0.0,0.0,34.807607
33.55487862822647,2.2467260138015615,35.23079596870669,22.09777438262917,0.0,0.0,37.1490747
32.740273384049324,2.5005433945196303,35.121140796501386,22.175807534687515,0.0,0.0,37.4565853
29.79350677129317,2.9796119300036144,34.74545493654684,22.338140125776686,0.0,0.0,36.268305
24.461837732377628,2.8152698395159597,33.789362062188935,22.78646956305793,0.0,0.0,34.5092604
17.115096823514524,3.4903610770253373,32.27356812138972,23.356580979064436,0.0,0.0,32.6124375
11.488637634078861,3.461856743778605,30.145810899168136,23.87186106923219,0.0,0.0,34.792674
3.317323079071453,3.6970145808362416,26.963879592317895,25.266989240619885,0.0,0.0,33.4701791
0.09327029175766507,3.8459981977507662,25.596416762508618,25.83207716026221,0.0,0.0,32.3502257
0.0,4.011395005353849,25.35953176616149,25.55074857844617,0.0,0.0,31.7339904
0.0,4.1338266264831285,25.229973825776746,25.34840847958668,0.0,0.0,31.428136
0.0,4.255908251911143,25.09834548548515,25.269975870612754,0.0,0.0,31.9623108
0.0,4.234897439595258,24.914096117629345,25.340940235407565,0.0,0.0,33.2367088
0.0,4.16865375246207,24.75194882447647,25.45544159154013,0.0,0.0,34.5358818
0.0,4.107195906195744,24.683232555749672,25.516585931244176,0.0,0.0,35.0593291
0.0,4.175037657950974,24.62909397018466,25.621829093334973,0.0,0.0,36.2274772
0.0,3.6855827717082557,24.485016091155494,25.915666182924717,0.0,0.0,37.2812069
0.0,3.867193732116733,24.562481255187407,26.023822413081426,0.0,0.0,38.2613645
0.0,4.000686560930562,24.75386574585592,26.137345400192427,0.0,0.0,38.631291
0.3481010407825813,4.067776693709472,25.177989112762447,26.241512254677808,0.0,0.0,39.0516362
5.34156356696936,3.859633211074285,27.291383525518217,25.158733459166953,0.0,0.0,39.3695691
15.102897021934687,3.567716743989229,31.21948549364704,24.08420237690058,0.0,0.0,39.8795677
23.996987740150747,4.797868103942495,33.64541560713605,23.51015554150995,0.0,0.0,40.1322574
30.075250458821202,5.684237790255179,34.63636481748005,23.24310395753404,0.0,0.0,39.670284
34.11920976517918,6.3249698961813605,35.126733824971865,23.077243515987362,0.0,0.0,38.5844993
35.9591049519142,6.93316301925645,35.3233049617233,23.01215557759489,0.0,0.0,38.2937825
35.39904357805675,7.575841499810306,35.25936320512537,23.07812213693225,0.0,0.0,39.7201136
32.872170948974464,8.20761428439189,35.085953171383,23.150355637941207,0.0,0.0,39.8715581
28.179019274189354,8.187459025510085,34.62358090967312,23.35848900645221,0.0,0.0,39.0593138
21.006659316879276,9.119964364711583,33.842031974580784,23.638201037453026,0.0,0.0,37.3668065
11.291516862388193,5.6658799861134925,31.631375311490796,24.79737592695931,0.0,0.0,29.908735
3.212422574918349,5.916716126041541,29.454545054853348,25.88378926575794,0.0,0.0,28.6353942
0.11871903093859375,5.979482046961341,28.41674829049405,26.22560715029726,0.0,0.0,27.5627571
0.0,5.935017597757439,28.18412117858188,25.975411011479014,0.0,0.0,26.9125851
0.0,5.564651799475993,27.96509537234595,25.866350863446275,0.0,0.0,26.4857003
0.0,5.181874375188548,27.75795642541377,25.849084217083064,0.0,0.0,26.5169753
0.0,4.732033965369813,27.556896447063398,25.90507545563779,0.0,0.0,26.7509327
0.0,4.257841241612277,27.42707580290718,25.94633461544683,0.0,0.0,26.3159254
0.0,3.7240597558132196,27.264039265177203,26.084434355673952,0.0,0.0,26.5611777
0.0,3.247683225939776,27.093733793293083,26.291065489697942,0.0,0.0,27.5295842
0.0,2.733643676516564,26.971295028326207,26.508623683033235,0.0,0.0,28.1714032
0.0,2.4132785293003822,26.93384618614448,26.707245492141315,0.0,0.0,28.7996141
0.0,2.290247756591064,27.010624873051846,26.883709034184882,0.0,0.0,29.2192544
0.5531177715855718,2.0722001831066987,27.300923956621897,26.993700418068933,0.0,0.0,29.594078
6.159464218264306,1.8035085260170554,29.023970725405565,25.86761768951034,0.0,0.0,29.7067933
15.382414241441978,1.8096931420264306,31.7239686610735,24.36279605845599,0.0,0.0,30.2015398
23.696858262376633,2.3251345863870645,33.66126053428241,23.458118411936635,0.0,0.0,30.3761472
29.56388992291443,2.7307232968868744,34.64643157069881,23.027624724528792,0.0,0.0,30.5593084
33.29830543777009,3.0650747362692945,35.15830134458683,22.79200478763098,0.0,0.0,30.7865042
34.90399973505773,3.2913284773841207,35.34429098318615,22.703067344212865,0.0,0.0,31.4889666
34.10385946622593,3.559660779387777,35.17852652353375,22.805865786984924,0.0,0.0,34.0834584
31.316923757659964,3.8917240253230734,34.8425796669614,22.926154615547404,0.0,0.0,34.917965
26.39136459000785,3.5321070023619843,34.12120025282893,23.164067692119293,0.0,0.0,34.1564899
18.78595987522324,4.019502496890546,32.78971169419956,23.430863568142144,0.0,0.0,32.6271028
10.483456833272061,4.495110676629496,29.8522886855759,23.560771086573133,0.0,0.0,34.5643539
3.3569631188983116,4.175936963992669,25.431707961986966,23.89168550490064,0.0,0.0,33.1670142
0.16469196202841513,4.205190274453904,23.474670635698487,24.434624866039474,0.0,0.0,31.9690569
0.0,4.180953669682677,23.029027400769763,24.15514431785275,0.0,0.0,31.2628766
0.0,3.78341526286614,22.664864597858113,24.10510049260803,0.0,0.0,31.0230836
0.0,3.478171585448671,22.357282445326216,24.165136734909503,0.0,0.0,31.4994151
0.0,3.2756355316053534,22.035945083322588,24.36725630879026,0.0,0.0,33.1639187
0.0,3.0380394993486743,21.79407405270388,24.558437007706097,0.0,0.0,34.3695671
0.0,2.825716950796479,21.591012186989797,24.77465328933325,0.0,0.0,35.6728513
0.0,2.657176144715827,21.418100361446573,25.0213841619843,0.0,0.0,37.2065061
0.0,2.058719951866005,21.211614968306165,25.399161179977632,0.0,0.0,38.2907065
0.0,1.9279755617270495,21.176557626241163,25.61711461763972,0.0,0.0,39.3309512
0.0012624647827001773,1.8666674404566417,21.263603197320094,25.79021062044696,0.0,0.0,39.9084558
0.6013858869764626,1.6306954878859914,21.61604010075791,25.827791729842332,0.0,0.0,40.4345777
6.003510377195777,1.493949165857198,23.989995701108796,23.947206111375348,0.0,0.0,40.5354161
14.40325687651594,1.3626852543872514,28.499024236243205,22.033379928268232,0.0,0.0,41.1275067
21.89802054297732,1.2453086822337778,31.686705432230404,21.0252469271802,0.0,0.0,41.2536971
26.727424678929346,1.0260153293555425,33.19838483897794,20.515163295883287,0.0,0.0,40.7741889
29.98196794295952,0.9664475756103733,34.10715620594671,20.144720734143938,0.0,0.0,39.6148614
31.601137575793555,1.13808263956753,34.53060895727354,19.954499057460097,0.0,0.0,39.3206039
30.45122198466047,1.3943138609566543,34.245318408254086,20.127917184357873,0.0,0.0,40.6621682
27.453054863981844,1.66710928117171,33.52819264475834,20.476754402931952,0.0,0.0,41.2116287
22.779457028513644,2.178221758501963,32.34743900245651,20.977317765968994,0.0,0.0,40.6632885
16.325172258879366,2.623629795184918,30.290523357256415,21.791986584867857,0.0,0.0,39.2259856
10.093883477898824,5.298106510963369,28.81258383704195,21.578445530031313,0.0,0.0,33.432387
3.0995984087633066,4.899367612098391,24.347469417045478,22.65940144493154,0.0,0.0,32.0174697
0.2030943856226348,4.599904637888335,22.26295889078212,23.3736902135842,0.0,0.0,31.1279691
0.0,4.336656897113923,21.717677507589844,23.21305496933936,0.0,0.0,30.5031432
0.0,3.8469500371131593,21.29104060017753,23.236757946006595,0.0,0.0,30.4700118
0.0,3.2773694582636863,20.881232340156295,23.42947802073072,0.0,0.0,30.9813898
0.0,2.736835201547198,20.446864049453023,23.79716257127579,0.0,0.0,32.5971084
0.0,2.235628500761758,20.107553790762626,24.14346241338547,0.0,0.0,33.9594292
0.0,1.8138860457434307,19.811373217567024,24.520456428823532,0.0,0.0,35.6593554
0.0,1.4924194348074817,19.601353363834384,24.847180987241178,0.0,0.0,37.1676244
0.0,1.0976070494298311,19.43617802421084,25.187489808249136,0.0,0.0,38.4090164
0.0,0.8642666690232093,19.390115339586625,25.429498040962482,0.0,0.0,39.2282414
0.005442599770822129,0.7614166670669533,19.464761213341532,25.61751908944266,0.0,0.0,39.7971958
0.7189931024690297,0.7509788145326105,19.905456310988473,25.489827648273657,0.0,0.0,40.2679868
6.0838345423695,0.6020917854620337,22.390628122173478,23.430147006259396,0.0,0.0,40.3965415
14.320013453544952,0.610411875925888,27.992745005286842,22.061799158207307,0.0,0.0,41.052463
21.914243323565422,0.6362000503111835,31.633885431606807,21.628863206002713,0.0,0.0,41.0809068
