RE_PV_Openfield_Lim_[MX],RE_WIND_Onshore_Lim_[MX],BESSch_[MX],BESSdisch_[MX],PP_CO2_[MX],PP_CO2_Existing_[MX],EL_Demand_[MX]
7.581451398296093,6.753475677528959e-05,0.010373424265559398,0.016971542866126937,14.856666430049037,0.000822715057017747,24.6446669
0.22088559735514765,7.022742766796962e-05,0.01092332029310062,0.01556903931251896,22.87501679247386,0.0008303736294831601,23.8957202
0.0,6.858192440856532e-05,0.011505956062481169,0.0143608478934603,22.436464089982362,0.0008322634267901391,23.1738763
0.0,6.54527482101391e-05,0.011934037498363095,0.013660937122142655,21.80943612935103,0.0008332634122407825,22.5122237
0.0,6.235706592796967e-05,0.012231987327652384,0.013241468747350953,21.3026029443905,0.0008338945520819474,21.9715276
0.0,5.9644550685950027e-05,0.012420137691589922,0.013000154696479737,21.05835557899152,0.0008343608181438022,21.6978045
0.0,5.773920684735792e-05,0.012524785297537373,0.012871927229602424,20.912748168542407,0.000834629328627343,21.5315602
0.0,5.461377375704005e-05,0.012581847934655286,0.012802983941754302,20.38488289951542,0.0008344906528324102,20.9700946
0.0,5.048890141996846e-05,0.012554002863941555,0.012834214997139477,20.338614663169707,0.0008343995859882563,20.8797037
0.0,4.855142001225268e-05,0.012432889040264905,0.012977350185977314,20.87254041001266,0.0008343790785405488,21.3931379
0.0,3.7173139390193965e-05,0.0122244276008876,0.013244176319646804,21.633437650299744,0.0008342901716804556,22.0326325
0.0,3.912334312902861e-05,0.011928694827376575,0.013655031538245049,22.138485153477575,0.0008336895413685884,22.5592635
0.0,3.968373041725781e-05,0.011519430436573592,0.01430409771228194,22.35648354493238,0.0008325511215701832,22.7843043
0.0,4.182057503788666e-05,0.010945514116340056,0.015431669841096387,22.579741456856542,0.0008308454233972187,23.0321202
1.513691318803872,4.326216705086765e-05,0.010220144435679694,0.017371987697236413,20.654302544601837,0.0008270346595555962,22.9332566
8.482373600786834,4.705470564180402e-05,0.009335884934488375,0.02230452392787361,12.46794276906977,0.0008170044263451941,23.1192155
17.7606042029935,4.3956590134374673e-05,0.009541088474572563,0.03430580225281537,1.6984507589486282,0.0007533732693598554,23.4132785
25.337047536543157,4.3125478008276093e-05,0.05234292704970033,0.0102631470098944,0.0004883117132198341,0.0003100020278816031,24.071908
30.322246325953934,5.137949466341478e-05,0.04992484180688407,0.012588282351707532,0.0004860955927695541,0.000308990292067616,26.9259066
32.35437356741961,5.8989962526959246e-05,0.049163381407023435,0.0133139554060134,0.00048558369473732544,0.0003087273108523784,28.5218206
30.260986557777112,6.468555795706481e-05,0.049852789955778805,0.012632146843895705,0.00048661907138212524,0.00030916132019842915,28.6278281
26.351502763263177,6.675129377310977e-05,0.051985714027863776,0.010457204342726222,0.0004899998174507838,0.0003105580215218875,28.1410631
20.330771772333538,5.807772102665122e-05,0.009551736607380233,0.034104030815218574,2.0206237920211234,0.0007567775151195574,26.9572724
12.799538002341489,6.117252390390365e-05,0.009500900401803047,0.02161188871075661,9.6197733655912,0.0008109404893706848,25.5794545
4.9605547508189085,6.881607775461751e-05,0.010404121407718304,0.01688379238665021,17.454470553460073,0.0008242635020672826,24.1246968
0.2653279407604858,7.493097030598579e-05,0.011170392318719635,0.014952986517112266,22.22224888356751,0.0008304693711004949,23.3455849
0.0,7.63604283076875e-05,0.011922377539214846,0.013644920466983377,21.99067856513192,0.0008327463698030421,22.8102939
0.0,7.595882041291414e-05,0.012594896963079397,0.012780697835726827,21.74652757975266,0.0008345224724731859,22.560329
0.0,7.551419000703721e-05,0.013231666936910589,0.01213857249490481,22.020818792080497,0.0008365270987458302,22.8285979
0.0,7.55450785068615e-05,0.013901043545119188,0.011589188479475826,22.905656835194193,0.0008390372533824743,23.7125651
0.0,7.593155202750349e-05,0.014658668542034892,0.011085617019839246,24.61218534176096,0.0008425756811666716,25.4219889
0.0,7.886205172781198e-05,0.015714549519457624,0.010553904481761254,26.346651647072456,0.0008468884571205247,27.1862743
0.0,8.161977740210404e-05,0.017409769883758062,0.009991926823760041,27.980360716001552,0.00085228282803241,28.8472843
0.0,8.513195596578882e-05,0.02043987502386046,0.009602942786434426,29.709261389554797,0.0008606896779066187,30.6104042
0.0,7.415301263823987e-05,0.027986996183106076,0.009678603164480286,31.004464447590063,0.0008704066100130301,31.780552
0.0,8.161442034340208e-05,0.006214823174096126,0.04161073256976685,31.39701159329322,0.23320222909313104,32.5383514
0.0,8.161331135025496e-05,0.006138637016510322,0.037866579048471995,31.39712685332087,0.5876512019226289,32.8893292
0.0,7.58133919850167e-05,0.006009608814110586,0.04658728700752331,31.397071320672765,0.692264513809279,32.9403948
1.3188169107487477,7.097827547551138e-05,0.024472473063316156,0.009658995447437584,30.54162063069316,0.0008565711252786681,32.862871
6.707252318512814,7.619524299263332e-05,0.015633361854144122,0.010710546900034878,24.190833594454038,0.0008334827336542985,33.0157716
15.51104707954272,6.985934170468348e-05,0.011384780880177595,0.014995097899739197,13.99069733426339,0.0008216650720798043,33.2747473
23.49459879362032,8.075366468698876e-05,0.009267848617901423,0.027697757273030938,4.498656060449155,0.0007967256540915714,33.4524167
29.301952814740808,0.00010075179440966629,0.0525196216094402,0.009564272964095014,0.0005321846156538389,0.00032281875932152715,34.6482008
31.66223796566839,0.00012180793365980628,0.05217860573255306,0.010359609365797941,0.0005250429504728764,0.00032045765568233916,35.4628091
31.093907981678484,0.00013635979598716172,0.05209406441133337,0.01040425990050401,0.0005257894989327259,0.0003207063138026369,35.1920338
28.27137137630382,0.00014359969478138396,0.05213045208032258,0.009771671654052011,0.0005338114050247636,0.00032336766868049327,34.1774313
23.195053979907858,0.00012235027708972645,0.008979878946803056,0.03367967768690144,3.98126971493133,0.0007930382127069765,33.028789
