,year,scenario,Annual_Emissions,Total_Annual_Demand,Discounted_Annual_Demand,Total_Annual_Fossil_Gen_GWh,Discounted_Annual_Fossil_Gen_GWh,RE_PV_MY_new_annual_installed_GWp,RE_PV_MY_total_capacity_GWp,RE_PV_MY_annual_generation_GWh,RE_PV_MY_discounted_annual_gen_GWh,RE_PV_MY_annual_CAPEX_BUSD,RE_WIND_MY_new_annual_installed_GWp,RE_WIND_MY_total_capacity_GWp,RE_WIND_MY_annual_generation_GWh,RE_WIND_MY_discounted_annual_gen_GWh,RE_WIND_MY_annual_CAPEX_BUSD,PP_CO2_MY_annual_OPEX_BUSD,System_LCOE_USD_per_kWh,System_LCUE_USD_per_kWh
0,1,USA_maxRE_low,474.56057866577925,1441501.1822344584,1441501.1822344584,1261958.0287401946,1261958.0287401946,10.925600000000093,59.33200000000009,104690.9211855721,104690.9211855721,0.0,1.556600000000272,49.96300000000027,74852.23230894665,74852.23230894665,0.0,48.44025893319241,0.03360403690970064,0.03360403690970658
1,2,USA_maxRE_low,469.34137175170883,1452222.6914922919,1383069.2299926588,1248079.0418100443,1188646.7064857564,12.559254021927387,71.89125402192748,126851.64175725647,120811.0873878633,0.0,1.628522027435968,51.59152202743624,77292.0079252602,73611.43611929542,0.0,45.62620382845574,0.03298909616309623,0.03298909616310235
2,3,USA_maxRE_low,451.1443617377119,1431859.7659386252,1298739.0167243765,1199689.3020832585,1088153.5619802799,14.437180712024773,86.32843473395226,152325.95154058497,138164.12838148297,0.0,1.7037671809351698,53.29528920837141,79844.51231506301,72421.32636286893,0.0,41.768774476613075,0.03216102229834618,0.0321610222983525
3,4,USA_maxRE_low,441.21353342526254,1430880.0834424584,1236048.0150674514,1173281.106619216,1013524.3335442962,16.59590502332026,100.92433975727252,178080.3293203415,153832.4840257782,0.0,1.7824890040954053,53.07777821246681,79518.6475031982,68691.19749763368,0.0,38.90413154309779,0.031474611883072115,0.03147461188307865
4,5,USA_maxRE_low,442.9983669207455,1455002.1798421668,1197033.8941837335,1178027.3604397953,969166.0248063678,19.077413314752295,114.76675307202481,202505.17596890964,166601.50942778747,0.0,1.8648481349294892,49.7076263473963,74469.6434337731,61266.35994983415,0.0,37.201437862192435,0.031078015453816724,0.031078015453823365
5,6,USA_maxRE_low,433.97126933114873,1462507.7210146668,1145913.0680771442,1154022.3781645268,904206.7299820657,21.92996996972899,133.59872304175383,235734.06230124226,184703.8061409292,0.0,1.951012633659897,48.5606389810562,72751.28054922423,57002.53195440502,0.0,34.70797533036161,0.030288488976388285,0.03028848897639505
6,7,USA_maxRE_low,416.6043094795011,1449077.4755909585,1081323.9232053098,1107839.9192649429,826687.2047641786,25.209056119852654,154.27557916160646,272218.23803118395,203133.44046416378,0.0,2.04115832565875,46.069597306714954,69019.31829517508,51503.277977223705,0.0,31.732388354873,0.02934586729645533,0.029345867296462286
7,8,USA_maxRE_low,410.70731347181544,1458769.6969363752,1036720.3885722571,1092158.5462392475,776176.6883542881,28.9784487316256,174.37842789323204,307689.58152488194,218669.2410652835,0.0,2.1354691602331806,39.32946646694813,58921.569172605996,41874.459152941585,0.0,29.79354218247936,0.028738262033703076,0.028738262033710178
8,9,USA_maxRE_low,381.4442847127305,1436060.3356950835,971982.1614465624,1014341.8970105931,686546.522451618,33.311461043959184,207.43268893719122,366013.6062973563,247732.41578012166,0.0,2.2341375859882175,41.30640405293635,61883.324700630284,41885.070010588686,0.0,26.353088264305345,0.02699657848659721,0.02711272830880465
9,10,USA_maxRE_low,364.82071677293226,1448915.2188255417,933983.6688986048,970136.2761246007,625358.4935362485,38.29236848251958,244.1320574197108,430769.3990123115,277677.7954371179,0.0,2.337364943533168,42.050768996469515,62998.4974820081,40609.393185226865,0.0,24.004385774388894,0.025437922546817326,0.025701076553828757
