,year,scenario,Annual_Emissions,Total_Annual_Demand,Discounted_Annual_Demand,Total_Annual_Fossil_Gen_GWh,Discounted_Annual_Fossil_Gen_GWh,RE_PV_MY_new_annual_installed_GWp,RE_PV_MY_total_capacity_GWp,RE_PV_MY_annual_generation_GWh,RE_PV_MY_discounted_annual_gen_GWh,RE_PV_MY_annual_CAPEX_BUSD,RE_WIND_MY_new_annual_installed_GWp,RE_WIND_MY_total_capacity_GWp,RE_WIND_MY_annual_generation_GWh,RE_WIND_MY_discounted_annual_gen_GWh,RE_WIND_MY_annual_CAPEX_BUSD,PP_CO2_MY_annual_OPEX_BUSD,System_LCOE_USD_per_kWh,System_LCUE_USD_per_kWh
0,1,CHL,18.405221253262983,6119.322522013,6119.322522013,3347.707568074613,3347.707568074613,0.0,4.696999999999999,559.0247308694893,559.0247308694893,0.0,3.6000000000000125,8.297000000000013,2212.5902230690135,2212.5902230690135,0.38512085805653423,3.2177049241810467,0.5887621986383446,0.5887621986383555
1,2,CHL,12.85551798009358,6254.982634582,5957.1263186495235,2338.2775051317985,2226.9309572683796,0.0,4.696999999999999,559.0247308694893,532.4045055899898,0.0,4.320000000000008,12.617000000000022,3364.619843854616,3204.3998512901103,0.8035505338328873,2.1404518050944565,0.49365073797674025,0.4941984073278384
2,3,CHL,6.7182175933026045,6359.649141132,5768.389243657142,1221.9699818650033,1108.3627953424066,0.0,4.696999999999999,559.0247308694893,507.05191008570455,0.0,5.1840000000000055,17.801000000000027,4747.0553887973365,4305.719173512323,1.2605998288093374,1.065321373456609,0.39281685734864036,0.40321849029579687
3,4,CHL,4.4242097118519315,6410.973077441,5538.03958746658,804.7151474742597,695.143200496067,0.0,4.696999999999999,559.0247308694893,482.9065810340043,0.0,3.2574637423112605,21.058463742311286,5615.734722079207,4851.082796310729,1.494685501776405,0.668148472876803,0.3587305382207699,0.3905414435006979
4,5,CHL,4.35162244526836,6434.785467817,5293.9139291278825,791.5123210401774,651.1791453480205,0.0,4.553999999999999,542.0052425760389,445.90905441748146,0.0,0.14360760403806724,21.059071346349356,5615.896753988829,4620.212157682306,1.4357620421134687,0.6258916885370074,0.3605991642480008,0.38943846806933485
5,6,CHL,4.460388400067252,6593.616345878,5166.270938649557,811.2956534445365,635.671373215921,1.687764779886785,6.2207647798867844,740.3792541789671,580.1065187596228,0.04843436773986461,1.6698155680729221e-13,21.038071346349522,5610.2966099989435,4395.814195583463,1.3673924210604598,0.6109861348893727,0.3611832243086905,0.39231642083012747
6,7,CHL,4.412630366481677,6624.726894926001,4943.4732075065385,802.6089917483358,598.919187121608,2.6581883809218e-13,6.22076477988705,740.3792541789987,552.4823988187119,0.046127969276068624,0.579380278062618,21.61745162441214,5764.801990097818,4301.784003572462,1.345944539181291,0.5756611586883897,0.360841133103918,0.3980467951475484
7,8,CHL,4.4042614064101615,6800.3985111090005,4832.916259289841,801.0867698427782,569.3174111415079,0.33510137172434823,6.537866151611398,778.11983518529,552.9952394701127,0.05223950158298978,0.5009709613614335,22.100422585773572,5893.597558030147,4188.469751792501,1.3171396254134111,0.5472089183421842,0.36088619342998707,0.39656967812229643
8,9,CHL,4.629281140950858,6915.931609798001,4680.974738609709,842.015387756282,569.9091578672994,0.9709603344858028,7.409826486097201,881.8982876687467,596.9034743999059,0.0721066826349059,0.02607103980661082,22.02749362558018,5874.149335262583,3975.8554885403623,1.2561343948934907,0.5477776855701142,0.36479483393221845,0.4007752376069658
9,10,CHL,4.716995105978967,6975.7468454419995,4496.628613850085,857.9695944734834,553.054850441375,2.1320844878811317e-12,6.978826486099334,830.601787987342,535.4133183630851,0.06867303108090832,0.6521900126143971,22.248683638194578,5933.134855251872,3824.551628817946,1.2364022256619775,0.531577887082565,0.3738338576844888,0.4084511534193346
