,year,scenario,Fossil_Gen_GWh_loc0,Discounted_Fossil_Gen_GWh_loc0,Annual_Emissions_loc0,Fossil_Gen_GWh_loc1,Discounted_Fossil_Gen_GWh_loc1,Annual_Emissions_loc1,Fossil_Gen_GWh_loc2,Discounted_Fossil_Gen_GWh_loc2,Annual_Emissions_loc2,Total_Annual_Demand_loc0,Discounted_Annual_Demand_loc0,Total_Annual_Demand_loc1,Discounted_Annual_Demand_loc1,Total_Annual_Demand_loc2,Discounted_Annual_Demand_loc2,RE_PV_MY_new_annual_installed_GWp_loc0,RE_PV_MY_total_capacity_GWp_loc0,RE_PV_MY_annual_generation_GWh_loc0,RE_PV_MY_discounted_annual_gen_GWh_loc0,RE_PV_MY_annual_CAPEX_BUSD_loc0,RE_WIND_MY_new_annual_installed_GWp_loc0,RE_WIND_MY_total_capacity_GWp_loc0,RE_WIND_MY_annual_generation_GWh_loc0,RE_WIND_MY_discounted_annual_gen_GWh_loc0,RE_WIND_MY_annual_CAPEX_BUSD_loc0,PP_CO2_MY_annual_OPEX_BUSD_loc0,RE_PV_MY_new_annual_installed_GWp_loc1,RE_PV_MY_total_capacity_GWp_loc1,RE_PV_MY_annual_generation_GWh_loc1,RE_PV_MY_discounted_annual_gen_GWh_loc1,RE_PV_MY_annual_CAPEX_BUSD_loc1,RE_WIND_MY_new_annual_installed_GWp_loc1,RE_WIND_MY_total_capacity_GWp_loc1,RE_WIND_MY_annual_generation_GWh_loc1,RE_WIND_MY_discounted_annual_gen_GWh_loc1,RE_WIND_MY_annual_CAPEX_BUSD_loc1,PP_CO2_MY_annual_OPEX_BUSD_loc1,RE_PV_MY_new_annual_installed_GWp_loc2,RE_PV_MY_total_capacity_GWp_loc2,RE_PV_MY_annual_generation_GWh_loc2,RE_PV_MY_discounted_annual_gen_GWh_loc2,RE_PV_MY_annual_CAPEX_BUSD_loc2,RE_WIND_MY_new_annual_installed_GWp_loc2,RE_WIND_MY_total_capacity_GWp_loc2,RE_WIND_MY_annual_generation_GWh_loc2,RE_WIND_MY_discounted_annual_gen_GWh_loc2,RE_WIND_MY_annual_CAPEX_BUSD_loc2,PP_CO2_MY_annual_OPEX_BUSD_loc2,EL_Transport_MY_annual_OPEX_BUSD_target_loc1,EL_Transport_MY_annual_CAPEX_BUSD_target_loc1,EL_Transport_MY_annual_OPEX_BUSD_target_loc2,EL_Transport_MY_annual_CAPEX_BUSD_target_loc2,System_LCOE_USD_per_kWh,System_LCUE_USD_per_kWh,HVDC_MEX-CHL_annual_forward_GWh,HVDC_CHL-MEX_annual_reverse_GWh,HVDC_MEX-CHL_annual_total_GWh,HVDC_MEX-USA_annual_forward_GWh,HVDC_USA-MEX_annual_reverse_GWh,HVDC_MEX-USA_annual_total_GWh
11,12,MEX_2042low-CHL2040low-WECC_2040low,402188.6931496362,235151.39918933256,163.27573938057148,71505.5940044905,41807.83986824892,25.849486749405347,952484.3530135923,556897.8743859424,358.18269343511463,482305.1721611917,281993.8451819173,112174.787227525,65586.27484961168,1468934.4847764168,858855.5702736274,6.892654544111483,37.32093989956542,65329.853817196716,38197.01248595945,0.7630004807437786,3.964197412030879,28.557571337233163,22359.83258034983,13073.331017170698,1.7215896708914462,5.843747421254102,0.9957039657768574,16.987935392954345,31572.309678500045,18459.67557764225,0.3133577266139538,0.9828687878328162,9.078532484739796,9413.945756564795,5504.139112446587,0.3086346140471339,1.5033263059824955,38.335558420347795,260.6727179388918,459955.2849890337,268926.32903893787,6.716046734897546,2.5583487605403343,45.5528796333345,68245.19601816985,39901.55269146811,1.3430373852010598,21.376524908304404,0.0014819293393638978,0.2926589444754717,0.028511600792935035,0.1099569689640289,0.03310718497203275,0.033422315847858146,1.273559311873404e-07,296.2940618401896,296.29406196754553,8597.535297629369,820.0025648226414,9417.53786245201
12,13,MEX_2042low-CHL2040low-WECC_2040low,388544.81991897634,216356.29436994749,157.73676345286694,68830.24801960563,38327.25759975826,24.88234114983149,902467.806709601,502527.8434765388,339.3739211809524,488672.77495816664,272111.286341369,111345.93981244584,62001.585649716246,1463103.141095125,814710.5756148867,8.481730766999519,45.67367066656494,79951.20798059585,44519.82423209206,0.8822586394711726,4.532104817035321,32.960676154268484,25807.34866566482,14370.497400996877,1.9075335155267903,5.376670271387564,1.2406199725795464,17.96555536553389,33389.22973430444,18592.372480187478,0.3195310185267461,1.1691264027628607,9.984658887502658,10353.549686884957,5765.243876618097,0.3523279428036621,1.378171528772107,44.06769571223349,302.7736136511253,534242.0367393779,297485.95641987596,7.362541543012261,2.67655615469774,46.26263578803224,69308.51952905071,38593.57707226554,1.4059670702710236,19.28953127184695,0.0037583578746265573,0.27872280426235396,0.027185050847618963,0.10472092282288466,0.03288367348070293,0.03367699363905693,1.2688606677376843e-07,789.0106807418429,789.010680868729,7821.134682290498,1607.205027041164,9428.339709331662
13,14,MEX_2042low-CHL2040low-WECC_2040low,384482.9080938693,203899.4951203714,156.08775723305197,67776.10240600402,35943.11416942585,24.501264348077658,853059.1394650191,452395.4750214016,320.7937424549601,508269.34102831664,269546.0834257307,112761.16642831666,59799.65408060373,1442796.969841625,765146.0377533488,10.437162684342802,56.11083335090774,98221.33499961972,52088.87103918227,1.0173966708325086,5.18137013314683,38.14204628741531,29864.22616921281,15837.636758033486,2.102289862291813,5.067106353236349,1.5457786342775384,19.121333999811426,35537.260093328434,18846.16777092706,0.3286343844531691,1.39068058987923,10.985339477381888,11391.201180516235,6040.997195523642,0.40030852977110454,1.2924424993042134,50.65693276441866,351.512746415544,620241.9138190799,328927.52946335677,8.039704072918743,2.80022527020018,47.145061058232415,70630.52784160816,37456.87692175172,1.4627850340488646,17.365200308696505,0.00506461448548296,0.26545028977367047,0.02572139761144077,0.09973421221227109,0.03254356552171876,0.034236747206935765,19.011456131621557,1097.3901239392694,1116.401580070891,7216.89358811296,2149.856528734107,9366.750116847066
14,15,MEX_2042low-CHL2040low-WECC_2040low,364172.6533713279,183931.93657520312,147.84244374385136,65724.92817481671,33195.55493403216,23.759758709980773,828539.4440787814,418468.720996915,311.5730864852703,509270.1742509625,257216.04443060467,113280.10695893875,57214.15173686459,1439885.2529447917,727239.8972532604,12.84341225770531,66.59324560861306,116570.6708494238,58876.110105232845,1.1704721409030507,5.923648622546139,41.704694909961454,32653.687002630573,16492.330852174993,2.306463798407794,4.570892555830374,1.925998000193995,20.740332000005424,38546.189963181656,19468.445260480563,0.340996929134568,1.6542201925270543,12.332559669908942,12788.19544538414,6458.907696106781,0.45303360238308976,1.1936457643179286,58.2314277074047,408.3567741229487,720542.8243662784,363923.08934828563,8.749042087795381,2.9296084635120154,48.687269521744426,72940.99250905454,36840.15777600963,1.5138031730896406,16.06292185546661,0.007746741897772759,0.252809799784448,0.024149071518580624,0.09498496401168675,0.03229533935704336,0.03527120795403432,90.56469152483216,1702.4441674629165,1793.0088589877487,6808.819754618406,2425.057734456733,9233.87748907514
15,16,MEX_2042low-CHL2040low-WECC_2040low,356694.9125359203,171576.35173184072,144.8067202523825,65912.28185645898,31704.934547147994,23.82748762795548,820624.2321218145,394734.28675836575,308.59656311364085,533221.0742550668,256488.45377912186,117642.14743153541,56587.88437070722,1451699.4268292082,698292.2455937101,15.804413844083108,81.94365945269615,143441.3845872388,68997.7585603044,1.3437748614559257,6.772265269935771,48.022960179897225,37600.723708437865,18086.59100435312,2.520674257344006,4.263843916887974,2.3997409554602824,22.846072955465708,42459.738255581346,20423.860081401883,0.35699470883054407,1.9677016169484922,14.006261286857434,14523.733238646713,6986.164015901208,0.5110019527650195,1.140046036446347,66.93850155934553,468.51527568229415,826692.1020813653,397653.03595790226,9.492002107723362,3.064969751118517,44.97223927286295,67375.30775785788,32408.675020670817,1.5593184216119496,15.151875597219886,0.00842488198108856,0.24077123788995047,0.022552067975689438,0.09046187048732071,0.032122048251406875,0.03628918527681479,175.34548028061704,1872.1194590094278,2047.4649392900449,6571.601743839037,2482.7912702035633,9054.3930140426
16,17,MEX_2042low-CHL2040low-WECC_2040low,332957.7971969929,152531.80323281832,135.17021101246883,66197.24845437889,30325.722241078365,23.93050390800336,813589.1008753901,372714.5412776397,305.95099497329164,539175.450283375,247002.48614971535,121856.78840625835,55823.998801775,1470013.177504125,673429.9740938288,19.448063485246486,100.91772293794266,176655.25318607865,80927.80690485061,1.5398462017694414,7.742453985507477,55.4424141654047,43409.962421159216,19886.60395434673,2.745552854429752,3.7905678421387674,2.9900117511717994,24.989084706637506,46442.554830261884,21275.869478460318,0.37705554654408174,2.34058904058408,15.499850327441516,16072.504059734016,7362.999297017706,0.574757114074327,1.0904523203446967,76.94750356328169,539.4363792455758,951831.9197773354,436045.1694491913,10.269947660133404,3.2065853482720783,42.152424621135026,63150.79318949112,28930.10598300192,1.5996134645136537,14.306647666942208,0.007215241727343091,0.22930594084757192,0.01967202084103988,0.08615416236887688,0.03185805932760654,0.03752783164426104,430.82659686058906,1410.3389201541875,1841.1655170147765,6478.883245513676,1814.1087178211178,8292.991963334794
17,18,MEX_2042low-CHL2040low-WECC_2040low,316736.2093767112,138190.958997478,128.58476544824464,62960.86235950137,27469.615696573543,22.76054062554679,790279.2594858498,344796.22320123727,297.1853058089134,548748.3695133375,239417.0959505278,120833.59920888333,52719.29908693368,1456749.3513940417,635574.9166924849,23.931743186273202,124.68446612421585,218258.64962380243,95225.52587328364,1.7614981618152277,8.851631075914595,64.2940452413193,50340.55839457885,21963.41888003568,2.981742350644987,3.4341835220463235,3.725473056499418,28.030557763136926,52095.17399777062,22728.95185573857,0.4016640693154284,2.7841401408197903,17.599990468261307,18250.23547173199,7962.517284434835,0.6448906372157711,0.9877524412173897,88.45310496489009,626.210684210466,1104944.6063884743,482083.67176077364,11.084133798246487,3.3547442326309502,43.82836885376598,65661.61453804366,28647.94492612935,1.634957416432126,13.235003027579495,0.006941541035537956,0.21838661033102083,0.01685861540582733,0.08205158320845415,0.0312129302276175,0.03933342550976268,548.0212374281869,1311.8682570844057,1859.8894945125926,6199.219389961912,1263.093778744157,7462.3131687060695
18,19,MEX_2042low-CHL2040low-WECC_2040low,306825.13252763764,127492.17999768625,124.56118540197994,59730.41164250319,24819.21976119726,21.592722999999786,772823.0860622058,321123.954817277,290.6208943367787,557374.1283655042,231600.46282462685,122766.05182807083,51011.83025109535,1464750.86388925,608634.2381809726,29.44911879623448,154.13358492045032,269808.97582621576,112111.20232443407,2.011831555397639,10.11970789245336,74.41375313377266,58264.025399711965,24209.90598930398,3.229894691666657,3.168308165122499,4.641837775140455,31.963395538277375,59404.40665493834,24683.757955274246,0.4313668780915403,3.3117459704885737,20.20273643874988,20949.141867174523,8704.801147560163,0.7220454394896312,0.8924495041731286,101.67908529346165,726.3331695039276,1281610.0688161927,532535.4550792644,11.935677367231676,3.50974873394067,45.781517587706645,68587.73071935485,28499.61878438091,1.6656064683489404,12.326343005661178,0.011675386725832267,0.20798724793430556,0.015102474413942406,0.07814436496043253,0.03047420620511084,0.04117427811749674,2181.2023065506532,1103.4682665690748,3284.670573119728,6068.018979594645,951.2029752087144,7019.22195480336
19,20,MEX_2042low-CHL2040low-WECC_2040low,302304.4192537982,119632.12405492605,122.72592047562595,55295.0044674589,21882.110921160875,19.989309999999787,745405.7343763446,294982.3608476531,280.31057181795876,578293.2385530584,228850.27160857557,124282.192960175,49182.68400683695,1443234.6822733334,571136.9717196944,36.2385051153386,190.37209003578891,333244.0406479988,131875.98285785006,2.2942524287077473,11.569448268945333,85.983201402718,67322.60125988522,26641.839393228514,3.4906685614126918,2.9729779148889657,5.783603210639476,37.562998748916854,69811.34561212065,27626.720043741483,0.4667777236595838,3.9393352411556,23.95807167990548,24843.220818522597,9831.306079552376,0.806919186231677,0.7868369445031019,116.88268478781825,843.2158542917458,1487848.7922888473,588792.2900149099,12.82552248101241,3.671915150961458,49.453432738668106,74088.82244520212,29319.462876943864,1.6918045038700469,11.322897921137162,0.01764825397118212,0.19808309327076717,0.013296815989120046,0.07442320472422145,0.0295558740622081,0.04352734104630199,4086.8350200995897,1126.451437959958,5213.286458059548,5877.066106604512,611.934647161379,6489.000753765891
20,21,MEX_2042low-CHL2040low-WECC_2040low,297012.8539534351,111941.02093314414,120.57771429376804,51516.66514524023,19416.089285931113,18.623428999999785,741521.6016655936,279471.69299090456,278.84993982794833,592898.8277211043,223457.33257581515,127410.57502744166,48019.70573464411,1452925.4120857916,547592.307214055,44.59315954684317,234.26167710871383,410072.23188025394,154551.91141392602,2.5953455215384755,13.226877165853839,98.30107856857178,76967.1774012291,29008.119688943716,3.721344736176633,2.781846311209562,7.206211789059592,44.11287575063318,81984.38137372592,30899.051099606408,0.49376175986322157,4.685855219722988,28.49822326947986,29551.111753833786,11137.503227224659,0.8943930481857404,0.6981637385435109,134.35960762018155,969.297989068462,1710319.88436088,644601.5767641818,13.513357605546934,3.8415743969004774,51.738407135568536,77512.06433173385,29213.481842405912,1.6542124025592033,10.727520935455875,0.023350818994818858,0.18865056501977828,0.012263306512472026,0.07087924259449663,0.028525367287166203,0.04563116688034091,6098.689894068819,1144.0228457593173,7242.712739828136,5707.217851082873,576.6500712540234,6283.867922336896
21,22,MEX_2042low-CHL2040low-WECC_2040low,286878.3919520363,102972.80837165797,116.46344702398427,47660.9239757339,17107.524752822606,17.229566999999765,736270.7607119394,264278.7678659366,276.8753558364858,592351.6925559416,212620.11722510034,127482.87813020418,45759.005727289885,1462672.6639306669,525015.1846869552,54.87394891265863,288.2698474942962,504612.88079529995,181126.94066094817,2.93573412218415,15.121747856394016,112.38360389124875,87993.42696584287,31584.568747980615,3.9645416897537937,2.5589772608440713,8.978743260473374,52.27384377482787,97151.65177923233,34871.84361841207,0.527209142771422,5.57384375688828,33.89875196835237,35151.16708363684,12617.243032889832,0.990708995995583,0.6151523750619962,154.449773228777,1114.2325975373462,1966056.0414477417,705700.8045338833,14.249843568562525,4.019072674665978,54.128957782798864,81093.47562394582,29107.883897412576,1.6161288908952811,10.144340504533984,0.0232313308741296,0.1796672047807412,0.011217216554350854,0.06750404056618725,0.027464930139124266,0.0483591161870162,6524.439771786147,1041.4939510816648,7565.933722867811,5608.817543306939,426.41305071839747,6035.230594025336
