,year,scenario,Fossil_Gen_GWh_loc0,Discounted_Fossil_Gen_GWh_loc0,Annual_Emissions_loc0,Fossil_Gen_GWh_loc1,Discounted_Fossil_Gen_GWh_loc1,Annual_Emissions_loc1,Total_Annual_Demand_loc0,Discounted_Annual_Demand_loc0,Total_Annual_Demand_loc1,Discounted_Annual_Demand_loc1,RE_PV_MY_new_annual_installed_GWp_loc0,RE_PV_MY_total_capacity_GWp_loc0,RE_PV_MY_annual_generation_GWh_loc0,RE_PV_MY_discounted_annual_gen_GWh_loc0,RE_PV_MY_annual_CAPEX_BUSD_loc0,RE_WIND_MY_new_annual_installed_GWp_loc0,RE_WIND_MY_total_capacity_GWp_loc0,RE_WIND_MY_annual_generation_GWh_loc0,RE_WIND_MY_discounted_annual_gen_GWh_loc0,RE_WIND_MY_annual_CAPEX_BUSD_loc0,PP_CO2_MY_annual_OPEX_BUSD_loc0,RE_PV_MY_new_annual_installed_GWp_loc1,RE_PV_MY_total_capacity_GWp_loc1,RE_PV_MY_annual_generation_GWh_loc1,RE_PV_MY_discounted_annual_gen_GWh_loc1,RE_PV_MY_annual_CAPEX_BUSD_loc1,RE_WIND_MY_new_annual_installed_GWp_loc1,RE_WIND_MY_total_capacity_GWp_loc1,RE_WIND_MY_annual_generation_GWh_loc1,RE_WIND_MY_discounted_annual_gen_GWh_loc1,RE_WIND_MY_annual_CAPEX_BUSD_loc1,PP_CO2_MY_annual_OPEX_BUSD_loc1,EL_Transport_MY_annual_OPEX_BUSD_target_loc1,EL_Transport_MY_annual_CAPEX_BUSD_target_loc1,System_LCOE_USD_per_kWh,System_LCUE_USD_per_kWh
0,1,CHL-WECC_zero_cost_HVDC_chl_5_firstYearMult,61388.68951260348,61388.68951260348,22.192195424874694,1251165.8040289518,1251165.8040289518,5361.070307051495,93476.79041948917,93476.79041948917,1441031.1121847085,1441031.1121847085,2.1550000000002028,6.852000000000202,12517.34616466097,12517.34616466097,0.0,0.184000000000221,4.881000000000221,19570.754742321817,19570.754742321817,0.0,3.8797651771965396,10.925600000000802,59.332000000000804,102675.38217147578,102675.38217147578,0.0,1.5566000000023346,49.96300000000233,87189.9259850682,87189.9259850682,0.0,9.9092331679093,0.0,0.0,0.00898594156582493,0.008985941565830107
1,2,CHL-WECC_zero_cost_HVDC_chl_5_firstYearMult,56834.690643671485,54128.27680349665,20.545911171759165,1234679.181028161,1175884.9343125343,5290.427435620328,94258.17065420083,89769.68633733412,1452621.5198656667,1383449.0665387302,2.47825000000038,9.330250000000582,17044.65397735433,16233.003787956504,0.0,0.20153520000040456,5.082535200000626,20378.826033277048,19408.40574597814,0.0,3.4209070939809867,14.22950144000116,73.56150144000196,127299.85966189687,121237.96158275892,0.0,1.9784386000031233,51.941438600005455,90642.47917643514,86326.17064422394,0.0,9.313008679755274,0.0,0.0,0.008643601467106675,0.008643601467111864
2,3,CHL-WECC_zero_cost_HVDC_chl_5_firstYearMult,51965.37543279729,47134.12737668688,18.785639115082514,1176983.884121367,1067559.0785681333,5043.21116571628,95288.08910061957,86429.10576019915,1431385.3375485833,1298308.6961891912,2.8499875000005765,12.180237500001159,22251.05796195195,20182.365498369112,0.0,0.22074150456065883,5.303276704561284,21263.906518261185,19286.99003923917,0.0,2.9788768502066105,18.5325026754576,92.09400411545957,159370.7791454215,144553.9946897247,0.0,2.5145954606041223,54.45603406060958,95030.67428266279,86195.62293212043,0.0,8.455067902259616,0.0,0.0,0.008256079284291814,0.008257118955205728
3,4,CHL-WECC_zero_cost_HVDC_chl_5_firstYearMult,47175.251204135966,40751.755710299934,17.05399483604878,1135945.314408826,981272.2724620027,4867.366639897799,95073.26788676542,82127.86341584314,1430742.10386425,1235928.8231199654,3.277485625000967,15.457723125002126,28238.422544239762,24393.41111693317,0.0,0.24177816994545182,5.545054874506736,22233.335173464962,19205.99086359137,0.0,2.5755109608909583,24.13673148451606,114.23073559997562,197678.8989660915,170762.46536321475,0.0,3.1960508304279895,55.65208489103757,97117.8904902442,83894.08529553542,0.0,7.771676397899057,0.0,0.0,0.007837115997494403,0.007850335622502765
4,5,CHL-WECC_zero_cost_HVDC_chl_5_firstYearMult,45993.411326137124,37838.89332213398,16.626756174632572,1117396.1043689174,919284.5403871163,4787.8858717662,97140.76079378958,79917.9443082169,1455487.092595625,1197432.8331060617,3.7691084687512224,19.08383159375335,34862.657064666855,28681.594244922104,0.0,0.2648196295414154,5.666874504048152,22721.78059296003,18693.26512550637,0.0,2.3914180579588713,31.43567908543369,140.43141468540932,243019.77300116635,199932.9686714209,0.0,4.062180605474119,54.47926549651169,95071.21522649785,78215.32404831142,0.0,7.280733559865961,0.0,0.0,0.007540776800802579,0.007572040342280935
5,6,CHL-WECC_zero_cost_HVDC_chl_5_firstYearMult,45794.44476080166,35881.145748982526,16.55482916436411,1056003.4230616456,827406.3138490613,4524.8268273399235,101838.64234628459,79793.24103593682,1462367.1304515419,1145802.9116921772,4.334474739063992,23.397306332817344,42742.58357975488,33489.93265720304,0.0,0.29005694023688716,5.935931444285039,23800.585630676775,18648.38161890846,0.0,2.2676884113356994,40.94182844086838,178.2752431262777,308509.3831272008,241725.1742812047,0.0,5.163031549557743,56.54429704606943,98674.88089835027,77314.35115701614,0.0,6.5530580056845675,0.0,0.0,0.007145398434393914,0.007197106809927347
6,7,CHL-WECC_zero_cost_HVDC_chl_5_firstYearMult,43595.72919032488,32531.804349421272,15.759986889490033,962007.7626132031,717865.0041459259,4122.0685817108115,101197.18405026916,75514.89683458139,1448604.9349352918,1080971.3060925147,4.984645949923647,28.38195228274099,51848.616688842405,38690.236067524995,0.0,0.3176993666416241,6.253630810926664,25074.42631626045,18710.92297902418,0.0,2.056010034883427,52.88109584999943,226.62413897627712,392178.25252259447,292649.4502584073,0.0,6.562213099488015,58.57431014555745,102217.43622715499,76276.22471742563,0.0,5.685490832835736,0.0,0.0,0.00657886065002941,0.006693984630448012
7,8,CHL-WECC_zero_cost_HVDC_chl_5_firstYearMult,42190.54052534305,29984.029459459587,15.252006971533058,910025.5556876232,646738.1723684829,3899.3321025436685,102477.20270712793,72828.63472791575,1459170.3233453748,1037005.1062814902,5.732342842412228,34.09629512515321,62287.67206858911,44266.68563641372,0.0,0.34797611628273223,6.583606927209395,26397.491598496246,18760.204441318016,0.0,1.8949906618378423,58.16920543499895,275.9177444112761,477481.96344837465,339337.5168966329,0.0,8.340572849449407,58.03928299500686,101283.76575787761,71980.4813693961,0.0,5.122166325158384,0.0,0.0,0.006096218931903861,0.006322710085038544
8,9,CHL-WECC_zero_cost_HVDC_chl_5_firstYearMult,41013.49334431025,27759.54666973075,14.826500884448205,828620.8755867686,560843.2247958005,3550.5244449667225,102561.68769824333,69417.78727026445,1435921.8566113338,971888.433351863,6.592194268774076,40.58948939392729,74149.54602898541,50187.331428975245,0.0,0.3811382401646376,6.865745167374033,27528.74714074008,18632.53965218756,0.0,1.754403349526985,63.986125978497924,339.64667038977404,587766.3265276554,397823.3854689232,0.0,10.60086809165027,68.38295108665713,119334.39633100288,80770.21668075447,0.0,4.4418783403827415,0.0,0.0,0.005454395321226974,0.005950489459486532
9,10,CHL-WECC_zero_cost_HVDC_chl_5_firstYearMult,42262.52123400061,27242.798009280774,15.278028213654892,790673.4076290592,509675.1283740004,3387.924857413453,106579.42127470627,68702.04523900844,1449122.0074615832,934116.9666971697,7.5810234090901565,47.73951280301745,87211.32625330066,56217.19849805686,0.0,0.41746071445248817,6.852205881826521,27474.460306723155,17710.2820819857,0.0,1.7217448341865413,70.38473857634675,408.43840896612073,706812.0025299231,455617.31892054464,0.0,13.473703344487497,80.26365443114462,140067.29157861345,90288.6250220522,0.0,4.036627016722086,0.0,0.0,0.004978055004127642,0.00574218456408274
10,11,CHL-WECC_zero_cost_HVDC_chl_5_firstYearMult,1.9936245728608329e-07,1.2239125478638e-07,7.2070126396291e-11,794391.2731506412,487687.33108429605,3403.855390672257,106735.79417421001,65526.51867074607,1460979.2012710415,896914.4948076847,8.718176920453628,56.27968972347108,102812.66174961755,63118.05567989326,0.0,0.4572447205399705,7.131450602366492,28594.114053655285,17554.30559079506,0.0,7.735127302499218e-12,77.42321243397976,484.7364214001005,838847.4570162505,514979.5715612384,0.0,17.12507695084356,96.26353138198817,167988.51502624838,103130.37581724484,0.0,3.8624836621876244,0.352426317823008,0.0,0.0035524802648677833,0.004379395641905309
11,12,CHL-WECC_zero_cost_HVDC_chl_5_firstYearMult,2.086371444901882e-07,1.2198581731754753e-07,7.54229536446365e-11,753630.2327752957,440631.9887331062,3229.2000392095556,112079.27607091668,65530.4314544661,1468793.2763838752,858773.0086510632,10.025903458521292,66.17659318199237,120892.4875739809,70683.3336906461,0.0,0.5008201424090758,7.503270744775567,30084.956261264964,17590.05083903296,0.0,7.709503654469001e-12,85.16553367737576,569.5255550774763,985576.9908986881,576246.454378595,0.0,20.085019038250497,115.97215042023866,202381.82678120476,118328.46260644929,0.0,3.4898053507662015,0.3209640878767355,0.0,0.0031146962227551313,0.004122855410140597
12,13,CHL-WECC_zero_cost_HVDC_chl_5_firstYearMult,2.1777523955133284e-07,1.2126540213476368e-07,7.872640242352547e-11,704979.952868269,392559.21682210435,3020.7404008471353,111173.78134071667,61905.721370801184,1463504.9575896666,814934.3220742883,11.529788977299157,77.44338215929153,141474.8427685279,78778.48618430321,0.0,0.5485483019808197,7.7888190467563865,31229.884715506476,17389.968374965447,0.0,7.663973414917064e-12,93.68208704511026,661.2408421225865,1144292.3914974064,637184.8209216406,0.0,22.394796227648914,136.4001466478876,238030.51639375565,132544.2981961701,0.0,3.1090689972310703,0.30318432338831913,0.0,0.002711458467535631,0.0038915345462786676
13,14,CHL-WECC_zero_cost_HVDC_chl_5_firstYearMult,2.2789192907959182e-07,1.2085595563065079e-07,8.238361603805966e-11,655490.6933914487,347620.7098547737,2808.6858524852855,112974.79703528751,59912.94695263169,1442318.9175338752,764892.5164078239,13.259257323893403,90.31263948318494,164984.61346398434,87494.86304791202,0.0,0.6008249551597502,7.999644001916137,32075.20401298492,17010.165514389533,0.0,7.638096395857128e-12,103.05029574961736,762.3733378722039,1319304.4870115807,699655.3374643789,0.0,24.970197793828493,159.45254444171607,278259.0226368187,147566.70071399727,0.0,2.75315602204981,0.2719776025420331,0.0,0.002328193943984458,0.0036676934852908952
14,15,CHL-WECC_zero_cost_HVDC_chl_5_firstYearMult,2.3833438535989095e-07,1.203750601421652e-07,8.615859531075675e-11,616959.7317601647,311606.5888007706,2643.5860762298585,113159.62907680168,57153.30221955238,1439746.405019417,727169.7696158136,15.248145922476153,105.25378540566109,192279.34428831903,97114.13482302184,0.0,0.6580835733866319,8.35072757530277,33482.901310425485,16911.140425207566,0.0,7.607703800984847e-12,113.35532532457314,874.3412631967769,1513067.5410742727,764201.9257143456,0.0,27.841770540118734,185.9069149818348,324424.2771126191,163856.3055433214,0.0,2.467924183302102,0.24027838629169848,0.0,0.002000607509052984,0.003452917129243746
15,16,CHL-WECC_zero_cost_HVDC_chl_5_firstYearMult,2.4936362486015367e-07,1.1994816719967638e-07,9.014569847782008e-11,587106.1256174794,282408.08481595246,2515.667553413318,117662.3769139529,56597.615097635564,1451906.6128437917,698391.9056092101,17.535367810845543,122.49515321650662,223776.15824637364,107640.15826161634,0.0,0.7207989379305402,8.777526513233308,35194.18533798575,16929.00490095367,0.0,7.580724167019542e-12,124.69085785702427,992.2521210538013,1717114.9757239788,825961.6627112947,0.0,31.04357415223236,210.17048913406717,366766.39496915805,176420.90698535094,0.0,2.2366720317423483,0.21078254135082114,0.0,0.0017365718409212058,0.0032417066806561283
16,17,CHL-WECC_zero_cost_HVDC_chl_5_firstYearMult,2.6181689291457313e-07,1.199413352961545e-07,9.464759223929695e-11,558011.5587967844,255631.5244891885,2391.0014078259915,121753.03351477502,55776.46749052352,1469871.8654333334,673365.2374060027,20.16567298246917,141.8138261989758,259067.82741792104,118681.95671742916,0.0,0.7894910767154882,8.720017589948798,34963.59877107402,16017.227447313364,0.0,7.580292390716966e-12,137.15994364271984,1123.3856646965212,1944044.5703612063,890589.2169472896,0.0,34.613585179739026,238.7576743138062,416653.6027017355,190873.81607689217,0.0,2.0246016739543737,0.1878404271172875,0.0,0.0015032283657875009,0.003034310184456138
