,year,scenario,Fossil_Gen_GWh_loc0,Discounted_Fossil_Gen_GWh_loc0,Annual_Emissions_loc0,Fossil_Gen_GWh_loc1,Discounted_Fossil_Gen_GWh_loc1,Annual_Emissions_loc1,Total_Annual_Demand_loc0,Discounted_Annual_Demand_loc0,Total_Annual_Demand_loc1,Discounted_Annual_Demand_loc1,RE_PV_MY_new_annual_installed_GWp_loc0,RE_PV_MY_total_capacity_GWp_loc0,RE_PV_MY_annual_generation_GWh_loc0,RE_PV_MY_discounted_annual_gen_GWh_loc0,RE_PV_MY_annual_CAPEX_BUSD_loc0,RE_WIND_MY_new_annual_installed_GWp_loc0,RE_WIND_MY_total_capacity_GWp_loc0,RE_WIND_MY_annual_generation_GWh_loc0,RE_WIND_MY_discounted_annual_gen_GWh_loc0,RE_WIND_MY_annual_CAPEX_BUSD_loc0,PP_CO2_MY_annual_OPEX_BUSD_loc0,RE_PV_MY_new_annual_installed_GWp_loc1,RE_PV_MY_total_capacity_GWp_loc1,RE_PV_MY_annual_generation_GWh_loc1,RE_PV_MY_discounted_annual_gen_GWh_loc1,RE_PV_MY_annual_CAPEX_BUSD_loc1,RE_WIND_MY_new_annual_installed_GWp_loc1,RE_WIND_MY_total_capacity_GWp_loc1,RE_WIND_MY_annual_generation_GWh_loc1,RE_WIND_MY_discounted_annual_gen_GWh_loc1,RE_WIND_MY_annual_CAPEX_BUSD_loc1,PP_CO2_MY_annual_OPEX_BUSD_loc1,EL_Transport_MY_annual_OPEX_BUSD_target_loc1,EL_Transport_MY_annual_CAPEX_BUSD_target_loc1,System_LCOE_USD_per_kWh,System_LCUE_USD_per_kWh
0,1,MEX-WECC_zero_cost_HVDC,353467.4722330666,353467.4722330666,143.4964827675137,1266314.3737345452,1266314.3737345452,5425.979807440206,374416.17568612914,374416.17568612914,1441031.1121847085,1441031.1121847085,1.0820000000715873,8.615000000071587,15080.453283181652,15080.453283181652,0.06993856691107837,0.0,7.217,5868.250173035043,5868.250173035043,0.0,32.69220650683636,3.478903851160313,51.88530385116031,89788.70427426949,89788.70427426949,0.2687973932482979,0.2604537151499844,48.66685371514998,84928.03421231452,84928.03421231452,0.026447003022978224,10.029209839977607,0.0,0.0,0.023733324342118015,0.023733324342635375
1,2,MEX-WECC_zero_cost_HVDC,356734.0896404132,339746.75203848875,144.8226249031392,1269486.2244720033,1209034.4994971459,5439.570743791108,379874.37278915837,361785.1169420556,1452621.5198656667,1383449.0665387302,1.25198220008946,9.866982200161047,17272.032979022304,16449.55521811648,0.13768892828378854,0.0,7.217,5868.250173035043,5588.809688604802,0.0,31.42317709603981,4.530924375755712,56.41622822691602,97629.57247137673,92980.54521083497,0.5634895993285192,0.3310366719581983,48.99789038710818,85505.72296051573,81434.02186715783,0.05695601892579723,9.575553236017397,0.0,0.0,0.023926224499205402,0.02392622449974779
2,3,MEX-WECC_zero_cost_HVDC,369665.3877585837,335297.4038626609,150.0723181375767,1237303.853017913,1122271.068496973,5301.673787642335,395341.54777322913,358586.43788955023,1431385.3375485833,1298308.6961891912,1.4486686037301229,11.31565080389117,19807.90984509109,17966.35813613704,0.20286065282319188,0.0,7.217,5868.250173035043,5322.675893909336,0.0,31.011656883257515,5.9010759069895276,62.31730413390555,107841.51921129833,97815.43692634768,0.8859145442051536,0.4207476100620232,49.4186379971702,86239.96535948498,78222.19080225394,0.09240206372634993,8.88838686249603,0.0,0.0,0.02479409840766395,0.02479409840825564
3,4,MEX-WECC_zero_cost_HVDC,367551.58767207153,317504.88083107356,149.2141829440557,1229378.583299484,1061983.4430834544,5267.715116436632,396162.01080828754,342219.64004603174,1430742.10386425,1235928.8231199654,1.676254441384148,12.99190524527532,22742.172966833325,19645.544081056752,0.2649691128890075,0.0,7.217,5868.250173035043,5069.215137056511,0.0,29.36602642806602,7.685561261275203,68.00286539518075,117680.5129307206,101656.85168402598,1.2370631630297826,0.5347702123921584,47.95340820956236,83683.00767614653,72288.52838885349,0.13383251163584148,8.410908869220966,0.0,0.0,0.024974076269596784,0.024974076270222238
4,5,MEX-WECC_zero_cost_HVDC,375260.0875866091,308727.40274812165,152.34358723736057,1253810.3081112304,1031512.8434026812,5372.401636813489,406435.13927540835,334375.19492426165,1455487.092595625,1197432.8331060617,1.9395940141355459,14.607499259410865,25570.25074449514,21036.708568545113,0.3234221073669279,0.0,6.893,5604.800948140577,4611.083610751139,0.0,28.55419748017378,10.009674986696893,72.77754038187766,125943.19713155125,103613.77996332904,1.616577158383715,0.6796929399538255,43.39810114951619,75733.58739704668,62306.20977641758,0.1825016497259114,8.169581719749239,0.0,0.0,0.025359757491510097,0.025359757492164403
5,6,MEX-WECC_zero_cost_HVDC,385820.3989206415,302300.3781116218,156.63073570901486,1247390.0935260684,977362.7780712127,5344.891916146107,420683.0993580875,329616.2161381121,1462367.1304515419,1145802.9116921772,2.2443042337664822,16.75780349317735,29334.332293151405,22984.216927564838,0.377504651011194,0.0,6.799,5528.368148325519,4331.621102083826,0.0,27.959761971543877,13.03660070268336,82.71614108456102,143142.17281748293,112155.63792764804,2.0220537052298186,0.8638897266847219,41.16399087620091,71834.86415439051,56284.495729672104,0.2399121066323513,7.740713202324001,0.0,0.0,0.0259857995009839,0.025985799501679844
6,7,MEX-WECC_zero_cost_HVDC,389956.11721709685,290991.25868003507,158.30970499439033,1218081.6342151172,908951.269811625,5219.309271182988,429154.4170030792,320241.63350231334,1448604.9349352918,1080971.3060925147,2.5968844288979125,19.27268792207526,33736.60706300408,25174.775620693632,0.43428039519746303,0.0,6.717,5461.692727210251,4075.5992047425807,0.0,26.913781515316437,16.978868755179764,95.16280983974077,164681.41759601442,122887.80935009196,2.509980847675463,1.0980038426196823,37.7297947188206,65841.88317286054,49132.22696713862,0.3070357616108428,7.19889405690807,0.0,0.0,0.02666544928314686,0.026665449283898537
7,8,MEX-WECC_zero_cost_HVDC,394897.8797236746,280646.5504275858,160.31590243566075,1218792.2542364476,866172.9003930476,5222.354178487591,436243.92799642915,310030.41500969115,1459170.3233453748,1037005.1062814902,3.0048549726865796,21.063542894761838,36871.47702845145,26203.87033844209,0.49397297113588334,0.0,5.503,4474.571248747658,3179.9942468219833,0.0,25.956999449047398,22.113278666752702,108.40048850649347,187589.52310690243,133316.37180008856,3.0974764388739695,1.3955628839729848,30.24975760279358,52788.5460531534,37515.83412469023,0.385721398256624,6.860089371112943,0.0,0.0,0.027314988391753333,0.027314988392554203
8,9,MEX-WECC_zero_cost_HVDC,397635.0157101583,269135.0303535305,161.42709205782157,1143502.7072028613,773967.6428212611,4899.74900998525,444280.3402784083,300706.42207592586,1435921.8566113338,971888.433351863,3.476917688904024,24.233460583665863,42420.37959590949,28711.782662710113,0.5568123301219279,0.0,5.196,4224.944977011235,2859.60906284659,0.0,24.89229895739803,28.80033413558245,136.94362264207592,236984.06914854245,160400.14617346172,3.805080443571061,1.77376042553307,31.766318028326648,55435.08031358823,37520.64439345808,0.47815131095364805,6.129823731144386,0.0,0.0,0.028180348693945707,0.028180348694819935
9,10,MEX-WECC_zero_cost_HVDC,413011.2978874945,266230.7651169636,167.66937058079023,1094676.803655219,705638.428012953,4690.536848910102,465553.1524597542,300099.713048861,1449122.0074615832,934116.9666971697,4.023141457836903,27.809602041502767,48680.37195673485,31379.8018081101,0.623034243347257,0.0,4.749,3861.482620443871,2489.146126958183,0.0,24.623683465667945,37.509555178184925,172.86017782026084,299138.4888411701,192827.33709093626,4.657413097908922,2.254449500855762,32.42776752918241,56589.36914777497,36478.011915796065,0.5869004832260064,5.588656349862588,0.0,0.0,0.02921329324031952,0.029232863428354385
10,11,MEX-WECC_zero_cost_HVDC,89214.14731524936,54769.74744016931,36.21808895727714,1364482.2234570074,837673.7212010205,5846.615300001993,467041.73056302086,286723.10834925075,1460979.2012710415,896914.4948076847,4.655176980868882,31.762779022371646,55600.360439572556,34133.7981754969,0.692879608338244,0.0,4.047,3290.675966505864,2020.189588945997,0.0,5.065653940741258,48.85244466406696,220.58742248432782,381731.5766500176,234350.07420045597,5.683951649420276,2.8654053155907824,34.16797284477319,59626.183843953644,36605.30451986103,0.715005870005028,6.634375871912082,0.0,0.0,0.01566572675262261,0.015876368653966567
11,12,MEX-WECC_zero_cost_HVDC,1652.2553644174886,966.0394918568696,0.6707628057818391,1366848.765187657,799168.1643185939,5856.755600001983,482258.77962185425,281966.72042499855,1468793.2763838752,858773.0086510632,5.386505284597859,36.369284306969504,63663.99221467762,37223.01770848219,0.7665935292493211,0.0,3.267,2656.4463510191886,1553.1691640101596,0.0,0.08934899260184184,63.62542393051402,283.8364464148418,491185.4582659795,287185.9645485488,6.91994466027338,3.641930156190437,37.433503000963626,65324.82749265847,38194.07369810171,0.8660474170280608,6.329411861403264,0.0,0.0,0.012858773110691961,0.013124243926072301
12,13,MEX-WECC_zero_cost_HVDC,3177.618976060957,1769.4171465818026,1.2900116204735153,1351980.6280640974,752833.402357287,5793.047713966729,488625.7698542333,272085.11214065354,1463504.9575896666,814934.3220742883,6.232725264813221,42.47300957178273,74348.48945305562,41400.02091244099,0.8444241319492811,0.0,3.138,2551.5545299963924,1420.8010368224468,0.0,0.16365339188735098,2.016746900677347,283.8863933155192,491271.89251925476,273558.5722536252,6.6346462601232545,4.628893228523498,40.09559622948713,69970.4194619218,38962.14772197738,1.0442426903884634,5.962440546669715,0.0,0.0,0.013198325546841966,0.01347667443645848
13,14,MEX-WECC_zero_cost_HVDC,2931.069197797203,1554.4085758106326,1.1899203000913354,1334539.028113383,707734.539877948,5718.312900001914,508220.45096948347,269520.15598369716,1442318.9175338752,764892.5164078239,7.211886403920441,49.68489597570317,86972.80935984974,46123.537729131225,0.9266210731580602,0.0,3.138,2551.5545299963924,1353.1438445928063,0.0,0.14376724917672543,2.6266111633421687,284.5952044788613,492498.5064389534,261182.47312549604,6.37200106496005,5.883323293458692,44.061119522945816,76890.61405489482,40776.734297537885,1.2545572577391044,5.605257555833352,0.0,0.0,0.01350889645255513,0.013826400799790244
14,15,MEX-WECC_zero_cost_HVDC,3511.9930448349833,1773.7951380893035,1.4257567924255687,1318936.3142868276,666152.464388302,5651.457455635062,509221.18790452083,257191.30299688264,1439746.405019417,727169.7696158136,8.344873757982205,55.66876973368538,97447.50798538169,49217.613382691176,1.0134336918344697,0.0,0.777,631.7902708117263,319.0970188013629,0.0,0.1640583123218797,0.4271394854271806,283.63494396428854,490836.75366948784,247905.9144308138,6.076583815318066,7.477703905991115,50.15142342893694,87518.74180522833,44202.911772309984,1.5028332610401849,5.275927517955356,0.0,0.0,0.013899790636236215,0.014255781733854965
15,16,MEX-WECC_zero_cost_HVDC,6935.8487533640655,3336.2618401410546,2.8157326467057024,1337568.6953603916,643393.4123395802,5731.294600001926,533169.7841134876,256463.78234405874,1451906.6128437917,698391.9056092101,9.655853425366278,64.87062315905165,113555.241090288,54622.01254227081,1.1051087477707848,0.0,0.323,262.6361100028154,126.33245948745505,0.0,0.30857085759464614,0.5563064657665259,277.411250430055,480066.50975144084,230920.1994112984,5.796859623116191,9.504161664519643,52.87558509345657,92272.64877440182,44384.721746630064,1.7959389500177516,5.095675825729475,0.0,0.0,0.014437346744946936,0.01476888516468576
