,scenario,asset_name,total_system_cost_BUSD,total_capex_BUSD,total_opex_BUSD,total_cost_BUSD,total_emissions_MtCO2e
0,MEX-CHL-WECC_low,RE_PV_MY,723.9527747329861,0.0,0.0,0.0,0.0
1,MEX-CHL-WECC_low,RE_WIND_MY,723.9527747329861,0.0,0.0,0.0,0.0
2,MEX-CHL-WECC_low,PP_CO2_MY,723.9527747329861,0.0,176.189094017394,176.189094017394,5444.041336464657
3,MEX-CHL-WECC_low,EL_Demand_MY,723.9527747329861,0.0,0.0,0.0,0.0
4,MEX-CHL-WECC_low,RE_PV_MY,723.9527747329861,0.0,0.0,0.0,0.0
5,MEX-CHL-WECC_low,RE_WIND_MY,723.9527747329861,0.0,0.0,0.0,0.0
6,MEX-CHL-WECC_low,PP_CO2_MY,723.9527747329861,0.0,29.336692636766763,29.336692636766763,486.9945367631941
7,MEX-CHL-WECC_low,EL_Demand_MY,723.9527747329861,0.0,0.0,0.0,0.0
8,MEX-CHL-WECC_low,RE_PV_MY,723.9527747329861,0.0,0.0,0.0,0.0
9,MEX-CHL-WECC_low,RE_WIND_MY,723.9527747329861,0.0,0.0,0.0,0.0
10,MEX-CHL-WECC_low,PP_CO2_MY,723.9527747329861,0.0,492.587648039832,492.587648039832,7435.552452493465
11,MEX-CHL-WECC_low,EL_Demand_MY,723.9527747329861,0.0,0.0,0.0,0.0
12,MEX-CHL-WECC_low,EL_Transport_MY,723.9527747329861,0.0,10.118790229399632,10.118790229399632,0.0
13,MEX-CHL-WECC_low,EL_Transport_MY,723.9527747329861,0.0,15.720549809593864,15.720549809593864,0.0
