,year,scenario,Annual_Emissions,Total_Annual_Demand,Discounted_Annual_Demand,Total_Annual_Fossil_Gen_GWh,Discounted_Annual_Fossil_Gen_GWh,RE_PV_MY_new_annual_installed_GWp,RE_PV_MY_total_capacity_GWp,RE_PV_MY_annual_generation_GWh,RE_PV_MY_discounted_annual_gen_GWh,RE_PV_MY_annual_CAPEX_BUSD,RE_WIND_MY_new_annual_installed_GWp,RE_WIND_MY_total_capacity_GWp,RE_WIND_MY_annual_generation_GWh,RE_WIND_MY_discounted_annual_gen_GWh,RE_WIND_MY_annual_CAPEX_BUSD,PP_CO2_MY_annual_OPEX_BUSD,System_LCOE_USD_per_kWh,System_LCUE_USD_per_kWh
0,1,MEX_2042_highIR,143.31047800010487,374452.1939849834,374452.1939849834,353009.29629947414,353009.29629947414,1.0820000000426877,8.615000000042688,15080.453283131066,15080.453283131066,0.06993856690921037,0.9089982327372237,8.125998232737224,6362.444407004913,6362.444407004913,0.115104191648324,8.77263402233823,0.023922083845886913,0.023922083846182496
1,2,MEX_2042_highIR,145.06355500009752,379910.9161654542,361819.9201575754,357327.5603005595,340311.962191009,0.365678126182542,8.98067812622523,15720.568419350615,14971.969923191062,0.08736938266785328,0.6390290308323978,8.765027263569621,6862.787449999127,6535.988047618215,0.186098477894438,8.457092572408765,0.02412957370911599,0.024129573709398947
2,3,MEX_2042_highIR,150.76917900010494,395379.57904738747,358620.9333763151,371381.9291178242,336854.3574764845,0.4402164778265359,9.420894604051766,16491.162038421382,14957.970102876536,0.10500549941500142,0.8221224944744685,9.58714975804409,7506.48789356667,6808.605799153442,0.2702157497208503,8.37116763764812,0.024388952436171372,0.024388952436320947
3,4,MEX_2042_highIR,150.40594218125617,396200.1210200833,342252.56107986893,370487.1866286412,320040.7615839682,0.5068027702230525,9.927697374274818,17378.314156827913,15012.041167759777,0.12170389451576252,1.0576755723287334,10.644825330372823,8334.620245660708,7199.758337683366,0.3703858192497631,7.953332966123191,0.024675995565983218,0.02467599556667122
4,5,MEX_2042_highIR,153.951398571075,406474.23776424583,334407.3613477888,379220.52617712505,311985.6653778004,0.7404858096635334,10.344183183938352,18107.367528352792,14896.976077542004,0.1430413395654507,1.3607188999432358,11.68154423031606,9146.344070557265,7524.719902145516,0.49016302590663446,7.753155770303715,0.025078276093362127,0.025078276094089493
5,6,MEX_2042_highIR,158.50754699960467,420723.56842009997,329647.9247071313,390443.45120700327,305922.660546938,1.081918384295662,11.332101568234012,19836.706709065875,15542.578763113543,0.16972601015634226,1.7505896638839789,13.338133894200038,10443.410515787145,8182.6854062910925,0.6338603400223484,7.602484037251956,0.025500146541689743,0.025500146542402295
6,7,MEX_2042_highIR,160.19204957957422,429195.7010480417,320272.4402922998,394592.799382154,294451.2223009112,1.5807830143289499,12.830884582562962,22460.308244646385,16760.227825359714,0.2071471682844983,2.252165507088432,15.508299401288468,12142.593434289789,9060.990175765863,0.8045922690134182,7.317407325399939,0.02600644237400806,0.026006442374798718
7,8,MEX_2042_highIR,161.75670553120455,436285.8940402417,310060.23949352815,398446.93554961093,283168.7981426682,2.3096704655847393,13.926555048147703,24378.266140162956,17325.17860675711,0.2590611098811071,2.8974519705906863,17.191751371879157,13460.692364165903,9566.262753837793,1.0078580311184544,7.0370278026434505,0.026781721374357713,0.026781721375198575
8,9,MEX_2042_highIR,161.75226192355333,444323.0794083416,300735.3496013636,398435.98984046374,269677.1611728879,3.3746425734374457,16.994197621585148,29748.137355234125,20134.710309058417,0.3305463739465603,3.7276247662329043,20.61237613811206,16138.952227022168,10923.478129149142,1.2502334686422991,6.701747132307434,0.027540915910308116,0.027540915911199344
9,10,MEX_2042_highIR,165.820617998133,465597.93798560835,300128.5821981441,408457.36116672494,263295.2569028639,4.930665507005707,21.477863128590858,37596.7395856753,24235.193557644907,0.42846204727525883,4.795657197724954,24.961033335837012,19543.83724830857,12598.131747369202,1.5395784342133747,6.54315042929307,0.028358481715302274,0.028358481716222007
10,11,MEX_2042_highIR,162.57922354222066,467086.6593182209,286750.69070753315,400473.001670626,245855.68341084785,3.6680383297434402,24.443901458334295,42788.75380128185,26268.583061099464,0.48647070387181557,6.169700385730464,30.42873372156748,23824.90386215783,14626.42424531311,1.8852829118473462,6.1097595884429765,0.029578004443326728,0.029578004444330088
11,12,MEX_2042_highIR,163.2281002304155,482305.1721611917,281993.8451819173,402071.3460923411,235082.7887952969,5.359343894258155,29.023245352592447,50804.839891172654,29704.5376697211,0.5694755454351013,7.937431989036565,37.58616571060404,29428.986194307694,17206.518726622402,2.298558806382791,5.84204238435192,0.030887471073173692,0.030887471074238684
12,13,MEX_2042_highIR,157.1352396310606,488672.77495816664,272111.286341369,387063.11736654287,215531.22694614335,7.83049804703634,36.72474339962879,64286.21905633588,35796.97224372708,0.6860027611140158,10.21165091359827,47.668816624202314,37323.43855273473,20783.08716121359,2.792785487297208,5.356166520838606,0.03246816729920851,0.03246816730036771
13,14,MEX_2042_highIR,152.78439467178492,508269.34102831664,269546.0834257307,376345.90576544224,199584.26905535607,11.441083250223995,48.16582664985278,84313.69688135752,44713.353608019475,0.8475258913165402,13.137475007687623,60.806291631889934,47609.738400559465,25248.46077245384,3.383918502807166,4.959868670294649,0.03409922691978763,0.03409922692106518
