Total_Curtailment,PV_Curtailment,Wind_Curtailment
3.0254849247118845,1.3900503643863178e-08,3.0254849108113806
2.4966301654638565,9.71597124854607e-09,2.4966301557478854
2.472477962146171,0.0,2.472477962146171
2.6233882155658312,0.0,2.6233882155658312
2.6760096552113106,0.0,2.6760096552113106
2.7333341771105406,0.0,2.7333341771105406
2.9417077566915344,0.0,2.9417077566915344
3.1192943836492573,0.0,3.1192943836492573
2.9737035768876368,3.0325735735522253e-15,2.9737035768876336
2.5422994271208825,7.768072811537394e-10,2.5422994263440755
1.8405731336797757,7.69400898214755e-09,1.8405731259857667
1.5470833159866269,1.146111378883262e-07,1.547083201375489
1.6262055536874396,4.405303504921013e-07,1.6262051131570892
1.557560926759848,8.753830575676308e-07,1.5575600513767904
1.6381829402156551,1.2527434212184572e-06,1.638181687472234
1.9143257600796,1.5115670667827377e-06,1.9143242485125331
2.1604761086080364,1.6159379926754086e-06,2.1604744926700437
2.372127093315588,1.5408464167049662e-06,2.3721255524691713
2.533032757469953,1.4809035565922752e-06,2.5330312765663963
2.631196753102615,1.3648823459574563e-06,2.631195388220269
2.4965124698479446,1.0334011222140198e-06,2.4965114364468226
1.8926656660772814,6.1046978237203e-07,1.892665055607499
0.717719912772818,1.878044707321431e-07,0.7177197249683472
0.29016953125744216,5.880722294707008e-08,0.29016947245021923
1.357841718681101,2.6292363572558384e-08,1.3578416923887373
1.5659433162273917,7.62004377303652e-09,1.565943308607348
1.7790601441775689,0.0,1.7790601441775689
2.0473730921745688,0.0,2.0473730921745688
2.0422432421547523,0.0,2.0422432421547523
2.053377144159505,0.0,2.053377144159505
1.804222870684188,0.0,1.804222870684188
1.489384620655457,0.0,1.489384620655457
0.745604506390686,0.0,0.745604506390686
0.05443668968134219,1.2832963780763684e-09,0.05443668839804581
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.09729726732720323,1.5192512630471434e-06,0.09729574807594019
0.9184204617078695,1.5910027427596192e-06,0.9184188707051267
1.7356719347041345,1.5564870505134452e-06,1.735670378217084
2.337324643063635,1.439500051488194e-06,2.3373232035635834
2.5010237410443157,1.1674969397935342e-06,2.5010225735473757
2.0680573025069844,7.035149335499927e-07,2.068056598992051
1.4687012612374009,2.2429693250194895e-07,1.4687010369404683
1.3507061239632119,3.9515197970546306e-08,1.3507060844480139
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
