RE_PV_Openfield_Lim_[CL],RE_WIND_Onshore_Lim_[CL],BESSch_[CL],BESSdisch_[CL],PP_CO2_[CL],PP_CO2_Existing_[CL],EL_Demand_[CL]
0.07575499638184244,15.657768156963956,0.29208346561465215,0.131361391293972,0.0,0.0,10.193
0.08765284225723526,16.521865932514338,0.29221588855531794,0.13129065744305657,0.0,0.0,10.068
0.09179252690712435,17.480906205378325,0.29243840915331676,0.13132053124699686,0.0,0.0,9.837
0.08980115220733627,18.480803177086273,0.29309307184716943,0.13134125540650712,0.0,0.0,9.635
0.08305161497072348,18.96779646330681,0.2939308430773019,0.13130524914265979,0.0,0.0,9.333
0.06735845978121924,19.142832358354177,0.29429835874245747,0.13139678508590197,0.0,0.0,9.277
0.04058912768147776,18.986874362767004,0.29190552865163755,0.131846930405494,0.0,0.0,9.614
0.012940758465418504,17.874660994237047,0.286016778894889,0.13237076881190218,0.0,0.0,9.529
0.0022798199999707618,17.133625315204625,0.2837148415534362,0.13281330912532582,0.0,0.0,9.191
0.001080363338446176,11.721527668339753,0.27707776453866273,0.13582542043324708,0.0,0.0,8.239
0.0002267258181401128,11.012908188390119,0.27716367983420176,0.13596378295921085,0.0,0.0,7.906
0.0,10.694675397394507,0.2779971956108636,0.13564544049680827,0.0,0.0,7.68
0.0,10.602779999994683,0.27891137178503334,0.13521446957143216,0.0,0.0,7.602
0.0,10.698253497293264,0.2799150398707415,0.13470112418820468,0.0,0.0,7.544
0.0,10.779571794992366,0.2803396391982238,0.13449463931285627,0.0,0.0,7.681
0.0,10.863991192603722,0.28041468854039053,0.13445580204323188,0.0,0.0,7.896
0.0,10.922753090941054,0.28024630495178654,0.13452587017031603,0.0,0.0,8.047
0.0,11.15872588426421,0.27980964837562844,0.13473344674198087,0.0,0.0,8.656
2.6854781199876967e-05,11.150702084491245,0.27863381101657353,0.13536147149452382,0.0,0.0,9.227
0.00032401270042218205,9.558619229539179,0.27609449146668724,0.13842252123622942,0.0,0.0,9.52
0.003953640005939109,9.378350134639886,0.27435585259343853,0.13748238116457487,0.0,0.0,9.702
0.018415398428136578,9.716920225060056,0.2873597384621684,0.13206987444417637,0.0,0.0,9.729
0.042277670235537565,10.277403609201198,0.293577192893194,0.13085685673796524,0.0,0.0,9.782
0.06728782995702741,11.180224483655909,0.2955603280958529,0.13027815099489384,0.0,0.0,9.903
0.08591470107449398,11.980284261018245,0.2949880176922276,0.13015974923900256,0.0,0.0,9.924
0.09952609649867587,12.923291034335898,0.2945058415573853,0.13013578202085643,0.0,0.0,9.816
0.10260459837422173,13.623056914536045,0.29411281561684516,0.13026667847388687,0.0,0.0,9.658
0.09780100646363887,13.887272607060071,0.29386792397192524,0.13043527017339834,0.0,0.0,9.627
0.0874733438129294,13.737983311284205,0.29380984815923145,0.13060600075815748,0.0,0.0,9.365
0.06951410966833976,13.724983111652046,0.29361346906154234,0.13092930286096682,0.0,0.0,9.347
0.04314601750171936,13.719600811804339,0.2908801084205188,0.13174576526271806,0.0,0.0,9.741
0.012563286557037543,13.70814861212838,0.28279297659047764,0.13344253088509164,0.0,0.0,9.592
0.0029888522261819527,13.489424918317157,0.2780345428666172,0.1353749586184973,0.0,0.0,9.118
0.0008651908087697212,16.13722034339787,0.28256269020123365,0.1335708154864093,0.0,0.0,8.353
0.00043292968446229964,15.17109137073446,0.28241047400165625,0.1336866188689009,0.0,0.0,7.934
0.0,14.358115093737599,0.2820018991006127,0.1338464655815033,0.0,0.0,7.719
0.0,13.834619008549904,0.28214563070641385,0.13378784958680856,0.0,0.0,7.577
0.0,13.507350517809954,0.282283414082668,0.1337197159971156,0.0,0.0,7.59
0.0,13.234653825525898,0.282258334820119,0.13371578808610843,0.0,0.0,7.669
0.0,12.908595234751715,0.2817902794883674,0.13389451949777625,0.0,0.0,7.833
0.0,12.649507442082596,0.2813353008251057,0.13407370304164742,0.0,0.0,7.931
0.0,12.242387653602037,0.2797285650066562,0.13476620886827034,0.0,0.0,8.425
2.5052513718535576e-05,11.62014897120826,0.27749467481019596,0.13590154059361775,0.0,0.0,8.811
0.0004181673072552271,10.39832820577964,0.2744240309888203,0.13812497742252752,0.0,0.0,9.082
0.005695650302768185,9.91683481940348,0.2758029302247382,0.13641196566140287,0.0,0.0,9.239
0.02402507473992428,9.764188823722593,0.2872786379292422,0.13229017095276702,0.0,0.0,9.282
0.05178127132921804,10.812737394053945,0.2927878684346316,0.13113367950294214,0.0,0.0,9.384
0.07811742765746149,12.354124750440441,0.29420516757472037,0.1305208003925596,0.0,0.0,9.583
0.09380145628961745,13.759243110682661,0.29345567323012434,0.13056765144772928,0.0,0.0,9.688
0.09493480088663508,15.007537075362226,0.2922500040214349,0.13098331025530205,0.0,0.0,9.671
0.09986683316024891,16.36769893687649,0.29218902259787843,0.13112377751837162,0.0,0.0,9.528
0.10000408429264011,17.96586429165645,0.29285846162105783,0.13123249572541262,0.0,0.0,9.242
0.09343243526608783,18.89130486547114,0.29339594714323775,0.13136649736733944,0.0,0.0,9.123
0.07560794159713757,18.91117266490898,0.29282144437943053,0.13171268237703415,0.0,0.0,9.183
0.04719236546411383,18.76073076916573,0.28972898501768735,0.13255123491328655,0.0,0.0,9.61
0.012501377886695838,17.46241300590159,0.28081814430728025,0.13407494912654633,0.0,0.0,9.541
0.0030170583523757323,16.577506930939975,0.2771564502277026,0.13541891244222942,0.0,0.0,9.16
0.0006411733704910718,20.022823233454865,0.28061864282799104,0.13436063508034865,0.0,0.0,8.144
0.0005621168434109529,19.353034552406513,0.28106649592593763,0.13424725484553743,0.0,0.0,7.766
0.0,18.76561506902753,0.28110345332169806,0.134215884330943,0.0,0.0,7.496
0.0,18.408676579127093,0.2814182945557919,0.13410368718938298,0.0,0.0,7.329
0.0,18.16024418615648,0.2816558751630392,0.13401858454046292,0.0,0.0,7.179
0.0,17.93457999254164,0.2817105142114847,0.1339960054740829,0.0,0.0,7.089
0.0,17.845038395075218,0.28167970130510267,0.1340056212657545,0.0,0.0,7.08
0.0,17.77191399714427,0.28161921131872963,0.13404168008001516,0.0,0.0,6.886
0.0,17.643801700769203,0.28110024711581116,0.13421299230199057,0.0,0.0,7.013
2.451482065780389e-05,17.456946706056257,0.28018441356124435,0.13450033771711586,0.0,0.0,7.304
0.000505324791956687,16.786738625019773,0.27864441175690213,0.13498913928410436,0.0,0.0,7.659
0.00393398575985411,16.753633325956486,0.27911185994246596,0.1347101323315277,0.0,0.0,7.932
0.01817053898264671,16.892253422034237,0.2833460137817717,0.13359159884258165,0.0,0.0,8.011
0.039509377426918284,16.95863262015604,0.2872469268668116,0.13291531588587063,0.0,0.0,8.114
0.059091242629107255,17.449669306262173,0.2891814984518944,0.1324561404549422,0.0,0.0,8.113
0.07623251476122986,18.51448237613332,0.2902015018123171,0.1321970046708929,0.0,0.0,8.051
0.09295772768428773,19.60165564537179,0.2910867638672609,0.13200716139688587,0.0,0.0,8.056
0.10706524026237837,20.449021221395608,0.29196873554224384,0.13184082949802658,0.0,0.0,8.046
0.10763911949710993,20.91855510811016,0.29234488531665914,0.13184308074633172,0.0,0.0,7.992
0.09890959157543137,21.175140000850096,0.29272058352170505,0.1318926625086421,0.0,0.0,8.039
0.08170489015423182,21.242613898940927,0.2928158878144976,0.13206235737467542,0.0,0.0,8.195
0.05020455470710627,20.84627521015532,0.2898230249033632,0.13278891516717176,0.0,0.0,8.751
0.015306189726924017,20.159004029601633,0.2824823823672406,0.1337379432029696,0.0,0.0,8.788
0.003891286102983624,19.4294337502448,0.2800883388022086,0.13427999547780936,0.0,0.0,8.41
0.0008729418391610625,17.410304507375997,0.27869141570922334,0.13482821971351994,0.0,0.0,8.627
0.0001740802621145052,16.75664082587139,0.2796148545569825,0.13459510567087044,0.0,0.0,8.146
0.0,16.264486939796868,0.2804847802358348,0.1343237276159681,0.0,0.0,7.875
0.0,15.816808052463927,0.28102607322737566,0.1341453316171645,0.0,0.0,7.755
0.0,15.640581157450262,0.28153999797180046,0.13395958150499107,0.0,0.0,7.747
0.0,15.583395459068328,0.2819209661343114,0.13381708305170692,0.0,0.0,7.816
0.0,15.420558163675805,0.2818100127863638,0.133851435634112,0.0,0.0,8.02
0.0,15.118079572234429,0.2812265383029457,0.13406856641227138,0.0,0.0,8.244
0.0,14.748210782699854,0.2798376441483167,0.13459776688011066,0.0,0.0,8.843
8.108069963414308e-06,14.674069984797665,0.27876822669042556,0.13500137236012266,0.0,0.0,9.257
0.0002877070390754762,14.20898209795731,0.2769191490933918,0.13576610978098544,0.0,0.0,9.489
0.0028475925777983,14.43144889166262,0.27758745461817114,0.1352714774945668,0.0,0.0,9.636
0.01641836514899507,15.034833774589865,0.2836578661814832,0.13320743402748472,0.0,0.0,9.676
0.038874876855760264,15.782674053429748,0.28834629772269327,0.13243167170725706,0.0,0.0,9.763
0.061038828061219255,16.7042743273531,0.290526268493497,0.13199073894436522,0.0,0.0,9.809
0.08484397495955695,17.778476196958593,0.29160068317929577,0.1316628564749427,0.0,0.0,9.862
0.10418926943970812,19.07257596034208,0.2921778754691382,0.13154588362075645,0.0,0.0,9.784
0.10584547217436123,20.05574823252325,0.29193643798135244,0.13176104402546293,0.0,0.0,9.68
0.10500774923067809,20.899115108660215,0.2923472820217892,0.13184890368091068,0.0,0.0,9.424
0.09121884966290768,21.4478138931348,0.2922547758356986,0.13209922227429405,0.0,0.0,9.321
0.07641196626407802,21.999358777528855,0.29251424203504434,0.1323104522815328,0.0,0.0,9.367
0.04723776212109847,22.103822674573053,0.2894278718698308,0.13306759333222234,0.0,0.0,9.704
0.014655886954147825,20.934233107666554,0.2818554433891676,0.13396842105074425,0.0,0.0,9.625
0.002164944295741742,20.216469027975663,0.27874628881121183,0.1347071071265828,0.0,0.0,9.062
0.0010779807038516639,18.98796906273603,0.27912602533923797,0.13470650144627128,0.0,0.0,8.951
0.0003417537264894984,18.222418584397253,0.27988072486457416,0.13451282485601043,0.0,0.0,8.49
0.0,17.679425199761234,0.2806275154379024,0.1342767669642701,0.0,0.0,8.184
0.0,17.22844211252179,0.28129597607113344,0.13405075990498627,0.0,0.0,8.008
0.0,16.80371022453956,0.2816591764999502,0.13392055212045464,0.0,0.0,7.944
0.0,16.478384833744634,0.2819006490840364,0.13383264407292936,0.0,0.0,7.921
0.0,16.092045144676103,0.2818940277867353,0.13383840642670844,0.0,0.0,7.865
0.0,15.548772760047976,0.2814099438920828,0.134023610934686,0.0,0.0,7.834
0.0,14.855862479653851,0.27998063614598345,0.13457153229068214,0.0,0.0,8.179
6.23041165609731e-06,14.549210888330549,0.2785745241480581,0.13512431128381666,0.0,0.0,8.68
0.0002459988426899901,14.667589684981024,0.2777762006880422,0.13538240772694132,0.0,0.0,8.986
0.002956523786522564,14.636306285866187,0.2781897749066065,0.13506723376246346,0.0,0.0,9.135
0.014604367993106606,14.824936080528913,0.2829072649545775,0.13344279992710142,0.0,0.0,9.175
0.03585861366322831,15.280858967628589,0.2875224470267568,0.1325960342519569,0.0,0.0,9.235
0.06150390553185228,16.501787233082464,0.29095439082998004,0.13189794931475787,0.0,0.0,9.139
0.07927106945628755,17.845255895069062,0.2917361623237762,0.13170116275134036,0.0,0.0,9.041
0.09333897766877795,19.014342361989797,0.29216757624161993,0.1316386986210301,0.0,0.0,8.919
0.09249591904607153,19.94857653555567,0.2918621071902783,0.13186446921638345,0.0,0.0,8.82
0.0943318364402295,20.66605681525459,0.2925380067587534,0.1318416416463484,0.0,0.0,8.781
0.0851732436807712,20.77727851210758,0.2925949699068914,0.131936042641823,0.0,0.0,8.753
0.06935636503349892,20.73256471337275,0.2923422969670444,0.13212885206528116,0.0,0.0,8.847
0.044605689155269794,20.322210024983725,0.289800917752998,0.13266349322773255,0.0,0.0,9.255
0.01413273436555053,19.28920955421244,0.28307194117159834,0.13348200192351012,0.0,0.0,9.054
0.002694907663108306,18.373527980121622,0.28018689885185777,0.13418812258682244,0.0,0.0,8.671
0.0009322957562300845,16.743247026250366,0.2795595195417228,0.13451863152010957,0.0,0.0,8.921
0.00035391298649779064,15.750381754343458,0.2802385332972635,0.13436849359139583,0.0,0.0,8.395
0.0,15.331122166206393,0.28125266618712624,0.13402236328842884,0.0,0.0,8.113
0.0,15.099016372773821,0.28251770341351135,0.13356205471531193,0.0,0.0,7.912
0.0,14.646865385567418,0.28303543038416373,0.13335993872809157,0.0,0.0,7.904
0.0,14.081445501565955,0.2830885618845847,0.13331774517663705,0.0,0.0,7.949
0.0,13.247300025168075,0.2820624354465778,0.13368254448685785,0.0,0.0,8.135
0.0,12.299353451990191,0.28028491641905917,0.13441121244194973,0.0,0.0,8.288
0.0,11.492525674819358,0.2780169660860948,0.13554193911116202,0.0,0.0,8.794
2.07680388536577e-06,10.870093492431057,0.2762458704114477,0.13675041972651286,0.0,0.0,9.25
0.0001203891918041415,9.865095320867448,0.2748432989511345,0.1387873120684722,0.0,0.0,9.554
0.0037322427544802155,9.760715123820882,0.2738507593773584,0.1376222098204249,0.0,0.0,9.769
0.01837624071761853,10.603118099985117,0.28697913600182945,0.1321546957489198,0.0,0.0,9.919
0.03902053335401356,11.01197518841652,0.29182953639352954,0.13127101312453235,0.0,0.0,9.952
0.05940748153964346,11.576009972457173,0.2933320976331619,0.1309265710943792,0.0,0.0,9.991
0.07968726806725691,12.503037546226958,0.2935476796775798,0.13064993537062433,0.0,0.0,9.961
0.09221408537908006,13.567725516101646,0.29297553152116085,0.13068791633393378,0.0,0.0,9.92
0.10053779301934242,14.820252480661436,0.29290743750378484,0.13073034194916952,0.0,0.0,9.725
0.10269467191917318,16.056008245695768,0.2932933777846877,0.13078620843501862,0.0,0.0,9.482
0.09447546876592876,17.053096917483174,0.2937504942712617,0.13094056123627482,0.0,0.0,9.341
0.07884179693811925,17.984861191118934,0.2942696618870771,0.13116535787525288,0.0,0.0,9.403
0.04912767499380753,18.650767272277143,0.29198636536537875,0.1319234905949601,0.0,0.0,9.862
0.016729734950147984,18.175320385729897,0.28509293835807137,0.13286500689232425,0.0,0.0,9.748
0.002068020142905405,17.012608918628782,0.2800644711699086,0.13420969323526727,0.0,0.0,9.114
0.0006975941576891182,16.87328772257087,0.2814254888970431,0.13383775566562997,0.0,0.0,8.929
6.548191099926565e-05,15.507996461201742,0.28161080231903607,0.13384011257378964,0.0,0.0,8.463
0.0,14.388108192888945,0.28187353850025726,0.13376548839838304,0.0,0.0,8.186
0.0,13.49808681807207,0.2819356463658507,0.13373054509792376,0.0,0.0,8.049
0.0,12.789695638115976,0.281794482653783,0.13374924891224826,0.0,0.0,7.995
0.0,12.237300853745968,0.28143839307835555,0.13383156617060507,0.0,0.0,8.056
0.0,11.828818165303973,0.2808129035586157,0.1340044802676005,0.0,0.0,8.304
0.0,11.129607585088113,0.2791153792055685,0.13472332668575082,0.0,0.0,8.463
0.0,10.43331360478973,0.2770539227092526,0.13604435932214431,0.0,0.0,9.145
7.268813598780195e-07,9.981784217565739,0.27613639310258636,0.1369890890539366,0.0,0.0,9.627
0.00026728181510974534,8.293836965326152,0.2799735157364741,0.13935457813043686,0.0,0.0,9.944
0.0028852396268600057,8.12320177015427,0.2723543988102793,0.13999530507920077,0.0,0.0,10.146
0.016674009750004694,8.573328957417935,0.2842168880899087,0.13282345426194234,0.0,0.0,10.243
0.04030143059968118,9.125426441796353,0.29324930679785255,0.13086877354657994,0.0,0.0,10.302
0.06351122894750524,10.219701910833866,0.2951299942690018,0.13036993094010219,0.0,0.0,10.425
0.08188884661454914,11.523638973939008,0.29455080314847115,0.13025787826180457,0.0,0.0,10.483
0.08754157393290574,12.962164733235968,0.29323140501640277,0.1305984326365485,0.0,0.0,10.431
0.09159245530213767,15.068493773637455,0.2931602107385362,0.13077589532199174,0.0,0.0,10.222
0.09048663973634843,16.633388529358808,0.2931536434297024,0.13102382958219508,0.0,0.0,9.891
0.08800287190496109,17.729411198346885,0.2936011782951709,0.13114938924513958,0.0,0.0,9.77
0.07737027043280127,18.28210328270848,0.2937590433264377,0.1313635928989281,0.0,0.0,9.744
0.051875489947129746,18.279428482784162,0.2913776190534515,0.13210292520911776,0.0,0.0,9.785
0.01747669587416698,16.355452337223003,0.2826967540945267,0.13359890134942093,0.0,0.0,9.633
0.003172517080474263,15.668763756652837,0.2769471022855674,0.13554217786340833,0.0,0.0,9.246
0.0010582311523828843,19.15108325812072,0.28067327078708654,0.13428087757059856,0.0,0.0,8.587
3.196286527682798e-05,18.716466670418182,0.28069031707621395,0.13431238567832948,0.0,0.0,8.219
0.0,18.38123917990343,0.28109552111449254,0.13418510196365033,0.0,0.0,7.999
0.0,18.17835338564408,0.2814265436453515,0.1340644484027681,0.0,0.0,7.88
0.0,18.123619287192778,0.28171016939419946,0.13395968218281099,0.0,0.0,7.828
0.0,18.14031368672041,0.2818356792397568,0.1339085289554614,0.0,0.0,7.918
0.0,17.97425949141891,0.2815250499417796,0.133998485040425,0.0,0.0,8.174
0.0,17.918798792988166,0.2812574544109622,0.134092562205012,0.0,0.0,8.31
0.0,17.724471398486656,0.2802293170066304,0.13442066366504157,0.0,0.0,8.993
1.1749589104877575e-07,17.491997505064496,0.2789428983913657,0.13484797037835647,0.0,0.0,9.536
0.0001068785868019469,17.36852950855802,0.2775549236410452,0.13528816959480566,0.0,0.0,9.947
0.0027412644862728165,17.535965803820414,0.2776746932933956,0.135063238621248,0.0,0.0,10.247
0.019373274433867025,17.62814740121214,0.2829841218665151,0.13359443436837456,0.0,0.0,10.37
0.04626167567472387,17.869275094389437,0.28809468831036916,0.13277192223817869,0.0,0.0,10.48
0.07359876612760875,18.392862379574552,0.2905492702161677,0.13214544541824602,0.0,0.0,10.607
0.09313864859700821,19.103120759477815,0.29089739228086336,0.13196556560181757,0.0,0.0,10.602
0.10709419318448984,20.050335932676393,0.2911497488598176,0.13193871671309298,0.0,0.0,10.515
0.1099379721244685,20.838432310377232,0.2911665814114947,0.13205899733472684,0.0,0.0,10.309
0.11200902354756549,21.543757190420088,0.2918842419571458,0.13203963487712145,0.0,0.0,10.019
0.10435884047694824,22.024360476821432,0.29254539480247915,0.13207625116569335,0.0,0.0,9.854
0.08122199484423709,22.223790871178554,0.2920324587465306,0.13243151680033222,0.0,0.0,9.778
0.0521879721185829,22.227616471070313,0.28941574926708064,0.13312622134351762,0.0,0.0,10.165
0.017155713031467967,21.42536669376994,0.28186952686500377,0.13408946167049876,0.0,0.0,9.989
0.0019681770848822377,20.426811922024015,0.27756527988120844,0.13505773349760355,0.0,0.0,9.609
0.0007766720217954566,19.896399037032033,0.2786276002527128,0.13489810405351835,0.0,0.0,8.962
8.15074401585333e-06,19.07336796031967,0.27923741692548737,0.13475545466472819,0.0,0.0,8.439
0.0,18.627839172925892,0.2800815622384747,0.13449860063843566,0.0,0.0,8.139
0.0,18.33970568107862,0.2806167390829589,0.1343181475896923,0.0,0.0,8.051
0.0,18.53342827559725,0.28128088141542906,0.13409598822339264,0.0,0.0,8.073
0.0,18.52172287592845,0.28155594118925503,0.134003788698432,0.0,0.0,8.081
0.0,18.304578382072545,0.28134210566290213,0.13406589552439288,0.0,0.0,8.266
0.0,18.158688086200506,0.2809603360033854,0.1341926137629868,0.0,0.0,8.525
0.0,18.005327790539834,0.2801217752902952,0.13446596596167973,0.0,0.0,9.078
1.3058260046340938e-08,17.994917190834403,0.27914181139216604,0.13478508754198334,0.0,0.0,9.615
9.839640764548384e-05,18.15024788643932,0.2781620971524058,0.13507034644856347,0.0,0.0,9.998
0.002802218680308302,18.370503980207186,0.27850544681862033,0.13481464076169175,0.0,0.0,10.174
0.017386160026980763,18.072542188638003,0.28286730028816975,0.13365938120922838,0.0,0.0,10.255
0.04049843820770276,18.196265485137257,0.28767821819062,0.13288755081376769,0.0,0.0,10.291
0.061352916199512525,18.494235376706207,0.28996858998205405,0.132372068830711,0.0,0.0,10.466
0.0814973705046261,18.629804472870283,0.2909780575659673,0.13199124735138573,0.0,0.0,10.528
0.0943980608797412,18.948422463855,0.2912516459136234,0.13184178157625728,0.0,0.0,10.432
0.09586008102864418,19.631544344526088,0.2914601191771162,0.13188965523659069,0.0,0.0,10.255
0.09173788847284985,20.291622325849204,0.29196891952195053,0.13193526906698774,0.0,0.0,9.976
0.08093805450152357,19.828728938946753,0.29167760884807176,0.1320135158642855,0.0,0.0,9.75
0.06409623330770767,19.441673149898488,0.2910384073208021,0.1322356040187607,0.0,0.0,9.714
0.040874750804325795,20.0582487324525,0.28905352442515836,0.13274938495129612,0.0,0.0,10.073
0.014078522671800408,19.74028444144929,0.2834080240793196,0.13341741377524588,0.0,0.0,9.876
0.002074230640003697,19.960018835231914,0.28106402180936957,0.1338960837865036,0.0,0.0,9.551
0.000747556938284726,15.702816755689307,0.27907699986405426,0.13476932625663518,0.0,0.0,8.259
0.0,14.941702677225006,0.2797039878213667,0.13461462365606267,0.0,0.0,7.892
0.0,14.556720788118056,0.2809655823322013,0.13417655070228307,0.0,0.0,7.606
0.0,14.13084560016818,0.281707694010248,0.1339210934299897,0.0,0.0,7.394
0.0,13.56778191610005,0.28173135664131954,0.13393416114600928,0.0,0.0,7.279
0.0,13.198520926548278,0.2817447911485609,0.13393924599191634,0.0,0.0,7.242
0.0,12.823192737168176,0.28130892216386105,0.1341242942817502,0.0,0.0,7.313
0.0,12.495733446433626,0.2810737871413676,0.1342439773739926,0.0,0.0,7.065
0.0,12.359242150295643,0.28053770809764006,0.1344657669447123,0.0,0.0,7.172
3.7553166146339955e-11,12.181546155323545,0.2791171823082383,0.13506931699631575,0.0,0.0,7.627
6.059288705816829e-05,11.332040679360276,0.2760255871028809,0.13668964703817554,0.0,0.0,7.872
0.001865181836852242,11.976169761134665,0.27749480060065757,0.13564658586272657,0.0,0.0,8.062
0.012299856786394626,12.268826352853957,0.2839821715148362,0.13311367416385775,0.0,0.0,8.229
0.031921933748196886,12.987705532513292,0.28930951168294855,0.13194549626161084,0.0,0.0,8.423
0.05554096630163227,13.952181505223475,0.2924603933443377,0.13132218205422644,0.0,0.0,8.46
0.07739158612199457,14.78839008156298,0.2933354061408445,0.13095116732644455,0.0,0.0,8.398
0.08924154033080349,15.442884463044084,0.2929066044330786,0.13095908477405557,0.0,0.0,8.385
0.09373059318060561,16.30646173860919,0.2928331832960654,0.13101778936197533,0.0,0.0,8.34
0.09516084534240458,16.89926892183573,0.2932449596086787,0.13097934199841804,0.0,0.0,8.317
0.0899614046539921,17.25944891164445,0.2940006566927813,0.13091229894159045,0.0,0.0,8.242
0.07710093030589556,17.715036398753618,0.29512815231527856,0.1308693309811765,0.0,0.0,8.392
0.04934009077969643,18.237162683980074,0.2940896396865067,0.13127881076466758,0.0,0.0,8.917
0.016562209422488115,17.925820892789478,0.28835016951391546,0.13176891643493052,0.0,0.0,8.813
0.0023181341867189315,17.06789441706448,0.2847822826094535,0.13229223250411234,0.0,0.0,8.558
0.0007268842048148488,13.028541831357831,0.27953933842287243,0.13429194327669966,0.0,0.0,9.04
0.0,11.176751983754164,0.2776638989080567,0.13539779448196207,0.0,0.0,8.575
0.0,10.127018713456334,0.27754038574713785,0.13569572451563808,0.0,0.0,8.259
0.0,9.491747131431323,0.2777994966565606,0.13577368235178608,0.0,0.0,8.097
0.0,8.948566246800608,0.2780159018855942,0.13601507887299497,0.0,0.0,8.03
0.0,8.598642656701685,0.27830846852666585,0.13619035271756688,0.0,0.0,8.071
0.0,8.418972961785432,0.27876567976456873,0.13633589778267247,0.0,0.0,8.283
0.0,8.485008359916963,0.27861604432348425,0.1363123708045629,0.0,0.0,8.423
0.0,8.891053248427935,0.2786663909930763,0.13615210537162772,0.0,0.0,8.969
0.0,9.063279343554804,0.27874309675369846,0.1364764104189196,0.0,0.0,9.507
3.668688288182779e-05,8.335660564142755,0.2826236871595297,0.13787788218530053,0.0,0.0,9.829
0.001831951552217975,9.16786594059553,0.27427467387496995,0.13777395533321737,0.0,0.0,10.025
0.011552988322822583,9.534438330223376,0.28168583457390933,0.13321463408656414,0.0,0.0,10.107
0.027106834068139643,10.56353100110523,0.2911803932109948,0.13104536234822484,0.0,0.0,10.12
