,year,scenario,Annual_Emissions,Peak_Annual_Demand,Total_Annual_Demand,Peak_Annual_Fossil_Gen_GWp,Total_Annual_Fossil_Gen_GWh,Annual_NPV_OPEX_PP_BUSD,RE_PV_MY_new_annual_installed_GWp,RE_PV_MY_total_capacity_GWp,RE_PV_MY_annual_payments_BUSD,RE_WIND_MY_new_annual_installed_GWp,RE_WIND_MY_total_capacity_GWp,RE_WIND_MY_annual_payments_BUSD
0,1,fast_slow_2055,100.84734377786243,56.4756583,74825.59905568001,54.101818256473244,49034.1993173042,13.373396833248705,66.08472443779982,73.48372443779982,3.1362077922397074,0.0,7.399,0.0
1,2,fast_slow_2055,102.53321001452171,57.62769172,76736.67751548,55.00826040256418,49853.90460624829,12.949485777154752,4.329503535027315,77.81322797282714,3.1772074719574754,0.0,7.399,0.0
2,3,fast_slow_2055,104.39299751196977,59.3568174,78757.24052171,56.415569777372255,50758.17424213055,12.55654154185839,3.7772455647162535,81.59047353754339,3.1812645815203258,3.1479180119677304e-16,7.399,2.3937598197780078e-17
3,4,fast_slow_2055,105.8153540727433,60.8915819,80193.04534931,58.38599387579774,51449.75532387781,12.121547292648891,2.7751543721326883,84.36562790967608,3.1375262725986257,0.0,7.399,2.2797712569314358e-17
4,5,fast_slow_2055,108.3229171113023,62.10057291,82184.77485076999,59.76989626418044,52668.98769259782,11.817902935043044,3.0864827348850072,87.12811064456109,3.102191897083318,9.732779272862403e-16,7.075000000000001,8.791083818953455e-17
5,6,fast_slow_2055,109.79967609691606,63.70655604,83637.97146716001,60.74901473653076,53387.02043130545,11.40858629009908,2.9297427724842455,89.96385341704533,3.0583039108523513,3.581234794968743e-15,6.981000000000004,3.155521359712539e-16
6,7,fast_slow_2055,109.27562426000004,64.46903521,85416.16557363,62.12295342039375,53132.21488798307,10.813462281326437,10.742361211369504,100.62421462841483,3.2801744166529496,1.2576088672308348e-14,6.899000000000018,1.0787323956654478e-15
7,8,fast_slow_2055,104.26730082999995,66.22752027,87873.59180498001,62.26078350172425,50697.05774737365,9.826532742199339,37.03367826107917,136.443892889494,4.353916295507914,7.254661117672755,12.93966111767277,0.43099368049728565
8,9,fast_slow_2055,99.48156955999997,67.72740356,89733.59236663,63.85784403136259,48370.129816687295,8.929055123523867,3.1458984141303623e-13,136.13689288949433,4.146586948102786,30.737009244332214,43.36967036200498,2.1710496098593826
9,10,fast_slow_2055,94.91843044000012,69.52513481,91563.26892261,65.10428145745682,46151.4310910617,8.113796750643896,2.2207850432098169e-13,135.68989288949456,3.9491304267645644,28.88143949433416,71.80410985633914,3.6690834370730077
10,11,fast_slow_2055,90.57788347,70.74169449,93620.55713542001,64.303585014394,44040.9615704967,7.374056240884409,0.22035843684598605,135.20825132634056,3.76795338265186,35.91760899324882,107.01971884958796,5.4295731608468945
11,12,fast_slow_2055,86.45992866000014,71.82434846,95161.35025414999,64.76017150186787,42038.72125985481,6.703627147494554,3.1728016174449736e-13,134.42825132634084,3.5885270310970183,28.98191202465492,135.2216308742429,6.693674000772033
12,13,fast_slow_2055,82.56456599000006,73.23537375,97519.770278461,66.03384567615375,40144.710149411454,6.096763961115707,2.6386116253784146e-13,134.2992513263411,3.4176447915209778,33.75731645922029,168.84994733346318,8.109853749740404
13,14,fast_slow_2055,78.89179547999993,75.40985705,100057.12080227,64.06815631614526,38358.928248891105,5.548150333048266,1.7727347733327004e-13,134.29925132634128,3.2548998014485555,27.28269917682102,196.1326465102842,9.099265837874098
14,15,fast_slow_2055,75.44161712000006,77.05336202,102089.76889716,69.01225424725985,36681.37555343154,5.052869362498129,2.29803238753252e-13,131.93825132634151,3.0999045728081542,30.052629669412582,223.82427617969677,10.15633803114238
15,16,fast_slow_2055,72.21403091999994,78.65027126,104086.87928453,68.31513741939,35112.05206789497,4.606375837783926,2.880249502783942e-13,131.4842513263418,2.9522900693411085,38.6458215073774,262.0160976870742,11.562057306455014
16,17,fast_slow_2055,69.20903686000005,80.49675056,105681.19430209,69.37638628129977,33650.957782557096,4.204470293266826,4.610686247527154e-13,131.32425132634225,2.8117048279439265,31.061756356470003,292.91785404354425,12.511539740309065
17,18,fast_slow_2055,66.4266349600001,81.38839577,107832.92578039001,71.0253456975607,32298.092707142005,3.8432747822466795,4.757409603497975e-13,131.1612513263427,2.6778141218513722,29.658413020022586,322.41326706356676,13.333053845775765
18,19,fast_slow_2055,63.86682521000009,82.79105361,110244.05441772201,68.39092116944623,31053.456836787715,3.519210241344508,6.492680175375873e-13,131.16125132634338,2.550299163667993,28.684446057497443,351.0977131210642,14.056635848586055
19,20,fast_slow_2055,61.529607610000106,85.22121469,112911.54447852,74.26371704884885,29917.050171494262,3.2289753611374623,3.2578615328046987,134.23711285914806,2.5241662733992705,24.34439107009254,375.26010419115676,14.531407852444838
