,year,scenario,Annual_Emissions,Peak_Annual_Demand,Total_Annual_Demand,Discounted_Annual_Demand,Peak_Annual_Fossil_Gen_GWp,Total_Annual_Fossil_Gen_GWh,Discounted_Annual_Fossil_Gen_GWh,Annual_NPV_OPEX_PP_BUSD,RE_PV_MY_new_annual_installed_GWp,RE_PV_MY_total_capacity_GWp,RE_PV_MY_annual_payments_BUSD,RE_PV_MY_annual_generation_GWh,RE_PV_MY_discounted_annual_gen_GWh,RE_WIND_MY_new_annual_installed_GWp,RE_WIND_MY_total_capacity_GWp,RE_WIND_MY_annual_payments_BUSD,RE_WIND_MY_annual_generation_GWh,RE_WIND_MY_discounted_annual_gen_GWh
10,11,WECC,5009.063650918644,272.2253871,97181.099536,59660.76499881411,250.88031862249903,76866.70961839418,47189.49179080113,5.683974286201996,18.95708254713937,120.12432194950291,2.9186815638672363,14245.5786948991,8745.549565156427,2.2330063091032883,55.74099737000273,2.0033940973491,6068.811222706815,3725.723642856613
11,12,WECC,4856.858604467505,260.5316754,97016.1409437,56723.32831687212,242.5416808468071,74531.04332957235,43576.75742880481,5.248820432299533,19.02622566785091,138.77414761735383,3.230239945158303,16457.267009853364,9622.223175626743,4.41651147754376e-16,55.36459737000273,1.907994378427714,6027.8306042750355,3524.3477124409974
12,13,WECC,4681.143112026834,257.4815256,96997.9223564,54012.07265352513,238.3018595248611,71834.5969128027,40000.19148075073,4.818023063856426,26.356346831360472,163.1636944487143,3.6543550630799353,19349.630546898996,10774.598316424872,1.160917336355807e-15,53.39779737000273,1.8171375032644896,5813.694896698996,3237.282856349921
13,14,WECC,4485.6205654652795,259.7117659,97353.7922427,51628.79459259006,238.69104503954912,68834.20085921299,36504.246370247325,4.396936475296291,32.28815972966738,193.5340541783817,4.135420668988269,22951.260445823573,12171.543438641082,2.47415393044917e-15,51.47999737000273,1.7306071459661805,5604.894073031449,2972.3949950338438
14,15,WECC,4276.7761275181465,261.1804758,97252.80397909999,49119.274628798456,241.09623676685786,65629.37339327433,33147.29327611961,3.9925914751086076,32.02513881290485,224.17179299128654,4.539155203419972,26584.598908924105,13427.028952137192,5.4314127651791116e-15,50.092597370002736,1.648197281872553,5453.840645793805,2754.560130934834
15,16,WECC,4063.223872481856,264.4297263,96938.8328873,46629.23608777453,240.8043471233619,62352.30200424995,29992.523369376082,3.612599439841347,47.1712876436978,264.5630806349843,5.140156983341636,31374.613598526135,15091.725586888528,2.6567959545880306,45.96939332459077,1.6716514187986844,5004.926055726342,2407.4550074853696
16,17,WECC,3854.3794345347187,260.7229934,97087.3834716,44476.84900833737,242.00504231197746,59147.47453831118,27096.139582693315,3.2637300127354103,56.605545172437296,315.1422258074216,5.800182963446547,37372.809310944576,17120.914554531188,9.198320706459096,49.141314031049866,1.9206390108469924,5350.269499316293,2451.020103395953
17,18,WECC,3658.856887973161,266.1401893,96857.4454467,42258.582618844506,241.52399588952898,56147.078484721365,24496.784361910755,2.950637676392154,15.127473797123853,328.5908996045455,5.746865682784995,38967.691494749895,17001.47472300115,26.399649506700374,73.86216353775023,2.706738381993084,8041.75648375706,3508.5917164363386
18,19,WECC,3483.1413955324965,257.771497,97107.15982979999,40350.03064479983,231.4865610361565,53450.63206795197,22209.841639956292,2.6751754255327347,2.436656810315509e-13,327.0342996045457,5.473205412176189,38783.09384261248,16115.176551269386,37.66490056891374,109.97046410666397,3.7422595363178033,11973.054272903235,4975.051352240668
19,20,WECC,3330.936349081355,259.7905566,97383.32721379999,38537.889425764326,228.6595230654193,51114.96577912993,20227.927670545763,2.436453887917241,2.2295500071506637e-13,327.03429960454594,5.212576583024944,38783.09384261251,15347.787191685138,29.6261735023035,139.59663760896748,4.415365986025894,15198.60929918263,6014.605799115602
20,21,WECC,3203.2454306864656,264.6530418,97020.6994058,36566.08122702878,222.4335477260549,49155.48164612917,18526.184057982886,2.2314788697840418,3.040645709559409e-13,323.9726249378796,4.875201601375999,38420.00894278257,14480.097302421374,21.280270128931992,160.87690773789947,4.773134495550444,17515.50257835089,6601.408709015372
21,22,WECC,3098.963287604544,272.6317618,97326.1702844,34934.48570333056,223.91116441037212,47555.2174512048,17069.582202950154,2.0560311763453516,3.4015022085336383e-13,320.29861533787994,4.549076503951136,37984.30706298664,13634.176996436468,26.18109589925025,187.0580036371497,5.194593346501381,20365.974154262083,7310.21092114736
22,23,WECC,3015.6533352085116,260.6258821,97051.2213982,33176.947523773844,226.22265000596778,46276.78252495393,15819.712140459125,1.9054843273183069,4.5049915875385937e-13,315.88980381788036,4.234109230302324,37461.46480723153,12806.196915068113,14.352185929652567,201.41018956680227,5.277158243164941,21928.571006666523,7496.27917174278
23,24,WECC,2950.260946762262,265.8497023,96751.7273511,31499.586211791902,227.16607089871945,45273.30201756833,14739.688055591829,1.7753954262960372,4.7817888979601635e-12,310.59922999388516,3.930437138104967,36834.0541003259,11992.111091232433,12.986996856552862,211.94026847034144,5.2232705193951,23075.035261720874,7512.5693614652655
24,25,WECC,2899.63930194001,259.4990974,97274.0727631,30161.568466336863,219.4159476016322,44496.48632023855,13796.932528236892,1.6618405230261355,4.384341886398702,308.6348832914839,3.673703149836976,36601.101646742965,11348.827101648452,21.471002989639103,228.04358552078054,5.234584495217529,24828.28683326709,7698.455014289361
25,26,WECC,2860.87099484265,260.7122725,97078.46445199999,28667.539624838242,221.22683251795743,43901.56630889021,12964.25421288836,1.561544419942402,11.168239224529376,312.1846962094532,3.4742765491115724,37022.07500546344,10932.721363115787,10.48845526542017,232.09081765916068,4.991223517709237,25268.929968144315,7461.985057429654
26,27,WECC,2831.4242284831416,263.5222354,96606.1505271,27169.58477495603,212.7982529060507,43449.69023050534,12219.822813787994,1.471877657920765,12.870433290766204,315.91301793234743,3.275965803823652,37464.217775898534,10536.464141629904,7.15210984334575,231.51345975005844,4.666017011569855,25206.070020823678,7088.9736578639
27,28,WECC,2809.197444933248,270.8784568,96700.2620645,25901.002640858766,213.97128527395452,43108.60857613916,11546.568341558097,1.3907841567406753,16.021324582451097,320.9638086333521,3.0845424198294644,38063.192531675915,10195.162135391789,14.076056244736781,236.31415469185762,4.429910974591493,25728.746555407204,6891.401514848972
28,29,WECC,2790.185456409632,263.4518741,95879.0763045,24458.14230043412,222.46608910478085,42816.859638022834,10922.308456108127,1.315592053538224,7.802641213141247e-14,307.79916797561646,2.790345498395409,36501.99392146709,9311.426392401758,1.9541889550639142e-14,235.76701970559753,4.206082001697247,25669.177134305715,6548.043757660113
29,30,WECC,2780.0000000000014,254.5163514,95880.8879157,23293.90898183259,215.5121422546028,42660.558465841445,10364.225734863474,1.2483709897643047,24.56706405225529,316.568663238589,2.614619995044275,37541.97094573481,9120.683727683287,5.62293790591688e-11,235.76701970565375,4.005792382569553,25669.177134311838,6236.232150153975
