,year,scenario,Fossil_Gen_GWh_loc0,Discounted_Fossil_Gen_GWh_loc0,Annual_Emissions_loc0,Fossil_Gen_GWh_loc1,Discounted_Fossil_Gen_GWh_loc1,Annual_Emissions_loc1,Total_Annual_Demand_loc0,Discounted_Annual_Demand_loc0,Total_Annual_Demand_loc1,Discounted_Annual_Demand_loc1,RE_PV_MY_new_annual_installed_GWp_loc0,RE_PV_MY_total_capacity_GWp_loc0,RE_PV_MY_annual_generation_GWh_loc0,RE_PV_MY_discounted_annual_gen_GWh_loc0,RE_PV_MY_annual_CAPEX_BUSD_loc0,RE_WIND_MY_new_annual_installed_GWp_loc0,RE_WIND_MY_total_capacity_GWp_loc0,RE_WIND_MY_annual_generation_GWh_loc0,RE_WIND_MY_discounted_annual_gen_GWh_loc0,RE_WIND_MY_annual_CAPEX_BUSD_loc0,PP_CO2_MY_annual_OPEX_BUSD_loc0,RE_PV_MY_new_annual_installed_GWp_loc1,RE_PV_MY_total_capacity_GWp_loc1,RE_PV_MY_annual_generation_GWh_loc1,RE_PV_MY_discounted_annual_gen_GWh_loc1,RE_PV_MY_annual_CAPEX_BUSD_loc1,RE_WIND_MY_new_annual_installed_GWp_loc1,RE_WIND_MY_total_capacity_GWp_loc1,RE_WIND_MY_annual_generation_GWh_loc1,RE_WIND_MY_discounted_annual_gen_GWh_loc1,RE_WIND_MY_annual_CAPEX_BUSD_loc1,PP_CO2_MY_annual_OPEX_BUSD_loc1,EL_Transport_MY_annual_OPEX_BUSD_target_loc1,EL_Transport_MY_annual_CAPEX_BUSD_target_loc1,System_LCOE_USD_per_kWh,System_LCUE_USD_per_kWh
0,1,MEX-CHL,353284.4430665441,353284.4430665441,143.42217878283853,60935.463632270104,60935.463632270104,22.028352909456558,374751.81115451426,374751.81115451426,93880.1087116843,93880.1087116843,1.0820000000000058,8.615000000000006,15108.49142629248,15108.49142629248,0.0,0.9090000000000111,8.12600000000001,6358.876661680396,6358.876661680396,0.0,32.67527813922461,2.1550000000000047,6.852000000000004,12687.940675138443,12687.940675138443,0.0,0.18400000000000505,4.881000000000006,20256.704404278782,20256.704404278782,0.0,3.8511213015594747,0.0,0.0,0.07794261955355597,0.07794261955355691
1,2,MEX-CHL,358525.4427898916,341452.8026570396,145.5498569585265,55957.47159605102,53292.83009147716,20.228793854387202,382987.4243658476,364749.92796747386,94327.5195459942,89835.73290094685,1.2519822000000116,9.866982200000017,17304.145788982085,16480.138846649603,0.0,1.0209888000000171,9.146988800000027,7157.835786976628,6816.986463787264,0.0,31.580969717749554,2.47825000000001,9.330250000000014,17276.949574461552,16454.237689963382,0.0,0.2015352000000103,5.082535200000016,21093.098375484977,20088.6651195095,0.0,3.368106861781352,0.0,0.0,0.07688116803500854,0.07688116803500952
2,3,MEX-CHL,364678.10071725864,330773.7874986473,148.04763919198436,51186.20541219618,46427.397199270905,18.50396681512518,392578.0648458167,356079.87741117156,95373.3506943904,86506.44053912962,1.4486686036200183,11.315650803620036,19844.73745205024,17999.76186127006,0.0,1.146774620160024,10.293763420160051,8055.226676509356,7306.328051255651,0.0,30.59326760574995,2.849987500000016,12.180237500000029,22554.309808683138,20457.423862751144,0.0,0.2207415045600161,5.303276704560032,22009.20069214713,19962.99382507676,0.0,2.934211502993926,0.0,0.0,0.0756951522601259,0.07575353721736318
3,4,MEX-CHL,369976.54255379975,319599.6480326528,150.19863702748083,47431.58081628361,40973.18286689006,17.14665875982905,401824.1747428159,347110.83014172624,96872.94173910294,83682.48935458627,1.6762544412487277,12.991905244868764,22784.45606538641,19682.069811369318,0.0,1.2880572533637438,11.581820673523797,9063.176123632526,7829.112297706532,0.0,29.559771446540026,3.2774856250000233,15.457723125000053,28623.27407803797,24725.86034168057,0.0,0.24177816994459034,5.545054874504622,23012.607559587213,19879.15565022111,0.0,2.5895051571874634,0.0,0.0,0.07430111338387742,0.07462807603729026
4,5,MEX-CHL,374622.7137995004,308203.0337560998,152.08483387575532,45657.74266740393,37562.73788588411,16.5054109474947,410182.2694225405,337457.9681696745,98576.40281861245,81099.0505549539,1.9395940139689083,14.607499258837672,25617.791910820968,21075.820803735864,0.0,1.4467459069781619,12.704566580501957,9941.763712222311,8179.113609841422,0.0,28.50569859210163,3.7691084687500314,19.083831593750084,35337.7879620306,29072.485610033345,0.0,0.2648196295403146,5.666874504044936,23518.172858959657,19348.45901364938,0.0,2.3739650343879006,0.0,0.0,0.07292542804175114,0.07377648025251604
5,6,MEX-CHL,380531.46754680196,298156.3619875625,154.4835988170401,44158.85795731398,34599.62069091942,15.963559628143084,421060.151870758,329911.6466479221,100176.5632388491,78490.95856452058,2.2443042335634287,16.757803492401102,29388.871780433677,23026.95004295627,0.0,1.624985002717876,14.235551583219834,11139.81254352497,8728.334617405371,0.0,27.57648192022966,4.33447473906254,23.397306332812626,43325.107225447675,33946.35517618994,0.0,0.2900569402355113,5.935931444280448,24634.789721543235,19302.002352277363,0.0,2.1866960276661365,0.0,0.0,0.07124474500701021,0.07287705212461512
6,7,MEX-CHL,383235.87591166253,285976.51114880654,155.58150207210574,42792.623653904404,31932.514633020197,15.469661828757198,429539.1211197571,320528.7056373279,101633.81302918412,75840.71610126545,2.596884428656248,19.272687921057347,33799.331423900796,25221.581504538957,0.0,1.8251831550527233,15.978734738272557,12503.91378419678,9330.612983984593,0.0,26.449967516153112,4.9846459499219264,28.381952282734552,52555.243258602735,39217.53169355268,0.0,0.3176993666399603,6.253630810920408,25953.27817871436,19366.735770150062,0.0,2.0181349248068496,0.0,0.0,0.06925779090264302,0.07182214590643862
7,8,MEX-CHL,389720.7468739692,276967.2587676968,158.21415216693174,41558.03644210774,29534.520616273185,15.02335484793107,439818.92526913725,312571.0988266709,102552.59861585977,72882.21719261966,3.0048549723981495,21.063542893455498,36940.029856426714,26252.589553411734,0.0,2.0500457197552233,16.814780458027784,13158.148538743828,9351.250505564176,0.0,25.616701763424302,5.732342842410218,34.09629512514477,63136.56885432701,44869.98073324511,0.0,0.3479761162807532,6.583606927201161,27322.71654133905,19417.744534367106,0.0,1.86658170294844,0.0,0.0,0.06762729711025882,0.0713011986774484
8,9,MEX-CHL,393411.2049291113,266276.18895915675,159.7123600426613,41102.76023136901,27819.966012617886,14.858771131920406,450630.2376732278,305004.2825775831,104503.11236935748,70731.8199060881,3.476917688561905,24.2334605820174,42499.24915064497,28765.164681820763,0.0,2.3026113524290723,18.810391810456856,14719.78359347502,9962.928936607967,0.0,24.627884716832376,6.592194268771755,40.58948939391652,75160.10412495237,50871.31692594245,0.0,0.3811382401623138,6.8657451673634755,28493.622284447312,19285.605128891697,0.0,1.7582218519974284,0.0,0.0,0.06547726914037823,0.07022510318921642
9,10,MEX-CHL,395293.39505676134,254809.64697559245,160.47646900440347,41537.689985767174,26775.565323916224,15.015999542924623,460458.12995293643,296815.4161126359,106180.22490052864,68444.71969689173,4.0231414574349875,27.80960203945239,48770.88032288706,31438.144307924118,0.0,2.5862930710483383,20.949684881505192,16393.854573290897,10567.624829121223,0.0,23.567344248772574,7.581023409087524,47.73951280300405,88399.898760147,56983.36293354135,0.0,0.417460714449787,6.852205881813262,28437.432711565572,18331.022680218815,0.0,1.6922157284714863,0.0,0.0,0.06332218632209592,0.06915498709231213
