,scenario,asset_name,total_system_cost_BUSD,total_capex_BUSD,total_opex_BUSD,total_cost_BUSD,total_emissions_MtCO2e
0,MEX-CHL_zero_cost_HVDC_ppMexCost,RE_PV_MY,564.5883108501877,0.0,0.0,0.0,0.0
1,MEX-CHL_zero_cost_HVDC_ppMexCost,RE_WIND_MY,564.5883108501877,0.0,0.0,0.0,0.0
2,MEX-CHL_zero_cost_HVDC_ppMexCost,PP_CO2_MY,564.5883108501877,0.0,496.3515436941577,496.3515436941577,3836.4388097588767
3,MEX-CHL_zero_cost_HVDC_ppMexCost,EL_Demand_MY,564.5883108501877,0.0,0.0,0.0,0.0
4,MEX-CHL_zero_cost_HVDC_ppMexCost,CO2_Budget_MY,564.5883108501877,0.0,0.0,0.0,0.0
5,MEX-CHL_zero_cost_HVDC_ppMexCost,RE_PV_MY,564.5883108501877,0.0,0.0,0.0,0.0
6,MEX-CHL_zero_cost_HVDC_ppMexCost,RE_WIND_MY,564.5883108501877,0.0,0.0,0.0,0.0
7,MEX-CHL_zero_cost_HVDC_ppMexCost,PP_CO2_MY,564.5883108501877,0.0,64.58792170745161,64.58792170745161,434.4209721071024
8,MEX-CHL_zero_cost_HVDC_ppMexCost,EL_Demand_MY,564.5883108501877,0.0,0.0,0.0,0.0
9,MEX-CHL_zero_cost_HVDC_ppMexCost,EL_Transport_MY,564.5883108501877,0.0,3.6488454485785056,3.6488454485785056,0.0
