,scenario,total_system_cost,asset_name,asset_cost
0,WECC,180.67778119760206,RE_PV_MY,1.8011398481183891
1,WECC,180.67778119760206,RE_WIND_MY,3.101486104562185e-11
2,WECC,180.67778119760206,PP_CO2_MY,178.87664134945265
3,WECC,180.67778119760206,EL_Demand_MY,0.0
