RE_PV_MY_y1,RE_PV_MY_y2,RE_PV_MY_y3,RE_PV_MY_y4,RE_PV_MY_y5,RE_PV_MY_y6,RE_PV_MY_y7,RE_PV_MY_y8,RE_PV_MY_y9,RE_PV_MY_y10,RE_PV_MY_y11,RE_PV_MY_y12,RE_PV_MY_y13,RE_PV_MY_y14,RE_PV_MY_y15,RE_PV_MY_y16,RE_PV_MY_y17,RE_PV_MY_y18,RE_PV_MY_y19,RE_PV_MY_y20,RE_PV_MY_y21,RE_PV_MY_y22,RE_PV_MY_y23,RE_PV_MY_y24,RE_PV_MY_y25,RE_PV_MY_y26,RE_PV_MY_y27,RE_PV_MY_y28,RE_PV_MY_y29,RE_PV_MY_y30,RE_WIND_MY_y1,RE_WIND_MY_y2,RE_WIND_MY_y3,RE_WIND_MY_y4,RE_WIND_MY_y5,RE_WIND_MY_y6,RE_WIND_MY_y7,RE_WIND_MY_y8,RE_WIND_MY_y9,RE_WIND_MY_y10,RE_WIND_MY_y11,RE_WIND_MY_y12,RE_WIND_MY_y13,RE_WIND_MY_y14,RE_WIND_MY_y15,RE_WIND_MY_y16,RE_WIND_MY_y17,RE_WIND_MY_y18,RE_WIND_MY_y19,RE_WIND_MY_y20,RE_WIND_MY_y21,RE_WIND_MY_y22,RE_WIND_MY_y23,RE_WIND_MY_y24,RE_WIND_MY_y25,RE_WIND_MY_y26,RE_WIND_MY_y27,RE_WIND_MY_y28,RE_WIND_MY_y29,RE_WIND_MY_y30,PP_CO2_MY_y1,PP_CO2_MY_y2,PP_CO2_MY_y3,PP_CO2_MY_y4,PP_CO2_MY_y5,PP_CO2_MY_y6,PP_CO2_MY_y7,PP_CO2_MY_y8,PP_CO2_MY_y9,PP_CO2_MY_y10,PP_CO2_MY_y11,PP_CO2_MY_y12,PP_CO2_MY_y13,PP_CO2_MY_y14,PP_CO2_MY_y15,PP_CO2_MY_y16,PP_CO2_MY_y17,PP_CO2_MY_y18,PP_CO2_MY_y19,PP_CO2_MY_y20,PP_CO2_MY_y21,PP_CO2_MY_y22,PP_CO2_MY_y23,PP_CO2_MY_y24,PP_CO2_MY_y25,PP_CO2_MY_y26,PP_CO2_MY_y27,PP_CO2_MY_y28,PP_CO2_MY_y29,PP_CO2_MY_y30,EL_Demand_MY_y1,EL_Demand_MY_y2,EL_Demand_MY_y3,EL_Demand_MY_y4,EL_Demand_MY_y5,EL_Demand_MY_y6,EL_Demand_MY_y7,EL_Demand_MY_y8,EL_Demand_MY_y9,EL_Demand_MY_y10,EL_Demand_MY_y11,EL_Demand_MY_y12,EL_Demand_MY_y13,EL_Demand_MY_y14,EL_Demand_MY_y15,EL_Demand_MY_y16,EL_Demand_MY_y17,EL_Demand_MY_y18,EL_Demand_MY_y19,EL_Demand_MY_y20,EL_Demand_MY_y21,EL_Demand_MY_y22,EL_Demand_MY_y23,EL_Demand_MY_y24,EL_Demand_MY_y25,EL_Demand_MY_y26,EL_Demand_MY_y27,EL_Demand_MY_y28,EL_Demand_MY_y29,EL_Demand_MY_y30
8.104682293792992,8.582192802543455,8.998793559811494,9.256507690484138,9.506185966349937,10.074140044521117,10.090226639223365,10.429436066614603,10.725679884126238,13.148842521653611,16.277385092022335,16.191357169002366,16.17712947404138,16.17712947404139,15.916729568592402,15.866656905706414,15.849010152266425,15.83103252219944,15.831032522199463,15.810959340161514,14.727890714517429,14.957332413606165,14.761090990107174,14.931009378995432,14.645596427413782,14.067274881596633,15.567069609504886,15.47852262845393,16.87953717925776,16.723219217989058,1.155378925211,0.437652640558,0.498058631483,0.35002205133000003,2.2327450272,1.090106808609,0.408077519558,0.3826818921450002,0.25441527126000035,1.5561364988160127,1.6739668301940154,1.9670653923213957,4.150372391229338,4.115933108673374,35.47634176816073,22.617048681233776,10.045202255014857,13.40810941481363,10.608111749326891,79.7336626478298,46.021162814204025,19.76792306247345,24.322941741021868,18.58894828297048,134.53030366679778,74.67463491617079,31.76778936498147,37.32233151183308,28.13200849270141,199.34179786731062,28.009458490998988,26.349648906901663,24.302950808708786,29.692536408189316,28.02553618645369,30.486362546873675,32.046219461222606,26.900098361244574,31.96869356461794,30.16613101953285,27.346229997786153,29.240032828678817,24.621342364732012,22.647890517288154,2.9863326889694833e-12,11.87792529306271,26.733631952721534,24.470837042989682,24.374581138476287,2.5140605695317693e-12,2.3705159606263143e-12,21.92227948392246,20.067925218872976,22.273118048035865,1.605197652847697e-12,1.9357561636581623e-12,15.319042365514605,11.741707689714145,20.572882478041826,8.740825402960143e-13,37.26951971,35.36949435,33.799803,39.29906615,39.76446718,41.6506094,42.54452362,37.71221632,42.94878872,44.87111004,45.29758192,47.39845539,44.94884423,42.9409531,48.86277033,50.36163088,52.62784436,53.70997898,50.81372541,54.04234846,56.23854281,56.64753496,59.15195795,55.79307571,53.18670534,60.31244581,62.65390134,64.54256183,65.58442815,61.72394976
0.47086055882426786,0.49860265368305073,0.5228060534294015,0.5377785613188675,0.5522842073440655,0.5852808338545227,0.5862154223672496,0.6059225909828806,0.623133571550076,0.7639128979034413,0.9456729286596766,0.9406749343596782,0.939848342994679,0.9398483429946798,0.9247197987096804,0.921810709719681,0.9207854801196818,0.9197410274646826,0.9197410274646839,0.9185748287946869,0.8556514124497461,0.8689813670037021,0.8575802604601462,0.8674520684652198,0.8508703325000306,0.8172713835995752,0.9044054819028995,0.8992611370083704,0.9806563688507886,0.9715747096408253,1.100813201754,0.505068851028,0.634423104161,0.406101787763,2.1585785946000002,1.038623727726,0.470937965028,0.4874571357150003,0.2951771069860004,1.5044453780880123,1.5949094671597395,2.27007303401622,5.28671118102629,4.775378543705821,34.29790281584449,21.548900737018563,11.592569748500946,17.079142611278566,12.307719270320451,77.08510168601796,43.847695747690906,22.812982861576533,30.98236879405021,21.56722726943588,130.06152976829594,71.14793437734619,36.66131399050557,47.54088758939869,32.6392548664855,192.7201416388655,34.099892459424716,32.78126741529208,31.489169672412885,37.01517698092158,35.34276471805955,38.64844320842328,39.66324771260874,35.33192295330631,40.381269951468106,41.07274891401103,40.80810129418308,42.15546961162669,36.70857382598178,35.76038411330241,11.763846235448856,25.724143873264673,38.37297947138221,33.40824709125954,35.3098072122175,2.5167312631561597e-12,9.617589189861738,30.528348341421847,25.35460959549166,30.858863282100675,1.608217830374878e-12,1.9357303915099233e-12,22.951826267592498,13.966633163594114,29.15254437466473,8.772023222279288e-13,35.67156622,33.78493892,32.64639883,37.95905733,38.05362752,40.27234777,40.7204011,36.42530268,41.29958063,43.34110719,43.34868369,45.36621758,42.93513335,41.475611,46.98646885,48.19485532,50.8863347,51.40713073,48.53726751,51.96715425,54.32093635,54.21031257,57.19455865,53.29354262,51.37173121,57.99648356,60.51754574,62.40678189,62.77245561,58.95871317
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.058421319361,0.51549017975,0.650014188173,0.388309760216,2.1232180276,0.998626737459,0.48065505475000003,0.4994364994950003,0.28224488315200036,1.4798004373280123,1.5334901323883283,2.3169125436440265,5.416633243495256,4.566160881638912,33.736054711951894,20.719061065504285,11.831764820293532,17.49886620828962,11.768496624922792,75.82233881526165,42.159138271837215,23.283694118162543,31.743767159889384,20.622329430389296,127.93093816093013,68.40805547525491,37.417764529274464,48.709215110180885,31.209272189243585,189.56311344553563,33.504401020641964,32.087145410253115,31.104279681830278,36.75610312978744,35.046619182403624,38.170157962544806,38.97407425525398,34.9304978105092,40.21064842685218,40.93115741267447,40.80842628761416,41.63923193635857,36.0159858965075,35.77607554836401,12.332647218051136,26.356475314498596,37.6601570197093,32.31042772171316,35.07021009507985,2.5173982621551383e-12,10.99600914816516,29.667591331839525,23.883517510112657,30.80620663961248,1.6088475424884754e-12,1.9357226315768856e-12,21.8010060007265,11.987464839820305,29.612089510757436,8.777709893079827e-13,34.56282234,32.60263559,31.75429387,37.14441289,37.16983721,39.1687847,39.45472931,35.42993431,40.49289331,42.41095785,42.34191642,43.95614448,41.43261914,40.34223643,46.06870193,47.07553638,49.49192184,49.80929393,46.83870672,50.9521017,53.15514742,52.95128545,55.62728467,51.42853607,49.96793241,56.86366266,59.21877053,60.69667995,60.8213617,56.89545407
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9878707001170001,0.47379677035600004,0.599388957545,0.356843973724,2.0516205841,0.932061813423,0.441779148356,0.46053875167500025,0.2593738195280003,1.4298998021480116,1.4312731074044809,2.129518123717166,4.994768133212069,4.196152558103983,32.598434722033964,19.338001782601637,10.874798744343712,16.135997283823308,10.814863623461127,73.26551914399127,39.348959321863646,21.400483478642656,29.271458766148253,18.95124649272797,123.61695438827311,63.84821660317808,34.39137482019421,44.91558215027159,28.680300744561908,183.17081923543873,32.973960669885976,31.578013009647126,30.98420882245828,36.38001075627943,34.42710530590363,37.5093729965808,38.326896921648,34.778940948329186,39.95723881047618,40.51571398785448,40.12336579259802,41.06230086628544,35.73784146679068,35.92922306189893,13.155943107969058,26.862243277401276,37.69807635565913,32.80719445617945,35.2324969965415,2.518819666239129e-12,13.222955988138768,30.56626087135943,25.322847733853756,31.608397707273824,1.6102824550979938e-12,1.9357101044513053e-12,24.177631959806757,14.653982829729577,31.083476915439114,8.791535760501584e-13,33.96183137,32.05180978,31.58359778,36.73685473,36.47872589,38.44143481,38.76867607,35.2394797,40.21661263,41.94561379,41.5546389,43.19181899,40.7326096,40.12537562,45.75437783,46.20024506,48.5728751,48.94319174,46.04736062,50.60445845,52.57191531,51.96674435,54.5943065,50.5596442,49.69932839,56.47568517,58.56900678,59.56956498,59.76377766,55.9341979
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9652303002439999,0.422969339856,0.550307757636,0.329744655289,1.929850643675,0.9107004630359999,0.394386467856,0.42282735534000027,0.2396765449580003,1.3450308867790108,1.398470640973124,1.9010701029541768,4.585769585341959,3.8774898294408096,30.663618175147118,18.894806035373747,9.708184465896219,14.814694816620358,9.993565087563896,68.91698707597043,38.44714476908068,19.104706777041645,26.874553882858823,17.51205765597371,116.27991103433186,62.38491866863799,30.70197606773026,41.237652087001976,26.502271521937047,172.29907232533333,33.10553954975897,31.154958220147122,31.43524580236728,36.69308781471445,34.807888526328625,37.6364100069678,38.49864687214798,35.26513553466418,39.88849839504619,40.927108183223474,40.45122250902938,41.42929415704841,35.54461319466077,36.75855043056212,14.990144234855906,27.633478904629143,38.99821765410661,34.2854907233824,35.372990742438745,2.521308315668919e-12,14.534016190921708,33.23102186296043,27.869832587143183,32.30006817402808,1.6128836375700173e-12,1.9357064926786947e-12,28.322960662270702,18.495669862999197,33.453208838063965,8.816242147112179e-13,34.07076985,31.57792756,31.98555356,37.02283247,36.73773917,38.54711047,38.89303334,35.68796289,40.12817494,42.27213907,41.84969315,43.33036426,40.13038278,40.63604026,45.65376241,46.52828494,48.70640212,49.10018554,45.36655583,50.49317753,52.98116096,52.33572864,54.74438647,49.81212583,50.3318381,56.35149323,59.02493673,59.73332195,59.95548036,55.10721739
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.007589146102,0.374966018868,0.5230805252890001,0.319159830864,1.8291116713750002,0.950666283138,0.349627052868,0.4019073910350003,0.23198291260800033,1.2748197387350104,1.459842110873048,1.685315272110248,4.358882334967236,3.753022159090299,29.06296509243937,19.723999002240706,8.606390432111667,14.081717437462963,9.672771012102798,65.31949289951703,40.13438633054224,16.936489638390007,25.544898408013488,16.949919490469554,110.21005336160167,65.12266234813157,27.217570288704046,39.19736259582563,25.65154691905449,163.30499211960083,33.310723793900976,31.422757791135123,32.795925014714285,37.48863689913945,35.493130908628636,38.3091678168658,38.825985797136,36.77385794896919,41.2638741973962,41.893580261267495,41.05568645912945,41.95986817789234,36.05082554503551,38.57710191091262,18.146807197563657,27.544558517762187,41.00057734789116,35.37520825253981,36.00955597789986,2.523636082757197e-12,13.970090019460134,36.23190896161208,30.211694101988538,33.20892061953224,1.615267985630023e-12,1.9357113868385698e-12,33.0588229712969,21.640409214175538,34.739543350946526,8.838256766524036e-13,34.31831294,31.79772381,33.31900554,37.80779673,37.32224258,39.2598341,39.17561285,37.17576534,41.49585711,43.1684,42.51552857,43.64518345,40.40970788,42.33012407,47.20977229,47.26855752,49.60696778,49.45692569,45.68232699,52.21412842,54.10447635,53.1683986,55.75659251,50.15884011,52.43013192,58.27211216,60.27639326,60.83777181,60.39109027,55.49078784
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.041222084896,0.345048258555,0.510317450062,0.308538906718,1.7336543776,0.9823991586240001,0.321731036055,0.3921009195300002,0.2242630409960003,1.2082897153280099,1.5085710799710603,1.550847464827203,4.252526352556896,3.6281299896651915,27.546233205470408,20.382378515142015,7.9197044041741425,13.7381259438198,9.350882863073954,61.91061299320928,41.47405673510338,15.585162285915072,24.921607262032822,16.385864143335986,104.45843436242467,67.29643181094328,25.04593685200499,38.24095366197339,24.79792090566394,154.7824656650152,34.042554825106976,31.529233701448128,35.74262940994127,39.676786123285446,37.361935002403634,39.8787683313798,39.72768701394899,40.057216920474175,43.78222767900818,44.446380874674475,43.02706056003145,43.06783417517538,36.25447440744583,42.42941925033772,22.519883044532598,29.132119754860884,43.71063651582869,36.82192782618296,36.44143169692869,2.5260729300223204e-12,15.746550114899021,40.109504914087005,33.10918979796917,33.89374146666578,1.617915217268336e-12,1.9357133817428173e-12,38.70205654799597,25.07827424802778,36.94018207433707,8.858778089960464e-13,35.08377691,31.87428196,36.25294686,39.98532503,39.09558938,40.86116749,40.04941805,40.44931784,44.00649072,45.65467059,44.53563164,44.61868164,40.50700076,46.05754924,50.06611625,49.51449827,51.63034092,50.56005377,45.79231456,55.37325212,57.22060685,55.6946672,58.03079706,50.27960561,57.04692428,61.79776347,63.7479934,63.31922791,61.73810298,55.62439086
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0707024903189999,0.315652490293,0.49721012896100003,0.30733130852900004,1.621579536075,1.0102140944609999,0.294321736793,0.38202994771500026,0.22338529223800033,1.1301779070510092,1.551283665203443,1.4187257932770077,4.143301734847555,3.6139297604247975,25.76546319675181,20.959470367906015,7.24499937495999,13.385267094784268,9.31428420739349,57.90830305786041,42.6483230370033,14.257412304503719,24.281504697057255,16.321731097441784,97.70555291824357,69.20181407481067,22.912193129635593,37.25874845069745,24.700863699183284,144.776307266667,34.95490171968398,31.697978419710125,38.15101816104228,41.55597987147444,38.708334593928626,41.53401694554281,40.83022672321099,42.7398292522892,45.66161175776617,46.668750332951475,44.39042557479906,44.39774856672559,36.540788765155185,45.486704299578115,26.43782680325121,30.118298132096875,46.51198525504284,38.53207608521849,36.67822658260915,2.5288767257486495e-12,17.259757462999087,43.19564522549836,36.13956960294475,34.17768841256,1.6207797212505578e-12,1.9357159217404785e-12,43.82984493036538,28.668586149303714,38.69460448081774,8.882999241274193e-13,36.02560421,32.01363091,38.64822829,41.86331118,40.32991413,42.54423104,41.12454846,43.1218592,45.88499705,47.79892824,45.94170924,45.81647436,40.6840905,49.10063406,52.20329,51.0777685,53.75698463,51.91734318,45.99251079,57.73697173,59.9080805,57.45305753,60.4210743,50.49941951,60.81609203,64.43572638,66.74203806,65.9273346,63.39546818,55.86757126
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.043531941711,0.288275709358,0.480694103358,0.29961444009,1.4859800648500001,0.984578522109,0.268794988358,0.3693399077700002,0.2177762479800003,1.0356703462580084,1.5119177081693385,1.2956786244955227,4.0056720415895075,3.5231865795804236,23.610907649138415,20.427594974341314,6.616635060208724,12.940643381059017,9.080409220247073,53.06590396518973,41.56606317060349,13.020856074587519,23.474936347184762,15.911904151470843,89.53523440057864,67.44572284491055,20.925001165877603,36.02110985988,24.080642751279818,132.66984546536307,36.072106098291975,32.27535178064513,39.668232696645276,42.75405687991345,40.394174045153626,42.9758888278948,42.10006706164598,44.426927482234184,47.018958512024184,48.12239402374448,46.19574307183316,45.90707386550706,37.37737417841323,47.4840096104225,30.130252250864608,32.61354984566159,48.92984233979409,40.54757312894375,37.70225634975557,6.371955784812816,20.045470519398904,46.64063726541455,38.95746869281725,35.45509917853096,1.6232094084955084e-12,1.9357339501234205e-12,47.71480989412337,32.10085097012118,41.2329946487212,8.913286512868744e-13,37.11563804,32.56362749,40.1489268,43.05367132,41.88015411,43.96046735,42.36886205,44.79626739,47.23673476,49.15806437,47.70766078,47.20275249,41.38304622,51.00719619,53.7411599,53.04114482,55.5464774,53.48821651,46.78266557,59.43785975,61.61153369,59.66149334,62.43240504,51.36700333,63.1775617,66.33395471,68.63981106,68.12196083,65.3136374,56.82738032
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9980256722379999,0.255101885913,0.46791220507500003,0.284700386775,1.413199391275,0.9416430893219999,0.237862942413,0.35951897362500024,0.20693589405000026,0.9849450457070079,1.4459861042587332,1.1465761766125613,3.899159204770866,3.3478112122557673,22.4544871808767,19.53678981119172,5.855214391862462,12.596545156725098,8.62840928595785,50.466829909076715,39.7534531335098,11.522458649833649,22.850725967873853,15.11984958031292,85.14995708595504,64.50455438048441,18.517020639841725,35.06329040868766,22.881968916520133,126.1719112437253,37.44724136776497,33.33732145409013,41.07715051492827,43.758470183228454,42.01451192872862,44.7585799406818,43.64881937759099,45.99449062637918,48.40578215595418,49.30291537429547,48.024570165743775,47.74716565339003,38.79131831523188,49.433105587747136,32.85212676912631,35.46433362881117,51.88954035814035,42.80783088327766,39.632279944044775,10.702426010925835,23.274093736492585,50.34364870016844,42.05247017212817,37.87001223968886,1.6232107600322306e-12,3.7616764095175594,51.70033397015925,35.75462831131351,44.77146137348088,8.931431692826448e-13,38.44526704,33.59242334,41.54506272,44.04317057,43.42771132,45.70022303,43.88668232,46.3540096,48.61271805,50.28786042,49.47055627,48.89374183,42.69047752,52.7809168,55.30661395,55.00112344,57.74475475,55.40437604,48.26068923,61.16925592,63.02754687,61.86610735,64.90319614,52.98986182,65.37449373,68.26623079,70.21735461,70.81791872,67.65343029,58.62275071
