Case_study,scenario,build_time_s,build_time_min,update_time_s,update_time_min,solve_time_s,solve_time_min,full_time_s,full_time_min
baseline_CO2,scenario_2055,5.441070079803467,0.09068450133005777,0.1023719310760498,0.0017061988512674967,8.416522026062012,0.14027536710103353,13.968411207199097,0.23280685345331828
