RE_PV_Openfield_Lim_[CL],RE_WIND_Onshore_Lim_[CL],BESSch_[CL],BESSdisch_[CL],PP_CO2_[CL],PP_CO2_Existing_[CL],EL_Demand_[CL]
0.5325585411945681,16.17969421204248,3.2027543926259727,1.3670120865469735,0.0,0.0,10.193
0.6162005416616917,17.07259527160333,3.2128056389893374,1.3733927272977198,0.0,0.0,10.068
0.6453025748403098,18.063603581115935,3.219103892874622,1.3752837892883287,0.0,0.0,9.837
0.6313031866053035,19.09683048060777,3.2274583359313915,1.372222956729685,0.0,0.0,9.635
0.5838538581629821,19.60005689036027,3.248208033738907,1.3632265841403943,0.0,0.0,9.333
0.473530787294675,19.780927320271317,3.278495643709682,1.3462213280242301,0.0,0.0,9.277
0.28534205872642576,19.619770720350576,3.338520093571188,1.3343503605787503,0.0,0.0,9.614
0.09097368859417432,18.470483540915822,3.232961202846398,1.3594051725138774,0.0,0.0,9.529
0.016027162185458747,17.704746651292425,3.064973817821204,1.383410874848987,0.0,0.0,9.191
0.007594967341598277,12.112245594042939,2.629849238012481,1.5109040335284636,0.0,0.0,8.239
0.0015938852448917084,11.38000544440307,2.5395037644016143,1.541674930011203,0.0,0.0,7.906
0.0,11.0511648845648,2.5427764120895975,1.5380597927632365,0.0,0.0,7.68
0.0,10.956206304611504,2.582438712906423,1.521737731050243,0.0,0.0,7.602
0.0,11.054862254562982,2.648490045025388,1.4976264577896206,0.0,0.0,7.544
0.0,11.138891164521656,2.664038616817097,1.4917784457388237,0.0,0.0,7.681
0.0,11.226124544478752,2.656558318893694,1.4938379168646518,0.0,0.0,7.896
0.0,11.286845174448887,2.6475822130057503,1.4968905770152265,0.0,0.0,8.047
0.0,11.530683734328962,2.581833473370939,1.5201333028767088,0.0,0.0,8.656
0.00018878943677612986,11.52239247433304,2.4501900449341343,1.5727406657444125,0.0,0.0,9.227
0.002277813204499201,9.877240145142162,1.9425517465356437,1.8702048074751108,0.0,0.0,9.52
0.027794137080522512,9.690962075233777,2.4556103560067597,1.5817755541086005,0.0,0.0,9.702
0.1294604737748472,10.04081784506171,3.427898920473166,1.3287709456162882,0.0,0.0,9.729
0.2972125333127143,10.619984024776864,3.519709445161516,1.308396598319107,0.0,0.0,9.782
0.4730342587759905,11.552898954318037,3.4035884085178423,1.3268222174722781,0.0,0.0,9.903
0.6039813881156324,12.379627413911434,3.349113590803151,1.3472648869642394,0.0,0.0,9.924
0.6996696626445742,13.354067773432185,3.3325746910995475,1.35872024965825,0.0,0.0,9.816
0.7213115680793213,14.077159203076551,3.3051091899952136,1.3651381073003896,0.0,0.0,9.658
0.6875422588247939,14.350182092942275,3.275863086696342,1.3675080191226179,0.0,0.0,9.627
0.6149386654263027,14.195916483018143,3.2557319680490275,1.3649603550639338,0.0,0.0,9.365
0.48868503208434677,14.18248294302475,3.239302457049245,1.3553058185561424,0.0,0.0,9.347
0.3033170251009142,14.176921233027485,3.2446023389036807,1.3501500767112373,0.0,0.0,9.741
0.08832005651087217,14.165087293033308,2.9934840707603194,1.4101753418250298,0.0,0.0,9.592
0.021011667314964306,13.939072803144464,2.6734122217288405,1.4978612113498415,0.0,0.0,9.118
0.006082301854400075,16.675128151798813,2.889110788635525,1.4289515549542273,0.0,0.0,8.353
0.0030435009201892,15.676794852289817,2.874373955723316,1.4330570249550472,0.0,0.0,7.934
0.0,14.836719342702983,2.8321030058754557,1.444317759823781,0.0,0.0,7.719
0.0,14.295773372969034,2.8326731146687085,1.4439522576558543,0.0,0.0,7.577
0.0,13.957595923135354,2.8309485514135475,1.444134131465227,0.0,0.0,7.59
0.0,13.675809333273945,2.8206446381918195,1.4466436929424067,0.0,0.0,7.669
0.0,13.338882113439652,2.7828074085137584,1.4571502370929845,0.0,0.0,7.833
0.0,13.071158053571324,2.7527799922284593,1.465905612752344,0.0,0.0,7.931
0.0,12.65046759377823,2.62758604908911,1.5072242121823598,0.0,0.0,8.425
0.00017611947457498803,12.007487604094461,2.4496299266300605,1.5785828285858194,0.0,0.0,8.811
0.002939721229799737,10.744939444715408,2.1687979026944757,1.7268504821795632,0.0,0.0,9.082
0.040040490545435,10.247396264960111,2.6493735513973977,1.5083967750478076,0.0,0.0,9.239
0.16889656612341006,10.089662065037688,3.315861059959734,1.3506042789473596,0.0,0.0,9.282
0.3640229639942038,11.1731622845048,3.3614804931153075,1.3301058526151408,0.0,0.0,9.384
0.5491664616474251,12.765929263721443,3.3219805428249316,1.347326627057142,0.0,0.0,9.583
0.6594253727071429,14.21788494300734,3.294094102639518,1.3629186579444252,0.0,0.0,9.688
0.6673927989375681,15.507788742372938,3.230310698821105,1.3735559361931124,0.0,0.0,9.671
0.7020650454983226,16.91328937168168,3.2190993634557126,1.3799334932394536,0.0,0.0,9.528
0.703029922619762,18.56472695086947,3.2148069159624795,1.3822874049914464,0.0,0.0,9.242
0.6568311504466008,19.521015570399147,3.201929876349499,1.3800418727578443,0.0,0.0,9.123
0.5315247442787402,19.541545630389052,3.1656754362065143,1.370962480001936,0.0,0.0,9.183
0.3317629002370778,19.386089000465503,3.1417759437759614,1.3652200135345365,0.0,0.0,9.61
0.08788483780927936,18.04449394112533,2.932823950178799,1.424814781512415,0.0,0.0,9.541
0.021209956723398753,17.130090971575054,2.723740860408419,1.479410587310814,0.0,0.0,9.16
0.004507456552705663,20.69025124982409,2.8693545077153106,1.4349823707268752,0.0,0.0,8.144
0.00395168821075392,19.99813626016449,2.8875471449934373,1.4298311998097741,0.0,0.0,7.766
0.0,19.391136110463027,2.8770630904530248,1.4321523090415922,0.0,0.0,7.496
0.0,19.022299660644425,2.885178239575486,1.4300453023451603,0.0,0.0,7.329
0.0,18.765586180770683,2.891279765898604,1.428660456894924,0.0,0.0,7.179
0.0,18.53239984088537,2.8903978247504387,1.429058446271516,0.0,0.0,7.089
0.0,18.439873520930878,2.8873898056125533,1.4299093690595228,0.0,0.0,7.08
0.0,18.36431164096804,2.8886602514232096,1.4297758133939409,0.0,0.0,6.886
0.0,18.231928931033146,2.86609217505675,1.4358069291774733,0.0,0.0,7.013
0.00017233948585199547,18.03884543112811,2.8245387904097536,1.447492944336908,0.0,0.0,7.304
0.0035524394018505356,17.346297061468718,2.7580343915805483,1.4680099532215274,0.0,0.0,7.659
0.02765596749272995,17.312088251485545,2.822421905224421,1.45035091596146,0.0,0.0,7.932
0.12773910891027107,17.455329021415096,3.039981559152172,1.401103271733674,0.0,0.0,8.011
0.2777514013719693,17.52392086138136,3.108957129870207,1.3768819857432995,0.0,0.0,8.114
0.4154121506825721,18.03132545113181,3.1030042133944273,1.3782652679053489,0.0,0.0,8.113
0.5359155011796011,19.131632320590654,3.1140218822355377,1.3849169866103306,0.0,0.0,8.051
0.6534939504026172,20.255044730038136,3.1494143405440487,1.3904692039815956,0.0,0.0,8.056
0.7526699345265208,21.130655849607493,3.1992190257490094,1.3944360764148982,0.0,0.0,8.046
0.7567043124905827,21.615840879368868,3.2065185897972373,1.3936162444996045,0.0,0.0,7.992
0.6953356255744985,21.880978609238465,3.1910278076516936,1.3879786453591656,0.0,0.0,8.039
0.5743863664077685,21.950701639204176,3.1645297741838787,1.3758912688966978,0.0,0.0,8.195
0.35293862706259604,21.541151649405602,3.1392304601377754,1.3649799310501394,0.0,0.0,8.751
0.1076026989841127,20.83097140975488,3.0231566436026744,1.4049763642216668,0.0,0.0,8.788
0.02735578838826754,20.07708210012566,2.9059964777772076,1.4262400365847343,0.0,0.0,8.41
0.006136791691838136,17.990648491151813,2.7940638599853163,1.4556183431032061,0.0,0.0,8.627
0.0012237863490241008,17.315196001484015,2.809800363080887,1.450734297574313,0.0,0.0,8.146
0.0,16.806636971734136,2.8302089744953465,1.4447858049819602,0.0,0.0,7.875
0.0,16.34403544196165,2.84011655114446,1.4420960609123075,0.0,0.0,7.755
0.0,16.161934312051216,2.8542761798598035,1.4382347040823846,0.0,0.0,7.747
0.0,16.102842422080275,2.866305808634414,1.4349028369186703,0.0,0.0,7.816
0.0,15.934577212163033,2.8522661902080206,1.4384258343451246,0.0,0.0,8.02
0.0,15.62201599231676,2.814714391986872,1.4486104003168736,0.0,0.0,8.244
0.0,15.239818232504732,2.7215438256580886,1.4763604166852227,0.0,0.0,8.843
5.6999829949888255e-05,15.163206072542412,2.659196991209799,1.4974142730961295,0.0,0.0,9.257
0.002022583965935868,14.682615242778775,2.569366963463726,1.532270908786745,0.0,0.0,9.489
0.02001861027759525,14.912497602665713,2.702057498455029,1.4860304891921146,0.0,0.0,9.636
0.11542130565851788,15.535995332359064,3.1006580383074063,1.38781348112239,0.0,0.0,9.676
0.27329085467931535,16.308763641979002,3.2057359371519327,1.359675317904482,0.0,0.0,9.763
0.42910369983596847,17.26108395151063,3.1742590339480463,1.3635285364474974,0.0,0.0,9.809
0.5964541705719131,18.371092580964703,3.185608577498148,1.3749001268089427,0.0,0.0,9.862
0.7324518248441009,19.70832904030702,3.22365136870095,1.385117609343254,0.0,0.0,9.784
0.7440949501086507,20.724273749807356,3.2046636817492256,1.389393832273049,0.0,0.0,9.68
0.7382057476781685,21.595752879378747,3.2006488311137136,1.3911083307174448,0.0,0.0,9.424
0.6412696168720117,22.162741639099888,3.15904149567486,1.3854195682125665,0.0,0.0,9.321
0.5371770474159744,22.732671368819585,3.143759643838173,1.375025379615426,0.0,0.0,9.367
0.33208203928497615,22.840617398766494,3.128504245033335,1.3677844764159448,0.0,0.0,9.704
0.1030310626228775,21.6320414793609,3.000592871309081,1.409485610837462,0.0,0.0,9.625
0.015219584594740663,20.89035190972568,2.839186755201816,1.4422346988650732,0.0,0.0,9.062
0.007578217391569143,19.62090191035002,2.834175981953436,1.4434026113703076,0.0,0.0,8.951
0.0024025328324176233,18.829833060739084,2.843447031587847,1.4405615162593701,0.0,0.0,8.49
0.0,18.26873988101504,2.855692403879462,1.4371534562418093,0.0,0.0,8.184
0.0,17.80272401124424,2.872110815400911,1.432943692702059,0.0,0.0,8.008
0.0,17.363834381460094,2.875608375501338,1.4322236734014788,0.0,0.0,7.944
0.0,17.02766480162543,2.876833270658665,1.4320336157957465,0.0,0.0,7.921
0.0,16.62844711182177,2.8694369708448653,1.4340863553863,0.0,0.0,7.865
0.0,16.067065632097872,2.8393192765654645,1.4423243196934037,0.0,0.0,7.834
0.0,15.35105832245002,2.750460992076297,1.4682786311773346,0.0,0.0,8.179
4.379986932991413e-05,15.034185002605867,2.6636274891911627,1.4969621087425369,0.0,0.0,8.68
0.0017293748406796096,15.156509762545703,2.6333451497401783,1.508718877210385,0.0,0.0,8.986
0.02078439799298692,15.124183582561603,2.736256032172821,1.4755149233210778,0.0,0.0,9.135
0.10266888370338188,15.319101042465737,3.051169404649495,1.3982301547416933,0.0,0.0,9.175
0.25208648793923977,15.790221372234031,3.1828163879328026,1.3656376680476114,0.0,0.0,9.235
0.43237320008192387,17.051847281613536,3.1825048808033873,1.362520918182258,0.0,0.0,9.139
0.5572765774521582,18.440098270930765,3.1819187652973566,1.3732587716832114,0.0,0.0,9.041
0.6561741424066819,19.648154320336616,3.2000412958114017,1.3818587622723693,0.0,0.0,8.919
0.6502474300881047,20.613529659861825,3.176962539323442,1.3846019723065253,0.0,0.0,8.82
0.6631539515835086,21.354925969497188,3.189847639108616,1.3847792507798025,0.0,0.0,8.781
0.5987689336661781,21.46985505944067,3.178255765543636,1.3784418183138747,0.0,0.0,8.753
0.4875760853927164,21.42365079946339,3.1729380484588146,1.366586071050614,0.0,0.0,8.847
0.3135785344872998,20.999617609671937,3.185464914299698,1.3587737966683417,0.0,0.0,9.255
0.0993532935949284,19.932183760196928,3.0631068954906566,1.3954483682531835,0.0,0.0,9.054
0.01894523347984769,18.98597944066229,2.900305212381296,1.4263348595185592,0.0,0.0,8.671
0.006554050447011651,17.301355741490823,2.821734652076406,1.4471793551427687,0.0,0.0,8.921
0.0024880125774021226,16.27539493199541,2.825490947940646,1.4459552641777442,0.0,0.0,8.395
0.0,15.842160012208485,2.8514296307357876,1.4383176153052792,0.0,0.0,8.113
0.0,15.602317352326446,2.90852988317758,1.4230030228061088,0.0,0.0,7.912
0.0,15.135094652556235,2.9230949611259622,1.4190303240434647,0.0,0.0,7.904
0.0,14.550827422843591,2.9139929042463963,1.4208692005178445,0.0,0.0,7.949
0.0,13.688877073267518,2.836239925294564,1.4410277165253438,0.0,0.0,8.135
0.0,12.709332253749277,2.7112730972205137,1.4782129728135882,0.0,0.0,8.288
0.0,11.87561019415932,2.5060094138929263,1.5517502990501533,0.0,0.0,8.794
1.4599956443304712e-05,11.232430254475652,2.2836891591578503,1.652381695518192,0.0,0.0,9.25
0.0008463374750840075,10.193932114986406,1.9446146904951607,1.8735846634069588,0.0,0.0,9.554
0.02623771172387506,10.086072575039454,2.4356191333672523,1.591715746928343,0.0,0.0,9.769
0.12918519459609973,10.956555674611332,3.3741448736674724,1.3371796229943596,0.0,0.0,9.919
0.2743148216244696,11.379041344403545,3.445231646357244,1.321238918245912,0.0,0.0,9.952
0.41763531405011056,11.961877304116893,3.3369588326910646,1.335672963982204,0.0,0.0,9.991
0.5602024587232473,12.919805823645763,3.2955311544163655,1.3528491377730996,0.0,0.0,9.961
0.6482661359989869,14.019983423104673,3.2731567788984157,1.364367119175865,0.0,0.0,9.92
0.7067819014263179,15.314261322468118,3.2695263626083895,1.3704757017448848,0.0,0.0,9.725
0.7219447861902136,16.59120898184009,3.2707423907552378,1.3727779640398865,0.0,0.0,9.482
0.6641636885711159,17.621533971333353,3.254280495032851,1.3698665017232348,0.0,0.0,9.341
0.5542587864552674,18.584357080859814,3.2421898800142612,1.3589794414863934,0.0,0.0,9.403
0.3453681496479359,19.272460050521392,3.2427549730887746,1.3470296768771486,0.0,0.0,9.862
0.11761023912817593,18.781164920763022,3.139497495958329,1.3797408743895754,0.0,0.0,9.748
0.014538206627525665,17.57969637135393,2.8569735238202125,1.4372049318839668,0.0,0.0,9.114
0.004904095369395552,17.43573113142473,2.9057133094321155,1.423317321294209,0.0,0.0,8.929
0.00046033862665143086,16.024930122118597,2.887783198251722,1.4278901812657199,0.0,0.0,8.463
0.0,14.86771221268774,2.8835081900610047,1.4286441140904838,0.0,0.0,8.186
0.0,13.948023433140063,2.8735071396969234,1.4309301163732824,0.0,0.0,8.049
0.0,13.21601919350008,2.860584952756345,1.4341042205250092,0.0,0.0,7.995
0.0,12.645211233780813,2.8423038317256606,1.4388791368291132,0.0,0.0,8.056
0.0,12.223112443988411,2.8059473059123965,1.44893312148475,0.0,0.0,8.304
0.0,11.50059482434376,2.687202799793933,1.485202381529499,0.0,0.0,8.463
0.0,10.781091024697629,2.3729644033105055,1.6003749085586962,0.0,0.0,9.145
5.109984755156649e-06,10.314510644927102,2.1036059513559127,1.735375160864551,0.0,0.0,9.627
0.001878994394312983,8.570298435784943,1.5050961125741713,2.4705370897062973,0.0,0.0,9.944
0.020283269488025734,8.393975395871664,1.9467298340418655,1.8659609783371587,0.0,0.0,10.146
0.11721849029689753,8.859106835642901,3.592851312788364,1.301593721290123,0.0,0.0,10.243
0.28331954476028104,9.429607585362316,3.7401682044020315,1.2792753067193043,0.0,0.0,10.302
0.44648470798243867,10.56035893480619,3.5287058769611823,1.3060950106091902,0.0,0.0,10.425
0.5756795825496597,11.907760604143508,3.4176356581791216,1.3340776749432435,0.0,0.0,10.483
0.6154183239953162,13.394237263412426,3.3220625660366565,1.3528154896561466,0.0,0.0,10.431
0.6438960690364008,15.570777332341958,3.2742797026887933,1.3637575790686496,0.0,0.0,10.222
0.6361221722286108,17.18783529154665,3.237463131151322,1.3701580505758069,0.0,0.0,9.891
0.6186612543205389,18.320392080989638,3.2255317971973896,1.371114694762414,0.0,0.0,9.77
0.5439139373175129,18.891507250708752,3.208522349533751,1.3651762023364662,0.0,0.0,9.744
0.3646853220181619,18.88874329071011,3.1834917658242916,1.3574010064126067,0.0,0.0,9.785
0.12286138346220497,16.900634551687904,3.019142648208055,1.406167987420623,0.0,0.0,9.633
0.022302833462971277,16.191056332036894,2.69954508778646,1.4882424336124718,0.0,0.0,9.246
0.007439377805775415,19.789453250267126,2.8649413671733184,1.436020860736488,0.0,0.0,8.587
0.00022469932964455948,19.340349430488004,2.854332681715115,1.4382827242495078,0.0,0.0,8.219
0.0,18.99394768065837,2.871066861206685,1.4333965207060002,0.0,0.0,7.999
0.0,18.78429902076148,2.8834214447126376,1.4300374186719915,0.0,0.0,7.88
0.0,18.727740450789295,2.895164850535654,1.427048510396297,0.0,0.0,7.828
0.0,18.74499133078081,2.9001999720624574,1.4257267946474568,0.0,0.0,7.918
0.0,18.5734019908652,2.882965312898848,1.4299372171977374,0.0,0.0,8.174
0.0,18.516092600893387,2.874013335850835,1.4321405052016027,0.0,0.0,8.31
0.0,18.315287620992148,2.8180755312206847,1.447018213910031,0.0,0.0,8.993
8.259975357650473e-07,18.075064591110294,2.752579365603336,1.4665322946788586,0.0,0.0,9.536
0.0007513577584411937,17.947480991173045,2.688076334362514,1.488094457543156,0.0,0.0,9.947
0.01927112250760855,18.12049850108795,2.7496556584006613,1.4688748243039365,0.0,0.0,10.247
0.13619435368536567,18.215752821041104,3.0565446355084362,1.3973748821461147,0.0,0.0,10.37
0.32522013975638425,18.464918110918557,3.137439051266543,1.3681905025107772,0.0,0.0,10.48
0.5174002164170683,19.005958320652464,3.1392893343469184,1.3743267548981888,0.0,0.0,10.607
0.6547658266081727,19.739892000291498,3.1592791418979744,1.3859321047232815,0.0,0.0,10.602
0.7528734739192927,20.71868103981011,3.1851601071301436,1.3937589976454485,0.0,0.0,10.515
0.7728652742768711,21.533047319409587,3.1808801926041723,1.3966496530141512,0.0,0.0,10.309
0.787424790840822,22.26188304905113,3.1964313750747007,1.3976698488560217,0.0,0.0,10.019
0.7336439112876967,22.75850645880688,3.1847535860338514,1.3933822815803556,0.0,0.0,9.854
0.5709916065355057,22.964584538705523,3.129178231064809,1.3799890782328974,0.0,0.0,9.778
0.3668820754644902,22.968537658703582,3.1083862822260038,1.3699743729679421,0.0,0.0,10.165
0.12060487019416072,22.139546199111297,3.00193489778363,1.4095543440060523,0.0,0.0,9.989
0.013836308721528709,21.10770623961878,2.791732194597582,1.454972256148286,0.0,0.0,9.609
0.005460013710899796,20.559612909888344,2.8234602364983985,1.446206609342262,0.0,0.0,8.962
5.729982905488766e-05,19.70914744030662,2.8280286282269715,1.4446013607961081,0.0,0.0,8.439
0.0,19.248767680533042,2.852484850235354,1.4377660175959504,0.0,0.0,8.139
0.0,18.951029730679476,2.864079573929998,1.434716484642522,0.0,0.0,8.051
0.0,19.151209750581028,2.887904673140706,1.428603023634362,0.0,0.0,8.073
0.0,19.139114170586975,2.8971423759491155,1.42631132200695,0.0,0.0,8.081
0.0,18.91473152069733,2.8828112859116386,1.4298225724093068,0.0,0.0,8.266
0.0,18.763978210771473,2.862988140290089,1.4347971050163628,0.0,0.0,8.525
0.0,18.605505900849415,2.8177525017148453,1.4469127817659282,0.0,0.0,9.078
9.179972612982003e-08,18.594748280854706,2.768600502269604,1.4613943448170283,0.0,0.0,9.615
0.0006917279363374772,18.75525667077576,2.725916484672525,1.475301026391727,0.0,0.0,9.998
0.019699631229219545,18.982854640663827,2.7908266260791432,1.4563077968855005,0.0,0.0,10.174
0.1222249153610084,18.674960780815255,3.042067311669511,1.4000844389909795,0.0,0.0,10.255
0.2847045106284512,18.802808190752376,3.1368196625480285,1.3706597066653894,0.0,0.0,10.291
0.43131174324861493,19.11071042060094,3.1286034085575913,1.3719440406429098,0.0,0.0,10.466
0.5729275007600669,19.250798490532045,3.1486082788653804,1.379915390086812,0.0,0.0,10.528
0.6636195101945872,19.580037090370116,3.1750950584134383,1.3858731964707436,0.0,0.0,10.432
0.6738975295317178,20.285929720022946,3.1746040828815287,1.3871615135393054,0.0,0.0,10.255
0.6449184659862388,20.968010319687483,3.1709346714716657,1.3847742914922272,0.0,0.0,9.976
0.5689955024905712,20.489687139922733,3.1596392202830668,1.377897745931361,0.0,0.0,9.75
0.4505972957131739,20.08972948011944,3.1570203434440853,1.3668395639187514,0.0,0.0,9.714
0.2873499927360675,20.726857599806088,3.1786557938435624,1.361890008584387,0.0,0.0,10.073
0.0989721847319073,20.398294489967682,3.0653354347432424,1.394503037125122,0.0,0.0,9.876
0.014581866497273246,20.625353369856008,2.915155660154935,1.420923620565818,0.0,0.0,9.551
0.005255334321528864,16.226244432019584,2.7855675614046405,1.4588923665811608,0.0,0.0,8.259
0.0,15.439759862406396,2.771479395195972,1.4623204562562184,0.0,0.0,7.892
0.0,15.04194523260205,2.8140620471516207,1.449547990631215,0.0,0.0,7.606
0.0,14.601874192818485,2.8338252453928128,1.4440411205395434,0.0,0.0,7.394
0.0,14.020041703104642,2.8171238932157165,1.4488820322518545,0.0,0.0,7.279
0.0,13.638472003292309,2.804028081520805,1.4525749920233533,0.0,0.0,7.242
0.0,13.250632863483055,2.765870182176127,1.4637023767859407,0.0,0.0,7.313
0.0,12.912258253649474,2.7591547901586053,1.4660134453026974,0.0,0.0,7.065
0.0,12.771217243718842,2.726393216543272,1.4762445243604017,0.0,0.0,7.172
2.6399921239948243e-10,12.58759804380915,2.629905033058793,1.5090623796742086,0.0,0.0,7.627
0.0004259687291886649,11.70977569424088,2.434716386566744,1.5904799207170146,0.0,0.0,7.872
0.013112250881642461,12.375375763913526,2.6268284217272044,1.514195676918631,0.0,0.0,8.062
0.08646814203577048,12.677787583764793,3.0975947982744536,1.3877183668105983,0.0,0.0,8.229
0.2244115805030142,13.420629423399447,3.281120258389667,1.3507757647946075,0.0,0.0,8.423
0.390453665142325,14.417254622909285,3.2587468054532645,1.3479505434588133,0.0,0.0,8.46
0.5440637868704602,15.281336842484311,3.2521649244013737,1.3596643019043055,0.0,0.0,8.398
0.6273691083420131,15.957647722151687,3.250158270375793,1.3681385086841233,0.0,0.0,8.385
0.6589272041933509,16.850010931712802,3.250893644379566,1.3705946847036565,0.0,0.0,8.34
0.66898189419675,17.462578371411528,3.272086175605282,1.3679284127494595,0.0,0.0,8.317
0.6324297632443376,17.83476437122848,3.3025240968177556,1.3585849850030527,0.0,0.0,8.242
0.5420204729663689,18.305538120996943,3.351199510155739,1.339620256613329,0.0,0.0,8.392
0.34686143519295115,18.845068630731593,3.436418023036572,1.315022262605022,0.0,0.0,8.917
0.11643253264167974,18.52334877088982,3.4357338039295264,1.326204444376733,0.0,0.0,8.813
0.016296511381897385,17.63682472132583,3.2671326533433134,1.3407356336373863,0.0,0.0,8.558
0.005110004755096982,13.462826933378693,2.884350252653245,1.4279319581877286,0.0,0.0,9.04
0.0,11.549310704319803,2.6630339250711312,1.4968259930899237,0.0,0.0,8.575
0.0,10.464586294853293,2.574877301749069,1.5237620499216664,0.0,0.0,8.259
0.0,9.808138975176147,2.5007030600722335,1.5452115677667657,0.0,0.0,8.097
0.0,9.2468520454522,2.3701109353853123,1.5899041333370618,0.0,0.0,8.03
0.0,8.885264325630038,2.242344231540732,1.6407134838140571,0.0,0.0,8.071
0.0,8.699605635721348,2.102068795008114,1.7098286304762715,0.0,0.0,8.283
0.0,8.767842215687788,2.0936277990152385,1.712462243061328,0.0,0.0,8.423
0.0,9.187421945481429,2.0820341478686113,1.719057145884672,0.0,0.0,8.969
0.0,9.365388915393902,1.9457175473174524,1.8151712094219716,0.0,0.0,9.507
0.00025790923056799434,8.613516155763689,1.5470819490746572,2.340057053414542,0.0,0.0,9.829
0.012878641578579418,9.473461735340749,2.2307000911091346,1.6698524752857018,0.0,0.0,10.025
0.08121764769980228,9.85225321515445,3.7011860707853073,1.2801692043134278,0.0,0.0,10.107
0.19056137148983876,10.91564900463145,3.9048822479898586,1.2633074108966742,0.0,0.0,10.12
0.31338134507558363,12.896709583657122,3.6579291397355895,1.2868620392038965,0.0,0.0,10.265
0.43311439787067574,14.849162432696865,3.45900369117571,1.3156931804243963,0.0,0.0,10.252
0.5656895123534776,17.180992661550018,3.3760547619220302,1.339155275837381,0.0,0.0,10.169
0.590876397212331,19.049043360631273,3.296546442461129,1.3552828635778924,0.0,0.0,10.025
0.5945497462534663,20.32919177000167,3.2522742478411937,1.3642660108467228,0.0,0.0,9.803
