country_1,country_2,country_3,country_4,collaboration_emissions,technology_cost,technology_size,technology_name,collaboration_emissions_MtCO2e/y,technology_cost_G$/y
CL,,,,,,8.366,RE_PV_Existing_[CL],1.6,0.0
CL,,,,,,4.51,RE_WIND_Existing_[CL],1.6,0.0
CL,,,,,,2.4655069703676627e-06,RE_PV_Openfield_Lim_[CL],1.6,0.0
CL,,,,,,18.45912482086063,RE_WIND_Onshore_Lim_[CL],1.6,0.5
CL,,,,,,0.008483774183590937,BESS_[CL],1.6,0.0
CL,,,,,,0.00026991600398674863,PP_CO2_[CL],1.6,0.0
CL,,,,,,7.345104932715951,PP_CO2_Existing_[CL],1.6,0.2
CL,,,,,,10.7,EL_Demand_[CL],1.6,0.0
