,year,scenario,Fossil_Gen_GWh_loc0,Discounted_Fossil_Gen_GWh_loc0,Annual_Emissions_loc0,Fossil_Gen_GWh_loc1,Discounted_Fossil_Gen_GWh_loc1,Annual_Emissions_loc1,Total_Annual_Demand_loc0,Discounted_Annual_Demand_loc0,Total_Annual_Demand_loc1,Discounted_Annual_Demand_loc1,RE_PV_MY_new_annual_installed_GWp_loc0,RE_PV_MY_total_capacity_GWp_loc0,RE_PV_MY_annual_generation_GWh_loc0,RE_PV_MY_discounted_annual_gen_GWh_loc0,RE_PV_MY_annual_CAPEX_BUSD_loc0,RE_WIND_MY_new_annual_installed_GWp_loc0,RE_WIND_MY_total_capacity_GWp_loc0,RE_WIND_MY_annual_generation_GWh_loc0,RE_WIND_MY_discounted_annual_gen_GWh_loc0,RE_WIND_MY_annual_CAPEX_BUSD_loc0,PP_CO2_MY_annual_OPEX_BUSD_loc0,RE_PV_MY_new_annual_installed_GWp_loc1,RE_PV_MY_total_capacity_GWp_loc1,RE_PV_MY_annual_generation_GWh_loc1,RE_PV_MY_discounted_annual_gen_GWh_loc1,RE_PV_MY_annual_CAPEX_BUSD_loc1,RE_WIND_MY_new_annual_installed_GWp_loc1,RE_WIND_MY_total_capacity_GWp_loc1,RE_WIND_MY_annual_generation_GWh_loc1,RE_WIND_MY_discounted_annual_gen_GWh_loc1,RE_WIND_MY_annual_CAPEX_BUSD_loc1,PP_CO2_MY_annual_OPEX_BUSD_loc1,EL_Transport_MY_annual_OPEX_BUSD_target_loc1,EL_Transport_MY_annual_CAPEX_BUSD_target_loc1,System_LCOE_USD_per_kWh,System_LCUE_USD_per_kWh
10,11,MEX-WECC,426208.3088188061,261654.92955305785,173.02693471455322,1154705.088681558,708888.757872566,4947.749646288058,467041.73056302086,286723.10834925075,1460979.2012710415,896914.4948076847,3.2901511407284665,21.44701795559253,37542.745483480394,23047.989026616087,0.42377750900569394,0.0,4.047000000001509,3290.675966507091,2020.18958894675,1.1638310839646642e-13,24.200464434362342,18.95708254713805,117.88087486134728,203995.54839035563,125235.5708201546,2.8122659224442645,3.632329149646504,58.609338887417564,102278.564530302,62790.166318276184,2.171400060234105,5.61439896235072,1.0140762316654608e-09,4.263509919875687e-09,0.02975767819394787,0.02975767819451812
11,12,MEX-WECC,436513.7249591814,255220.5343856068,177.21060389422894,1117414.9050630296,653329.3523068409,4787.966430108373,482258.77962185425,281966.72042499855,1468793.2763838752,858773.0086510632,3.948181368872812,24.615199324465337,43088.60864372832,25193.017069538793,0.4818122134103541,0.0,3.2670000000015085,2656.446351020416,1553.1691640108772,1.108410556156823e-13,23.605347225324763,22.748499056580076,140.25297391792736,242710.97717435818,141908.08158777826,3.217035578279771,4.037431656459995,62.270370543877554,108667.39384711091,63535.5745814047,2.27318960106161,5.17436847027018,9.281842925897083e-10,4.060485637976844e-09,0.0304642261569167,0.030464226157427266
12,13,MEX-WECC,434917.9268448073,242178.57550339907,176.56276092533273,1075643.0656023386,598958.3075306013,4608.979946076839,488625.7698542333,272085.11214065354,1463504.9575896666,814934.3220742883,4.737817642644874,29.224016967110213,51156.28817362175,28485.735430146746,0.5457807794125976,0.0,3.1380000000015085,2551.5545299976193,1420.80103682313,1.0556291011017361e-13,22.39909644830938,25.032524870295198,163.31869878822258,282626.7412834333,157377.14492420398,3.612751004241128,1.7344711347034088e-12,60.30357054387929,105235.15105890216,58598.86981716452,2.1649424772016155,4.743749795642365,8.750892765452665e-10,3.867129179025566e-09,0.030787232919046843,0.030787232919822802
13,14,MEX-WECC,444560.41699547874,235759.88078447763,180.4773033668205,1028080.7964870017,545213.196565477,4405.182281635294,508220.45096948347,269520.15598369716,1442318.9175338752,764892.5164078239,5.685381171173283,34.9093981382835,61108.47913685412,32407.131191736276,0.6162894029809525,0.0,3.1380000000015085,2551.5545299976193,1353.143844593457,1.0053610486683201e-13,21.805431373756335,19.65470796975028,181.05560675797287,313320.86594355566,166160.7448125397,3.839482332304707,6.001634854128946e-12,58.38577054388529,101888.41767512553,54033.60327658447,2.061849978287518,4.318088516798577,8.287034974126449e-10,3.6829801705005387e-09,0.03153953806980498,0.03155524142330434
14,15,MEX-WECC,439671.19097060617,222063.82841462578,178.49243405595521,978716.9316954529,494318.5572534771,4193.6650319445735,509221.18790452083,257191.30299688264,1439746.405019417,727169.7696158136,6.822457405407163,39.37085554369065,68918.20635410176,34808.377407388914,0.6939918469222897,0.0,0.7770000000015087,631.790270812953,319.09701880198253,9.574867130174476e-14,20.538683490068756,33.86401550512345,213.5322222630963,369522.39140409266,186633.91781247387,4.291798899972958,3.8514784761868416e-11,56.9983705439238,99467.27996705515,50237.73548299269,1.9636666459896988,3.9150029734475336,7.892036799091144e-10,3.507600162381465e-09,0.03177228978413173,0.031902057826553164
15,16,MEX-WECC,450452.50787981326,216675.35816814756,182.86930371895207,926745.1515996151,445780.26349232293,3970.9732302831258,533169.7841134876,256463.78234405874,1451906.6128437917,698391.9056092101,8.186948886487063,47.103804430177725,82454.63983325797,39662.09157672985,0.7795908759081167,2.3864749208865158e-14,0.32300000000153256,262.63611000406155,126.33245948805445,9.233110086781869e-14,20.04030387697197,47.17128764357523,253.9235099066715,439420.4379085428,211368.74388463053,4.904579551485215,10.561808384166735,60.780178928090535,106066.87552987548,51019.98067095682,2.2754091800354894,3.5305796868591965,7.52082876335626e-10,3.3405715832204426e-09,0.032686493915302844,0.033021181706461025
16,17,MEX-WECC,440301.2925994865,201707.09528753153,178.74823515402838,877879.8326778351,402166.8662735986,3761.5921798479444,539123.5874406751,246978.72718391134,1469871.8654333334,673365.2374060027,9.824338663781672,56.454143093959395,98822.29455176232,45271.631763790276,0.8738391204781017,4.261738405242826e-13,1.958701654498653e-12,1.5926494835715318e-09,7.296110789177718e-10,1.0691956656437332e-13,18.65588924314379,56.60554516892296,304.5026550755945,526948.8047278925,241401.3189454439,5.575823504479496,12.988981166419766,67.7427600945103,118217.20550536017,54156.663939630664,2.631059519095583,3.1851615808868976,7.24313345556283e-10,3.1814967459242318e-09,0.03273172003438703,0.033598061335435477
17,18,MEX-WECC,429525.258267927,187400.44742749445,174.3735100485138,832252.1116100269,363108.8395525961,3566.0837829533407,548695.5857853708,239394.06658485616,1456274.3089705834,635367.6572566554,11.78920639653722,68.07834949049662,119170.32722913717,51993.619031574475,0.977539178074743,1.0566478038927722e-12,3.0153494583914256e-12,2.451825548145574e-09,1.069723365255588e-09,1.4562979132899766e-13,17.332667382568964,2.6038726357993527,305.4277277113938,528549.6640688394,230604.46767106588,5.348672476083732,25.84421793391493,91.90817802842524,160388.03193804406,69976.76706699298,3.364866080948285,2.8758220092565616,6.890281311799063e-10,3.02999690088022e-09,0.03310828502184674,0.03418024167695365
18,19,MEX-WECC,414257.82565363427,172132.68299957772,168.1754209649546,791775.587775749,328999.1107406655,3392.6475450367984,557320.5149268375,231578.18533348237,1465153.132862125,608801.3892480145,14.147047675840135,82.22539716633676,143934.56304674342,59807.78389524785,1.0915427164229858,2.083980224249816e-12,5.099329682641241e-12,4.146340902386337e-09,1.7228902870634014e-09,2.1903769385116986e-13,15.92055185063094,8.135311630068396e-10,303.87112771220734,525855.9321905175,218504.0013097546,5.093973786757449,32.93372433057328,123.2853023589985,215143.93426590346,89396.74845693492,4.222783123614094,2.6056729570660715,6.552127626285592e-10,2.8857113341716384e-09,0.03330246482060336,0.03443030424965037
19,20,MEX-WECC,407096.9856015528,161102.10100165286,165.26834905069123,756140.2402764541,299230.369344122,3239.9550699509673,578237.6129490834,228828.25866820314,1442756.484954125,570947.7328023294,16.976457211004963,99.20185437734172,173651.64602786535,68719.85302506186,1.216748290144598,4.80869872568643e-12,9.908028408327672e-12,8.056365445698349e-09,3.1881773769984184e-09,3.809217262144509e-13,14.900333321642872,4.2012077886688354e-10,303.8711277126275,525855.9321912447,208099.04886672067,4.851403606440906,12.444187905151141,135.72949026414966,236860.16072136766,93733.60866186662,4.3792824519247935,2.3699045252054463,6.255348716183488e-10,2.748296508734893e-09,0.03335921678200109,0.034656794520386745
20,21,MEX-WECC,392983.53796439385,148111.36240100252,159.53874094032915,727012.312201858,274003.2943880626,3115.1459760612534,592841.7972196584,223435.8383796172,1453132.7730418334,547670.4593775456,20.371748653263907,119.04222525274756,208381.975233329,78536.97488574374,1.3411523830789165,5.833438587687292e-11,6.824241428520058e-11,5.548892329741685e-08,2.0913191606743022e-08,2.3045463795747537e-12,13.698819908468732,6.089079602514372e-10,303.0529001347674,524439.9706652549,197655.9093419594,4.596557310623815,29.951496768623638,165.68098703276237,289128.2148093374,108969.38336348494,4.9702261141156665,2.1701060915534556,6.536769491287223e-10,2.6174252464141843e-09,0.033169363575788945,0.034725253689403233
21,22,MEX-WECC,374807.87171093543,134534.42375796603,152.16000206274504,703854.2344297739,252643.10326877053,3015.9168549387605,592294.7146458251,212599.6654393108,1463160.1330194166,525190.1579943603,24.44609838380081,142.85067030320835,250058.37027983947,89756.54272650852,1.4785962049457315,8.576675628116243e-12,7.531042684855132e-11,6.123602956704368e-08,2.198020525401796e-08,2.39178704881293e-12,12.443088853374274,1.9680902122448523e-09,299.37889053675497,518082.01307782164,185961.5828520983,4.283700988970235,23.825937972696547,189.50692500539895,330706.61819502106,118704.6155373336,5.323940328545694,2.0009333778886615,2.0219206313586942e-11,2.4927859489658894e-09,0.032664087765613276,0.03460370276920093
22,23,MEX-WECC,370845.05161469796,126773.33308759604,150.55122391391578,684353.2085266543,233946.05611255264,2932.3576890875183,610227.1120079583,208606.05957348197,1469324.3832422916,502288.3509958072,29.33531806043969,171.4208043636407,300070.04433544097,102578.90597302733,1.6301557097252029,8.575119606547873e-12,8.388554645509921e-11,6.820858701680407e-08,2.3317096678695086e-08,2.5237148566159864e-12,11.72526557727176,11.578765388395217,306.5488444051434,530489.7821331143,181347.8636349751,4.092834151966931,10.76378413896134,200.2707091442618,349490.38903317443,119473.24443700392,5.31785605617255,1.8528527644114154,6.082198946252296e-10,2.37408185615799e-09,0.0322187398435076,0.034630971768110606
23,24,MEX-WECC,367504.8378676182,119649.02995119529,149.1952040194413,669068.05099395,217829.35902900857,2866.8629289819364,620596.6214081334,202048.45240491748,1454684.8126767504,473603.63398591755,35.2023816712392,205.70496523487267,360084.05319991015,117233.03539689285,1.7969534272218899,1.121706902094498e-11,9.510261547604418e-11,7.732935287839565e-08,2.5176218393039454e-08,2.70163812275282e-12,11.066338780186053,0.0725556318652375,301.3308262130063,521459.88238162466,169772.37482762217,3.796528143000034,11.585491302386718,207.3831288308221,361902.2006947221,117824.97205090993,5.1670414149312,1.7252085235097474,5.8215490247162e-10,2.2610303391980855e-09,0.031728131478030705,0.03485828100894959
24,25,MEX-WECC,374475.84574709367,116112.94294212933,152.02521014625606,656330.0333861698,203506.8819077916,2812.282306855065,638102.0321649875,197854.96366051,1441137.8550203333,446850.6031353754,11.698140138042046,216.3012404129076,378632.7047143344,117401.85151544135,1.7748094683075981,1.3374673842370713e-11,1.084772893184149e-10,8.820449935058343e-08,2.7349384791162762e-08,2.9022517868808387e-12,10.739286092717535,3.5046177795393804e-08,294.9821376592461,510473.33172523364,158281.39922306518,3.5109389433857063,8.11778903108754,210.1332319227307,366701.3777864661,113702.32990801812,4.917421998856203,1.6117745047097098,5.567818753383076e-10,2.1533622278077004e-09,0.03181108470519552,0.034983769603203214
25,26,MEX-WECC,376511.1580216437,111184.7885389254,152.85148179973075,646887.6722230223,191027.72258457178,2771.8231112015405,637968.5620221667,188393.88462118132,1437165.4541612084,424398.9420020776,6.04209729930672,221.02109976020566,386894.76140493515,114251.09539822162,1.7118760138006177,2.1008245554333635e-11,1.2948553487274852e-10,1.0528661665824327e-07,3.1091429721858985e-08,3.242771692119858e-12,10.28348109196521,5.444748314100162,292.80845966677606,506711.7322747754,149633.37899251544,3.2773563469439875,15.595120534032285,219.28712932973585,382675.75157089956,113005.2101004108,4.782478498296487,1.5129395628698088,5.113049597150714e-10,2.050821169340667e-09,0.031759772911526984,0.03519644907609441
26,27,MEX-WECC,385213.96337831236,108337.85817361504,156.38454228476684,639037.5782911093,179723.39817941913,2738.186557716443,665572.8589337501,187186.20000946656,1446923.8448266669,406933.9255360924,23.439251229829434,242.87366544762767,425147.4132870115,119568.77097503655,1.7436934928042842,4.147059928935608e-11,1.709561341621046e-10,1.3900697850605133e-07,3.90944247982554e-08,3.962341534737614e-12,10.02016850247766,13.040366189758165,296.7067142886531,513457.75100165035,144405.2352576063,3.0895541144836494,16.55888258193237,228.1165441592279,398083.87409106136,111957.40132121264,4.626185238840528,1.4234093135809995,4.86014609669897e-10,1.9531630184196827e-09,0.03148078555813715,0.03518313850323751
27,28,MEX-WECC,385734.24240266776,103318.26840838471,156.59575891972617,633685.3134248113,169731.54597597438,2715.2528520814376,663751.8832984334,177784.82617472723,1453750.4958207083,389384.6265513386,11.196660149235717,252.16630294597562,441414.0628134437,118232.01470764616,1.6980437227147924,5.4114869151343324e-11,2.2507100331344791e-10,1.8300858447267723e-07,4.901854171361957e-08,4.82748119305554e-12,9.555906645091495,30.328013431600507,316.06419383879427,546956.3118235886,146501.32868851794,2.9934221301069375,9.263070722009653,228.1042535782977,398062.42592258425,106620.35164052076,4.316816561627761,1.3442738441297168,4.6234106322014763e-10,1.860155255637793e-09,0.030894404848730597,0.03510143716363636
28,29,MEX-WECC,386299.317933501,98542.49803754907,156.82516150282748,629647.9319040229,160619.18106901765,2697.95323749827,680389.9604869292,173563.1496962495,1441564.3004373752,367733.88057419454,45.42149568566824,295.3029714505801,516924.2792000225,131864.09450870042,1.8035089313057355,8.829531716047663e-11,3.133663204739245e-10,2.5480282171878374e-07,6.499857854656516e-08,6.184924789437871e-12,9.11419564349291,0.27275539414230265,303.1723085751938,524646.6097007717,133834.0118833575,2.7050552442979994,6.682790174765932e-09,228.10425358491847,398062.4259341381,101543.19204153851,4.1112538683117945,1.2721039140666188,4.337632530238457e-10,1.7715764339407553e-09,0.03034167825689493,0.03511217786321625
29,30,MEX-WECC,388706.9290644636,94434.91839787856,157.80257457844218,626437.6024940349,152190.71091752037,2684.1974254225906,687950.9843993626,167135.1607491409,1446651.13840425,351458.57197402103,24.53765583658945,317.0988346698929,555077.6740976118,134854.07884045984,1.7950807885901794,2.4670288371863314e-10,5.600692041925577e-10,4.554006102832999e-07,1.1063790288985409e-07,9.980595828036509e-12,8.734285602619789,19.215281175385872,306.5900209612889,530561.0391047104,128897.85256346117,2.5069882743203897,1.6006549193995905,229.70490850419108,400855.71264508436,97386.42067449258,3.9367605257472436,1.2053504304667615,4.0698457467557065e-10,1.6872156513721476e-09,0.029910403018875424,0.03505338471483738
