,year,scenario,Fossil_Gen_GWh_loc0,Discounted_Fossil_Gen_GWh_loc0,Annual_Emissions_loc0,Fossil_Gen_GWh_loc1,Discounted_Fossil_Gen_GWh_loc1,Annual_Emissions_loc1,Total_Annual_Demand_loc0,Discounted_Annual_Demand_loc0,Total_Annual_Demand_loc1,Discounted_Annual_Demand_loc1,RE_PV_MY_new_annual_installed_GWp_loc0,RE_PV_MY_total_capacity_GWp_loc0,RE_PV_MY_annual_generation_GWh_loc0,RE_PV_MY_discounted_annual_gen_GWh_loc0,RE_PV_MY_annual_CAPEX_BUSD_loc0,RE_WIND_MY_new_annual_installed_GWp_loc0,RE_WIND_MY_total_capacity_GWp_loc0,RE_WIND_MY_annual_generation_GWh_loc0,RE_WIND_MY_discounted_annual_gen_GWh_loc0,RE_WIND_MY_annual_CAPEX_BUSD_loc0,PP_CO2_MY_annual_OPEX_BUSD_loc0,RE_PV_MY_new_annual_installed_GWp_loc1,RE_PV_MY_total_capacity_GWp_loc1,RE_PV_MY_annual_generation_GWh_loc1,RE_PV_MY_discounted_annual_gen_GWh_loc1,RE_PV_MY_annual_CAPEX_BUSD_loc1,RE_WIND_MY_new_annual_installed_GWp_loc1,RE_WIND_MY_total_capacity_GWp_loc1,RE_WIND_MY_annual_generation_GWh_loc1,RE_WIND_MY_discounted_annual_gen_GWh_loc1,RE_WIND_MY_annual_CAPEX_BUSD_loc1,PP_CO2_MY_annual_OPEX_BUSD_loc1,EL_Transport_MY_annual_OPEX_BUSD_target_loc1,EL_Transport_MY_annual_CAPEX_BUSD_target_loc1,System_LCOE_USD_per_kWh,System_LCUE_USD_per_kWh
0,1,MEX-WECC,353284.4430665496,353284.4430665496,143.42217878284072,1269274.6935520577,1269274.6935520577,5438.6643634134725,374751.81115451426,374751.81115451426,1458789.7759355872,1458789.7759355872,1.0820000000000085,8.615000000000009,15108.491426292489,15108.491426292489,0.0,0.9090000000000268,8.126000000000026,6358.876661680408,6358.876661680408,0.0,32.675278139225114,10.925600000000015,59.332000000000015,104716.74903043994,104716.74903043994,0.0,1.5566000000000662,49.963000000000065,84798.33335317715,84798.33335317715,0.0,10.052655572932302,0.0,0.0,0.02330349854783823,0.023303498547839446
1,2,MEX-WECC,358525.44278989756,341452.80265704525,145.5498569585288,1245679.4070681382,1186361.3400648935,5337.561864169982,382987.4243658476,364749.92796747386,1463666.395514373,1393967.9957279742,1.2519822000000131,9.866982200000022,17304.145788982096,16480.138846649614,0.0,1.0209888000000333,9.14698880000006,7157.835786976653,6816.986463787289,0.0,31.58096971775005,14.22950144000002,73.56150144000003,129830.80436517944,123648.3851096947,0.0,1.9784386000000873,51.941438600000154,88156.18408114785,83958.27055347414,0.0,9.395981813313957,0.0,0.0,0.0232993312793221,0.023299331279323373
2,3,MEX-WECC,364678.1007172651,330773.7874986531,148.04763919198675,1213311.018808484,1100508.8605972645,5198.867852051715,392578.0648458167,356079.87741117156,1468274.3811979285,1331768.1462112728,1.4486686036200191,11.315650803620041,19844.737452050253,17999.761861270068,0.0,1.146774620160041,10.2937634201601,8055.226676509396,7306.328051255688,0.0,30.59326760575045,18.53250267545603,92.09400411545607,162539.35003314423,147427.98188947322,0.0,2.514595460600114,54.45603406060027,92424.01235639861,83831.30372462458,0.0,8.716030175930324,0.0,0.0,0.02328959552727576,0.023289595527277104
3,4,MEX-WECC,369976.54255380563,319599.6480326579,150.19863702748333,1167897.3500779644,1008873.6422226232,5004.276639455064,401824.1747428159,347110.83014172624,1463960.4294797697,1264624.0617469125,1.676254441248728,12.991905244868768,22784.456065386417,19682.069811369325,0.0,1.2880572533637613,11.581820673523861,9063.176123632575,7829.112297706575,0.0,29.559771446540523,24.136731484513934,114.23073559996999,201609.10253125787,174157.52297268793,0.0,3.196050830422748,55.65208489102301,94453.9768706498,81592.8965516897,0.0,7.990279246403173,0.0,0.0,0.023297907665782516,0.023297907665783896
4,5,MEX-WECC,374622.7137995066,308203.03375610494,152.08483387575797,1118140.331165748,919896.8176146752,4791.074779398863,410182.2694225405,337457.9681696745,1458455.2051849046,1199874.706678723,1.9395940139689063,14.607499258837676,25617.791910820968,21075.820803735864,0.0,1.4467459069781803,12.704566580502043,9941.763712222379,8179.113609841477,0.0,28.505698592102124,31.435679085430948,140.43141468540097,247851.43274456897,203907.98709967054,0.0,4.062180605467316,54.47926549649033,92463.44127469572,76069.901964466,0.0,7.285582795508223,0.0,0.0,0.02328141590507573,0.023281415905077193
5,6,MEX-WECC,380531.46754680853,298156.3619875676,154.4835988170429,1049564.4331427112,822361.1967619496,4497.236656995876,421060.151870758,329911.6466479221,1459692.0347679048,1143706.9042262407,2.2443042335634247,16.757803492401102,29388.871780433677,23026.95004295627,0.0,1.6249850027178951,14.235551583219937,11139.81254352505,8728.334617405433,0.0,27.576481920230155,40.94182844086526,178.27524312626622,314643.09129633044,246531.0951291991,0.0,5.163031549548962,56.54429704603929,95968.2595146629,75193.64248017402,0.0,6.513100678354638,0.0,0.0,0.02312729887589927,0.02313324745970561
6,7,MEX-WECC,383235.8759116694,285976.5111488117,155.58150207210866,974496.4902727031,727184.2850098464,4175.581031309895,429539.1211197571,320528.7056373279,1466456.9353155636,1094292.7436370363,2.5968844286562422,19.272687921057344,33799.331423900796,25221.581504538957,0.0,1.825183155052743,15.978734738272681,12503.91378419688,9330.612983984667,0.0,26.449967516153606,52.88109585,226.6241389762662,399975.44470803626,298467.8351177187,0.0,6.562213099476733,58.57431014551603,99413.64364933746,74183.99152688269,0.0,5.759299537277985,0.0,0.0,0.02267675646517714,0.022765605561006392
7,8,MEX-WECC,389720.74687397695,276967.25876770227,158.2141521669348,916620.6476617662,651425.1811049973,3927.5911483399973,439818.92526913725,312571.0988266709,1470264.9922342617,1044889.8803247977,3.004854972398141,21.063542893455484,36940.029856426685,26252.58955341171,0.0,2.050045719755244,16.814780458027926,13158.148538743939,9351.250505564256,0.0,25.6167017634248,58.16920543500001,275.9177444112662,486975.1431699525,346084.1424883281,0.0,8.34057284943493,58.03928299495095,98505.5834714735,70006.07908675048,0.0,5.159287434351581,0.0,0.0,0.022300043630725824,0.02267173028945116
8,9,MEX-WECC,393411.2049291185,266276.18895916163,159.71236004266447,850621.556996654,575734.1519654638,3644.794284712679,450630.2376732278,305004.2825775831,1469260.4433941033,994453.3011608507,3.4769176885618935,24.233460582017376,42499.24915064493,28765.164681820734,0.0,2.3026113524290936,18.81039181045702,14719.783593475147,9962.928936608052,0.0,24.627884716832874,63.986125978500006,339.6466703897662,599452.1530073095,405732.81280819024,0.0,10.600868091631794,68.38295108658275,116061.09084550655,78554.71468422614,0.0,4.559814483566468,0.0,0.0,0.02138252312569634,0.022461448196276414
9,10,MEX-WECC,395293.3950567699,254809.64697559798,160.47646900440685,798760.4826504255,514888.12903889536,3422.5768416895085,460458.12995293643,296815.4161126359,1461182.5089093253,941891.2734644419,4.0231414574349715,27.80960203945235,48770.880322887,31438.144307924078,0.0,2.5862930710483614,20.94968488150538,16393.854573291046,10567.624829121318,0.0,23.567344248773068,70.38473857635,408.43840896611624,720864.6660503095,464675.7911223943,0.0,13.473703344464008,80.26365443104676,136225.28920577443,87812.03603639024,0.0,4.077913981988058,0.0,0.0,0.02026494140916795,0.022317840424515536
