total_discounted_energy_GWh,total_discounted_cost_BUSD,total_discounted_demand_GWh,lcoe_USD/kWh,lcue_USD/kWh
374416.1756861375,32.6238451648942,374416.17568612914,0.08713257408045812,0.08713257408046007
361785.1169420639,31.284943952327577,361785.1169420556,0.08647382793620428,0.08647382793620627
358586.43788955855,30.801781162627535,358586.43788955023,0.08589778616254921,0.0858977861625512
342219.6400460401,29.082466274303904,342219.64004603174,0.08498187383515256,0.08498187383515464
334375.19492427004,28.194628087904757,334375.19492426165,0.08432033391200067,0.08432033391200278
329616.2161381205,27.521562555997342,329616.2161381121,0.08349577844939783,0.08349577844939997
320241.6335023218,26.394021054869107,320241.63350231334,0.0824190807616454,0.08241908076164757
310030.41500969965,25.352421130174044,310030.41500969115,0.08177398056052296,0.08177398056052519
300706.4220759343,24.199303246027505,300706.42207592586,0.08047484679231993,0.0804748467923222
300099.7130488695,23.838309722955913,300099.713048861,0.07943463017931637,0.07943463017931862
286723.1083492592,22.29304451734361,286723.10834925075,0.07775112597547706,0.07775112597547935
281966.72042500705,21.50913502761754,281966.72042499855,0.07628253077241501,0.07628253077241731
272085.11214066204,20.114462623139755,272085.11214065354,0.07392709753535143,0.07392709753535374
269520.1559837056,19.33435396544273,269520.15598369716,0.0717362079836865,0.07173620798368874
257271.20282674138,17.892561366295276,257191.30299688264,0.06954747041138909,0.0695690762393787
256463.7823440672,17.210897230801876,256463.78234405874,0.06710849022616397,0.06710849022616618
247096.2149605333,15.671115557270642,246978.72718391134,0.06342110727909638,0.06345127669882772
241156.23332760876,14.347252931856918,239394.06658485616,0.05949360186085795,0.05993153103805669
238311.15591137265,13.226729621279672,231578.18533348237,0.05550193221419588,0.05711561130955674
237948.4892706956,12.257953605052137,228828.25866820314,0.05151515625344951,0.05356835592069924
238766.1435601064,11.404401782255398,223435.8383796172,0.04776389823201413,0.05104105887829568
239509.14117515436,10.453722217265259,212599.6654393108,0.04364644358029072,0.04917092506078944
244841.6388033746,9.828417470208565,208606.05957348197,0.04014193630725323,0.04711472663020358
251510.57774298755,9.217842679362429,202048.45240491748,0.036649920500687314,0.04562194151771728
260102.1582850197,8.665473234093549,197854.96366051,0.033315652938942286,0.043797098004385804
268617.9846743435,7.9746648456401745,188393.88462118132,0.02968775473208983,0.04232974367334413
281706.40500924556,7.5623527599866796,187186.20000946656,0.026844802338585393,0.04040016176194735
294582.1035834536,6.971656605936974,177784.82617472723,0.023666259834287388,0.03921401368126443
310715.6668281905,6.507858171843174,173563.1496962495,0.020944737799274468,0.03749562152583937
328495.3102265642,6.004601213411568,167135.1607491409,0.018279107879105416,0.03592661883051698
