Case_study,scenario,build_time_s,build_time_min,update_time_s,update_time_min,solve_time_s,solve_time_min,full_time_s,full_time_min
two_country_Collab,MEX-CHL,43.4619197845459,0.7243653297424316,0.19642901420593262,0.0032738169034322103,115.63580107688904,1.927263351281484,159.31329202651978,2.6552215337753298
