Asset_Number,Asset_Class,Location_1,Location_2,Start_Time,End_Time,Period,Transport_Time
0,CO2_Budget_MY,1,1,0,34560,1,0
1,RE_PV_MY,1,1,0,34560,1,0
2,RE_WIND_MY,1,1,0,34560,1,0
3,PP_CO2_MY,1,1,0,34560,1,0
4,EL_Demand_MY,1,1,0,34560,1,0
