,year,scenario,Fossil_Gen_GWh_loc0,Discounted_Fossil_Gen_GWh_loc0,Annual_Emissions_loc0,Fossil_Gen_GWh_loc1,Discounted_Fossil_Gen_GWh_loc1,Annual_Emissions_loc1,Total_Annual_Demand_loc0,Discounted_Annual_Demand_loc0,Total_Annual_Demand_loc1,Discounted_Annual_Demand_loc1,RE_PV_MY_new_annual_installed_GWp_loc0,RE_PV_MY_total_capacity_GWp_loc0,RE_PV_MY_annual_generation_GWh_loc0,RE_PV_MY_discounted_annual_gen_GWh_loc0,RE_PV_MY_annual_CAPEX_BUSD_loc0,RE_WIND_MY_new_annual_installed_GWp_loc0,RE_WIND_MY_total_capacity_GWp_loc0,RE_WIND_MY_annual_generation_GWh_loc0,RE_WIND_MY_discounted_annual_gen_GWh_loc0,RE_WIND_MY_annual_CAPEX_BUSD_loc0,PP_CO2_MY_annual_OPEX_BUSD_loc0,RE_PV_MY_new_annual_installed_GWp_loc1,RE_PV_MY_total_capacity_GWp_loc1,RE_PV_MY_annual_generation_GWh_loc1,RE_PV_MY_discounted_annual_gen_GWh_loc1,RE_PV_MY_annual_CAPEX_BUSD_loc1,RE_WIND_MY_new_annual_installed_GWp_loc1,RE_WIND_MY_total_capacity_GWp_loc1,RE_WIND_MY_annual_generation_GWh_loc1,RE_WIND_MY_discounted_annual_gen_GWh_loc1,RE_WIND_MY_annual_CAPEX_BUSD_loc1,PP_CO2_MY_annual_OPEX_BUSD_loc1,EL_Transport_MY_annual_OPEX_BUSD_target_loc1,EL_Transport_MY_annual_CAPEX_BUSD_target_loc1,System_LCOE_USD_per_kWh,System_LCUE_USD_per_kWh,HVDC_MEX-CHL_annual_forward_GWh,HVDC_CHL-MEX_annual_reverse_GWh,HVDC_MEX-CHL_annual_total_GWh
0,1,MEX_2042_high-CHL_2035_high_equal_FF_cost,353009.2962992201,353009.2962992201,143.31047800000175,76880.0590866472,76880.0590866472,27.792372000000213,374452.1939849834,374452.1939849834,93298.49082726167,93298.49082726167,1.0820000000012904,8.615000000001292,15080.453283058601,15080.453283058601,0.06993856690653451,0.9089982272632774,8.125998227263278,6362.444402718955,6362.444402718955,0.11510419095517176,8.772634022331916,1.5026042240857838,6.199604224085783,11522.049025931288,11522.049025931288,0.09002750797970102,0.024927519412571188,4.721927519412572,4896.382714816553,4896.382714816553,0.002666696573719527,1.9105463483622684,0.0,0.9987869250861436,0.02556854462541792,0.025568544625425987,0.0,0.0,0.0
1,2,MEX_2042_high-CHL_2035_high_equal_FF_cost,357327.5603003228,340311.9621907836,145.06355500000151,77074.16259339485,73403.96437466177,27.86254100000003,379910.9161654542,361819.9201575754,94404.13441219501,89908.69944018572,0.4160741751065329,9.031074175107824,15808.786093271054,15055.98675549624,0.09023059740780905,0.5263590230656713,8.652357250328949,6774.569771992223,6451.971211421164,0.17261475771056053,8.457092572403168,0.47128780090640454,6.670892024992187,12397.943833259525,11807.565555485262,0.11054217628316027,0.03437525113307088,4.756302770545642,4932.027985688137,4697.169510179177,0.006015182309246214,1.82416191867472,0.0,0.9512256429391843,0.025705439823717022,0.02570543982373217,0.0,0.0,0.0
2,3,MEX_2042_high-CHL_2035_high_equal_FF_cost,371381.92911757005,336854.357476254,150.7691790000016,76640.7332719237,69515.40432827546,27.705855000000223,395379.57904738747,358620.9333763151,95107.90331860584,86265.67194431368,0.5050519141729282,9.536126089280753,16692.873359342208,15140.928217090437,0.11094068121485887,0.6771704760672851,9.329527726396233,7304.776570547218,6625.647683036025,0.2409805582992282,8.371167637642383,0.5854372472761297,7.256329272268317,13485.986943901244,12232.187704218813,0.13214675177456134,0.0474037496833909,4.803706520229033,4981.18310287556,4518.079911905269,0.010258012455900287,1.727527312961973,0.0,0.9059291837516041,0.025846923689260847,0.025846923689269632,0.0,0.0,0.0
3,4,MEX_2042_high-CHL_2035_high_equal_FF_cost,370507.97179005883,320058.71658789227,150.4143802916667,75328.80901580417,65071.857480448474,27.23159044564029,396200.1210200833,342252.56107986893,95174.48972858835,82215.30264860239,0.5783408097101769,10.114466898990928,17705.251950464586,15294.46232628406,0.13041933514363313,0.8711921588926043,10.200719885288837,7986.897279907214,6899.382165992626,0.322612645437091,7.953779165925716,0.7052546357578433,7.96158390802616,14796.712305594065,12781.956424225516,0.15384263660549372,0.06537015468906932,4.8690766749181025,5048.968407535269,4361.488744226557,0.01567176349136426,1.617100730246627,0.0,0.8627896988110515,0.026047239191511484,0.026047239191548194,0.0,0.0,0.0
4,5,MEX_2042_high-CHL_2035_high_equal_FF_cost,379246.1904966299,312006.7794769709,153.96181746353594,75669.64042928965,62253.60044778843,27.35480202410949,406474.23776424583,334407.3613477888,97150.27764382835,79925.77384429601,0.8450095143591696,10.635476413350098,18617.272802620282,15316.476408591301,0.1551717150425756,1.120804589892551,10.99752447518139,8610.774465360406,7084.105462526749,0.4204365903508894,7.753680476782207,1.052201430099677,8.870785338125838,16486.475566828718,13563.464249425879,0.18225387263512122,0.09014597268385036,4.816222647601953,4994.161648072043,4108.709147379574,0.02261639168044911,1.5470642247279898,0.0,0.8217044750581443,0.026314399743112615,0.026314399743150595,0.0,0.0,0.0
5,6,MEX_2042_high-CHL_2035_high_equal_FF_cost,390443.4512079708,305922.6605476961,158.50754699999752,77459.14418414047,60691.266300527204,28.00171299999933,420723.56842009997,329647.9247071313,101925.42668695917,79861.23883769507,1.2346372024402834,11.776113615790381,20613.94442703314,16151.564852707128,0.18600691904908317,1.441935531560539,12.345460006741927,9666.17278543753,7573.6993069956125,0.5380029370176388,7.602484037270797,1.5698271140240827,10.41961245214992,19364.991887458644,15172.977857273276,0.218624986679327,0.12431202633322841,4.919534673935181,5101.290615615707,3996.994680094899,0.03156043245963485,1.5082386588344012,0.0,0.7825756905315658,0.026537852212531594,0.026537852212561913,0.0,0.0,0.0
6,7,MEX_2042_high-CHL_2035_high_equal_FF_cost,394513.11235694506,294391.75861578813,160.15969919732436,72007.297024557,53732.95370991124,26.030853896268425,429195.7010480417,320272.4402922998,101004.15841602876,75370.85813436566,1.8039193591864662,13.498032974976848,23628.143434972993,17631.684425115494,0.22907584748036128,1.8550763406278177,14.118536347369744,11054.445256525698,8248.997251696208,0.6778751673969723,7.315929593360954,2.3420963870846885,12.76170883923461,23717.80997391089,17698.594977034074,0.2707052076643897,0.1714272909924186,5.0909619649276,5279.051417960155,3939.309447718287,0.04297748267377764,1.3353176326450038,0.0,0.7453101814586341,0.02683526083946042,0.026835260839500975,0.0,0.0,0.0
7,8,MEX_2042_high-CHL_2035_high_equal_FF_cost,398196.5413792317,282990.8476806063,161.65505351064388,67783.55784931945,48172.50905330637,24.50395951320253,436285.8940402417,310060.23949352815,102635.89407014583,72941.41371686547,2.6356933421537696,14.919726317130618,26116.800431976146,18560.722469739736,0.2886658887955761,2.386589520984116,15.291125868353863,11972.552229456322,8508.669343482368,0.8445811056024088,7.032605555710743,3.2967938414085896,16.040502680643197,29811.493057721334,21186.47153942628,0.33955124351763655,0.23639962249685392,5.309361587424453,5505.51998024107,3912.670262615683,0.05758258969370722,1.1971350224837165,0.0,0.7098192204367945,0.02731299140466378,0.027336541601007524,0.0,0.0,0.0
8,9,MEX_2042_high-CHL_2035_high_equal_FF_cost,397866.3483412153,269291.6053839515,161.52100570338658,65787.26009643408,44527.40715328574,23.7822918866412,444323.0794083416,300735.3496013636,102670.88225200833,69491.69444237177,3.8509922067711404,18.463718523901758,32320.515917725177,21875.797374191134,0.3705732750658077,3.0703909143403094,18.054516782694172,14136.215149844413,9567.946843520953,1.043535461359066,6.692165685396582,1.462988041814598,17.404490722457798,32346.483441061388,21893.37321611948,0.35706504765152824,0.32599699378741104,5.536358581211865,5740.9035502189245,3885.669496398401,0.07629403481793907,1.1065505951663033,0.0,0.6760183051778994,0.02781951364900108,0.0278807358098231,0.0,0.0,0.0
9,10,MEX_2042_high-CHL_2035_high_equal_FF_cost,407331.43426389794,262569.47438229213,165.36352770524624,68007.37753213226,43838.16192580234,24.584870999998415,465597.93798560835,300128.5821981441,106561.09726338251,68690.23341792828,5.626656462391915,23.643374986293672,41387.44189606321,26678.714065648357,0.4826260809541449,3.950113869173499,21.55763065186767,16879.061826112575,10880.39375050362,1.2812106469934939,6.525114007874347,1.2668013210608877,18.240292043518682,33899.831598317636,21852.133706557364,0.3671287181396399,0.4495524943566008,5.554911075568466,5760.141480557952,3713.038557043639,0.10029058948433933,1.089422162018114,0.0,0.6438269573122851,0.02838623322529693,0.028441117206166874,0.0,0.0,0.0
10,11,MEX_2042_high-CHL_2035_high_equal_FF_cost,399008.1278137799,244956.3779353647,161.9845316323046,64066.72420422309,39331.41109991309,23.160312999999274,467086.6593182209,286750.69070753315,106746.2510468,65532.938283419644,4.461883670841572,27.403258657135247,47969.0727779962,29448.849538473107,0.5550255201541361,5.081893483517268,25.937524135384937,20308.404043443436,12467.598400530667,1.565339499920833,6.087410948071746,1.8899984401610772,19.952290483679757,37081.604054568685,22764.888191650465,0.3870961647214738,0.6199365301951215,5.996847605763587,6218.405691221352,3817.561669734073,0.1310846943254312,0.9774248972439408,0.02326116954292216,0.6131685307736049,0.02930896150729901,0.029350814439973966,2176.6439631612834,2252.682582671861,4429.326545833144
11,12,MEX_2042_high-CHL_2035_high_equal_FF_cost,405217.47034246323,236922.2624852359,164.50532599998928,62231.193102130084,36385.28974195422,22.49676299999933,482305.1721611917,281993.8451819173,112174.787227525,65586.27484961168,6.519225499049398,33.14248415618464,58015.51758581281,33920.471578054734,0.6577434281815242,6.53794858405382,31.695472719438758,24816.727416791597,14509.826543501607,1.9051556216988366,5.887755145020602,0.8919750832984112,20.71526556697817,38499.60365544234,22509.92089537363,0.3850419064964223,0.8548974953857787,6.722745101149366,6971.122020416028,4075.870667031652,0.17061591811058618,0.904210835377304,0.04772550857033141,0.5839700293081951,0.030265583854491414,0.03033032611821274,7519.917972728451,2022.227133758326,9542.145106486776
12,13,MEX_2042_high-CHL_2035_high_equal_FF_cost,392119.67780826724,218346.90900737193,159.18804136046674,57644.7083426669,32098.730565129048,20.838734999999122,488672.77495816664,272111.286341369,111345.93981244584,62001.585649716246,8.630469978213366,41.64395413439801,72897.2379391213,40591.90976629553,0.7847423459948522,8.411190007498297,39.97766272693705,31301.465904509587,17429.827459440017,2.3116779939685097,5.426139035742202,1.3307781482929413,21.783043715271113,40484.08391075472,22543.052762148327,0.3893346855969285,1.1789105690972943,7.63865567024666,7920.871600520488,4410.63769174978,0.22137022081950433,0.7976855532740222,0.06410492061462866,0.5561619326744714,0.031456630840524434,0.031579797048246164,10362.830435595886,3095.033011271775,13457.863446867661
13,14,MEX_2042_high-CHL_2035_high_equal_FF_cost,383294.10708556266,203269.04856399773,155.60514206531175,54185.38435365424,28735.666215664325,19.58817899999907,508269.34102831664,269546.0834257307,112761.16642831666,59799.65408060373,12.609916367262736,54.25387050166075,94970.74399597022,50365.01322773142,0.9614022388457353,10.821149238584555,50.79881196552161,39774.143165627596,21093.077324354937,2.7980476270174686,5.051439125863908,1.9854483753550578,23.37849209062617,43449.246481579015,23042.063078631294,0.40203121889390475,1.6257272216031806,8.87438289184984,9202.253702048132,4880.151612250827,0.2865320164281576,0.7141100411254739,0.07646204127313831,0.5296780311185443,0.03264994398306671,0.0328521098298964,13027.756390707144,3826.9013403910576,16854.657731098203
14,15,MEX_2042_high-CHL_2035_high_equal_FF_cost,363781.857323069,183734.55801507024,147.68379305373173,50594.10848595719,25553.462806635594,18.28992199999898,509270.1742509625,257216.04443060467,113280.10695893875,57214.15173686459,9.710979045508969,61.603849547169716,107836.79340133771,54464.90850081428,1.067993845064367,13.92160571088401,62.35941767640562,48825.79553376092,24660.344603614358,3.379925243085746,4.565987501232511,2.962180628124143,26.033672718750314,48383.93590112189,24437.175463446012,0.42596896272038753,2.2418910037299553,10.809273895579796,11208.630722188416,5661.120174738384,0.37017788063345736,0.635029104207701,0.08569869328416724,0.5044552677319468,0.034646265795164076,0.03509598197777031,14621.648619938444,5213.595446520463,19835.24406645891
15,16,MEX_2042_high-CHL_2035_high_equal_FF_cost,355004.315611081,170763.14570501304,144.12039199999936,48140.463564616526,23156.386084605914,17.402921999999577,533221.0742550668,256488.45377912186,117642.14743153541,56587.88437070722,12.623329269780854,73.77317881695056,129139.05707389256,62118.09448388795,1.2000758196091477,17.91039946831646,79.81581714472208,62493.70044619177,30060.53843759352,4.075960408580267,4.243634933915279,4.419411848000048,30.159084566750362,56051.0700998092,26961.523084303757,0.4650507013119847,3.0915858489770374,13.606859744556832,14109.57550328295,6786.947063884601,0.4775230716896998,0.5754593505885418,0.09220085869211012,0.48043358831613986,0.03629970575682607,0.03708468931672123,16521.881174195587,5885.320014887378,22407.201189082967
16,17,MEX_2042_high-CHL_2035_high_equal_FF_cost,326368.9556167133,149513.37898831622,132.4953521738058,46025.97765440492,21085.030674401605,16.638529000000343,539175.450283375,247002.48614971535,121856.78840625835,55823.998801775,13.860167749235162,87.15934656618573,152571.38178445515,69894.70792160771,1.3282683094329637,23.042055333019523,102.5348724777416,80282.12746721444,36778.16760271318,4.908344133306539,3.715556981238643,6.593521305488689,35.90560587223905,66731.05834053647,30570.266700480075,0.5246307814557956,4.263321921401553,17.023181665958386,17652.116030520952,8086.637741110744,0.6152349438188695,0.5239840972895542,0.09029032037362082,0.4575557983963237,0.03850199432855552,0.04016777253568436,17442.611275659703,5597.424065379754,23040.035341039456
17,18,MEX_2042_high-CHL_2035_high_equal_FF_cost,297876.88687533623,129962.6990595432,120.9284840110064,43280.3711172487,18883.08255702422,15.645983999998748,548748.3695133375,239417.0959505278,120833.59920888333,52719.29908693368,20.250989420210768,107.2453359863965,187731.66328131553,81906.70284931474,1.514627158675803,29.64402412738813,132.17889660512975,103492.62420970353,45153.489134848845,5.90345873085735,3.229703034328705,1.0188111649705918,36.240417037209646,67353.30945815345,29386.025816221365,0.5112882860816461,5.879155453993492,22.218337119951876,23039.210445066983,10051.931202352185,0.7918309685699306,0.46926348462460854,0.07929292494003165,0.43576742704411775,0.041019441819345207,0.044278057218661404,16925.376350246446,4320.061417840061,21245.437768086507
18,19,MEX_2042_high-CHL_2035_high_equal_FF_cost,267754.88215820305,111257.68397834228,108.69991400000119,41314.633626830626,17167.0836202308,14.935364000000167,557374.1283655042,231600.46282462685,122766.05182807083,51011.83025109535,29.588572080606053,136.83390806700254,239526.100771034,99528.04225023478,1.7782989516859187,38.13757730222461,170.31647390735435,133353.35128021886,55411.07185273005,7.0926407235573965,2.7648647045457784,1.5200106605900352,37.051427697799674,68860.58383472855,28612.99488956362,0.5029309300733382,8.107402980457731,29.61674010040961,30710.953037860345,12761.035317896247,1.0181836156858801,0.4266191950463558,0.06385224232940616,0.4150165971848741,0.04330386580809727,0.049758652771488304,15274.701818800615,2689.0356001121313,17963.737418912748
19,20,MEX_2042_high-CHL_2035_high_equal_FF_cost,241776.5291845692,95679.18260796124,98.15353400000122,39491.31265854004,15628.053426145787,14.276228000000197,578293.2385530584,228850.27160857557,124282.192960175,49182.68400683695,20.832552174984638,157.66646024198718,275993.23133884475,109219.89354753285,1.9110480275200694,47.98120899511714,218.29768290247148,170921.38490129987,67639.39598575736,8.47424946758692,2.3777233669904447,2.267772957096913,39.13520065489659,72733.30430248084,28783.03831851691,0.5009208807356024,11.180174363800113,40.61291446420972,42113.389407895505,16665.69823376958,1.3081599802186537,0.3883727556931487,0.04553565349933279,0.3952539020808324,0.0461647465900401,0.055393663676433794,10974.143474301572,2477.0685342403976,13451.21200854197
20,21,MEX_2042_high-CHL_2035_high_equal_FF_cost,213704.67376739398,80543.04398373637,86.75725900000133,38072.38944075218,14349.08316806457,13.76328300000022,592898.8277211043,223457.33257581515,127410.57502744166,48019.70573464411,24.823544800004957,181.40800504199086,317552.5183062324,119682.20440945492,2.031652501260775,53.49904802955626,270.8877327047645,212098.02051521136,79937.51327036505,9.80814318280278,2.0015751860398296,3.3833934973495605,41.015989928160366,76228.77682471051,28729.8242775065,0.4732009308031869,13.904200015298155,54.4921869600953,56505.44215832341,21296.306874560745,1.6358683096014608,0.35658906580957206,0.0270434357059438,0.3764322876960309,0.04850119889399573,0.061554026829368766,5928.758072956179,2459.2918862174997,8388.049959173679
21,22,MEX_2042_high-CHL_2035_high_equal_FF_cost,183563.19463603367,65888.60714370538,74.52078300000123,36773.3020196242,13199.495982579834,13.293659000000206,592351.6925559416,212620.11722510034,127482.87813020418,45759.005727289885,36.26949920175975,217.26143006864407,380313.50509114325,136510.628822304,2.244918865259186,59.65143855295482,330.01281223465355,258391.41374450666,92747.625052372,11.160636323546475,1.63739777612822,5.047838462877559,45.59254059013152,84734.3586636328,30414.751065058957,0.4824615139563788,6.249251246057388,60.70706295501962,62949.931462992245,22595.397253312345,1.7198023383549201,0.32802067466309126,0.017264309396952036,0.3585069406628865,0.049671193067650686,0.06946772067678025,3660.2478815242057,1962.358131714671,5622.606013238877
22,23,MEX_2042_high-CHL_2035_high_equal_FF_cost,161053.03866314847,55055.96050510599,65.38238000000099,35981.01537193361,12300.105466461255,13.007245000000115,610285.8149053374,208626.1271513834,133801.64498294168,45740.075088596524,52.993099210643216,269.74947736511433,472193.19692785497,161419.18349776696,2.55536585566615,66.51135398654402,395.84699574513036,309937.8601833553,105952.21754854335,12.506990078179307,1.368195674512387,7.531099521019211,52.5382028638746,97642.9667526323,33379.23559690263,0.5055788920896618,6.819970024459649,67.47962922979588,69972.71533810122,23920.163717910775,1.8013695967091372,0.30566992094702855,0.02042287758463681,0.3414351815837014,0.04949923013899783,0.07628776113488725,4357.9734421881485,2625.872899911,6983.846342099148
23,24,MEX_2042_high-CHL_2035_high_equal_FF_cost,139824.9517203358,45522.9921145618,56.764456000001154,35105.990821653184,11429.503273095488,12.690921000000092,620656.3219174292,202067.88917768563,132415.26990309168,43110.612329782954,77.42782849929313,346.5989650546973,606717.2954687219,197529.7421352441,2.994551381563225,74.1601596949961,469.13596328123384,367321.20783369994,119589.24528126903,13.847177520739583,1.1312918770389722,11.235989505726849,63.06893773384361,117214.4811695481,38161.67169266215,0.5476531169560086,6.568298428254504,73.9825575033613,76715.89923143189,24976.495488151664,1.8608350809799639,0.2840345858396959,0.030627986956302786,0.32517636341304895,0.04808070433534294,0.08573895257633939,4846.015619001178,6151.269727953104,10997.285346954282
24,25,MEX_2042_high-CHL_2035_high_equal_FF_cost,122699.09697316324,38045.052592036955,49.811907000001284,34499.31812460839,10697.131477073677,12.4716070000003,638163.4166373708,197873.99701558572,133864.8209693125,41507.185298315795,113.12923220976414,458.88318775010225,803269.4689779906,249068.0856398595,3.600807348371494,82.68857805992056,550.7037367512619,431186.6443305289,133697.14174935536,15.180789995054884,0.9454576019647127,16.76348318335769,78.78021948710162,146414.1126424674,45398.317942938396,0.6125637932361038,7.107588469324416,81.00000000000188,83992.60646624444,26043.41196618141,1.9171505000686715,0.2658344143367577,0.04058843325362685,0.30969177467909426,0.0454775284013356,0.0955500496733784,5526.770470011823,9775.597003841756,15302.36747385358
