,scenario,asset_name,total_system_cost_BUSD,total_capex_BUSD,total_opex_BUSD,total_cost_BUSD,total_emissions_MtCO2e
0,MEX_2042_high-CHL_2035_high_equal_FF_cost,RE_PV_MY,449.7209873677958,42.66734238861658,0.0,42.66734238861658,0.0
1,MEX_2042_high-CHL_2035_high_equal_FF_cost,RE_WIND_MY,449.7209873677958,201.84375317172774,0.0,201.84375317172774,0.0
2,MEX_2042_high-CHL_2035_high_equal_FF_cost,PP_CO2_MY,449.7209873677958,0.0,129.8679505096716,129.8679505096716,3454.4521539893476
3,MEX_2042_high-CHL_2035_high_equal_FF_cost,EL_Demand_MY,449.7209873677958,0.0,0.0,0.0,0.0
4,MEX_2042_high-CHL_2035_high_equal_FF_cost,CO2_Budget_MY,449.7209873677958,0.0,0.0,0.0,0.0
5,MEX_2042_high-CHL_2035_high_equal_FF_cost,RE_PV_MY,449.7209873677958,11.701019046335302,0.0,11.701019046335302,0.0
6,MEX_2042_high-CHL_2035_high_equal_FF_cost,RE_WIND_MY,449.7209873677958,22.979942370383174,0.0,22.979942370383174,0.0
7,MEX_2042_high-CHL_2035_high_equal_FF_cost,PP_CO2_MY,449.7209873677958,0.0,23.923660512689818,23.923660512689818,573.3554657409313
8,MEX_2042_high-CHL_2035_high_equal_FF_cost,EL_Demand_MY,449.7209873677958,0.0,0.0,0.0,0.0
9,MEX_2042_high-CHL_2035_high_equal_FF_cost,EL_Transport_MY,449.7209873677958,16.166826215880892,0.5704931524907493,16.73731936837164,0.0
