,year,scenario,Annual_Emissions,Total_Annual_Demand,Discounted_Annual_Demand,Total_Annual_Fossil_Gen_GWh,Discounted_Annual_Fossil_Gen_GWh,RE_PV_MY_new_annual_installed_GWp,RE_PV_MY_total_capacity_GWp,RE_PV_MY_annual_generation_GWh,RE_PV_MY_discounted_annual_gen_GWh,RE_PV_MY_annual_CAPEX_BUSD,RE_WIND_MY_new_annual_installed_GWp,RE_WIND_MY_total_capacity_GWp,RE_WIND_MY_annual_generation_GWh,RE_WIND_MY_discounted_annual_gen_GWh,RE_WIND_MY_annual_CAPEX_BUSD,PP_CO2_MY_annual_OPEX_BUSD,System_LCOE_USD_per_kWh,System_LCUE_USD_per_kWh
0,1,CHL_maxRE_low,27.294424777011272,93298.49082726167,93298.49082726167,75502.623151153,75502.623151153,2.1550000001094416,6.852000000109441,12734.535475703582,12734.535475703582,0.0,0.18400000021286742,4.881000000212867,5061.3322491309755,5061.3322491309755,0.0,2.7149233232691605,0.02909932730721056,0.02909932732240792
1,2,CHL_maxRE_low,25.808086075155273,94404.13441219501,89908.69944018572,71391.0702681728,67991.4954934979,2.6850711989130778,9.537071199022519,17724.77692882711,16880.739932216293,0.0,0.2188687453854248,5.099868745598292,5288.28726640157,5036.46406323959,0.0,2.4448381949551976,0.02719245422135787,0.027192454236107534
2,3,CHL_maxRE_low,23.752372914174067,95107.90331860584,86265.67194431368,65704.49737394729,59595.915985439715,3.3455254491148625,12.882596648137381,23942.481615917288,21716.536613076903,0.0,0.26034525896916605,5.3602140045674584,5558.2511785244,5041.497667595827,0.0,2.142949947004441,0.02481588787079947,0.02484128273396816
3,4,CHL_maxRE_low,21.48147870419598,95174.48972858835,82215.30264860239,59422.684470657194,51331.54905142614,4.168433423698174,17.051030071835555,31689.57199994313,27374.643774921176,0.0,0.3096817398030229,5.669895744370481,5879.37434520411,5078.824615228687,0.0,1.8457798407911803,0.02202995114345185,0.02245056311086337
4,5,CHL_maxRE_low,20.500253023681065,97150.27764382835,79925.77384429601,56708.389760751816,46654.13259763313,5.193754306136037,22.10178437797159,41076.46778066769,33793.71169886431,0.0,0.3683676835203841,5.895263427890866,6113.068408810731,5029.2365085006595,0.0,1.6775892999456923,0.01962618849575404,0.020989340725231093
5,6,CHL_maxRE_low,20.459007662561497,101925.42668695917,79861.23883769507,56594.29565608445,44343.1115193944,6.471276148718868,28.55206052669046,53064.39399821485,41577.341205393175,0.0,0.4381748511891678,6.312438279080034,6545.656101447092,5128.692832187718,0.0,1.5944896040143839,0.017512406011724834,0.019965750935255634
6,7,CHL_maxRE_low,19.547397201806035,101004.15841602876,75370.85813436566,54072.572570092205,40349.78618755417,8.063033506086356,36.61509403277682,68049.65176578684,50779.697883390996,0.0,0.5212107597766306,6.833649038856664,7086.123388260544,5287.7743747869235,0.0,1.4508976117320727,0.015048111044857204,0.01925011400487863
7,8,CHL_maxRE_low,19.16961706639184,102635.89407014583,72941.41371686547,53027.5462897731,37685.68713075253,10.046319740607263,46.64341377338408,86687.42081079882,61607.131527368074,0.0,0.6199823092546582,7.435631348111322,7710.346390740377,5479.599228735351,0.0,1.355101937847599,0.01293376601569869,0.018577950012151644
8,9,CHL_maxRE_low,18.68733297805646,102670.88225200833,69491.69444237177,51693.43816802752,34988.153710717124,12.51744027274703,59.06185404613111,109767.2614709969,74294.80322566562,0.0,0.7374714672838325,8.074102815395154,8372.406670882294,5666.774389764695,0.0,1.2581040311299665,0.010944819240684796,0.018104379828776374
9,10,CHL_maxRE_low,18.906439236298837,106561.09726338251,68690.23341792828,52299.53620384573,33712.747351054444,15.596389028594954,74.22724307472606,137952.3438680202,88925.31087046937,0.0,0.8772252964724231,8.520328111867578,8835.118099547612,5695.19590280563,0.0,1.212242969249215,0.009446054941260914,0.01764796695148247
