total_discounted_energy_GWh,total_discounted_cost_BUSD,total_discounted_demand_GWh,lcoe_USD/kWh,lcue_USD/kWh
11481957.536666293,18.68923058006126,377489.01489948336,0.0016277042063933245,0.049509336278402094
11368694.133238502,18.460070012902396,373765.286569619,0.0016237634504503847,0.04938947161821019
10840798.459040496,18.237020584697994,356409.81235004537,0.0016822580600130562,0.05116868265901342
10582062.63246357,19.350090919586385,347903.4290108195,0.0018285745975670494,0.0556191440095999
10420082.05539939,18.415822659433378,342578.0401748791,0.001767339504768182,0.053756576603779034
10113904.222379774,18.526617368506585,332485.21224846947,0.0018317967978687584,0.05572162816871826
9785742.020929927,16.65951020425,321557.31424605433,0.0017024268745914545,0.05180883614266728
9477257.104707852,18.178883444710088,311581.05549421284,0.0019181587292466384,0.05834399468181959
9460656.521283995,20.697870139779162,310614.99957170576,0.0021877837011854712,0.0666351276284745
9056753.874210842,17.570101553958033,296419.99646617763,0.0019399998937797125,0.05927434641192579
8979448.927921463,17.939199317484743,291208.18507736915,0.0019978062642244192,0.061602661727102895
8956655.928774083,15.403188522870003,280693.5423652932,0.0017197477100114832,0.054875464512198754
8513889.909013206,17.47497260010149,277719.4855608097,0.0020525250839339205,0.06292310589879424
8134928.582916406,19.209377591827465,264743.2359986637,0.0023613455724943587,0.07255852078473658
8418019.635453196,16.722903641375915,263702.2259238708,0.0019865603034407288,0.06341586076032484
8126591.447860116,16.8196479707236,253677.44145006244,0.0020697051252838027,0.06630328607297399
9007599.570552446,14.883192497954303,245631.61632258,0.0016522928646395746,0.060591517984430354
7897222.129367519,16.915439862812,237349.00758964298,0.0021419480908240252,0.0712682139883113
7753692.562002353,19.47586140356445,234278.83994932077,0.002511817595013711,0.08313111592911025
8496144.712068226,16.65410699769409,228519.58551604624,0.001960195778449725,0.07287824787571509
8154780.435149673,16.806955601928085,217216.32102729555,0.0020609942518482545,0.07737427612456484
10693987.83009282,16.191815805214286,212925.30837156594,0.0015141045662732673,0.07604458074546362
8228562.614749918,17.289690667705006,206016.50464324708,0.0021011799359359285,0.08392381327721811
7473342.960658554,18.72131468824731,201551.4081085156,0.002505079023778347,0.09288605256564482
9593645.250600904,17.64503291974355,191722.90123011603,0.0018392417541849737,0.09203403874305575
9442144.524257818,18.43429642815743,190309.45268186,0.0019523421168568084,0.09686484916213813
12874695.670411842,17.968942461164925,180580.4450526199,0.0013956790064141474,0.09950657977351257
8960020.764256842,17.95637317138168,176129.69949167967,0.0020040548614589076,0.10194971786816645
7402033.406645337,18.27926839789753,169453.63291530145,0.002469492826320794,0.1078717999928282
9290610.9070757,16.357775425349068,166388.55412875835,0.0017606781285922802,0.09831070118375297
