,year,scenario,Fossil_Gen_GWh_loc0,Discounted_Fossil_Gen_GWh_loc0,Annual_Emissions_loc0,Fossil_Gen_GWh_loc1,Discounted_Fossil_Gen_GWh_loc1,Annual_Emissions_loc1,Total_Annual_Demand_loc0,Discounted_Annual_Demand_loc0,Total_Annual_Demand_loc1,Discounted_Annual_Demand_loc1,RE_PV_MY_new_annual_installed_GWp_loc0,RE_PV_MY_total_capacity_GWp_loc0,RE_PV_MY_annual_generation_GWh_loc0,RE_PV_MY_discounted_annual_gen_GWh_loc0,RE_PV_MY_annual_CAPEX_BUSD_loc0,RE_WIND_MY_new_annual_installed_GWp_loc0,RE_WIND_MY_total_capacity_GWp_loc0,RE_WIND_MY_annual_generation_GWh_loc0,RE_WIND_MY_discounted_annual_gen_GWh_loc0,RE_WIND_MY_annual_CAPEX_BUSD_loc0,PP_CO2_MY_annual_OPEX_BUSD_loc0,RE_PV_MY_new_annual_installed_GWp_loc1,RE_PV_MY_total_capacity_GWp_loc1,RE_PV_MY_annual_generation_GWh_loc1,RE_PV_MY_discounted_annual_gen_GWh_loc1,RE_PV_MY_annual_CAPEX_BUSD_loc1,RE_WIND_MY_new_annual_installed_GWp_loc1,RE_WIND_MY_total_capacity_GWp_loc1,RE_WIND_MY_annual_generation_GWh_loc1,RE_WIND_MY_discounted_annual_gen_GWh_loc1,RE_WIND_MY_annual_CAPEX_BUSD_loc1,PP_CO2_MY_annual_OPEX_BUSD_loc1,EL_Transport_MY_annual_OPEX_BUSD_target_loc1,EL_Transport_MY_annual_CAPEX_BUSD_target_loc1,System_LCOE_USD_per_kWh,System_LCUE_USD_per_kWh
0,1,MEX-WECC,253379.974413379,253379.974413379,102.86416145265069,46989.06746907975,46989.06746907975,16.986688857274736,374416.17568612914,374416.17568612914,93476.79041948917,93476.79041948917,59.99999999966284,67.53299999966283,118215.69954260699,118215.69954260699,3.8782939134597836,3.30972092478922e-14,7.2170000000000325,5868.25017303507,5868.25017303507,4.191017516967347e-15,23.435113833493432,2.8109070308751734e-13,4.69700000000028,8128.2658609088485,8128.2658609088485,1.6841357896905872e-14,17.284364624289488,21.981364624289487,38359.45709109757,38359.45709109757,1.8490470375189862,2.9697090640458406,0.0,0.5200911977027458,0.0693341094481791,0.0697857360797558
1,2,MEX-WECC,260534.47713067327,248128.07345778405,105.7686606117851,46806.494397027505,44577.61371145477,16.920688144008636,379874.37278915837,361785.1169420556,94258.17065420083,89769.68633733412,1.4740301469856661e-10,67.53299999981024,118215.69954286501,112586.38051701429,3.693613250922448,7.817171967041808e-14,7.217000000000111,5868.250173035133,5588.809688604889,1.3346601640735653e-14,22.949365514110436,4.711150626043587e-14,4.697000000000328,8128.265860908933,7741.205581818031,1.851864868092293e-14,0.5640084620459836,22.54537308633547,39343.702553954856,37470.192908528436,1.8180206228018532,2.8173051865639414,0.0,0.49532495019309125,0.06966491476821748,0.07036494638931472
2,3,MEX-WECC,273408.0486292242,247989.15975439834,110.99491868590893,44613.75638063772,40465.99218198432,16.12800677286968,395341.54777322913,358586.43788955023,95288.08910061957,86429.10576019915,1.2089701444249214e-10,67.53299999993114,118215.69954307664,107225.12430211033,3.5177269056464127,1.2481284150873752e-13,7.217000000000236,5868.250173035235,5322.67589390951,2.682693369100728e-14,22.93651738568432,0.0,4.697000000000328,8128.265860908933,7372.576744588601,1.763680826754565e-14,1.8562590180096383,24.401632104345108,42583.04139248273,38624.07382538116,1.908807461437431,2.55745070590141,0.0,0.47173804780294404,0.07022878838524292,0.07054189669199488
3,4,MEX-WECC,274524.73060604563,237144.78402422686,111.44825583467521,44413.98353358606,38366.468876869505,16.055788289341958,396162.01080828754,342219.64004603174,95073.26788676542,82127.86341584314,2.351011903477988e-11,67.53299999995464,118215.69954311778,102119.16600204537,3.3502161006166378,1.9970921497509006e-13,7.217000000000436,5868.250173035397,5069.215137056816,4.689308267115335e-14,21.93352107440076,9.799617160050168e-14,4.6970000000004255,8128.265860909103,7021.5016615131,2.0686015731349868e-14,4.687447233646049e-10,24.401632104813853,42583.04139330074,36784.832215355345,1.8179118680779716,2.4247608330181514,0.0,0.44927433124089905,0.07028198070415553,0.07063947345703572
4,5,MEX-WECC,284717.9701394483,234238.17865144523,115.58638490157153,46927.53367236882,38607.3980881372,16.964444205162355,406435.13927540835,334375.19492426165,97140.76079378958,79917.9443082169,1.5500636353432433e-11,67.20899999997015,117648.5414626214,96789.74621695395,3.190682000587842,2.857642423556864e-13,6.893000000000721,5604.800948141165,4611.083610751622,7.351849075958949e-14,21.664689143472167,1.9913065019183161e-13,4.554000000000625,7880.801092310363,6483.554561986301,2.646426092084346e-14,1.3348661040859506e-10,24.25863210494734,42333.49353980464,34827.869901783415,1.731344636276123,2.439987559170273,0.0,0.42788031546752286,0.07087962602435634,0.07109599668858077
5,6,MEX-WECC,297945.82551126217,233448.3504781196,120.95647089115617,51697.33558372063,40506.21516654608,18.688741905521763,420683.0993580875,329616.2161381121,101838.64234628459,79793.24103593682,1.3069363853412972e-11,67.11499999998321,117483.99559977633,92051.78469369003,3.0387447624650155,3.6358906253837533e-13,6.799000000001086,5528.3681483264,4331.621102084517,1.0471068559570642e-13,21.5916379357213,1.980728489840133e-13,4.533000000000823,7844.460112306645,6146.339759810362,3.0888222852119724e-14,4.641900619641006e-11,24.23763210499376,42296.84665227509,33140.68611116137,1.6488996536000493,2.559992798525712,0.0,0.40750506235002176,0.07139891462831738,0.07143650372548378
6,7,MEX-WECC,306785.17489759676,228927.82096844728,124.54496388282746,51068.71074472024,38108.25824409261,18.461492140348597,429154.4170030792,320241.63350231334,101197.18405026916,75514.89683458139,4.2030524087399105e-12,67.03299999998741,117340.45559174995,87561.25461092025,2.894042630919183,4.73629751585315e-13,6.717000000001558,5461.692727211518,4075.599204743526,1.4197698729395548e-13,21.17353416137167,5.477970329573011e-14,4.533000000000878,7844.46011230674,5853.656914105176,3.087896653090037e-14,8.720883548401809e-11,24.23763210508097,42296.84665242728,31562.55820121963,1.57038062248281,2.4084419210266526,0.0,0.3881000593809731,0.0717881303450349,0.07184846544661207
7,8,MEX-WECC,317764.24100475863,225829.11346505032,129.00211339221985,52411.837699749834,37248.11453102225,18.94703656397267,436243.92799642915,310030.41500969115,102477.20270712793,72828.63472791575,2.7034842384831592e-12,65.81899999999013,115215.3632776943,81881.40762561692,2.7562310770659613,6.183839658920467e-13,5.503000000002177,4474.5712487494275,3179.994246823241,1.8677492789510668e-13,20.886934704382497,9.044446064782959e-14,4.515000000000969,7813.310700874846,5552.774041617646,3.1650911242652784e-14,3.085318958283416e-10,24.2196321053895,42265.43503501378,30037.25558921183,1.4956005928625042,2.3540808383606064,0.0,0.3696191041723553,0.07260981328107421,0.07277473612270555
8,9,MEX-WECC,326122.18909777654,220732.3344123379,132.3951728636462,52827.02762323725,35755.41167438372,19.09712896688313,444280.3402784083,300706.42207592586,102561.68769824333,69417.78727026445,1.938048297181823e-12,65.51199999999207,114677.96349152262,77618.55964835123,2.6249819781581056,7.836238191627267e-13,5.196000000002961,4224.9449770136425,2859.6090628482193,2.38922384929448e-13,20.415533609797137,0.0,4.4160000000009685,7641.988937998557,5172.3989174252265,3.0143724993002655e-14,1.7566674737322143e-09,24.120632107146168,42092.67113934383,28489.976680036805,1.4243815171275127,2.2597420178210506,0.0,0.3520181944498622,0.07305609965302107,0.07315559650957114
9,10,MEX-WECC,347796.1744420413,224192.51507178016,141.19411734588664,58342.75029202597,37608.25703490843,21.091079258818265,465553.1524597542,300099.713048861,106579.42127470627,68702.04523900844,1.3771416507419159e-12,65.06499999999345,113895.4953989509,73418.05185120684,2.499982836341085,9.91896632536864e-13,4.749000000003952,3861.4826204470846,2489.1461269602546,2.9970474634406227e-13,20.73556571898895,6.88471947769465e-14,3.9850000000010373,6896.1335864867515,4445.309197278375,3.01793144941501e-14,1.5047401519070178e-10,23.689632107296642,41340.53739864686,26648.479008403065,1.3565538258449745,2.376841844606213,0.0,0.335255423285583,0.0740348955374482,0.07403489553798373
