,scenario,asset_name,total_system_cost_BUSD,total_capex_BUSD,total_opex_BUSD,total_cost_BUSD,total_emissions_MtCO2e
0,MEX,RE_PV_MY,544.9852596517974,93.01242587550259,0.0,93.01242587550259,0.0
1,MEX,RE_WIND_MY,544.9852596517974,1.798399526664575e-14,0.0,1.798399526664575e-14,0.0
2,MEX,PP_CO2_MY,544.9852596517974,0.0,451.97283377629486,451.97283377629486,3895.5953492206318
3,MEX,EL_Demand_MY,544.9852596517974,0.0,0.0,0.0,0.0
