,year,scenario,Annual_Emissions,Total_Annual_Demand,Discounted_Annual_Demand,Total_Annual_Fossil_Gen_GWh,Discounted_Annual_Fossil_Gen_GWh,RE_PV_MY_new_annual_installed_GWp,RE_PV_MY_total_capacity_GWp,RE_PV_MY_annual_generation_GWh,RE_PV_MY_discounted_annual_gen_GWh,RE_PV_MY_annual_CAPEX_BUSD,RE_WIND_MY_new_annual_installed_GWp,RE_WIND_MY_total_capacity_GWp,RE_WIND_MY_annual_generation_GWh,RE_WIND_MY_discounted_annual_gen_GWh,RE_WIND_MY_annual_CAPEX_BUSD,PP_CO2_MY_annual_OPEX_BUSD,System_LCOE_USD_per_kWh,System_LCUE_USD_per_kWh
0,1,MEX,122.88285815457851,24546.958659030002,24546.958659030002,19902.969582256563,19902.969582256563,30.0,37.533,4303.465047994014,4303.465047994014,1.9391469567407884,1.3100138272655674e-16,7.217,340.52402877954296,340.52402877954296,1.658838017555537e-17,27.9958901950818,1.2195008582381082,1.219500858238114
1,2,MEX,106.09001976015634,25159.42191972,23961.35420925714,17183.083694320143,16364.841613638231,29.99999999999998,67.53299999999997,7743.210110734011,7374.485819746677,3.550044163088423,1.4984693757494937e-16,7.217,340.52402877954296,324.30859883765993,3.373130490454413e-17,23.019093054523793,1.104119808911448,1.108832872532204
2,3,MEX,105.53103861783927,25883.98646642,23477.538745052152,17092.54718792967,15503.444161387455,9.218255367078877,76.75125536707885,8800.15839026688,7982.003075072,3.8374205381159032,1.717893840166683e-16,7.2170000000000005,340.524028779543,308.86533222634284,5.15538151913549e-17,21.80743524698562,1.0777725017721718,1.0923144910369333
3,4,MEX,107.44094826869883,26569.40536389,22951.651323952057,17401.889550703305,15032.406479389529,4.116057027086714,80.86731239416557,9272.09795149614,8009.586827769043,3.830914366753393,1.9536592558842848e-16,7.2170000000000005,340.524028779543,294.1574592631837,6.997831110242406e-17,21.144864811530812,1.0702613052286971,1.088190946514589
4,5,MEX,109.30801978628175,26996.733357089997,22210.27934417449,17704.293548953454,14565.366117165955,1.8781208963965916,82.42143329056216,9450.290607505516,7774.777470297265,3.7173079474331416,2.2014064815398703e-16,6.893000000000001,325.2365429371471,267.57290876714706,8.887730681830255e-17,20.487917081020342,1.0706620915247893,1.0898208281564115
5,6,MEX,104.52121226433225,27800.48363871,21782.40637140756,16928.988628997602,13264.305562666623,28.57336381759066,110.90079710815282,12715.682310223303,9963.069814560062,4.424923828779448,2.4634528031113444e-16,6.799000000000001,320.80128469892105,251.35620079830227,1.0815091898085158e-16,18.657820910176216,0.9831342320281071,1.0596967270455013
6,7,MEX,105.11847305240957,28135.63199644,20995.24178984566,17025.72517530112,12704.858264713537,6.076382171015302,116.89517927916812,13402.987192787523,10001.515404181579,4.389123791530042,2.876601497546381e-16,6.717000000000001,316.93222964004303,236.4997094477754,1.2866304609718107e-16,17.870891851238557,0.9702366079298993,1.0602409758164657
7,8,MEX,107.70340979796705,28892.82834131,20533.593676823457,17444.399660835712,12397.409154284162,5.311330976042282,120.9925102552104,13872.77965929596,9859.125500870545,4.322183139790162,3.32776510165494e-16,5.503000000000002,259.6513413293371,184.5293606260034,1.5028200671404016e-16,17.438428167837767,0.9696782332747557,1.0597565944917584
8,9,MEX,110.95798874369257,29796.55831231,20167.48351875447,17971.534093844588,12163.841670754568,5.814923334815784,126.5004335900262,14504.308062525397,9817.08661570723,4.260799639960949,3.823983787965847e-16,5.1960000000000015,245.16597665768407,165.93798323212684,1.7291319080914967e-16,17.109887766114753,0.9649531064952355,1.0596605861213337
9,10,MEX,113.60204678207758,30411.37416062,19603.442938371176,18399.78427863036,11860.665002489179,2.156473120375382,128.20990671040158,14700.313120048662,9475.952908376832,4.107612933753256,4.3669040365104093e-16,4.749000000000002,224.0749082269711,144.4406837437902,1.9644807662725808e-16,16.683433779970095,0.9678781249142165,1.0605813876208243
