fast_slow_2055
137.00334969705247
137.65612366000116
131.53483948000112
125.63614744000121
119.96004756000119
112.28882024255985
109.27562426000117
104.26730083000103
99.48156956000089
94.91843044000106
84.36837838011968
86.45992866000107
79.40259862075312
72.86754702692588
75.44161712000098
63.16179980307048
69.20903686000092
63.939951787673095
51.972744739336186
61.529607610000895
44.78696796165547
57.52294887000093
50.90172535428636
35.4765508919626
53.182401900000976
32.515052656136874
51.40166468000109
43.29180538764306
28.236340613835804
50.40000000000089
