,year,scenario,Annual_Emissions,Total_Annual_Demand,Discounted_Annual_Demand,Total_Annual_Fossil_Gen_GWh,Discounted_Annual_Fossil_Gen_GWh,RE_PV_MY_new_annual_installed_GWp,RE_PV_MY_total_capacity_GWp,RE_PV_MY_annual_generation_GWh,RE_PV_MY_discounted_annual_gen_GWh,RE_PV_MY_annual_CAPEX_BUSD,RE_WIND_MY_new_annual_installed_GWp,RE_WIND_MY_total_capacity_GWp,RE_WIND_MY_annual_generation_GWh,RE_WIND_MY_discounted_annual_gen_GWh,RE_WIND_MY_annual_CAPEX_BUSD,PP_CO2_MY_annual_OPEX_BUSD,System_LCOE_USD_per_kWh,System_LCUE_USD_per_kWh
0,1,MEX_maxEmissions,144.36832902850207,374452.1939849834,374452.1939849834,355615.0460836867,355615.0460836867,0.0,7.533,13186.425372172189,13186.425372172189,0.0,0.0,7.217,5650.722529124542,5650.722529124542,0.0,8.837389510225695,0.023600848525353005,0.023600848525353012
1,2,MEX_maxEmissions,146.58439555466344,379910.9161654542,361819.9201575754,361073.7682641574,343879.7792991975,0.0,7.533,13186.425372172189,12558.500354449703,0.0,0.0,7.217,5650.722529124542,5381.640503928135,0.0,8.545756395364357,0.023618811235275865,0.02361881123527586
2,3,MEX_maxEmissions,152.8641776875162,395379.57904738747,358620.9333763151,376542.4311460906,341535.0849397647,0.0,7.533,13186.425372172189,11960.476528047337,0.0,0.0,7.217,5650.722529124542,5125.371908502986,0.0,8.487488395838096,0.023667018865660694,0.02366701886566069
3,4,MEX_maxEmissions,153.19729147108757,396200.1210200833,342252.56107986893,377362.97311878664,325980.3244736306,0.0,7.533,13186.425372172189,11390.930026711749,0.0,0.0,7.217,5650.722529124542,4881.306579526653,0.0,8.100937043494191,0.02366947092502176,0.02366947092502176
4,5,MEX_maxEmissions,157.70148952799056,406474.23776424583,334407.3613477888,388457.9314822613,319585.3015829916,0.0,7.2090000000000005,12619.267291648657,10381.9024308996,0.0,0.0,6.893,5397.038990336077,4440.1573338977705,0.0,7.942014329638921,0.023749520039360313,0.023749520039360327
5,6,MEX_maxEmissions,163.58294121071057,420723.56842009997,329647.9247071313,402945.4075461872,315718.27047073486,0.0,7.115,12454.721428780715,9758.60013552512,0.0,0.0,6.799,5323.439445132018,4171.05410087127,0.0,7.845914739468234,0.023800892259336296,0.023800892259336293
6,7,MEX_maxEmissions,167.10669331145314,429195.7010480417,320272.4402922998,411625.2840407448,307161.1245961288,0.0,7.033,12311.181420746982,9186.793126948187,0.0,0.0,6.717,5259.235586549752,3924.522569222689,0.0,7.633261107338399,0.02383364956526335,0.023833649565263338
7,8,MEX_maxEmissions,171.23368914010365,436285.8940402417,310060.23949352815,421791.0996435771,299759.05973174394,0.0,5.819000000000001,10186.089106686577,7239.063355163956,0.0,0.0,5.503,4308.7052899781565,3062.1164066203664,0.0,7.449312393393564,0.02402537134578021,0.02402537134578022
8,9,MEX_maxEmissions,174.81228006507175,444323.0794083416,300735.3496013636,430606.0577805928,291451.12943390437,0.0,5.5120000000000005,9648.689320511497,6530.612724108008,0.0,0.0,5.196,4068.332307237235,2753.6074433511462,0.0,7.242852017561958,0.024083806666434934,0.024083806666434927
9,10,MEX_maxEmissions,183.90893332553992,465597.93798560835,300128.5821981441,453013.3737770954,292016.45990262134,0.0,5.065,8866.221227937362,5715.245256687929,0.0,0.0,4.749,3718.3429805753713,2396.8770388347434,0.0,7.256901045040045,0.02417930672210706,0.02417930672210705
10,11,MEX_maxEmissions,185.23531664693382,467086.6593182209,286750.69070753315,456280.58528488403,280116.698639725,0.0,4.363,7637.378720136368,4688.688018601876,0.0,0.0,4.047,3168.695313200363,1945.3040492061896,0.0,6.961180077895805,0.02427607082905252,0.02427607082905251
11,12,MEX_maxEmissions,192.21577931258662,482305.1721611917,281993.8451819173,473475.198322495,276831.14235525625,0.0,3.583,6271.998155913043,3667.1074229506835,0.0,0.0,3.267,2557.975682783689,1495.5954037103613,0.0,6.879530718670472,0.024396031460305143,0.024396031460305143
12,13,MEX_maxEmissions,194.93349935442342,488672.77495816664,272111.286341369,480169.61769012216,267376.41020187334,0.0,3.4540000000000006,6046.18521644534,3366.7421657487507,0.0,0.0,3.138,2456.972051599392,1368.1339737470264,0.0,6.64457116992675,0.02441857983645339,0.0244185798364534
13,14,MEX_maxEmissions,202.88907808879006,508269.34102831664,269546.0834257307,499766.1837602719,265036.67757859186,0.0,3.4540000000000006,6046.18521644534,3206.4211102369054,0.0,0.0,3.138,2456.972051599392,1302.9847369019299,0.0,6.5864264745055845,0.024435252001427703,0.024435252001427703
14,15,MEX_maxEmissions,205.72368327469218,509270.1742509625,257216.04443060467,506748.5202643857,255942.43781344133,0.0,1.093,1913.2832778155057,966.3380686268334,0.0,0.0,0.777,608.3707087612263,307.26854853646535,0.0,6.36042552210183,0.024727950140831265,0.02472795014083126
15,16,MEX_maxEmissions,215.91392325203677,533221.0742550668,256488.45377912186,531849.6119202417,255828.75694668325,0.0,0.6390000000000002,1118.5617699214167,538.0473366030991,0.0,0.0,0.323,252.90056490331543,121.6494958353598,0.0,6.357600438882027,0.024787082401599863,0.02478708240159985
