total_discounted_energy_GWh,total_discounted_cost_BUSD,total_discounted_demand_GWh,lcoe_USD/kWh,lcue_USD/kWh
93298.49082726172,1.9996068904776527,93298.49082726167,0.021432360510309237,0.021432360510309247
89908.69944018597,1.94887226980729,89908.69944018572,0.021676125691305618,0.021676125691305673
86265.67194431396,1.8916226590061165,86265.67194431368,0.021927872540391188,0.021927872540391257
82215.30264860265,1.823982907042284,82215.30264860239,0.022185442956260706,0.02218544295626078
79925.77384429626,1.808196340725705,79925.77384429601,0.022623444900868397,0.02262344490086847
79861.23883769533,1.8394699178259812,79861.23883769507,0.023033325610743373,0.02303332561074345
75370.85813436592,1.7598314086732438,75370.85813436566,0.023348963408854107,0.02334896340885419
72941.41371686575,1.7326599490972958,72941.41371686547,0.02375413171758508,0.023754131717585166
69491.69444237204,1.6842982946548761,69491.69444237177,0.024237404313858377,0.02423740431385847
68690.23341792852,1.7169298225394947,68690.23341792828,0.02499525386809017,0.02499525386809026
65532.93828341992,1.678062774507271,65532.938283419644,0.025606402191977205,0.025606402191977316
65586.27484961195,1.7161444402803512,65586.27484961168,0.026166213040997328,0.026166213040997435
62065.62466489642,1.669956074876138,62001.585649716246,0.026906296100176773,0.026934086562087473
60098.894675458985,1.665522955808509,59799.65408060373,0.027713038065051387,0.027851715556139453
58396.91364521229,1.6619990210995825,57214.15173686459,0.028460391437756104,0.029048740051995085
59101.76715475177,1.7148346799108678,56587.88437070722,0.02901494764819389,0.030303919274963276
60263.33257471367,1.7934025266031055,55823.998801775,0.029759431647422903,0.032126013275603646
61359.58058581533,1.8584771331793282,52719.29908693368,0.030288295901568753,0.035252311115038064
64107.26103256192,1.957682140961947,51011.83025109535,0.030537603844400463,0.03837702217947592
68570.50085251544,2.074985965479956,49182.68400683695,0.030260621399615124,0.04218936008436444
74674.59490096098,2.2103716381316856,48019.70573464411,0.029600048598365285,0.04603051193912251
81929.9769014619,2.3617954030189,45759.005727289885,0.028826999498113588,0.05161378324289869
91668.88199958958,2.5576294498623167,45740.075088596524,0.027900737895699086,0.05591659928210219
94122.4178820003,2.591815747640171,43110.612329782954,0.02753664648616961,0.060120133015360025
97746.38172560808,2.628593281759111,41507.185298315795,0.026891975287003992,0.06332863244922969
102359.57864864323,2.6557392530216557,39576.610290420984,0.025945195242915914,0.06710375733377155
108737.19581823221,2.706335557871939,39043.44925126677,0.02488877460474442,0.06931599563489212
116022.94383982458,2.726617979307929,37113.23643933799,0.02350067916801146,0.07346753452139959
125549.50156349051,2.7703043696240846,36078.75785637633,0.022065435028614102,0.07678491539681648
136808.72723418236,2.7998514865162205,34770.182759916774,0.020465445027666798,0.08052449726389999
