RE_PV_MY_y1,RE_PV_MY_y2,RE_PV_MY_y3,RE_PV_MY_y4,RE_PV_MY_y5,RE_PV_MY_y6,RE_PV_MY_y7,RE_PV_MY_y8,RE_PV_MY_y9,RE_PV_MY_y10,RE_PV_MY_y11,RE_PV_MY_y12,RE_PV_MY_y13,RE_PV_MY_y14,RE_PV_MY_y15,RE_PV_MY_y16,RE_PV_MY_y17,RE_PV_MY_y18,RE_PV_MY_y19,RE_PV_MY_y20,RE_PV_MY_y21,RE_PV_MY_y22,RE_PV_MY_y23,RE_PV_MY_y24,RE_PV_MY_y25,RE_PV_MY_y26,RE_PV_MY_y27,RE_PV_MY_y28,RE_PV_MY_y29,RE_PV_MY_y30,RE_WIND_MY_y1,RE_WIND_MY_y2,RE_WIND_MY_y3,RE_WIND_MY_y4,RE_WIND_MY_y5,RE_WIND_MY_y6,RE_WIND_MY_y7,RE_WIND_MY_y8,RE_WIND_MY_y9,RE_WIND_MY_y10,RE_WIND_MY_y11,RE_WIND_MY_y12,RE_WIND_MY_y13,RE_WIND_MY_y14,RE_WIND_MY_y15,RE_WIND_MY_y16,RE_WIND_MY_y17,RE_WIND_MY_y18,RE_WIND_MY_y19,RE_WIND_MY_y20,RE_WIND_MY_y21,RE_WIND_MY_y22,RE_WIND_MY_y23,RE_WIND_MY_y24,RE_WIND_MY_y25,RE_WIND_MY_y26,RE_WIND_MY_y27,RE_WIND_MY_y28,RE_WIND_MY_y29,RE_WIND_MY_y30,PP_CO2_MY_y1,PP_CO2_MY_y2,PP_CO2_MY_y3,PP_CO2_MY_y4,PP_CO2_MY_y5,PP_CO2_MY_y6,PP_CO2_MY_y7,PP_CO2_MY_y8,PP_CO2_MY_y9,PP_CO2_MY_y10,PP_CO2_MY_y11,PP_CO2_MY_y12,PP_CO2_MY_y13,PP_CO2_MY_y14,PP_CO2_MY_y15,PP_CO2_MY_y16,PP_CO2_MY_y17,PP_CO2_MY_y18,PP_CO2_MY_y19,PP_CO2_MY_y20,PP_CO2_MY_y21,PP_CO2_MY_y22,PP_CO2_MY_y23,PP_CO2_MY_y24,PP_CO2_MY_y25,PP_CO2_MY_y26,PP_CO2_MY_y27,PP_CO2_MY_y28,PP_CO2_MY_y29,PP_CO2_MY_y30,EL_Demand_MY_y1,EL_Demand_MY_y2,EL_Demand_MY_y3,EL_Demand_MY_y4,EL_Demand_MY_y5,EL_Demand_MY_y6,EL_Demand_MY_y7,EL_Demand_MY_y8,EL_Demand_MY_y9,EL_Demand_MY_y10,EL_Demand_MY_y11,EL_Demand_MY_y12,EL_Demand_MY_y13,EL_Demand_MY_y14,EL_Demand_MY_y15,EL_Demand_MY_y16,EL_Demand_MY_y17,EL_Demand_MY_y18,EL_Demand_MY_y19,EL_Demand_MY_y20,EL_Demand_MY_y21,EL_Demand_MY_y22,EL_Demand_MY_y23,EL_Demand_MY_y24,EL_Demand_MY_y25,EL_Demand_MY_y26,EL_Demand_MY_y27,EL_Demand_MY_y28,EL_Demand_MY_y29,EL_Demand_MY_y30,EL_Demand_MY_y31
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.491776138630204,11.866345532056169,12.258221741758733,12.208192967672797,11.433038738551275,11.169225076249827,10.596271225760347,9.046002532745879,9.500709500370453,9.67191770135117,9.97556249452837,10.477423206592228,10.64067118813338,10.84363405519192,11.1983508353748,10.343872603586734,9.695299086126319,10.080775859365989,10.530011255563858,11.374572771226081,11.900129970228782,12.44997031151941,13.025215787148458,13.627040230322145,14.25667171070052,14.915395040369225,15.604554395598825,16.3255560597371,16.81867249831549,17.334569895152434,160.09737149012386,152.70834099807965,153.89332598986337,145.8135688654729,158.06418779627634,164.99653346032028,161.8947208125982,156.27063040748126,149.09314264181353,150.31742484292226,160.1612418519729,166.46246844223228,155.16705386305938,156.57705569854036,147.81791282098325,149.95290245557328,167.37452607603586,163.32343820585987,155.46444381286454,156.0969087006002,148.5320184051311,157.94081216761953,163.97865629594293,159.58790645687657,153.0269233808055,143.8158093556469,144.14210150518835,152.9694369410418,154.83396662576948,146.56370251021798,171.5891476,164.5746865,166.1515477,158.0217618,169.4972265,176.1657585,172.490992,165.3166329,158.5938521,159.9893425,170.1368043,176.9398916,165.807725,167.4206897,159.0162636,160.296775,177.0698251,173.404214,165.994455,167.4714814,160.4321483,170.3907824,177.003872,173.2149466,167.283595,158.7312043,159.7466558,169.294993,171.6526364,163.8982724,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.76420084506975,12.14764980209096,12.548815851771352,12.497601092688015,11.704071012804492,11.4340033686433,10.847467041203343,9.260447589341666,9.725933866506978,9.901200738952364,10.212043753069938,10.725801604053684,10.892919551639398,11.100693868103978,11.46381958469014,10.589085042768138,9.92513640418048,10.319751311988929,10.779636308340429,11.644219047893449,12.182235136099028,12.745110024160995,13.333992302137952,13.950083630193655,14.594641190678182,15.268980253506415,15.974476860068938,16.7125706311475,17.217376916395338,17.745504206609148,148.31564558363766,141.637259428001,143.78760577981075,138.16182034042745,147.49017452198137,151.7337755678744,150.0737327971086,145.21776485084195,141.47892377564716,141.63731430528705,149.5829024933898,153.15899294471856,144.04418829950987,146.42989728558868,140.14376917163818,141.24062351635806,154.0800047579298,151.45341635319073,144.33195926004478,145.93416342389364,139.77569633922727,147.28837615493686,150.61006198090172,147.64651165695906,142.80695400078872,136.0668302424806,135.3341705406853,142.29173416959054,142.92170265792828,135.4073376989642,160.0798464,153.7849092,156.3364216,150.6594214,159.1942455,163.1677789,160.9211998,154.4782124,151.2048576,151.538515,159.7949462,163.8847945,154.9371078,157.5305911,151.6075887,151.8297085,164.0051411,161.7731676,155.1115955,157.5783824,151.9579314,160.0334861,163.9440542,161.5965952,157.4015951,151.3358104,151.3086473,159.0043048,160.1390767,153.1528419,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.811913761366947,12.196917899928456,12.599710987637332,12.548288513168522,11.751540056212097,11.480377079263736,10.891461894214581,9.298005853309084,9.765380036680043,9.941357751597838,10.253461474106022,10.769303009792523,10.937098749669437,11.145715751387415,11.51031422308453,10.632031957306854,9.9653904944266,10.361605870325816,10.823356055365117,11.691445345378092,12.23164350416553,12.796801284433572,13.388071934660207,14.006661988668831,14.653833727654487,15.330907755966935,16.039265695906895,16.780353007029763,17.28720667147076,17.817475925556494,139.56165716730578,131.9930004301253,135.65090654391258,130.65076411991717,138.9349252785399,142.8230987572187,141.2777036440625,135.54195898683622,133.95209990544436,133.59758759260978,141.00160147231983,144.21223553894438,134.33312990144142,138.2373083022729,132.58995423321397,133.18273510178756,145.12995676764834,142.613191594819,134.61047361298176,137.73689812637664,131.704577671129,138.68405339463035,141.6495070483442,138.80116629844912,134.60686596378025,128.5110404399907,127.28194650481649,133.7263225936746,134.14237614525194,125.77981118001084,151.3735709,144.1899183,148.2506175,143.1990526,150.6864653,154.3034758,152.1691655,144.8399648,143.7174799,143.5389453,151.2550629,154.9815385,145.2702286,149.383024,144.1002684,143.814767,155.0953472,152.9747974,145.4338296,149.4283434,143.9362211,151.4808546,155.0375789,152.8078282,149.2606996,143.8419481,143.3212121,150.5066756,151.4295798,143.5972871,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.738322609144557,12.120928076437417,12.521211663312599,12.470109563613088,11.678325047146187,11.40885148279572,10.823605385407092,9.240076970831673,9.704539297126113,9.879420627235493,10.189579866147175,10.702207581131777,10.868957911934004,11.076275177991889,11.438602110785759,10.565791761347876,9.903303640116038,10.297050495957478,10.755923862824684,11.618604741264852,12.155437331547752,12.71707403867916,13.304660926113032,13.919397010667806,14.562536709213623,15.235392398407619,15.93933709270092,16.6758072460774,17.179503086483454,17.70646863160342,133.70757141950492,126.69856825359531,130.49249676821682,126.71386366945698,134.65508478758878,137.372834053665,135.38672835284657,130.20525456929238,129.98332534498243,128.40647401695142,136.69600188026146,138.73327606758326,128.99061213915547,133.0298377756476,128.62131824549675,127.9858303977257,139.6419160219369,136.6873671691636,129.2611537055007,132.53122683046894,126.51319414372583,134.3877766403674,136.18485775686935,132.90458987642643,129.42557298220024,124.57345069753416,122.13679270800212,129.4830066546097,128.32020967349683,120.54246937391758,145.445894,138.8194963,143.0137084,139.1839732,146.3334098,148.7816855,146.2103337,139.4453315,139.6878646,138.2858946,146.8855817,149.4354836,139.85957,144.1061129,140.0599203,138.5516221,149.5452196,146.9844176,140.0170775,144.1498315,138.6686314,147.1048506,149.4895186,146.8239868,143.9881096,139.808843,138.0761297,146.1588139,145.4997097,138.248938,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.238753264203552,11.605075488223015,11.988323471635558,11.93939621780816,11.181309128596977,10.923304045434495,10.362965340629707,8.846830051895676,9.29152540229222,9.458963986582273,9.755923209361342,10.246734085577689,10.406387716425302,10.604881800990558,10.951788521331816,10.116123964273735,9.481830566238306,9.858820014280097,10.298164264856176,11.124130449409865,11.6381160696102,12.175850172321972,12.738430045872738,13.327003678320994,13.942772100015226,14.586991834389867,15.260977461999413,15.966104303018449,16.44836343484016,16.952901939832866,130.86671566443462,123.89715564179848,127.63199825988231,124.12400671525141,133.30782830613234,134.630352291015,132.489386597612,127.26628108821613,127.26447133980489,126.72447965759724,135.27842693704088,135.94653526312536,126.11106323465172,130.08192425263607,125.96792233493893,126.3290071947919,136.81879389580192,133.74983765082763,126.37303040345597,129.6053568223104,124.92224540565505,133.07500540671725,133.50770193709678,130.12490780875987,126.62883069138505,122.08727096153942,120.71589053869492,128.35063759766138,125.70968816645585,117.99240496558774,142.1054689,135.5022311,139.6203217,136.0634029,144.4891374,145.5536563,142.8523519,136.1131111,136.5559967,136.1834436,145.0343501,146.1932693,136.5174509,140.686806,136.9197108,136.4451311,146.3006244,143.6086576,136.6711946,140.7294872,136.5603614,145.2508555,146.2461319,143.4519114,140.5716027,136.6742627,135.9768679,144.3167419,142.1580486,134.9453069,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.66474989123012,11.01236272754089,11.376036864104716,11.329608500329178,10.61023963332515,10.365411793625363,9.833691592937926,8.39499076238257,8.816973928867554,8.975860825093191,9.257653277012215,9.723396684282736,9.874896232514631,10.063252513412765,10.392441465341287,9.599457289562997,8.997559526645457,9.355294773650499,9.77220014014409,10.555981274029758,11.043715808124793,11.553985904690748,12.087832809611118,12.646345879083533,13.230664802535928,13.841981928251574,14.481544696448795,15.150658184776107,15.608286615860345,16.08705653274967,130.07890043740485,123.66004240247952,126.52719866740854,122.595550232724,133.68465620140526,134.57698374282342,131.64968424529985,126.88455327772706,125.59303751322217,126.19225281908332,135.58172226939018,135.85592586441882,125.80651141855998,128.89335134020783,124.3755682909217,125.82839276949905,136.68866723539253,132.8771389914519,126.06200962816476,128.4427789976837,124.49850546713643,133.50160417434773,133.544130373356,129.4308438079919,125.61215258885753,120.68443696766903,120.48153340424108,128.972073915903,125.18744240540293,118.03183507257124,140.7436503,134.6724051,137.9032355,133.9251587,144.2948958,144.9423955,141.4833758,135.279544,134.4100114,135.1681136,144.8393755,145.5793225,135.6814076,138.9566038,134.7680097,135.42785,145.6862267,142.2324337,135.8342097,138.9987602,135.5422212,145.05559,145.6319631,142.0771896,138.8428173,134.5264188,134.963078,144.1227321,140.7957261,134.1188916,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.615624570885856,10.961636188967066,11.323635123707893,11.277420624136091,10.561365405027955,10.317665322301101,9.788394398479854,8.356320693726923,8.776360067957528,8.934515079258045,9.21500950313025,9.678607544188367,9.829409236032179,10.016897886396793,10.344570486523143,9.555239054790455,8.956113829505714,9.312201231152281,9.727186195396301,10.507356977452378,10.992844847024125,11.500764472907544,12.0321523046676,12.588092680571565,13.169720040265732,13.77822123968784,14.414837972939244,15.080869306054668,15.536389751156587,16.012954297476675,132.42011505775835,125.06662714105889,126.33896360780457,122.46801930891655,136.09305412971193,136.36856111415474,133.9991176397672,128.28519414638822,125.45328197413156,128.3114354649268,137.9927932432816,137.65220880452023,127.21801511504788,128.69723116722287,124.24258946973914,127.95444070427982,138.48289303253915,135.23656753395926,127.47457867291797,128.24885479426007,126.63296422824536,135.92678830614034,135.35193797830644,131.80290380651297,125.43082105112671,120.56767205623201,122.62292522775861,131.39857129463374,127.55227664148042,119.45622280783225,143.0357396,136.0282633,137.6625987,133.7454399,146.6544195,146.6862264,143.787512,136.6415148,134.229642,137.2459505,147.2078027,147.3308163,137.0474243,138.714129,134.5871599,137.5096797,147.4390068,144.5487687,137.2017648,138.7562117,137.625809,147.4275527,147.3840902,144.3909964,138.600541,134.3458932,137.0377631,146.4794406,143.0886635,135.4691771,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.388811936519412,10.727430696451359,11.08169518924031,11.036468105182669,10.335712067909126,10.097218862779489,9.579256301619699,8.177780175691545,8.588845020315278,8.74362090356621,9.018122304721878,9.471815144981173,9.619394819244615,9.802877601238599,10.123549173290897,9.351082537428114,8.76475817654422,9.113237441609387,9.519355868389301,10.282857580325928,10.757972552672905,11.255040006117127,11.775074245520278,12.319136441259953,12.888336794630476,13.483836803295086,14.10685163141257,14.758652589270675,15.204440418880079,15.670822723027346,139.72675609215378,131.4562252335999,128.78334194228177,124.81249772787913,143.9350211668617,142.87129617370192,141.32529453665614,134.64687746444852,127.75193832178259,135.56041154064704,145.83473334172066,144.16889640375283,133.6295399318604,131.13051305239017,126.58037508298008,135.23024182167038,144.98877738552574,142.59025002353056,133.8909034999496,130.69328919139534,133.94545322262465,143.82897807296115,141.92119283747877,139.2187694458529,127.92964869677071,122.97502619263302,129.97828706931267,139.32801431144793,134.9666738722358,125.92844788228759,150.115568,142.1836559,139.8650371,135.8489658,154.2707332,152.968515,150.9045508,142.8246576,136.3407833,144.3040324,154.8528556,153.6407115,143.2489347,140.9333906,136.7039242,144.5813243,153.7535355,151.7034874,143.4102593,140.9761467,144.7034257,155.084018,153.696267,151.5379058,140.8179854,136.4588629,144.0851386,154.0866669,150.1711115,141.5992706,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.509482624087969,10.852034592055087,11.210414025049635,11.16466160822408,10.455765976803264,10.214502566647365,9.690523639153115,8.272768742489669,8.688608288757738,8.845181962975053,9.122871820425665,9.581834505525118,9.731128383575607,9.916742399977865,10.241138715467594,9.459699534847728,8.86656475481308,9.219091762081662,9.629927435654881,10.402297560755798,10.882931205568651,11.385772319344929,11.911846988550007,12.462228709529057,13.038040579059963,13.640457586119746,14.270709009541266,14.930080926448701,15.381046780671253,15.852846323445531,151.55914820463212,143.03074113804212,134.3218235064945,129.34065262485572,157.75333235802248,155.64977446988482,153.22991329917008,146.30375139769677,132.32538105335846,145.7823976812789,159.72094372607225,157.01130744326005,145.30457916757595,136.72713735367338,131.14843844082182,145.46500952429167,157.84891270730833,154.56389770310614,145.58037883273073,136.2860707109881,144.17261446976997,157.710091259789,154.74153409450048,151.14199467763163,133.4857579123638,127.49565860982675,140.12231729122448,153.07832077432508,146.74755293265463,137.39745978181472,162.0686308,153.8827757,145.5322375,140.5053142,168.2090983,165.864277,162.9204369,154.5765201,141.0139893,154.6275796,168.8438155,166.5931419,155.0357075,146.6438797,141.3895771,154.924709,166.7154774,163.7829894,155.2103062,146.6883682,155.0555456,169.0958635,166.653381,163.6042233,146.5237984,141.1361161,154.3930262,168.0084017,162.128597,153.2503061,
1.1215092761473242,1.3260702508263607,1.5612182741815697,1.7925420929757017,2.0012259968344455,2.298026650065721,2.620279979387132,2.9192646558011845,3.456817269007696,4.0494593122242355,4.7444778686023685,5.561294730857986,6.470342761217361,7.522004081276686,8.74684381492645,10.053757153716816,11.590537655554014,13.459415508785545,15.615012965992328,18.127805600420288,20.838371841919077,23.954236414139405,27.536001686566816,31.653331618407424,36.38630669584525,41.82698146674554,48.081174966264214,55.23720775033681,54.6946416929529,54.070948262978746,10.461015616231737,10.80198782337556,11.15871450338352,11.113173084836857,10.407546696190996,10.167395930302538,9.645833457709422,8.234616878884506,8.648538681027881,8.804390278072628,9.080799501929365,9.537645570173344,9.686250943582912,9.871008956287085,10.193909240113435,9.416073854300695,8.82567445802108,9.17657570217249,9.585516708183953,10.354324862609417,10.83274194972173,11.3332640907109,11.85691263999768,12.404756143240542,12.977912517786347,13.57755133386773,14.20489620120243,14.861227265860519,15.310113382537342,15.779737108198244,163.06409903638738,155.05232295594448,139.6337460540025,133.61200685528763,170.39297814185517,167.99551595621907,163.2984244012743,156.78019300555192,134.94280799210267,152.19368235399668,169.66625427602267,166.15500594781045,152.27634844640298,136.1244133161134,128.49907070127227,145.89485315116255,160.9708356486043,153.8580410542801,143.42209899426248,125.08186960874137,133.83322378373936,148.47794507434196,141.9265722565444,132.2433045255634,104.0274972778194,91.77098409535718,102.5111014333403,112.48520808463421,104.70649154306767,96.64257193397741,174.6466239,167.180381,152.3536788,146.517722,182.8017508,180.4609385,175.5645378,167.9340745,147.0481639,165.0475319,183.4915316,181.2539462,168.4329421,153.5174263,147.4398237,165.3646841,181.3870477,176.4940322,168.6226286,153.564,165.5043375,183.7654455,181.3194865,176.3013922,153.3917164,147.1755168,164.7971725,182.5836431,174.7112439,166.4932573,
