Total_Curtailment,PV_Curtailment,Wind_Curtailment
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0659505574683159,0.0,0.0659505574683159
0.05327561277915649,0.0,0.05327561277915649
0.05152360467112871,0.0,0.05152360467112871
0.029194205669075046,0.0,0.029194205669075046
0.0,0.0,0.0
0.23498931784337174,0.23498931784337174,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.30334310736425607,0.30334310736425607,0.0
1.4395825416288446,1.4395825416288446,0.0
1.6093065678081402,0.0,1.6093065678081402
1.647434031020623,0.0,1.647434031020623
1.6899251050589683,0.0,1.6899251050589683
1.7966080141576413,0.0,1.7966080141576413
1.9255742813434154,0.0,1.9255742813434154
2.04150912510017,0.0,2.04150912510017
2.127444362712609,0.0,2.127444362712609
2.1628332326357977,0.0,2.0411558080510077
2.1756975951477386,0.0,1.8645432596807674
2.1851759606166112,0.0,1.7505641787511923
2.2042600865651494,0.0,1.5846206099655706
2.2292980592834652,0.0,1.4721232278701661
1.9898366483289678,1.9898366483289678,0.0
1.0279097363776515,1.0279097363776515,0.0
4.14042481176412,4.14042481176412,0.0
4.222476723463586,4.222476723463586,0.0
3.8816486271129804,3.8816486271129804,0.0
3.7726976879700374,3.7726976879700374,0.0
3.884883808030679,3.884883808030679,0.0
4.187823897034804,4.187823897034804,0.0
4.742589353207592,4.742589353207592,0.0
5.473284636282386,5.473284636282386,0.0
5.614799956486621,5.614799956486621,0.0
6.3116946044125655,4.2827915929846565,2.028903011427909
6.295644738549669,0.0,6.295644738549669
6.144588132722632,0.0,6.144588132722632
6.0042121835860485,0.0,6.0042121835860485
5.887187599726488,0.0,5.887187599726488
5.800045507091951,0.0,5.800045507091951
5.746886908748763,0.0,5.746886908748763
5.731854450655902,0.0,5.731854450655902
5.737865384551938,0.0,5.737865384551938
5.783107081072785,0.0,5.783107081072785
5.826481316808952,0.0,5.826481316808952
5.933895930021109,0.0,5.933895930021109
6.131045422701135,0.0,6.131045422701135
6.31424009747893,4.13217101948312,2.18206907799581
6.186614006969052,6.186614006969052,0.0
7.1755703234534,7.1755703234534,0.0
8.16579467651195,8.16579467651195,0.0
8.828111702845433,8.828111702845433,0.0
9.166618992180446,9.166618992180446,0.0
9.106196720724881,9.106196720724881,0.0
8.590231165915242,8.590231165915242,0.0
7.7108865192709,7.7108865192709,0.0
6.378091966242522,6.378091966242522,0.0
3.763661967346337,3.763661967346337,0.0
3.965257288487365,3.965257288487365,0.0
3.964788238556821,0.0,3.964788238556821
3.8951926701036115,0.0,3.8951926701036115
3.8774706574702265,0.0,3.8774706574702265
3.8699542034077723,0.0,3.8699542034077723
3.8628488511397734,0.0,3.8628488511397734
3.845343440597503,0.0,3.845343440597503
3.8855927898325575,0.0,3.786298466584599
3.95499876396633,0.0,3.5992370469121475
4.082687393235588,0.0,3.0110241920451473
4.152082407400798,0.0,2.685855304654018
4.2098738187865905,0.0,2.5268465881812854
4.28508778311334,0.0,2.548220855477815
4.182452493107405,4.182452493107405,0.0
3.4246434310348377,3.4246434310348377,0.0
3.093780383459574,3.093780383459574,0.0
2.334898365646268,2.334898365646268,0.0
1.6635678406077545,1.6635678406077545,0.0
1.2303740878614065,1.2303740878614065,0.0
1.3335652216344442,1.3335652216344442,0.0
1.6053414339239396,1.6053414339239396,0.0
2.12975933220568,2.12975933220568,0.0
2.6772138404368775,2.6772138404368775,0.0
2.499984016479459,2.499984016479459,0.0
2.8559689582383356,2.8559689582383356,0.0
2.9094373931970097,1.258982070081432e-05,2.909424803376309
2.8698081782661404,0.0,2.8698081782661404
2.8316973834646575,0.0,2.8316973834646575
2.811087610572784,0.0,2.811087610572784
2.8413079173388667,0.0,2.8413079173388667
2.896406137276614,0.0,2.896406137276614
2.9402833463505402,0.0,2.9402833463505402
3.022975706465374,0.0,3.022975706465374
3.1335430550767853,0.0,3.1335430550767853
3.2308675200214907,0.0,3.2308675200214907
3.36298348048183,0.0,3.36298348048183
3.481394560501485,0.05239092290937184,3.429003637592113
3.265749825236938,3.265749825236938,0.0
2.2676190698496725,2.2676190698496725,0.0
2.7317521104624234,2.7317521104624234,0.0
2.2331251790649844,2.2331251790649844,0.0
1.7838264973477465,1.7838264973477465,0.0
1.682625697909657,1.682625697909657,0.0
1.8264539308735266,1.8264539308735266,0.0
2.069709725514201,2.069709725514201,0.0
2.5987755407286954,2.5987755407286954,0.0
3.2069040238600337,3.2069040238600337,0.0
3.4244369718775687,3.4244369718775687,0.0
3.8651722173516703,3.8651722173516703,0.0
3.9673927239020372,0.04822738076111628,3.919165343140921
3.8233633636478004,0.0,3.8233633636478004
3.7430698242807807,0.0,3.7430698242807807
3.724423094127758,0.0,3.724423094127758
3.7537571502582665,0.0,3.7537571502582665
3.825729773549199,0.0,3.825729773549199
3.9195442429281115,0.0,3.9195442429281115
4.05545117360559,0.0,4.05545117360559
4.209425831957589,0.0,4.209425831957589
4.348935556346802,0.0,4.348935556346802
4.507947494625498,0.0,4.113747519952592
4.639783851564431,0.15978241798010423,3.7469346909311234
4.509557632478064,4.509557632478064,0.0
3.6438678674970504,3.6438678674970504,0.0
4.666627138924497,4.666627138924497,0.0
4.773342054932698,4.773342054932698,0.0
4.688699132226816,4.688699132226816,0.0
4.691806825694073,4.691806825694073,0.0
4.745989248639546,4.745989248639546,0.0
4.823334148298812,4.823334148298812,0.0
4.897674387893062,4.897674387893062,0.0
4.710046670493227,4.710046670493227,0.0
3.243980219638402,3.243980219638402,0.0
2.8962389403622666,2.8962389403622666,0.0
3.0619255424171854,0.11935556771137222,2.942569974705813
3.0008057487781628,0.0,3.0008057487781628
2.995303453888667,0.0,2.995303453888667
3.0243785637452163,0.0,3.0243785637452163
3.084563192635926,0.0,3.084563192635926
3.139222951666028,0.0,3.139222951666028
3.1962211238327427,0.0,3.1962211238327427
3.2453218053877038,0.0,3.2453218053877038
3.2336111108562022,0.0,3.2336111108562022
3.2833617520130502,0.0,3.2833617520130502
3.3459123459588795,0.0,3.3459123459588795
3.4526578761737596,0.3605393752417321,3.0921185009320276
3.075954434935767,3.075954434935767,0.0
2.378786373727877,2.378786373727877,0.0
3.398842255518133,3.398842255518133,0.0
3.220355354970593,3.220355354970593,0.0
3.0812328082082843,3.0812328082082843,0.0
3.092725636196178,3.092725636196178,0.0
3.2233073701411286,3.2233073701411286,0.0
3.411256113544283,3.411256113544283,0.0
3.61483029997882,3.61483029997882,0.0
3.7012802739780852,3.7012802739780852,0.0
3.358019275698311,3.358019275698311,0.0
2.7653209178822635,2.7653209178822635,0.0
2.9847978632571426,0.24642147681691456,2.738376386440228
2.891349296870146,0.0,2.891349296870146
2.8731638200158045,0.0,2.8731638200158045
2.9153053483434945,0.0,2.9153053483434945
3.063456299894,0.0,3.063456299894
3.2009841917855795,0.0,3.2009841917855795
3.336977831951671,0.0,3.336977831951671
3.429289480947105,0.0,3.0754539768135616
3.4605509846209515,0.0,2.7925735392694326
3.474736774797748,0.0,2.466310655278914
3.4866044323380407,0.0,2.2349872130892425
3.5075977370659928,0.36587154738735217,2.056562764504003
3.1678411585845936,3.1678411585845936,0.0
2.3125810910737528,2.3125810910737528,0.0
2.263022172681559,2.263022172681559,0.0
1.5861837877528444,1.5861837877528444,0.0
1.0384391954133037,1.0384391954133037,0.0
0.8510934742424752,0.8510934742424752,0.0
0.9155566471428642,0.9155566471428642,0.0
1.221094907073848,1.221094907073848,0.0
1.77318852124003,1.77318852124003,0.0
2.4744755661798052,2.4744755661798052,0.0
2.665273362567035,2.665273362567035,0.0
