RE_PV_Openfield_Lim_[MEX],RE_WIND_Onshore_Lim_[MEX],BESSch_[MEX],BESSdisch_[MEX],PP_CO2_[MEX],PP_CO2_Existing_[MEX],EL_Demand_[MEX]
89.1005859803602,7.120801135065408,84.36472603731511,12.206708984378945,0.0,0.0,28.6278281
77.58948417583589,7.348204197019388,73.18355928495409,12.537740346201662,0.0,0.0,28.1410631
59.8620165568373,6.393388491494368,55.29159838199609,13.323782553758633,0.0,0.0,26.9572724
37.68701770872765,6.734074674579782,35.496077949778,15.363942802576561,0.0,0.0,25.5794545
24.01022646080205,7.6875523712359914,22.341500612602676,19.99643650512969,0.0,0.0,29.8070156
2.194478341562502,7.2192339223237925,14.655009423950268,35.14400462473664,0.0,0.0,28.5855657
0.0,6.1742760748918295,13.979471240757784,37.06345832018569,0.0,0.0,27.7066029
0.0,5.3791239115967215,13.706601857839107,37.067840826483064,0.0,0.0,27.1532073
0.0,4.830696130701233,13.452130448719517,37.48740245172367,0.0,0.0,27.2438703
0.0,4.026405219401444,13.29786409767954,38.36206778492069,0.0,0.0,27.3917379
0.0,3.3632280588361967,13.378684138388357,40.232561232320734,0.0,0.0,28.4146486
0.0,2.8094024336392294,13.723748736852988,42.178461278646914,0.0,0.0,29.3510054
0.0,2.315168224236431,14.01201050145999,44.29563253621747,0.0,0.0,30.5664663
0.0,1.9705619640092327,13.655769562876625,45.546372706188,0.0,0.0,31.7806757
0.0,1.8000576013278518,13.330218404266196,46.16325083874652,0.0,0.0,32.5378832
0.0,1.690020513180714,13.192519077478208,46.469725774508234,0.0,0.0,32.8588329
0.0,1.5298161409661633,13.035738262889572,46.768530109645894,0.0,0.0,33.1327814
0.0,1.4212095067575328,13.046362793706178,46.64895957456676,0.0,0.0,32.8713385
4.8171657266859205,1.304775505622411,13.77538881959314,41.7645767311747,0.0,0.0,32.3322415
29.625231916006666,1.2954957205911375,22.882027194558393,23.997385557938,0.0,0.0,31.878147
61.67687948577109,1.13337520052837,49.083179265637696,20.38863751151154,0.0,0.0,31.6820251
88.30473822351009,1.126548632342576,72.80996479226093,18.32640053911009,0.0,0.0,32.0411547
105.02059700775611,1.4039646274420665,87.53434513750977,17.677068008505028,0.0,0.0,33.6258513
111.95097986272546,1.8121525606296507,94.75607821785404,17.509895603992415,0.0,0.0,33.4306123
109.99573604575589,2.3950346716549915,94.09149907455324,17.723709413004872,0.0,0.0,32.7394695
99.99469782865893,2.982905130676336,85.49639093681373,18.377974716247856,0.0,0.0,32.2603483
82.23196912031783,3.152229370738942,69.54637286531535,19.776035119018154,0.0,0.0,31.4865632
57.14176101547016,3.8529651804140177,49.26274490408332,22.645280559067515,0.0,0.0,29.6481574
28.917324985208133,23.738023634358154,40.98395151347665,23.26736753358267,0.0,0.0,29.5548552
4.169083859281833,22.949503445762016,28.758083675430026,35.02040246489231,0.0,0.0,28.4581139
0.0,22.573558156468078,28.255922619536648,37.996217081277486,0.0,0.0,27.7937272
0.0,21.812350859952897,28.439910938610083,38.31507443749086,0.0,0.0,27.608138
0.0,20.517721294754406,27.89133050809898,39.2726927514736,0.0,0.0,27.811166
0.0,19.446688070527614,26.994540369462637,40.4364746190945,0.0,0.0,28.5903599
0.0,18.43180841875453,25.400806491755034,42.02194793633377,0.0,0.0,30.379166
0.0,17.24025488060882,23.338421255890648,43.12523290983016,0.0,0.0,32.0565253
0.0,15.798592974062256,21.52988671015278,43.77496622447973,0.0,0.0,32.9434857
0.0,15.02480585175279,20.511123122658436,44.74899473418107,0.0,0.0,34.0828022
0.0,14.105853567887836,20.124386603456422,45.979553492471986,0.0,0.0,34.6833435
0.0,14.179507315480079,20.056901700667336,46.231211743351075,0.0,0.0,34.9886043
0.0,13.844721369389802,20.11093121973189,47.04462605072312,0.0,0.0,35.2654944
0.0,13.245846411746395,20.379494583968835,47.98558608905715,0.0,0.0,35.1003711
4.0224622485339205,12.531948500211515,21.426097567898164,45.56107984174259,0.0,0.0,34.8894748
28.0633218860872,12.513590744731552,30.688120223276684,30.08381145812656,0.0,0.0,34.9291112
62.54667791226991,12.115912815545864,54.86079763244136,21.340835499752234,0.0,0.0,34.7778355
90.54449110452659,11.508430763073216,77.99803503642731,19.310682030343227,0.0,0.0,34.6967896
110.00961908707292,11.310766505277323,94.61147774984981,18.50252638533237,0.0,0.0,34.9698468
120.83636783556597,11.120966998622439,102.28952003620267,18.146849367928635,0.0,0.0,36.5931692
120.48346470437116,11.3767934970097,102.41802225548427,18.103005654702127,0.0,0.0,36.3775629
111.96983618047784,11.29641472789081,96.58966537018934,18.288720294811597,0.0,0.0,35.0697449
94.48287553264298,9.732879078508274,81.89718890146919,18.93132842208996,0.0,0.0,33.5873088
67.43525873931542,7.881135957729152,58.73575719565682,20.56084653913527,0.0,0.0,31.8184122
27.839777526336096,4.572197902101959,29.03990063396135,28.054777366189207,0.0,0.0,28.3435113
4.009832136250813,5.013883144571753,20.312060344580612,42.291589181653926,0.0,0.0,27.2351237
0.0,4.983888668491858,19.4274660739668,44.82576692004792,0.0,0.0,26.5277409
0.0,4.556832312958427,19.271449019134185,44.47982218012723,0.0,0.0,26.0155861
0.0,4.161597295512807,19.151761738749954,44.529470501515945,0.0,0.0,25.8426182
0.0,3.9021558864994335,19.08398710981385,44.599217388676216,0.0,0.0,25.7518481
0.0,3.7927962273984224,19.0122727493813,44.789147214509555,0.0,0.0,25.9230194
0.0,3.791098743356234,18.971232938243645,44.72829375202899,0.0,0.0,25.9190642
0.0,3.6553484614985563,18.887714495455814,45.53395286751448,0.0,0.0,26.6546549
0.0,3.474756604137078,18.83783215369174,46.73119654253938,0.0,0.0,27.6786448
0.0,2.906887226419672,19.063487722200303,48.22996109533031,0.0,0.0,28.2714044
0.0,2.5929643799398665,19.237455001539498,49.10229909278141,0.0,0.0,28.5543395
0.0,2.4394550165727042,19.30166716293046,49.57564282382367,0.0,0.0,28.7204175
0.0,2.460090049908707,19.415823202893698,49.75488626881408,0.0,0.0,28.7208918
4.416502059086332,2.326778617924733,20.196756970819898,46.050573312759994,0.0,0.0,28.7188372
24.68324243533711,2.3827738528099207,26.024372339009492,30.083346966016606,0.0,0.0,28.5280946
53.2930794538528,1.951171441395879,45.91577245101712,20.880078798092303,0.0,0.0,28.455779
78.99841175623122,2.742939618689747,70.5091677756997,18.04559465261663,0.0,0.0,28.4032607
97.93100285667443,4.6966217448182075,89.55479659584455,17.01550443865463,0.0,0.0,30.0621695
110.7882323865232,7.055402754763022,102.90092158383041,16.62247201517527,0.0,0.0,32.2186346
108.49259624187575,8.647738917173132,102.12323230622506,16.771329542034675,0.0,0.0,32.3927175
98.83361024254063,9.629362489394289,94.24211358486832,17.166466402710316,0.0,0.0,31.6409567
81.91220330464697,7.857227511420759,76.98580674251048,17.926741753794005,0.0,0.0,30.1976604
56.48862464583336,8.416693188506207,54.95758804175013,19.672548605602646,0.0,0.0,28.2822409
28.816609859817444,7.292556703026966,29.27892598481789,25.60415761962225,0.0,0.0,30.8393764
5.196024040730666,7.991042464394603,19.6799917673721,38.6638402118151,0.0,0.0,29.5349997
1.2255562087353086e-05,8.692897543912713,18.830547869149033,42.12087855553515,0.0,0.0,29.0950652
0.0,8.077665074315282,18.529059401144828,41.993800459194695,0.0,0.0,28.7169922
0.0,7.8753238782781025,18.3583364746937,42.20037304993764,0.0,0.0,28.927953
0.0,7.773748786067247,18.13377223734044,43.003522724132495,0.0,0.0,29.8694831
0.0,7.3866585628826344,17.68052829792577,44.6284332673696,0.0,0.0,31.5494251
0.0,6.829020951321064,17.27638122666641,46.12859456203066,0.0,0.0,32.8725246
0.0,6.402210413922513,17.0603249157598,47.12085131249124,0.0,0.0,33.6315922
0.0,5.806716433490445,16.864666880206887,48.460404967207104,0.0,0.0,34.5265417
0.0,5.148699046725789,16.808264367837147,49.80314658274502,0.0,0.0,35.2043996
0.0,4.6393401770307525,16.907389360653383,50.58100780524674,0.0,0.0,35.3111816
0.0,4.0681730903625075,17.10294779232481,51.826701352429126,0.0,0.0,35.6886737
0.05099994859243749,3.590787653084758,17.387373517765234,52.70867359583878,0.0,0.0,35.7377
5.4613626321214115,3.416772333468331,18.19803648159454,47.815441839924,0.0,0.0,35.6232483
29.93101787966683,3.335865521721879,25.009330418709943,28.776173236434204,0.0,0.0,35.7276157
63.145050707272574,3.5199797694200265,49.94099437608167,20.06699237586887,0.0,0.0,35.6529335
88.45647445612303,3.927134108056996,74.36810599506478,17.894078258356323,0.0,0.0,35.2937292
105.70705490811665,4.652592316928334,91.69530664634549,17.047723882948254,0.0,0.0,35.6371991
112.67685444298786,4.8071670175795616,97.46152152963343,16.844243959154753,0.0,0.0,36.9513899
110.33075643988772,4.989528344281601,95.64579173027536,16.941347852248107,0.0,0.0,36.5522966
102.01962843078013,5.565739742438001,89.19248410346074,17.256656283666295,0.0,0.0,35.3900708
85.41636711887044,5.133541440184139,73.70377383697301,18.210189958861143,0.0,0.0,34.217077
61.44239376782617,6.066372218784238,53.38286373552421,20.241235395527543,0.0,0.0,32.7310099
34.86924533753901,12.98154648402123,39.78932522141837,23.061392874767293,0.0,0.0,28.5073648
8.529173897880549,13.997586926937977,25.072865745700575,33.58840419870237,0.0,0.0,27.4332352
0.04694694811579393,14.24435997651424,21.950075229564963,38.635337535333505,0.0,0.0,27.0800002
0.0,13.573872735226166,21.688423910167103,38.705534517773,0.0,0.0,26.8538499
0.0,12.274011034829972,21.188571158345052,39.53774236404726,0.0,0.0,26.9912838
0.0,10.657334138222492,20.637372589194605,41.62843132560757,0.0,0.0,28.0384766
0.0,9.300286173458945,20.005477176421135,44.51271647600552,0.0,0.0,30.1864073
0.0,7.96341816255893,19.232146662567718,46.595016730545474,0.0,0.0,31.6960298
0.0,6.894352912586394,18.671024207365264,48.53674109218415,0.0,0.0,33.0992579
0.0,5.887031942801675,18.34075655513459,50.57104365642672,0.0,0.0,34.3963118
0.0,5.043135953941143,18.296536514599097,52.12433686939482,0.0,0.0,35.068943
0.0,4.479995340871064,18.401426161531088,53.26051328412108,0.0,0.0,35.446186
0.0,3.971472613889412,18.589822623833154,54.551557658424386,0.0,0.0,35.9100262
0.1555402090750911,3.617346091098132,18.85059368923382,55.0532090024915,0.0,0.0,35.8128195
5.837267525837971,3.2585794125220993,19.74265601314134,50.52043277860001,0.0,0.0,35.9582708
33.57697618387023,2.7207273024680863,27.482036580504417,29.96300040512982,0.0,0.0,36.3205209
68.24709960441689,2.8009885783413573,52.38774217746996,20.66363235323569,0.0,0.0,36.3544869
93.74378624649816,3.7565627245805793,76.45273466185895,18.44384826297156,0.0,0.0,36.0864137
111.50755432675179,4.847575291604278,94.17393378860561,17.597466807710024,0.0,0.0,36.224564
120.05755702516399,6.0492980130758855,102.17765514688934,17.35550574557314,0.0,0.0,37.6406206
119.43890663718645,7.389531957237737,103.10357540243544,17.405323806752428,0.0,0.0,37.4559477
109.93061440385458,8.566983146679693,96.40518212354404,17.766771877506983,0.0,0.0,36.2920288
91.9810930085305,8.929901278340868,81.26307031090327,18.582565509353035,0.0,0.0,34.789058
67.47195481388195,9.15488497233575,60.441899795338834,20.127180169907398,0.0,0.0,33.1419446
32.10478464827188,9.243475105192202,32.90621813222694,25.368298012136428,0.0,0.0,31.5552156
7.098764744160105,8.867115806407938,20.663824221090128,37.58416764412228,0.0,0.0,30.2065034
0.11618668806485738,8.688405495810818,19.049830177985758,42.94968261675891,0.0,0.0,29.6583491
0.0,8.151950141248426,18.761056864964615,42.80489024500502,0.0,0.0,29.2233465
0.0,7.488789378588137,18.37852052841174,43.25051277153558,0.0,0.0,29.4217961
0.0,6.829386293634747,17.967132778664194,44.20488196374273,0.0,0.0,30.1333729
0.0,6.243160213513844,17.533732929797573,45.989071206051904,0.0,0.0,31.7432453
0.0,5.763942949724843,17.316162376356555,47.17677587705305,0.0,0.0,32.646623
0.0,5.494038323392529,17.123322214494863,48.808548437906936,0.0,0.0,34.1677696
0.0,5.344354561164273,17.006691752054373,50.19652729143755,0.0,0.0,35.4894223
0.0,5.550378139941087,16.98655475855397,50.4611384985523,0.0,0.0,35.9762781
0.0,5.442358069323585,16.972177776637935,51.2941943360532,0.0,0.0,36.6778104
0.0,5.297026822565581,17.027695032184255,51.875840178267964,0.0,0.0,37.0089891
0.3509670870789081,4.874791676749173,17.227721797850297,52.350682633762965,0.0,0.0,37.1449209
8.806202384500402,4.803227082424433,18.45993089031727,44.718541081416554,0.0,0.0,37.2490842
35.62543354724341,4.8761755696639675,28.25811658119939,26.29131068371573,0.0,0.0,37.2364434
65.13347945222837,5.217037315640084,51.846293269676664,20.32278957105141,0.0,0.0,37.1520804
87.60829637759629,7.741471089771259,75.66242206204436,18.384773500376347,0.0,0.0,36.518123
102.1385770934781,10.429785375617575,92.34388073016197,17.684479166393263,0.0,0.0,36.4785379
108.30609933537185,12.907460598979508,99.61698693075496,17.495850806827963,0.0,0.0,37.5725511
105.74671455576441,15.350007899372587,99.47644246732858,17.58786674172901,0.0,0.0,37.4448004
96.32999335416848,17.688048267455887,93.43685110777348,17.897830425548822,0.0,0.0,36.4919314
80.31752209970041,18.541968867287594,80.12222881949123,18.683050886354117,0.0,0.0,35.4570302
57.64980274353748,19.71197721315236,61.27785743041728,20.41126906184479,0.0,0.0,34.0474896
33.94092884335897,8.271490717955949,35.78725815987764,23.81642064160483,0.0,0.0,28.0529966
9.925165313995603,8.166212181476153,22.11552247314845,33.36484319045825,0.0,0.0,26.8817067
0.23987900864955106,8.069179459378281,19.365845246290654,40.39822521937843,0.0,0.0,26.35719
0.0,7.547609942409765,18.958636199844527,40.552600464534336,0.0,0.0,26.2357891
0.0,6.656676412736457,18.371972347720114,41.11871739899831,0.0,0.0,26.5378951
0.0,5.721810714306812,17.656023959074652,42.68928623974968,0.0,0.0,27.8827716
0.0,4.657622787982946,17.040318638473874,45.47618496148412,0.0,0.0,30.1508498
0.0,3.9627409551582855,16.9198930338882,47.50852567076107,0.0,0.0,31.534019
0.0,3.4602440069303744,17.065204922266872,50.0579887840595,0.0,0.0,33.3324607
0.0,2.9690886922328916,17.495120719648394,52.091000096653374,0.0,0.0,34.3247808
0.0,2.6959917398160087,17.54858508781598,53.02182337752599,0.0,0.0,34.8460508
0.0,2.381012732861334,17.288799034082093,53.87436785515387,0.0,0.0,35.5960838
0.0,2.1576896652323567,16.960117500802223,53.89382712628888,0.0,0.0,35.7122783
0.3561576905310188,1.9854360673224967,16.764126525296003,53.75130139123434,0.0,0.0,35.9373689
8.544998546735801,1.8333673877795047,18.170041821581368,46.19270764011698,0.0,0.0,35.5439228
36.2289833981875,1.6735537821532984,27.697304352775845,26.946138299999383,0.0,0.0,35.8817359
66.59052002186968,1.5597701488218947,51.092779811960945,19.420201039509934,0.0,0.0,35.8840509
89.18649369485739,1.6182990856824038,73.09675571663145,17.57873479545761,0.0,0.0,35.4762783
104.6173962815665,1.9375486185825392,88.76401378946328,16.824395816283406,0.0,0.0,35.4673707
110.51976827474249,2.61717167430514,93.71096063471431,16.659564130928146,0.0,0.0,37.2188893
108.71969610905057,3.489123876791581,92.65757220394565,16.74671324362527,0.0,0.0,37.3950686
99.20443132325913,4.513388997341197,85.3700060837027,17.1258389819429,0.0,0.0,36.1833108
82.81236208994417,5.069434282067608,71.40292881621463,17.991513647674754,0.0,0.0,34.4252449
60.19624648912784,6.094024351926492,52.28740210197831,19.860105070343508,0.0,0.0,32.8419933
41.924815329107346,10.88566503576208,40.94370522089941,22.062893579414766,0.0,0.0,32.3732402
11.379390021537237,11.572835340071423,23.57656413108591,34.812284060716124,0.0,0.0,31.0800963
0.22728172858537216,11.664256593784874,20.48652421978596,42.618043739180166,0.0,0.0,30.2379356
0.0,10.611082794210752,20.371061382130616,43.09020153349614,0.0,0.0,29.6072879
0.0,9.590187518349843,20.135852493764766,43.781858163111124,0.0,0.0,29.5587819
0.0,8.784391986440495,19.839274546438965,44.36683686377828,0.0,0.0,29.6650541
0.0,8.35052929683335,19.600975650025173,45.017941035637655,0.0,0.0,30.1362661
0.0,8.032838166662247,19.39372692566781,45.70568032294263,0.0,0.0,30.7173118
0.0,7.3368020115922095,18.853480020306748,47.737581682151,0.0,0.0,32.5641332
0.0,6.581141569698339,18.506569107448612,49.4426587388333,0.0,0.0,33.8153849
0.0,5.136415812395959,18.374898227478052,51.67917238187926,0.0,0.0,34.6304789
0.0,4.891565229126705,18.40007434890484,52.84859623154792,0.0,0.0,35.4554204
0.0,4.881632235808005,18.472867862718644,53.38834189595381,0.0,0.0,35.8377053
0.9199985373362181,4.792803280253192,18.75288447689404,52.76750937346383,0.0,0.0,35.718379
15.285414971977023,4.336636506332419,21.394494838046427,40.229791437167954,0.0,0.0,35.2989731
45.89123725834257,3.9105176145122766,36.370172669786264,24.524649906416766,0.0,0.0,34.9922291
76.02396769343872,4.807204928332309,61.42571712289921,19.95783966166718,0.0,0.0,34.7571966
97.39358999704133,5.600324503610046,81.23841962646954,18.552079213594332,0.0,0.0,34.3638123
112.67893343405996,6.140802008511602,94.9490527211247,17.893065112794762,0.0,0.0,34.807607
120.1738883783707,6.717035220394781,100.02433908137424,17.740452810348124,0.0,0.0,37.1490747
117.25645032798148,7.475872869203972,97.70625568114951,17.898679255249917,0.0,0.0,37.4565853
106.70286120843758,8.908143740712688,90.61039577184023,18.260584943878133,0.0,0.0,36.268305
87.60795083632647,8.416810305653089,74.59778178324457,19.129988289217177,0.0,0.0,34.5092604
61.29623528197968,10.435130114777309,55.562503366409985,21.129987637873146,0.0,0.0,32.6124375
41.14555954602524,10.349910729246536,37.90226008876473,24.94935786699024,0.0,0.0,34.792674
11.880704973969879,11.05296195318964,23.07150179587333,37.99342204956498,0.0,0.0,33.4701791
0.33403946278246877,11.498378170355965,20.36305730768548,45.75836340793664,0.0,0.0,32.3502257
0.0,11.992864892451173,20.101622227926736,44.54282573776058,0.0,0.0,31.7339904
0.0,12.358898626054453,19.917166243319336,43.57961076771081,0.0,0.0,31.428136
0.0,12.723885977750042,19.648397993419376,43.427408765537514,0.0,0.0,31.9623108
0.0,12.661069966599618,19.430829254568337,44.5200328554404,0.0,0.0,33.2367088
0.0,12.463021260674173,19.369303822919697,45.95244599574257,0.0,0.0,34.5358818
0.0,12.27928077990143,19.41827417773657,46.714352039136564,0.0,0.0,35.0593291
0.0,12.482107218529837,19.348504408020755,47.6389821098368,0.0,0.0,36.2274772
0.0,11.01878428129115,19.582636663747763,50.433720139349745,0.0,0.0,37.2812069
0.0,11.561746444892648,19.606688420200495,50.97409746385154,0.0,0.0,38.2613645
0.0,11.96084986351351,19.654348806260444,51.10666077422848,0.0,0.0,38.631291
1.2466936949135865,12.161429187404627,19.80422865217052,50.32642348538893,0.0,0.0,39.0516362
19.130346766415222,11.539142760324664,23.8198074152102,36.56159560925419,0.0,0.0,39.3695691
54.08971616357583,10.66640029917082,43.64923452210062,23.971240026072476,0.0,0.0,39.8795677
85.9431308947169,14.34418297514621,68.78904320826119,20.352985771168765,0.0,0.0,40.1322574
107.71190179628887,16.994161817550104,84.06139618355357,19.628026294151,0.0,0.0,39.670284
122.19499141414643,18.909758154578142,92.1032358731077,19.371386992822647,0.0,0.0,38.5844993
128.7844164944267,20.728072716924284,94.21999596491429,19.37715719680195,0.0,0.0,38.2937825
126.7786052449601,22.649488128839895,92.13066093309108,19.557881874830183,0.0,0.0,39.7201136
117.7288300203747,24.53829878899732,89.24083061397437,19.7179772145386,0.0,0.0,39.8715581
100.92071422424257,24.478040625361167,82.03489289006912,20.050613773415773,0.0,0.0,39.0593138
75.2335289279078,27.265951197520444,68.4785622550426,20.76180604951151,0.0,0.0,37.3668065
40.43958859388221,16.939277503115978,42.545032401524956,24.480240858966656,0.0,0.0,29.908735
11.505012913909036,17.68920213838278,29.41344996560835,35.83770010603006,0.0,0.0,28.6353942
0.4251819155859357,17.876853369048614,26.346612534121864,42.69504370670374,0.0,0.0,27.5627571
0.0,17.743918035802217,26.129161738109726,42.084001373454356,0.0,0.0,26.9125851
0.0,16.6366356630501,25.020244500230362,41.662668383612264,0.0,0.0,26.4857003
0.0,15.492246260552239,23.88270544609129,41.68465505726832,0.0,0.0,26.5169753
0.0,14.147358696270826,22.959006781929755,42.21176005959845,0.0,0.0,26.7509327
0.0,12.72966503573193,22.571182424519844,42.705945860558586,0.0,0.0,26.3159254
0.0,11.13381889424349,22.196824050171724,44.1783204056862,0.0,0.0,26.5611777
0.0,9.709596310059716,21.891785899725452,46.34382335292896,0.0,0.0,27.5295842
0.0,8.172772622195236,21.516378490476487,48.234116148152964,0.0,0.0,28.1714032
0.0,7.214977161592127,21.269300901746632,49.71611191654658,0.0,0.0,28.7996141
0.0,6.847152144921507,21.218454517758612,50.68657486699386,0.0,0.0,29.2192544
1.980943339985817,6.195255464231959,21.490282155354443,50.27604488943358,0.0,0.0,29.594078
22.059587031663373,5.391948201570433,26.3282088983561,35.55521813640323,0.0,0.0,29.7067933
55.09078284926025,5.410438343806024,45.461798351671305,23.42136818570538,0.0,0.0,30.2015398
84.86824319326819,6.951453276002082,69.35365820823756,19.969844264099603,0.0,0.0,30.3761472
105.88050837525975,8.16404156522209,85.44356483932037,18.979256646802497,0.0,0.0,30.5593084
119.25499374333394,9.163651833908714,94.69272435778265,18.60699106658772,0.0,0.0,30.7865042
125.00564864481555,9.840082488326999,98.12330656776804,18.509813233217837,0.0,0.0,31.4889666
122.1400156494172,10.642315387334756,95.20273399616703,18.700746540393354,0.0,0.0,34.0834584
112.15884705484007,11.635084645644062,89.70033420867514,18.994014379041552,0.0,0.0,34.917965
94.51838397426263,10.559937879084877,77.88417618811529,19.574536604699965,0.0,0.0,34.1564899
67.28028642686085,12.017103854330152,60.64345776177429,21.187146758835304,0.0,0.0,32.6271028
37.54559166372084,13.439029302644538,37.77263332491963,25.27308650060606,0.0,0.0,34.5643539
12.02267233955766,12.48479587318504,23.090947230132286,34.788518753692834,0.0,0.0,33.1670142
0.5898299821287033,12.57225447537961,19.663539255981792,41.97719201576314,0.0,0.0,31.9690569
0.0,12.499794314740948,19.605212370198057,41.782585800483716,0.0,0.0,31.2628766
0.0,11.311274012913813,19.6356689605797,42.71561120820002,0.0,0.0,31.0230836
0.0,10.398687200182382,19.5226132861923,43.96844212273019,0.0,0.0,31.4994151
0.0,9.793165299110246,19.18835360293247,45.89829288896595,0.0,0.0,33.1639187
0.0,9.082824604655135,18.75666456524333,47.381866088053194,0.0,0.0,34.3695671
0.0,8.448044027073305,18.33659070339664,48.91511198874024,0.0,0.0,35.6728513
0.0,7.9441576948890305,17.991602104870395,50.63889878953095,0.0,0.0,37.2065061
0.0,6.154953626149977,17.6059792564713,53.23265391376798,0.0,0.0,38.2907065
0.0,5.764067212747739,17.58490282994448,54.71442681568145,0.0,0.0,39.3309512
0.004521408155242491,5.580774364692464,17.647259790146293,55.60548973635202,0.0,0.0,39.9084558
2.1538114100952934,4.875289180159242,18.054656099025802,55.0748298719331,0.0,0.0,40.4345777
21.501051872099957,4.466458795108125,21.257645271950576,38.048849915674346,0.0,0.0,40.5354161
51.584015646159784,4.074019169139434,36.44141897460854,22.68828424733863,0.0,0.0,41.1275067
78.42586187229836,3.7230985119872764,59.64845469598456,18.593583479644934,0.0,0.0,41.2536971
95.72195404411545,3.0674773254994845,76.1997813462341,17.438519347921602,0.0,0.0,40.7741889
107.37781855393777,2.889387653039118,88.64167406799481,16.80250283210697,0.0,0.0,39.6148614
113.17673420127859,3.4025248858716206,95.24613443540294,16.509071764341453,0.0,0.0,39.3206039
109.05841121687865,4.168579192477221,90.69634062882085,16.751608492103184,0.0,0.0,40.6621682
98.32073563497244,4.984155472936297,80.458857931886,17.336393013162706,0.0,0.0,41.2116287
81.58265021890738,6.512228095374793,66.2081130076148,18.362038042537748,0.0,0.0,40.6632885
58.4671889453929,7.843864196736348,47.09622837680904,20.571171938598898,0.0,0.0,39.2259856
36.1503684700232,15.839745397049146,39.437262860763894,22.408280809597372,0.0,0.0,33.432387
11.100942945421851,14.647635984969295,23.823982581699763,32.495477840746545,0.0,0.0,32.0174697
0.7273649324887542,13.752331736646836,19.625006711567703,39.16362362742843,0.0,0.0,31.1279691
0.0,12.965300146854037,19.349807787862325,39.7238666412253,0.0,0.0,30.5031432
0.0,11.50122388384398,19.091248363099925,40.86981917371266,0.0,0.0,30.4700118
0.0,9.798349218449792,18.72054976860236,42.734017752920096,0.0,0.0,30.9813898
0.0,8.182314322387361,17.849864007088037,45.12835567830561,0.0,0.0,32.5971084
0.0,6.683856993281534,17.074744447776304,47.27203152307014,0.0,0.0,33.9594292
0.0,5.4229738651690225,16.652739172439354,49.912402481646076,0.0,0.0,35.6593554
0.0,4.461885359239419,16.667939921228115,52.530876703770495,0.0,0.0,37.1676244
0.0,3.2815150418358714,17.48593888419699,56.01923024232721,0.0,0.0,38.4090164
0.0,2.5838974667940624,17.224219953258366,57.41050764198887,0.0,0.0,39.2282414
0.01949219917001066,2.276406886583572,16.69297912537097,57.738208502876255,0.0,0.0,39.7971958
2.575011455062995,2.2452008460304405,17.051289856775366,55.91320907947038,0.0,0.0,40.2679868
21.78872590503634,1.8000733974748302,20.315189070786598,39.22476516816364,0.0,0.0,40.3965415
51.28588654454135,1.8249479662203165,34.766840272722106,23.964644119035935,0.0,0.0,41.052463
78.48396235435288,1.9020468534685293,57.43544274858621,19.376847537397325,0.0,0.0,41.0809068
97.79138252680437,2.2866453472969344,76.53940129953949,17.97549076701798,0.0,0.0,40.5357913
111.0559084498801,3.3647684088258254,91.43120615663062,17.247876517839153,0.0,0.0,39.5822921
116.61253637546501,4.8843617347861095,98.93597541100691,16.97935139023151,0.0,0.0,38.9976133
113.30759954523263,6.526794023382484,96.07483991569696,17.13879933265587,0.0,0.0,40.2371016
