RE_PV_Openfield_Lim_[MEX],RE_WIND_Onshore_Lim_[MEX],BESSch_[MEX],BESSdisch_[MEX],PP_CO2_[MEX],PP_CO2_Existing_[MEX],EL_Demand_[MEX]
0.0,632.90811372293,23423.067806265466,23402.56439409491,0.0,0.0,27.6786448
0.0,529.47377928229,23213.824751100205,23294.70725144001,0.0,0.0,28.2714044
0.0,472.29443141559005,23213.82859957046,23353.678197543948,0.0,0.0,28.5543395
0.0,444.33353150915,23595.414490231888,23773.911841882495,0.0,0.0,28.7204175
0.0,448.09209117625005,23977.178230994254,24161.607890957697,0.0,0.0,28.7208918
69.41040282010351,423.81013518134006,25504.151303887644,25681.1600789359,0.0,0.0,28.7188372
387.9255069785831,434.0093642284801,27482.887072974256,27371.91348630966,0.0,0.0,28.5280946
837.5619580670949,355.39532036679003,27147.391152439253,26645.30709194445,0.0,0.0,28.455779
1241.5507813173701,499.61160964595,33321.571091112324,32413.66076799902,0.0,0.0,28.4032607
1539.098197152138,855.4642376516001,37295.655794724626,35819.71315839508,0.0,0.0,30.0621695
1741.1643275145802,1285.1034353761802,32791.20325000398,30552.962990912198,0.0,0.0,32.2186346
1705.0857686468114,1575.13885131406,42903.52132693277,40664.278115704474,0.0,0.0,32.3927175
1553.2837089900597,1753.9362734819201,43037.13211045576,40773.41361854011,0.0,0.0,31.6409567
1287.3443623920703,1431.1514761708602,33145.58245820805,31231.898724409693,0.0,0.0,30.1976604
887.783621283324,1533.05512201336,39941.99307775983,38507.570182243646,0.0,0.0,28.2822409
452.88612379668695,1328.29974382523,37759.92506921556,36930.218295759514,0.0,0.0,30.8393764
81.66148615012057,1455.5251457895502,31039.712631564296,30288.143425873313,0.0,0.0,29.5349997
0.00019261023540560697,1583.3642508237801,34753.31559421348,34049.436408309804,0.0,0.0,29.0950652
0.0,1471.30298547633,33328.851920838446,32703.05647733883,0.0,0.0,28.7169922
0.0,1434.44763147546,28723.039617204322,28017.18334564043,0.0,0.0,28.927953
0.0,1415.9462780466001,31061.226801369354,30435.275601804635,0.0,0.0,29.8694831
0.0,1345.43988841785,30044.683063556557,29466.742528121253,0.0,0.0,31.5494251
0.0,1243.8692148189602,26854.30909315028,26300.15181458049,0.0,0.0,32.8725246
0.0,1166.1279848806203,28453.505521295094,28020.90899339796,0.0,0.0,33.6315922
0.0,1057.66197853074,27875.73801328447,27540.55143691128,0.0,0.0,34.5265417
0.0,937.8076720281599,26069.232967149735,25811.414140140874,0.0,0.0,35.2043996
0.0,845.0307100265901,27432.044845948203,27304.48611701199,0.0,0.0,35.3111816
0.0,740.99571574428,27619.90916608771,27604.314193305683,0.0,0.0,35.6886737
0.8015227726029823,654.042541451,26716.739297755314,26766.441249489133,0.0,0.0,35.7377
85.8315868917832,622.34659257038,29281.365706732806,29341.65855059797,0.0,0.0,35.6232483
470.4003258798853,607.6098545931601,31291.742266565318,31022.723263786207,0.0,0.0,35.7276157
992.3970026619602,641.14526857911,29956.471174516042,29081.089487157584,0.0,0.0,35.6529335
1390.1951005352578,715.30622827166,37170.24260257557,35993.642480519884,0.0,0.0,35.2937292
1661.307787008495,847.44451560232,40417.08495208225,38909.25593368338,0.0,0.0,35.6371991
1770.8461924747573,875.59946093057,34880.13321347676,33089.96670398108,0.0,0.0,36.9513899
1733.9745675390025,908.81558984204,44608.016637674256,43070.763917301934,0.0,0.0,36.5522966
1603.3556443994203,1013.76937816742,45532.26684663334,44044.35043235444,0.0,0.0,35.3900708
1342.4163217478867,935.0467960135901,36739.450963276926,35374.41546270553,0.0,0.0,34.217077
965.6377931223027,1104.95687483855,45456.687616252726,44527.35309784924,0.0,0.0,32.7310099
548.0102426154644,2364.51844961636,46114.89058398469,44335.691953358284,0.0,0.0,28.5073648
134.04576473741633,2549.5847185535904,36121.64679469688,34321.56259339565,0.0,0.0,27.4332352
0.737825214682654,2594.5330942582405,43859.625286499286,42348.76456647273,0.0,0.0,27.0800002
0.0,2472.40747122793,42133.63072183315,40704.36566333151,0.0,0.0,26.8538499
0.0,2235.64469598234,33326.815525906786,31914.838970542532,0.0,0.0,26.9912838
0.0,1941.17574701681,38144.96545489502,37159.78600076962,0.0,0.0,28.0384766
0.0,1693.9968031485002,36147.97531763895,35367.446269669286,0.0,0.0,30.1864073
0.0,1450.4935286837901,30441.512041028283,29766.09209730614,0.0,0.0,31.6960298
0.0,1255.76907805572,32856.46203929905,32444.227158352536,0.0,0.0,33.0992579
0.0,1072.2910139688902,31571.409407490166,31315.837913946805,0.0,0.0,34.3963118
0.0,918.5799258736401,28606.54360998531,28433.37639905577,0.0,0.0,35.068943
0.0,816.00691032642,30125.228104268972,30096.647721941506,0.0,0.0,35.446186
0.0,723.3822471957701,29980.831376378315,30044.074643728585,0.0,0.0,35.9100262
2.444493044991051,658.8800172288601,28520.232329724367,28609.59838395947,0.0,0.0,35.8128195
91.73936407513911,593.53260799339,31221.4189769627,31355.28421603697,0.0,0.0,35.9582708
527.7007485162585,495.56575643582,33124.661620117986,32959.210027620866,0.0,0.0,36.3205209
1072.5815614872115,510.1849135467,31332.943553268888,30545.37889234678,0.0,0.0,36.3544869
1473.2912785276083,684.2375737239901,39290.63188382522,38115.51045362999,0.0,0.0,36.0864137
1752.469298045701,882.95960939718,42903.31749472993,41329.50272543044,0.0,0.0,36.224564
1886.8424113082215,1101.84690065638,36172.516827073574,34064.5514189342,0.0,0.0,37.6406206
1877.1196098558844,1345.96326165185,47421.77668872017,45361.56902379567,0.0,0.0,37.4559477
1727.6858758244414,1560.4296246838003,47436.53138923006,45309.33578002647,0.0,0.0,36.2920288
1445.5885295967225,1626.5331986354402,36068.21090839799,33870.69208677074,0.0,0.0,34.789058
1060.399270743286,1667.51276112197,44063.7737764948,42424.256062962566,0.0,0.0,33.1419446
504.5635675193662,1683.6489744653402,41463.00874414534,40311.10600947802,0.0,0.0,31.5552156
111.56524186456183,1615.09716465166,32954.985749263484,32058.664191181822,0.0,0.0,30.2065034
1.8260072593702872,1582.5460485682502,37112.44654568474,36468.59474153956,0.0,0.0,29.6583491
0.0,1484.83360846571,35299.43527926234,34710.80197751112,0.0,0.0,29.2233465
0.0,1364.0424638742702,30143.59640330298,29546.920168283727,0.0,0.0,29.4217961
0.0,1243.93575994455,32379.10877501247,31963.735352522108,0.0,0.0,30.1333729
0.0,1137.15785148824,31261.717286864234,30928.918250610524,0.0,0.0,31.7432453
0.0,1049.87101990785,28206.733205333585,27886.10055827615,0.0,0.0,32.646623
0.0,1000.7093526607999,29938.759088632014,29714.54666668933,0.0,0.0,34.1677696
0.0,973.4452653016901,29737.648696162865,29537.613241116014,0.0,0.0,35.4894223
0.0,1010.9713453934102,27977.310865564115,27694.129037453982,0.0,0.0,35.9762781
0.0,991.2960740212101,30444.687618152213,30245.681924989756,0.0,0.0,36.6778104
0.0,964.8247738037801,31393.233193688793,31246.05340548341,0.0,0.0,37.0089891
5.515850907535864,887.9169266849301,29991.926038447466,29882.19559454485,0.0,0.0,37.1449209
138.39958561006088,874.8818230608401,35096.00937239531,34993.771494899695,0.0,0.0,37.2490842
559.8946089173911,888.16899529119,38798.356038779864,38343.27980578287,0.0,0.0,37.2364434
1023.6474443735185,950.2551179362101,36300.325476000005,35239.75258063572,0.0,0.0,37.1520804
1376.86500778174,1410.0670703191602,49901.99651741646,48353.88102126812,0.0,0.0,36.518123
1605.225059262659,1899.72897116241,56408.44073121336,54289.42967395197,0.0,0.0,36.4785379
1702.1547555436914,2351.02410653074,45239.46404872018,42272.24347909221,0.0,0.0,37.5725511
1661.9310839258533,2795.92088080559,62618.95979180833,59682.11687951029,0.0,0.0,37.4448004
1513.9364938400965,3221.78228284159,61454.094433922786,58201.81988115132,0.0,0.0,36.4919314
1262.282115545097,3377.3192995826103,42381.09348398514,38738.28929804084,0.0,0.0,35.4570302
906.0328688618924,3590.4299889298004,53839.085300308274,50636.86007394736,0.0,0.0,34.0474896
533.4206826099352,1506.60727768537,46845.87964637455,45980.36381879687,0.0,0.0,28.0529966
155.985373330285,1487.43136192206,35132.61870169765,34373.982187417954,0.0,0.0,26.8817067
3.7699741550436268,1469.75737663076,39234.21468991916,38755.12166583931,0.0,0.0,26.35719
0.0,1374.75631129948,36111.48601859016,35653.57046398668,0.0,0.0,26.2357891
0.0,1212.4775896627802,30219.804665257005,29777.658824700444,0.0,0.0,26.5378951
0.0,1042.1968612017101,31039.126514571864,30794.108471627143,0.0,0.0,27.8827716
0.0,848.3607886853101,28980.59968665624,28884.037554515075,0.0,0.0,30.1508498
0.0,721.79182280443,26385.082319964837,26353.27075682185,0.0,0.0,31.534019
0.0,630.26472266861,26040.758000632926,26095.886253815348,0.0,0.0,33.3324607
0.0,540.8034397113901,25042.371822058856,25164.722364728023,0.0,0.0,34.3247808
0.0,491.06030754154,24397.795000884566,24555.198416142226,0.0,0.0,34.8460508
0.0,433.68858575917005,24075.87683179435,24284.669420715123,0.0,0.0,35.5960838
0.0,393.01149737963004,24096.8635614253,24348.055819923375,0.0,0.0,35.7122783
5.597427202909528,361.63643657528,24261.280123434426,24543.350675445894,0.0,0.0,35.9373689
134.29446727096774,333.93794943195,25342.788010907225,25548.057321185526,0.0,0.0,35.5439228
569.3800880851986,304.82876590994005,26976.495101774053,26805.752377686917,0.0,0.0,35.8817359
1046.5465105374226,284.10369277573,26592.407922257196,25941.6256059769,0.0,0.0,35.8840509
1401.6681913997188,294.76442192795,31422.378367387708,30518.322849938726,0.0,0.0,35.4762783
1644.182550069085,352.9139969037,33964.27731802639,32815.937490166674,0.0,0.0,35.4673707
1736.9451056298983,476.70365909986003,30597.396567950473,29141.94977856649,0.0,0.0,37.2188893
1708.6549039149736,635.52503469641,38142.319127512645,36746.669585291755,0.0,0.0,37.3950686
1559.1115882126908,822.0893841611801,39395.84577889109,37993.66820989198,0.0,0.0,36.1833108
1301.4913916594949,923.3700240430401,32858.6162178554,31448.41917553812,0.0,0.0,34.4252449
946.0531572655902,1109.99356126621,40014.97010154001,38961.220956602956,0.0,0.0,32.8419933
658.8966293279176,1982.76498451747,40444.65552539383,38801.574070293216,0.0,0.0,32.3732402
178.84018498688678,2107.92933720595,32645.009583033967,31166.606659694604,0.0,0.0,31.0800963
3.57199342912199,2124.58122389438,38511.358883833636,37345.94232986692,0.0,0.0,30.2379356
0.0,1932.7513149686001,37246.57183516857,36248.61074265224,0.0,0.0,29.6072879
0.0,1746.8007644798301,30969.135530496733,30000.985164154095,0.0,0.0,29.5587819
0.0,1600.02946845872,34794.81536976209,34075.48342256365,0.0,0.0,29.6650541
0.0,1521.0037271544,33689.020980508125,33022.913959800586,0.0,0.0,30.1362661
0.0,1463.13800680331,29304.844328970506,28586.29962353155,0.0,0.0,30.7173118
0.0,1336.35878737141,31939.315110255768,31420.314534586756,0.0,0.0,32.5641332
0.0,1198.7193267183502,31303.045838065304,30910.258080298223,0.0,0.0,33.8153849
0.0,935.5703473589001,28550.37077749817,28357.878149712626,0.0,0.0,34.6304789
0.0,890.97213848971,30926.11547339704,30841.151654697886,0.0,0.0,35.4554204
0.0,889.1628975036001,31438.34277338171,31368.761698015463,0.0,0.0,35.8377053
14.45883375940812,872.9831838979801,29712.253888666623,29600.00318688622,0.0,0.0,35.718379
240.22785369126598,789.89487432213,34181.54760963629,34036.19569137006,0.0,0.0,35.2989731
721.2335059283247,712.27962388344,37084.087446352234,36597.07725963193,0.0,0.0,34.9922291
1194.8039763114637,875.6063661690499,34486.08721050646,33276.85875632144,0.0,0.0,34.7571966
1530.6521367702362,1020.0688052786301,45513.23761068035,44092.19785833272,0.0,0.0,34.3638123
1770.8788662074633,1118.5138583018102,50030.33398654218,48377.12571370042,0.0,0.0,34.807607
1888.670692146464,1223.47161987949,41275.85226985089,39171.54448388548,0.0,0.0,37.1490747
1842.8198021047406,1361.6897915804802,56161.86680480624,54344.953643392946,0.0,0.0,37.4565853
1676.958026838876,1622.57018088533,57182.15068258711,55293.29802805886,0.0,0.0,36.268305
1376.859577203783,1533.07645426795,42956.08403181747,41101.582578905254,0.0,0.0,34.5092604
963.3407446340519,1900.7024864802602,55636.85678665104,54154.211225525956,0.0,0.0,32.6124375
646.6497296140717,1885.1802365233302,53949.254052598444,52767.679998699205,0.0,0.0,34.792674
186.71892529370987,2013.2372127923002,41476.87587310496,40316.43965649099,0.0,0.0,33.4701791
5.249813848006836,2094.36736662601,51342.79368791512,50537.83177282421,0.0,0.0,32.3502257
0.0,2184.4354474146603,50761.419296609165,49853.89853781968,0.0,0.0,31.7339904
0.0,2251.1065114017,40539.02828501409,39300.66413702462,0.0,0.0,31.428136
0.0,2317.5869825861705,50341.70989556306,49287.02291156016,0.0,0.0,31.9623108
0.0,2306.14538604917,50232.887390010845,49188.45839899256,0.0,0.0,33.2367088
0.0,2270.0718858957202,40430.44715086271,39173.0242470168,0.0,0.0,34.5358818
0.0,2236.6045515328,50440.73194647844,49474.86368606741,0.0,0.0,35.0593291
0.0,2273.5482898460405,50909.57587618658,49919.01610335886,0.0,0.0,36.2274772
0.0,2007.01193478953,41558.54508975719,40602.81268028351,0.0,0.0,37.2812069
0.0,2105.90955495055,52828.681084401695,52061.444175901415,0.0,0.0,38.2613645
0.0,2178.60408312526,55027.34888541579,54242.26917205885,0.0,0.0,38.631291
19.593223415169643,2215.13852164812,45791.964807978045,44712.84006566208,0.0,0.0,39.0516362
300.6553732751671,2101.7924161138103,62510.379698489,61687.09062097676,0.0,0.0,39.3695691
850.0820190074936,1942.82709917704,69689.7820043501,68648.34525869146,0.0,0.0,39.8795677
1350.6950195461404,2612.7153133221905,58475.86952069661,55944.11350276433,0.0,0.0,40.1322574
1692.8162586992007,3095.39462057342,92547.5563000378,90041.2687979467,0.0,0.0,39.670284
1920.4346478691855,3444.31012817458,103902.44452330822,101093.70377225695,0.0,0.0,38.5844993
2023.995031869044,3775.5062869038697,76272.94200534417,72308.92164103658,0.0,0.0,38.2937825
1992.4714041328955,4125.4817075091005,116847.29480416978,113598.43250574495,0.0,0.0,39.7201136
1850.2437915639082,4469.518349004131,114863.63246181054,111357.50426927718,0.0,0.0,39.8715581
1586.0849453891983,4458.542650551481,72009.8389079321,67687.39810454671,0.0,0.0,39.0593138
1182.3813231832373,4966.3454760365,98302.31843823373,94547.00408625724,0.0,0.0,37.3668065
635.5545851961663,3085.3977396753103,82123.69618041169,80439.31226831919,0.0,0.0,29.908735
180.81449303572236,3221.99245418739,50876.21546293268,48717.49936925359,0.0,0.0,28.6353942
6.682222183487077,3256.17211048248,65518.83270344332,63878.74235194371,0.0,0.0,27.5627571
0.0,3231.95865883757,50792.67981916295,48806.05894371865,0.0,0.0,26.9125851
0.0,3030.27316608599,47581.076571217774,45718.636467417135,0.0,0.0,26.4857003
0.0,2821.8288286503603,44324.05070520487,42592.0324490597,0.0,0.0,26.5169753
0.0,2576.8648359306,48277.75790582323,46898.736031150554,0.0,0.0,26.7509327
0.0,2318.6396067274004,44817.442404873844,43614.23618082676,0.0,0.0,26.3159254
0.0,2027.9648670927102,41562.40229648355,40574.27222254333,0.0,0.0,26.5611777
0.0,1768.55042977525,46231.68774272094,45630.4843766183,0.0,0.0,27.5295842
0.0,1488.62631070085,43180.42319205164,42788.895558506774,0.0,0.0,28.1714032
0.0,1314.1690501315902,40585.14975792565,40306.747065807314,0.0,0.0,28.7996141
0.0,1247.17171362637,45929.70180891686,45857.52123284357,0.0,0.0,29.2192544
31.132799974435393,1128.4322606165601,43823.06205007773,43787.03312772888,0.0,0.0,29.594078
346.6917486798698,982.1141893750502,42486.5408961257,42241.49528743821,0.0,0.0,29.7067933
865.8149318361399,985.4820687341,48609.90560050741,47984.24557398291,0.0,0.0,30.2015398
1333.8019246611434,1266.1696002849,48557.3385732731,47160.46435569211,0.0,0.0,30.3761472
1664.0338074798717,1487.03599591647,48599.397569446206,46637.01401452752,0.0,0.0,30.5593084
1874.2292074796758,1669.10959752047,54699.116731011825,52490.034901048435,0.0,0.0,30.7865042
1964.6073546765135,1792.31778109296,53505.97517394652,51047.49987732593,0.0,0.0,31.4889666
1919.5706405792198,1938.44016280826,51681.97307530498,49075.82628074898,0.0,0.0,34.0834584
1762.7051113671066,2119.26771138837,55841.96767845347,53319.34502323207,0.0,0.0,34.917965
1485.4649715517187,1923.4355454208003,52139.911860652755,50008.09020634431,0.0,0.0,34.1564899
1057.38698188368,2188.8504431652004,48556.75222927814,46500.02266457894,0.0,0.0,32.6271028
590.072099284182,2447.84646961373,51815.92850555114,50060.29039664564,0.0,0.0,34.5643539
188.9501055130157,2274.0380137433203,47465.43993787659,46188.31681207884,0.0,0.0,33.1670142
9.269855670212756,2289.96812489928,43623.72064606505,42415.57904746089,0.0,0.0,31.9690569
0.0,2276.76989871697,46934.24365771311,45833.354412393106,0.0,0.0,31.2628766
0.0,2060.28735675843,43006.23067280235,42026.52917459407,0.0,0.0,31.0230836
0.0,1894.06460677744,39348.92619946801,38446.5121409015,0.0,0.0,31.4994151
0.0,1783.77206894351,42880.20326876027,42183.22293158005,0.0,0.0,33.1639187
0.0,1654.38735506371,39353.778779572334,38700.38701457244,0.0,0.0,34.3695671
0.0,1538.7655076206602,36113.184782157245,35496.68741553627,0.0,0.0,35.6728513
0.0,1446.98533871507,40192.99419160288,39776.8640877278,0.0,0.0,37.2065061
0.0,1121.0914988810002,36933.82112389491,36769.663104256935,0.0,0.0,38.2907065
0.0,1049.8936537450902,34208.205895680076,34048.28965839914,0.0,0.0,39.3309512
0.07105912262031343,1016.5078532595401,38723.77551989921,38714.42237976408,0.0,0.0,39.9084558
33.84962025901937,888.00754423911,36170.96540237553,36193.77028657642,0.0,0.0,40.4345777
337.9137270926892,813.54130176122,34250.32719710465,33987.2315132243,0.0,0.0,40.5354161
810.7020572337705,742.0605473606801,39289.959363324866,38743.09287778459,0.0,0.0,41.1275067
1232.5525022388804,678.14224847317,37703.83458848379,36747.531630592865,0.0,0.0,41.2536971
1504.3804576656291,558.7243968853101,36148.587014475735,34994.48797660503,0.0,0.0,40.7741889
1687.5657568049862,526.28632668027,41403.992542502354,40228.07284407356,0.0,0.0,39.6148614
1778.702377057122,619.75149708281,39723.060662574244,38313.95852945052,0.0,0.0,39.3206039
1713.9782008954955,759.28414395247,37963.76562508187,36434.405668790285,0.0,0.0,40.6621682
1545.2232954249234,907.83695039881,42779.54867591064,41395.601132068514,0.0,0.0,41.2116287
1282.165057112515,1186.16711025741,40462.55898586042,39003.958703925935,0.0,0.0,40.6632885
918.8790319048044,1428.71742070927,37949.305335257246,36550.055451591565,0.0,0.0,39.2259856
568.1445641890123,2885.1239160641803,42713.771075089935,40297.4385255873,0.0,0.0,33.432387
174.4640693508743,2667.98763709359,39149.43511479433,37268.55537610792,0.0,0.0,32.0174697
11.431375392974754,2504.91281270467,35872.367513979574,34241.81050055475,0.0,0.0,31.1279691
0.0,2361.5592672094103,39714.934415920216,38341.14555911316,0.0,0.0,30.5031432
0.0,2094.88569793985,36255.401850139104,35066.53049198766,0.0,0.0,30.4700118
0.0,1784.7162918013,32923.848724798874,31968.36980331975,0.0,0.0,30.9813898
0.0,1490.3642797612201,36866.166321712735,36315.490366204314,0.0,0.0,32.5971084
0.0,1217.4283853364102,33588.0446401461,33234.79530568864,0.0,0.0,33.9594292
0.0,987.7653461213401,30593.099945754744,30400.478321254697,0.0,0.0,35.6593554
0.0,812.7082751643501,34898.64365581245,34997.609144500006,0.0,0.0,37.1676244
0.0,597.71020876944,32064.327265538323,32312.519815598433,0.0,0.0,38.4090164
0.0,470.64294224666,29609.859670069003,29926.352396181763,0.0,0.0,39.2282414
0.3063422994350471,414.63519687627,34348.742939886215,34844.48804036842,0.0,0.0,39.7971958
40.46926277201347,408.95118544372,32338.723581005503,32747.87933048575,0.0,0.0,40.2679868
342.4348549535757,327.87362924994005,30917.6078899075,31062.64560641929,0.0,0.0,40.3965415
806.0166159594576,332.40439735198004,36676.1434811454,36487.389488386194,0.0,0.0,41.052463
1233.4656180507818,346.44754248632,36084.748777903726,35426.19451557058,0.0,0.0,41.0809068
1536.9039032950304,416.50007709545,35873.47235763272,34824.52581241136,0.0,0.0,40.5357913
1745.3711643131,612.8743590871801,42868.47993321899,41581.684968893336,0.0,0.0,39.5822921
1832.699954716987,889.66006097329,42892.655548807365,41231.90140695851,0.0,0.0,38.9976133
1780.759076254251,1188.82021522856,42773.22558947543,40857.18252489154,0.0,0.0,40.2371016
1638.6500936600605,1465.70212462381,49608.330075119535,47730.619473481944,0.0,0.0,41.0563016
