,year,scenario,Fossil_Gen_GWh_loc0,Discounted_Fossil_Gen_GWh_loc0,Annual_Emissions_loc0,Fossil_Gen_GWh_loc1,Discounted_Fossil_Gen_GWh_loc1,Annual_Emissions_loc1,Total_Annual_Demand_loc0,Discounted_Annual_Demand_loc0,Total_Annual_Demand_loc1,Discounted_Annual_Demand_loc1,RE_PV_MY_new_annual_installed_GWp_loc0,RE_PV_MY_total_capacity_GWp_loc0,RE_PV_MY_annual_generation_GWh_loc0,RE_PV_MY_discounted_annual_gen_GWh_loc0,RE_PV_MY_annual_CAPEX_BUSD_loc0,RE_WIND_MY_new_annual_installed_GWp_loc0,RE_WIND_MY_total_capacity_GWp_loc0,RE_WIND_MY_annual_generation_GWh_loc0,RE_WIND_MY_discounted_annual_gen_GWh_loc0,RE_WIND_MY_annual_CAPEX_BUSD_loc0,PP_CO2_MY_annual_OPEX_BUSD_loc0,RE_PV_MY_new_annual_installed_GWp_loc1,RE_PV_MY_total_capacity_GWp_loc1,RE_PV_MY_annual_generation_GWh_loc1,RE_PV_MY_discounted_annual_gen_GWh_loc1,RE_PV_MY_annual_CAPEX_BUSD_loc1,RE_WIND_MY_new_annual_installed_GWp_loc1,RE_WIND_MY_total_capacity_GWp_loc1,RE_WIND_MY_annual_generation_GWh_loc1,RE_WIND_MY_discounted_annual_gen_GWh_loc1,RE_WIND_MY_annual_CAPEX_BUSD_loc1,PP_CO2_MY_annual_OPEX_BUSD_loc1,EL_Transport_MY_annual_OPEX_BUSD_target_loc1,EL_Transport_MY_annual_CAPEX_BUSD_target_loc1,System_LCOE_USD_per_kWh,System_LCUE_USD_per_kWh
0,1,MEX-CHL_zero_cost_HVDC_chl_5_firstYearMult,352728.35079420067,352728.35079420067,143.19642311522009,61388.68951351058,61388.68951351058,22.192195425202616,374416.17568612914,374416.17568612914,93476.79041948917,93476.79041948917,1.0820000000069274,8.615000000006928,15080.453283068467,15080.453283068467,0.0,0.909000000014484,8.126000000014484,6607.371609556291,6607.371609556291,0.0,32.623845164955625,2.1550000000055953,6.852000000005594,12517.346164670822,12517.346164670822,0.0,0.18400000000534916,4.881000000005349,19570.75474234237,19570.75474234237,0.0,3.8797651772538693,0.0,0.0,0.07801701027032415,0.07801701027061278
1,2,MEX-CHL_zero_cost_HVDC_chl_5_firstYearMult,355164.7870040558,338252.17809910077,144.18553825046263,56834.69064456757,54128.27680435006,20.5459111720831,379874.37278915837,361785.1169420556,94258.17065420083,89769.68633733412,1.2519822000126282,9.866982200019557,17272.032978774623,16449.555217880592,0.0,1.0209888000208822,9.146988800035366,7437.55280706071,7083.383625772104,0.0,31.284943952385856,2.4782500000110335,9.330250000016628,17044.653977383645,16233.003787984422,0.0,0.20153520001047795,5.082535200015827,20378.826033338,19408.405746036187,0.0,3.4209070940349227,0.0,0.0,0.07685855801829214,0.07685855801858736
2,3,MEX-CHL_zero_cost_HVDC_chl_5_firstYearMult,367163.62560121383,333028.2318378356,149.0566827580736,51965.37543366653,47134.127377475306,18.785639115396762,395341.54777322913,358586.43788955023,95288.08910061957,86429.10576019915,1.4486686036399505,11.315650803659507,19807.90984468556,17966.358135769213,0.0,1.146774620188068,10.293763420223435,8370.012328101422,7591.84791664528,0.0,30.80178116268143,2.849987500017282,12.18023750003391,22251.05796201178,20182.36549842338,0.0,0.22074150457679712,5.303276704592625,21263.906518386848,19286.99003935315,0.0,2.9788768502564413,0.0,0.0,0.07587920668063872,0.0759089395752096
3,4,MEX-CHL_zero_cost_HVDC_chl_5_firstYearMult,364002.486980722,314439.03421291173,147.7733616345899,47175.25120500049,40751.75571104674,17.053994836361305,396162.01080828754,342219.64004603174,95073.26788676542,82127.86341584314,1.6762544412763942,12.9919052449359,22742.172966239174,19645.544080543503,0.0,1.2880572533999177,11.581820673623351,9417.350862138157,8135.0617532777505,0.0,29.082466274352235,3.2774856250258653,15.457723125059776,28238.42254434508,24393.41111702415,0.0,0.24177816996758403,5.545054874560209,22233.335173679363,19205.990863776577,0.0,2.575510960938156,0.0,0.0,0.07421505973480085,0.07460389651646596
4,5,MEX-CHL_zero_cost_HVDC_chl_5_firstYearMult,370534.6162539119,304839.7457881536,150.42519709136812,45993.411326993424,37838.89332283846,16.626756174942145,406435.13927540835,334375.19492426165,97140.76079378958,79917.9443082169,1.9395940140055803,14.60749925894148,25570.250743673492,21036.70856786914,0.0,1.4467459070235618,12.704566580646915,10330.272278677634,8498.740568942063,0.0,28.194628087946327,3.769108468784363,19.08383159384414,34862.65706483272,28681.59424505856,0.0,0.26481962957011235,5.666874504130321,22721.78059328949,18693.26512577742,0.0,2.3914180580033975,0.0,0.0,0.0728952617068196,0.07382706409913903
5,6,MEX-CHL_zero_cost_HVDC_chl_5_firstYearMult,379773.6280836052,297562.57493816543,154.17594024584497,45794.444761624494,35881.145749627234,16.554829164661555,420683.0993580875,329616.2161381121,101838.64234628459,79793.24103593682,2.244304233610701,16.757803492552185,29334.332292057064,22984.21692670739,0.0,1.6249850027734722,14.235551583420387,11575.138983324923,9069.42427394419,0.0,27.521562556030908,4.334474739106588,23.397306332950727,42742.58357999854,33489.932657393954,0.0,0.2900569402728384,5.93593144440316,23800.58563115039,18648.38161927955,0.0,2.2676884113764437,0.0,0.0,0.07132831955579814,0.07276151160021516
6,7,MEX-CHL_zero_cost_HVDC_chl_5_firstYearMult,382425.26277680893,285371.61914686294,155.25241907897578,43595.72919111389,32531.804350010047,15.759986889775226,429154.4170030792,320241.63350231334,101197.18405026916,75514.89683458139,2.596884428715629,19.27268792126781,33736.60706159065,25174.775619638913,0.0,1.8251831551197693,15.978734738540155,12992.54716562551,9695.238736517329,0.0,26.394021054893386,4.984645949977136,28.381952282927863,51848.61668918379,38690.23606777974,0.0,0.31769936668545606,6.253630811088615,25074.42631690981,18710.92297950874,0.0,2.056010034920633,0.0,0.0,0.06936078271255805,0.07188771102676544
7,8,MEX-CHL_zero_cost_HVDC_chl_5_firstYearMult,385700.10258023895,274109.86193304847,156.58189924429442,42190.54052609198,29984.029459991838,15.252006971803807,436243.92799642915,310030.41500969115,102477.20270712793,72828.63472791575,3.00485497247215,21.06354289373996,36871.47702666265,26203.870337170825,0.0,2.050045719835127,16.81478045837528,13672.34839052335,9716.682740179558,0.0,25.352421130187636,5.732342842478683,34.09629512540655,62287.672069051914,44266.68563674262,0.0,0.34797611633520437,6.583606927423819,26397.491599356,18760.204441929025,0.0,1.8949906618714816,0.0,0.0,0.06760450965294798,0.07116825842495607
8,9,MEX-CHL_zero_cost_HVDC_chl_5_firstYearMult,386564.9509865696,261642.3748084004,156.93300002211572,41013.49334498599,27759.546670188116,14.826500884692443,444280.3402784083,300706.42207592586,102561.68769824333,69417.78727026445,3.4769176886528523,24.233460582392812,42420.37959368103,28711.7826612018,0.0,2.302611352523413,18.810391810898693,15295.0096992051,10352.264607032559,0.0,24.199303246028947,6.592194268855953,40.5894893942625,74149.54602959777,50187.33142938971,0.0,0.38113824022656356,6.865745167650383,27528.74714184813,18632.53965293753,0.0,1.7544033495558855,0.0,0.0,0.06532754000682742,0.07012161306992326
9,10,MEX-CHL_zero_cost_HVDC_chl_5_firstYearMult,399838.2797538938,257739.32017454586,162.3215467551287,42262.521234598775,27242.798009666356,15.278028213871135,465553.1524597542,300099.713048861,106579.42127470627,68702.04523900844,4.023141457544867,27.809602039937683,48680.37195399519,31379.80180634409,0.0,2.586293071158892,20.949684882057586,17034.500752967168,10980.591068681415,0.0,23.838309722943738,7.581023409190324,47.739512803452826,87211.32625409601,56217.19849856955,0.0,0.417460714524768,6.85220588217515,27474.460308121015,17710.282082886773,0.0,1.7217448342109103,0.0,0.0,0.0636978969014002,0.06930567434335186
