total_discounted_energy_GWh,total_discounted_cost_BUSD,total_discounted_demand_GWh,lcoe_USD/kWh,lcue_USD/kWh
6260.159663288277,30.61231222500644,380826.37951620005,4.8900210013056915,0.08038390687088476
6089.0760424178225,29.869253538624555,370418.79257991264,4.905383564033174,0.08063644214860045
5800.709479237358,28.455851069916683,352876.4933197657,4.905581148611132,0.08063969011427143
5717.128123182947,28.184711030908762,347791.960826455,4.929872205700585,0.08103899516231969
5690.440941550195,28.282822318963547,346168.4906104623,4.970233872818073,0.08170247462178681
5286.417896145635,26.203617802419434,321590.4220150153,4.956781381495526,0.08148133777813807
5354.37271881935,26.768005308594056,325724.34039433347,4.999279414096607,0.08217993557431956
5218.011145317885,26.350423210199075,317429.01133966027,5.049897839686157,0.08301201928264582
5023.607476918344,25.445578216653878,305602.78817868675,5.065200323386549,0.08326356695991852
4865.548103359984,24.753895683214857,295987.5096205521,5.087586261067,0.08363155497658895
4879.491479634992,25.05198115006071,296835.7316772819,5.134137697466522,0.0843967840680888
4522.210510242207,23.25643949209342,275101.13937255164,5.142714926565375,0.08453777961493185
4579.367310129619,23.69800236565476,278578.1780323695,5.174951201934484,0.08506769099086131
4359.919836516833,22.561748228254906,265228.45672092354,5.17480804103032,0.08506533766093824
4296.6430307923465,22.561738651996304,261379.11770601716,5.251015383476174,0.0863180610984093
4158.074184994288,21.95477107382923,252949.51291997125,5.2800335196182635,0.08679507155554529
3961.0695694376914,21.097485928613015,240965.06547361016,5.326209388341541,0.08755412693182928
4002.618413905663,21.554638476285312,243492.62017874361,5.385134491312348,0.08852275876148703
3897.609697585701,21.009809271705073,237104.58993594168,5.390434369228708,0.08860988004231075
3701.663278108725,20.109961528551747,225184.51608442565,5.432682558535265,0.08930437082544418
3622.588667617909,20.465393607513438,220374.14394623367,5.64938376538642,0.09286658244492844
3618.0490022340064,21.507675557711416,220097.9809687127,5.944550652694657,0.09771864086644559
3346.136371876349,20.86744694500517,203526.73032391764,6.236281079394182,0.1025292693092162
3396.7940004033007,21.882184537809984,205507.62924812248,6.442011065496441,0.10647869676599804
3242.1427353443382,21.45479802541817,194704.42377334533,6.617474854369581,0.11019163103553116
3231.1752121397785,21.73469640893907,191461.4793340304,6.726560765655824,0.11351994398319652
3184.588684331081,21.72417592973597,184621.22676823175,6.821658331144611,0.11766889598782639
3161.3284342141396,21.607927268342205,184055.23455231666,6.835078264721211,0.11739914553856536
3030.1427715033024,20.687871946910544,176534.64302220047,6.827358810108792,0.11718873753469963
2923.649569620872,19.91541206615317,171123.69067469166,6.811832810980738,0.11638021589899333
