,scenario,total_system_cost,asset_name,asset_cost
0,MEX,709.630628865085,RE_PV_MY,27.706079701889482
1,MEX,709.630628865085,RE_WIND_MY,125.20039403850477
2,MEX,709.630628865085,PP_CO2_MY,556.7241551246907
3,MEX,709.630628865085,EL_Demand_MY,0.0
