,year,scenario,Annual_Emissions,Peak_Annual_Demand,Total_Annual_Demand,Discounted_Annual_Demand,Peak_Annual_Fossil_Gen_GWp,Total_Annual_Fossil_Gen_GWh,Discounted_Annual_Fossil_Gen_GWh,Annual_NPV_OPEX_PP_BUSD,RE_PV_MY_new_annual_installed_GWp,RE_PV_MY_total_capacity_GWp,RE_PV_MY_annual_payments_BUSD,RE_PV_MY_annual_generation_GWh,RE_PV_MY_discounted_annual_gen_GWh,RE_WIND_MY_new_annual_installed_GWp,RE_WIND_MY_total_capacity_GWp,RE_WIND_MY_annual_payments_BUSD,RE_WIND_MY_annual_generation_GWh,RE_WIND_MY_discounted_annual_gen_GWh
10,11,MEX,170.6035223501443,68.93413297,7948.17745257,4879.491479626551,66.97105429271846,6908.035764617024,4240.934711831963,23.861513132754734,1.5459313438190436e-13,34.362999999991025,1.190468017305688,999.696884451088,613.7271668879278,1.2141534655623079e-12,4.047000000004076,2.8643159775806335e-13,40.44480351563873,24.829600915102507
11,12,MEX,166.07974357545393,68.98315079,7734.514621339999,4522.2105102337255,67.75784254022327,6724.860029812206,3931.8863814363986,22.122660427992376,3.183942076272125e-13,33.582999999991344,1.1337790641006615,977.0049317731571,571.2345489430727,1.737844945353393e-12,3.2670000000058135,3.829315379922303e-13,32.64965976913609,19.089579862732542
12,13,MEX,178.28996383804986,67.93928936,8223.88575306,4579.367310121143,67.50851964674725,7219.273258249242,4019.961482241804,22.61821278079646,3.536843864089157e-13,33.453999999991694,1.0797895848577794,973.2520319072004,541.943148683269,2.6219925686064865e-12,3.1380000000084354,5.197009592434295e-13,31.360462918776303,17.462679204544482
13,14,MEX,178.22558893384883,69.82651855,8221.279100310001,4359.919836508331,67.96336542718215,7216.666605499999,3827.152381385552,21.53337719505628,3.3832455301004514e-13,33.453999999992035,1.0283710331978908,973.2520319072103,516.136332079309,4.4121551934745896e-12,3.1380000000128474,7.381463109530883e-13,31.360462918820396,16.63112305197051
14,15,MEX,187.56236176681213,75.99316467,8507.05930816,4296.643030783844,74.60756985033564,7594.728909066277,3835.854183657992,21.58233766799708,3.658453382137879e-13,31.0929999999924,0.9794009839979968,904.5652366859179,456.86691244386327,1.0165119734161085e-11,0.7770000000230127,1.225153200020491e-12,7.7651624246479845,3.921934690494675
15,16,MEX,190.8232287544041,76.86318801,8644.33759525,4158.074184985829,74.99999999999854,7726.767131159437,3716.7071030550014,20.911959597661387,3.9130097994820524e-13,30.63899999999279,0.9327628419028597,891.3573565374872,428.7581290037002,2.299943792930828,2.62294379295384,0.11004863426498407,26.21310757066356,12.608952935587022
16,17,MEX,189.47541652636238,77.11719371,8646.518105919999,3961.069569429208,74.99999999999862,7672.191850725354,3514.719485745808,19.775481318561653,4.366502921770684e-13,30.164999999993228,0.8883455637170152,877.567631448598,402.0238432933053,7.381946495477413,9.681890288431253,0.43365904633434554,96.75862376456104,44.3262403985763
17,18,MEX,200.36241730102378,79.37884808,9174.07472382,4002.618413897155,74.99999999999898,8113.025601897389,3539.686196609911,19.915955893070734,5.435714515811149e-13,29.999999999993772,0.8460433940162115,872.7674106898188,380.7855303386725,9.15801049497073,18.839900783401983,0.7926391891983684,188.281711252299,82.1466869570819
18,19,MEX,205.44957017149434,77.49071389,9380.06246361,3897.6096975771234,74.90799854020278,8319.013341688353,3456.7218715896724,19.4491591924525,7.048110473539981e-13,29.999999999994476,0.805755613348781,872.7674106898393,362.6528860368395,1.5222390234634166e-11,18.839900783417207,0.7548944659037948,188.28171125245115,78.23493995918885
19,20,MEX,201.9176431422705,79.44646724,9353.91874381,3701.663278100147,73.53286867864475,8175.999423219424,3235.5206043164744,18.20457579217153,1.1710372107104572e-12,29.999999999995648,0.7673862984274223,872.7674106898734,345.38370098747964,11.694300698847417,30.534201482264624,1.1379994379527967,305.1519099223805,120.75897280477211
20,21,MEX,183.60552065828895,85.46566568,9611.80619845,3622.5886676093205,71.4274404601678,7434.5094744611315,2801.9884312440777,15.765317858684028,29.999999999937117,29.9999999999848,0.28758890762443,872.7674106895579,328.93685808319503,99.9999999999716,130.53420148223623,4.412486841204979,1304.5293133220966,491.6633782906353
21,22,MEX,170.48101045224067,87.4211445,10079.749170439998,3618.049002225415,70.92279455017626,6903.075043052478,2477.806079247203,13.941313959732403,1.6551246356526136e-11,29.99999999998492,0.2738941977373462,872.7674106895613,313.27319817447267,99.99999999997974,230.53420148221596,7.292467400241668,2303.906716721894,826.9697248123304
22,23,MEX,138.6027841036935,87.28796792,9786.88355623,3345.6448820370024,68.98318192018526,5612.269761339994,1918.5536944174216,10.794694397797254,8.438970417525633e-12,29.999999999985317,0.2608516168926286,872.7674106895728,298.355426832835,99.99999999998242,330.53420148219834,9.811900930315288,3303.284120121718,1129.2272506260936
23,24,MEX,129.8512433783622,89.78064742,10376.24490835,3378.207604078725,70.08888778019427,5257.904531986684,1711.8228442337252,9.631528437509948,6.028610397464036e-12,29.99999999998621,0.24843011132627446,872.7674106895987,284.1480255550894,99.99999999998377,430.534201482182,12.00222598897376,4302.661523521555,1400.8231306144862
24,25,MEX,110.67200391629167,87.67148843,10322.32152579,3200.6206647673207,59.46671712510176,4481.303496339746,1389.508410452398,7.818034333700159,5.144458161228614e-12,29.99999999998781,0.23660010602500894,872.7674106896453,270.6171671953377,79.99999999998693,510.53420148216884,13.400163585693004,5102.163446241422,1582.0171576966018
25,26,MEX,102.92153364236148,95.20666292,10657.915504679999,3147.311989052554,71.62491351021337,4167.473364890146,1230.666435628658,6.924313933403752,5.179849889434431e-12,29.999999999990504,0.22533343430953504,872.7674106897238,257.7306354241543,79.9999999999875,590.5342014821563,14.585049041225782,5901.665368961298,1742.7781410869657
26,27,MEX,92.59713362421941,95.95077087,10791.0025255,3034.869481121618,75.00000000000013,3749.4203048416025,1054.4897221710405,5.933060059552302,7.443261225315196e-12,29.999999999996668,0.21460327077101332,872.767410689903,245.4577480230545,79.99999999998792,670.534201482144,15.576512599412656,6701.167291681175,1884.641214136986
27,28,MEX,93.47955927845119,97.96803495,11295.816642729998,3025.565499490137,75.00000000000001,3785.1512668702635,1013.8464039928195,5.704381445905496,1.3936741598750613e-12,29.999999999995516,0.20438406740094645,872.7674106898696,233.7692838314715,44.38720136802234,714.9214028501658,15.699161755035764,7144.762952154841,1913.7127463898487
28,29,MEX,95.35325789808368,98.4308471,11375.97695439,2901.9393373512407,74.56014521024846,3861.020609415074,984.9217903400953,5.541637830303788,1.0328895659086685e-12,29.99999999999409,0.19465149276278781,872.767410689828,222.63741317281935,2.2714173606148828e-11,714.9214028501877,14.951582623843969,7144.76295215506,1822.5835679903876
29,30,MEX,99.1956968251135,95.65377817,11578.657223,2812.992175474383,72.96128580025628,4016.6076990931006,975.8200637510191,5.490427193193512,1.9697037297550042e-12,29.999999999995076,0.18538237405979746,872.7674106898568,212.03563159316826,5.2617558936537115e-11,714.9214028502395,14.23960249889986,7144.762952155576,1735.7938742766848
