RE_PV_Openfield_Lim_[MX],RE_WIND_Onshore_Lim_[MX],BESSch_[MX],BESSdisch_[MX],PP_CO2_[MX],PP_CO2_Existing_[MX],EL_Demand_[MX]
2.5609662899558652e-08,1.7164243471992296e-09,7.15592831377224e-05,6.56490348688651e-05,1.315007873199362e-05,23.928884714053456,26.9572724
1.612294197095462e-08,1.8078879052451914e-09,6.245624932666588e-05,7.969032759606114e-05,1.3475922276986488e-05,23.42094451640892,25.5794545
1.0271852523033188e-08,2.0638667707919077e-09,8.411639058154499e-05,4.6795158320009556e-05,1.2644678113106475e-05,28.11595911563868,29.8070156
9.388232104482822e-10,1.9381379512426373e-09,7.801270011077691e-05,5.63952884074155e-05,1.2845888639222445e-05,27.825021091882274,28.5855657
0.0,1.6575995335451556e-09,7.44804480804595e-05,6.161046512609869e-05,1.2971699598077847e-05,27.13244681176575,27.7066029
0.0,1.4441261094565697e-09,7.269000873633275e-05,6.427690837925164e-05,1.303561875238632e-05,26.65299129981283,27.1532073
0.0,1.2968904460737184e-09,7.322351966853272e-05,6.343183220172537e-05,1.3002360387079683e-05,26.794656373260125,27.2438703
0.0,1.080963554688562e-09,7.239680372510045e-05,6.478370205905818e-05,1.2998488425170866e-05,27.017316223923025,27.3917379
0.0,9.029212807965553e-10,7.427413257247047e-05,6.19384253649051e-05,1.2882974748901904e-05,28.101903408653868,28.4146486
0.0,7.542364654665361e-10,7.430864177565362e-05,6.203068845550802e-05,1.2822257384032836e-05,29.089762792286677,29.3510054
0.0,6.215500768063902e-10,7.493962439013344e-05,6.12221565121784e-05,1.2745742513651486e-05,30.351186133895585,30.5664663
0.0,5.290341009606953e-10,7.555197386828961e-05,6.0467361427081496e-05,1.2682431835513439e-05,31.597443365792373,31.7806757
0.0,4.832590256935884e-10,7.546314967722932e-05,6.072086996968488e-05,1.2667448546349847e-05,32.37050648000076,32.5378832
0.0,4.5371751770577815e-10,7.511707904811702e-05,6.129346626990269e-05,1.2688625100619451e-05,32.701688071280024,32.8588329
0.0,4.107076669259219e-10,7.558890842626575e-05,6.063797747632635e-05,1.2704971263162668e-05,32.99053576419447,33.1327814
0.0,3.8155019096914927e-10,7.574337291367285e-05,6.038261310608913e-05,1.2754377157738588e-05,32.73919299925209,32.8713385
2.0608392013423303e-09,3.5029131241734185e-10,7.597449757749121e-05,5.990645799429767e-05,1.2796707136007177e-05,32.01506973397905,32.3322415
1.2674016786083709e-08,3.4779998110130443e-10,7.490742557444779e-05,6.131624155575994e-05,1.280176706408913e-05,30.553198269176068,31.878147
2.6386082246788133e-08,3.042757047044397e-10,7.284964733413782e-05,6.440720773073e-05,1.2779074496653523e-05,29.069003158222344,31.6820251
3.777778812697828e-08,3.0244298519153957e-10,7.164688421567266e-05,6.623377304363948e-05,1.270282624882517e-05,28.34613872821241,32.0411547
4.4929025809302423e-08,3.7692048158093405e-10,7.607996086684955e-05,5.925605045808402e-05,1.2452601209604665e-05,29.225421500604714,33.6258513
4.7893923734385345e-08,4.86506143032322e-10,7.478755810188613e-05,6.12623141269547e-05,1.2466369368041541e-05,28.710447024241684,33.4306123
4.705744781995479e-08,6.429917137499138e-10,7.33129165976615e-05,6.351463245947887e-05,1.2552461680190729e-05,28.044591305756555,32.7394695
4.277888802332191e-08,8.008164994962865e-10,7.428339589272708e-05,6.198836152931998e-05,1.2596713642343891e-05,27.9174225671997,32.2603483
3.517978728195253e-08,8.462747488426408e-10,7.6008824036813e-05,5.928033393141788e-05,1.2656811562231465e-05,27.85008623465844,31.4865632
2.4445906123190717e-08,1.0344003423805265e-09,7.457616423064265e-05,6.138213752578807e-05,1.2841810374502646e-05,26.96662096137552,29.6481574
1.2371166015181289e-08,6.372915047256826e-09,7.283688909237404e-05,6.401187592023155e-05,1.2822754218404512e-05,26.171658365988208,29.5548552
1.7835822843492881e-09,6.161222100431348e-09,7.479243271679893e-05,6.0846369760525705e-05,1.2845969516068513e-05,26.15445504368289,28.4581139
0.0,6.060292577907034e-09,7.326363211264766e-05,6.321139604045492e-05,1.2905757220279673e-05,25.69453024144195,27.7937272
0.0,5.855932286217803e-09,7.251874052917906e-05,6.439612960960714e-05,1.2919306154391994e-05,25.57972696296772,27.608138
0.0,5.508364840681383e-09,7.218114689686974e-05,6.501000837210425e-05,1.2899747543999577e-05,25.903147061084432,27.811166
0.0,5.220826001900061e-09,7.234684378158546e-05,6.489567603943707e-05,1.2829627128961316e-05,26.781941170444284,28.5903599
0.0,4.94836263664424e-09,7.515160624409822e-05,6.068403158129991e-05,1.2647594218846045e-05,28.665132369830904,30.379166
0.0,4.628467872453766e-09,7.613434204340788e-05,5.945534487115329e-05,1.2537425257569209e-05,30.453301565802313,32.0565253
0.0,4.241426853420085e-09,7.503582404948725e-05,6.132710637929256e-05,1.2533372994651802e-05,31.474325237877853,32.9434857
0.0,4.033689272941731e-09,7.546794869307177e-05,6.082817514371359e-05,1.2492466648596733e-05,32.68560048176141,34.0828022
0.0,3.786979398195566e-09,7.530411653633342e-05,6.115368855530612e-05,1.249680521062588e-05,33.37159858149215,34.6833435
0.0,3.806753120033052e-09,7.498458980670827e-05,6.166850646869816e-05,1.251619938543516e-05,33.67000921108596,34.9886043
0.0,3.7168735906201343e-09,7.531854203118296e-05,6.120770829469422e-05,1.2534820805250925e-05,33.9780332674917,35.2654944
0.0,3.5560944420364717e-09,7.533363838006728e-05,6.118605833742974e-05,1.2585327250165879e-05,33.8686018516817,35.1003711
1.7208558638071546e-09,3.3644352368429605e-09,7.579035289092069e-05,6.046378731086892e-05,1.26142293137285e-05,33.560551215617345,34.8894748
1.200581361408234e-08,3.359506755098475e-09,7.57369502835311e-05,6.039279664168081e-05,1.2574679074554343e-05,32.62445018170713,34.9291112
2.675819207158917e-08,3.252742700183591e-09,7.42396280744252e-05,6.253228038074999e-05,1.2527141626898682e-05,31.108140742104744,34.7778355
3.8735980308938714e-08,3.089652816511139e-09,7.271869893816234e-05,6.483346360501238e-05,1.2477721817005253e-05,29.94525835013688,34.6967896
4.706338714556726e-08,3.036586160996102e-09,7.174650669659576e-05,6.63049302293142e-05,1.2405729709055703e-05,29.445288595544863,34.9698468
5.16951954556643e-08,2.9856309445655264e-09,7.607906310936524e-05,5.9562149680664344e-05,1.2171571495914608e-05,30.646082429623856,36.5931692
5.154421941533133e-08,3.054312338019842e-09,7.583422556139037e-05,5.997801965790768e-05,1.2171639974682719e-05,30.42103324319931,36.3775629
4.7901990685165505e-08,3.0327331587634723e-09,7.426241183086069e-05,6.230221523182043e-05,1.2295380875483904e-05,29.466830005951618,35.0697449
4.042086670893441e-08,2.6129728610927662e-09,7.454564182585251e-05,6.178471807133517e-05,1.2434071462888753e-05,28.84077285402477,33.5873088
2.8849583478676364e-08,2.1158378940103787e-09,7.610337690503332e-05,5.9258082681567025e-05,1.2602042207691071e-05,28.343773806779648,31.8184122
1.1910178752017717e-08,1.2274917768287719e-09,7.230195223760128e-05,6.506771084308377e-05,1.3027337150205953e-05,26.78643376462945,28.3435113
1.715452555723691e-09,1.3460704155244079e-09,7.455650938399078e-05,6.144941132154003e-05,1.307549231783076e-05,26.605847225233877,27.2351237
0.0,1.338017839164703e-09,7.41143135160466e-05,6.206669506922522e-05,1.3104438633574968e-05,26.064283010201816,26.5277409
0.0,1.2233665979271446e-09,7.344858483772208e-05,6.304149993403527e-05,1.311621567773044e-05,25.591840352991582,26.0155861
0.0,1.1172583882177093e-09,7.389910673858228e-05,6.229531490066233e-05,1.3083159325672403e-05,25.45562825983144,25.8426182
0.0,1.047606504604714e-09,7.373149856638134e-05,6.25462971596735e-05,1.3066396869124434e-05,25.38898430119513,25.7518481
0.0,1.0182468650752055e-09,7.423670786316871e-05,6.176546889833393e-05,1.3025617955063854e-05,25.570326726584092,25.9230194
0.0,1.017791143833978e-09,7.236038466901087e-05,6.475853372674102e-05,1.3056474607197293e-05,25.56652445637092,25.9190642
0.0,9.813464495643178e-10,7.367057704799384e-05,6.281448881887059e-05,1.296748665048778e-05,26.31474245162818,26.6546549
0.0,9.328631982659565e-10,7.546892775120216e-05,6.0185789720647946e-05,1.2858191211089156e-05,27.355530844306536,27.6786448
0.0,7.804080757218225e-10,7.547974449884383e-05,6.033101623822086e-05,1.2837049759261601e-05,28.00109886390937,28.2714044
0.0,6.961296343981228e-10,7.50159270115449e-05,6.113469771815822e-05,1.2858340374220821e-05,28.313225668029293,28.5543395
0.0,6.549171835738082e-10,7.503022645150165e-05,6.116667238236844e-05,1.2885115312398523e-05,28.49357909912897,28.7204175
0.0,6.604570430192811e-10,7.53599612897924e-05,6.0678322638909395e-05,1.2917343065211827e-05,28.492135244141025,28.7208918
1.8894306512547486e-09,6.246671034713086e-10,7.658124835363778e-05,5.874539218954781e-05,1.2921743851111448e-05,28.322916431612835,28.7188372
1.055977653938329e-08,6.397000683242877e-10,7.561523692612641e-05,5.998493095194777e-05,1.295060302659933e-05,27.302966543455966,28.5280946
2.2799395646765584e-08,5.238283536229955e-10,7.361081108704094e-05,6.291843062466613e-05,1.297420432805732e-05,26.107574078539233,28.455779
3.3796434050241435e-08,7.363932835741083e-10,6.858479722443913e-05,7.07527105689029e-05,1.3036911188641766e-05,24.9362948753555,28.4032607
4.1896015450697207e-08,1.2608956773260397e-09,7.216178270223835e-05,6.513960804593858e-05,1.2751892154341899e-05,25.643777569481777,30.0621695
4.7396486918594485e-08,1.8941544196293945e-09,7.741004212854929e-05,5.701909211561055e-05,1.2404959748119205e-05,27.058158789345853,32.2186346
4.6414387230244634e-08,2.321646752016609e-09,7.669731774241047e-05,5.8217016769148456e-05,1.2398470793794925e-05,27.177496881968537,32.3927175
4.228216132770317e-08,2.5851819026470778e-09,7.507894644579211e-05,6.066878326838785e-05,1.2527183464992803e-05,26.72715816544351,31.6409567
3.504298776838522e-08,2.1094192258186947e-09,7.296665618628278e-05,6.394179724234666e-05,1.275650290162931e-05,26.136638994972355,30.1976604
2.416648683169461e-08,2.259618218238646e-09,6.537914371983895e-05,7.591161319558749e-05,1.3116837702934825e-05,25.202835190417076,28.2822409
1.2328078919916241e-08,1.9578228188477745e-09,8.112944941273992e-05,5.161230726715773e-05,1.264026491453606e-05,28.989628179925585,30.8393764
2.2229191690321737e-09,2.1453443449646986e-09,7.631396145855295e-05,5.914797970131824e-05,1.2826296315465919e-05,28.580641157288827,29.5349997
5.2430711785948936e-15,2.333770427361071e-09,7.463414926471698e-05,6.167400389762524e-05,1.2864532615000583e-05,28.286691613693794,29.0950652
0.0,2.1685997997026047e-09,7.297740983536691e-05,6.424051073610955e-05,1.2898429388401086e-05,27.96582797391554,28.7169922
0.0,2.114277532913769e-09,7.253180064517559e-05,6.500350642058956e-05,1.2866116070539324e-05,28.195604209487332,28.927953
0.0,2.0870078055115217e-09,7.330871438425096e-05,6.388267876261672e-05,1.2766032113721709e-05,29.146582236272437,29.8694831
0.0,1.9830862176836004e-09,7.534931507098933e-05,6.084370483555469e-05,1.2615270640820903e-05,30.862526635125427,31.5494251
0.0,1.8333780035383671e-09,7.569098620611454e-05,6.05159358858886e-05,1.254107637678739e-05,32.237483981699235,32.8725246
0.0,1.7187927567624708e-09,7.498714684912575e-05,6.171275784930886e-05,1.2528260305255276e-05,33.03624065796934,33.6315922
0.0,1.5589212945505325e-09,7.524250793041524e-05,6.143094302079192e-05,1.2502076309377323e-05,33.986568269460726,34.5265417
0.0,1.3822642581408341e-09,7.548660598900191e-05,6.114497517589598e-05,1.2496347565945754e-05,34.72561856292656,35.2043996
0.0,1.245517372421382e-09,7.496731430696311e-05,6.196554495129411e-05,1.253733898709265e-05,34.87976664750337,35.3111816
0.0,1.0921769184226166e-09,7.542875596104757e-05,6.1320678927308e-05,1.2558166924534973e-05,35.31037507444421,35.6886737
2.1818367747552374e-11,9.640138967898802e-10,7.567305461249698e-05,6.098096184218515e-05,1.2596942700057826e-05,35.401722444271975,35.7377
2.336434086681312e-09,9.172962396707086e-10,7.589227541372581e-05,6.062634210070165e-05,1.2615408191285447e-05,35.08348109375915,35.6232483
1.2804835557304323e-08,8.955752975254559e-10,7.584129909712385e-05,6.0583211946189615e-05,1.2559850403410085e-05,34.20049391681502,35.7276157
2.7014182872596267e-08,9.450042001857265e-10,7.48187646621123e-05,6.198293668293196e-05,1.2479654442686865e-05,32.758283601672176,35.6529335
3.7842702641897384e-08,1.0543123739083197e-09,7.293201400214885e-05,6.487095854548706e-05,1.2441913362586776e-05,31.332108798736254,35.2937292
4.522270043695685e-08,1.2490751564670346e-09,7.253759241441936e-05,6.54252146999084e-05,1.2356897127435892e-05,30.906746491491862,35.6371991
4.820446127349795e-08,1.2905736169487917e-09,7.582880827310075e-05,6.0297414958432553e-05,1.2189615640619502e-05,31.923195638098612,36.9513899
4.7200773418584556e-08,1.3395319152839165e-09,7.549601408191539e-05,6.084031251523105e-05,1.2224945545796573e-05,31.602529604195556,36.5522966
4.3645176750265926e-08,1.4942266087543867e-09,7.4549497902831e-05,6.222678093923461e-05,1.2336556869589293e-05,30.724627820892422,35.3900708
3.654210956863211e-08,1.3781949160465804e-09,7.613159115077784e-05,5.97281537342957e-05,1.2428548223843585e-05,30.266879294999598,34.217077
2.6285766545167414e-08,1.6286307314731166e-09,7.965055453269232e-05,5.401637723926212e-05,1.2499598759022876e-05,29.668798643460264,32.7310099
1.4917466367149743e-08,3.485138198486749e-09,6.82709966270107e-05,7.164448471293425e-05,1.3021472094035688e-05,25.882454509991696,28.5073648
3.648879220917042e-09,3.757913199768388e-09,7.26387242106098e-05,6.453807523693227e-05,1.3009508574959597e-05,25.784775735662357,27.4332352
2.0084447276630036e-11,3.824164026085107e-09,7.413096897911783e-05,6.210509987975956e-05,1.2968181302765434e-05,25.75346360932311,27.0800002
0.0,3.6441592247243964e-09,7.283378884537461e-05,6.420321157276335e-05,1.2976957574602395e-05,25.591570098126137,26.8538499
0.0,3.2951871149394137e-09,7.159905666605945e-05,6.627066608599977e-05,1.296805382630443e-05,25.849880298961917,26.9912838
0.0,2.8611600586165817e-09,7.269745990644631e-05,6.467818001904928e-05,1.2851976207377156e-05,27.047417461301762,28.0384766
0.0,2.4968352299070285e-09,7.610167531889871e-05,5.9525890693763106e-05,1.2636057220611816e-05,29.321554504235692,30.1864073
0.0,2.1379280860734694e-09,7.56857333144408e-05,6.0478470160222704e-05,1.2569648101236143e-05,30.955496696681507,31.6960298
0.0,1.8509175866741763e-09,7.549231046921136e-05,6.100724516944484e-05,1.2523241375976935e-05,32.458141046128716,33.0992579
0.0,1.5804834905320378e-09,7.577923563122922e-05,6.075167839445878e-05,1.248629832940546e-05,33.84887060966255,34.3963118
0.0,1.3539238776270783e-09,7.546269847663103e-05,6.1300986277481e-05,1.2497236990788704e-05,34.599978446682,35.068943
0.0,1.2027382801217626e-09,7.520019243013781e-05,6.173852543986147e-05,1.252521305460344e-05,35.02958959619925,35.446186
0.0,1.0662158725038518e-09,7.563476073541913e-05,6.113963259063328e-05,1.2543793592167804e-05,35.54072051057297,35.9100262
6.654190003702757e-11,9.71144004664661e-10,7.542952770896836e-05,6.144668986259403e-05,1.25959469309565e-05,35.47012106205267,35.8128195
2.497250547002777e-09,8.748264004879486e-10,7.595612916926662e-05,6.0655271483487134e-05,1.2598619513274218e-05,35.41793123578895,35.9582708
1.4364618680010217e-08,7.304299731290651e-10,7.598562067462027e-05,6.051235023219926e-05,1.2521972214941229e-05,34.702367567817724,36.3205209
2.9196898388517304e-08,7.519776091329516e-10,7.498788801607476e-05,6.186082041820899e-05,1.2421977124636039e-05,33.31926206647597,36.3544869
4.010467576583658e-08,1.0085193056591625e-09,7.339197492705943e-05,6.426152868923131e-05,1.2355173921757058e-05,31.925686958663825,36.0864137
4.770422116252895e-08,1.3014219715351888e-09,7.244066952205832e-05,6.570173067871617e-05,1.2275787015052226e-05,31.240144174212553,36.224564
5.1362011185168e-08,1.6240468425969918e-09,7.569197099035566e-05,6.056299097116697e-05,1.2081145249227796e-05,32.1968331046835,37.6406206
5.109734539540559e-08,1.9838576339735323e-09,7.556954640386235e-05,6.0748171025740704e-05,1.2079374251192659e-05,31.912678715905795,37.4559477
4.7029588028513e-08,2.299966359711937e-09,7.459919127641002e-05,6.215553217818276e-05,1.2191866104760503e-05,31.02584587184864,36.2920288
3.935057521566847e-08,2.3973984988744516e-09,7.415122160743474e-05,6.277571384838624e-05,1.2350532430084537e-05,30.218909708375314,34.789058
2.8865282483712284e-08,2.4577995664162386e-09,7.376871012032776e-05,6.333085670188969e-05,1.2528420946972816e-05,29.54735671403799,33.1419446
1.3734798117342401e-08,2.4815832393713113e-09,7.47363163326851e-05,6.17698017691766e-05,1.2683230060317023e-05,29.390337390497486,31.5552156
3.0369336443686447e-09,2.380542568279987e-09,7.457568200285828e-05,6.198121847644718e-05,1.2801162417439066e-05,29.093309726407607,30.2065034
4.970600868301884e-11,2.3325644532925253e-09,7.446036017416194e-05,6.21242432857201e-05,1.281979722320922e-05,28.845669370109906,29.6583491
0.0,2.1885430109882947e-09,7.310096205569638e-05,6.427083862960273e-05,1.2843440681220233e-05,28.465274405225475,29.2233465
0.0,2.0105051394196184e-09,7.308981315101072e-05,6.433433558948144e-05,1.280398641153636e-05,28.725394115047802,29.4217961
0.0,1.8334760864943934e-09,7.336022932672523e-05,6.399711151611571e-05,1.2736005739423471e-05,29.49829228265938,30.1333729
0.0,1.6760927649237852e-09,7.546369385768156e-05,6.0815916890369286e-05,1.259536870770788e-05,31.162685757778252,31.7432453
0.0,1.5474379553091452e-09,7.455281308402268e-05,6.239773814498934e-05,1.2569689571357417e-05,32.110625464362855,32.646623
0.0,1.4749770259170365e-09,7.535937425154213e-05,6.132044896196014e-05,1.249166060387382e-05,33.656873644800015,34.1677696
0.0,1.4347916290479488e-09,7.58456546728045e-05,6.074211401015297e-05,1.2441039105367427e-05,34.99244724480519,35.4894223
0.0,1.4901025001423766e-09,7.516018867282773e-05,6.18354906363208e-05,1.2454002253829974e-05,35.4601423219599,35.9762781
0.0,1.4611024981182973e-09,7.54921419078948e-05,6.140566734076629e-05,1.2454031229946909e-05,36.17172066786145,36.6778104
0.0,1.4220856151811631e-09,7.554316785112988e-05,6.137399832534791e-05,1.2483835653144291e-05,36.51641439926302,37.0089891
1.501477782726696e-10,1.3087287175850493e-09,7.581050928789332e-05,6.10014415447015e-05,1.2520642689810346e-05,36.67734270559357,37.1449209
3.767395210921709e-09,1.2895158678951177e-09,7.61572837303693e-05,6.0477031528967585e-05,1.2519802714140626e-05,36.44439199761995,37.2490842
1.5240972427470365e-08,1.3091002494411268e-09,7.573819589904029e-05,6.096977566224224e-05,1.2463590737656458e-05,35.33455983750977,37.2364434
2.786485568295441e-08,1.4006109406185208e-09,7.536403912141239e-05,6.135914231885136e-05,1.2374473293349107e-05,34.018770430574364,37.1520804
3.747984225196646e-08,2.0783422561134764e-09,7.338404466471518e-05,6.433049783260628e-05,1.2333686944499535e-05,32.23627736016299,36.518123
4.3696064363635185e-08,2.8000703505799524e-09,7.248851006982388e-05,6.565300527396992e-05,1.2266104950034739e-05,31.35592547459001,36.4785379
4.63346016970787e-08,3.4652484612936174e-09,7.516623196838285e-05,6.136760036568953e-05,1.2100628329872549e-05,31.968779365456708,37.5725511
4.52396672928263e-08,4.12099582611557e-09,7.530993973592804e-05,6.115579233043051e-05,1.2085595657175951e-05,31.71794474810801,37.4448004
4.1211085072195214e-08,4.7486863563956754e-09,7.46636617442726e-05,6.209168532921555e-05,1.2158575698297727e-05,30.93051149005974,36.4919314
3.436076470875663e-08,4.977937263027743e-09,7.622255020329456e-05,5.96151864597256e-05,1.2218081824625103e-05,30.467233846985298,35.4570302
2.4663252249216394e-08,5.292047818633787e-09,7.988107694112757e-05,5.36582946726313e-05,1.2284870904898684e-05,29.87051478208088,34.0474896
1.4520321836318937e-08,2.2206359076755522e-09,6.826315626037939e-05,7.171012248370141e-05,1.304192264238641e-05,25.90383715270373,28.0529966
4.246100491327129e-09,2.192371921607472e-09,7.251011651993185e-05,6.478366933703097e-05,1.3077861098560578e-05,25.718773059007372,26.8817067
1.026230137496705e-10,2.166321678155916e-09,7.358064193458471e-05,6.301701570105617e-05,1.3076653982707465e-05,25.597063641117632,26.35719
0.0,2.026296616504695e-09,7.2615102044367e-05,6.458969535676369e-05,1.3071702841675273e-05,25.533916106274365,26.2357891
0.0,1.7871088987394044e-09,7.156645044031867e-05,6.636840760741441e-05,1.3038711159756878e-05,25.918870973735462,26.5378951
0.0,1.5361267711429327e-09,7.329667508512121e-05,6.377215888964119e-05,1.2878284781815208e-05,27.350689037251005,27.8827716
0.0,1.2504256802162961e-09,7.650093989032569e-05,5.8966529719865e-05,1.2657538143072594e-05,29.717738756629693,30.1508498
0.0,1.063871695913069e-09,7.531548158606582e-05,6.108567489491166e-05,1.2607710646425307e-05,31.16552471105425,31.534019
0.0,9.289670209540631e-10,7.608656700318796e-05,6.016449551580484e-05,1.251724165523216e-05,33.01069755020458,33.3324607
0.0,7.9710721898448e-10,7.565211121671623e-05,6.093357070315777e-05,1.2503276404407946e-05,34.04869113410663,34.3247808
0.0,7.237892501330856e-10,7.50707320703792e-05,6.184847541721223e-05,1.2519423719191319e-05,34.59535613324815,34.8460508
0.0,6.392272628374767e-10,7.56061242604119e-05,6.111085771256914e-05,1.2514761503537791e-05,35.374681690037136,35.5960838
0.0,5.792720214064963e-10,7.536265552570956e-05,6.14888291942606e-05,1.2557226295709914e-05,35.51164330880457,35.7122783
1.52368378451209e-10,5.330273313272854e-10,7.598112876798075e-05,6.0587189131250864e-05,1.257790548634548e-05,35.73827346162935,35.9373689
3.6556491886862058e-09,4.922016589375539e-10,7.553744446593223e-05,6.115956071693545e-05,1.2610799673772395e-05,35.02602884562652,35.5439228
1.5499178032874274e-08,4.4929671673429974e-10,7.564872388762505e-05,6.087959987750271e-05,1.2529676537241954e-05,34.253138629268335,35.8817359
2.8488194487187072e-08,4.1874937883630784e-10,7.495673510979649e-05,6.178398993523502e-05,1.2448270324992292e-05,33.03160489436581,35.8840509
3.81550133138312e-08,4.3446256322619975e-10,7.327648354264907e-05,6.434223698972623e-05,1.2422920003133924e-05,31.69968626109658,35.4762783
4.475653187621267e-08,5.201710528371126e-10,7.183960102044679e-05,6.658914064836009e-05,1.2391227715987761e-05,31.03370254111088,35.4673707
4.728163486718046e-08,7.026285339227883e-10,7.581415560354398e-05,6.032495469572655e-05,1.2191784982437043e-05,32.48205398655912,37.2188893
4.651154317949936e-08,9.367203604921917e-10,7.62392956176603e-05,5.9754470138344905e-05,1.2179570998538868e-05,32.65033441614601,37.3950686
4.244080287403722e-08,1.211703429835971e-09,7.51804498594468e-05,6.125135058706653e-05,1.2301083360804021e-05,31.730191381067197,36.1833108
3.542808610575329e-08,1.3609841541528907e-09,7.396778123563336e-05,6.301059099259448e-05,1.2479669544552166e-05,30.58687614904982,34.4252449
2.575265032947218e-08,1.6360544621975209e-09,7.353358679260382e-05,6.361076764183207e-05,1.2626493650096438e-05,29.82786028361125,32.8419933
1.793592079687558e-08,2.9224597453595653e-09,7.440841521635774e-05,6.219368350337271e-05,1.2620856440464438e-05,29.65638796120507,32.3732402
4.868234637192231e-09,3.106943426049079e-09,7.504208773839511e-05,6.115504687532503e-05,1.271183523727247e-05,29.541247692298445,31.0800963
9.723375166912163e-11,3.131487166185316e-09,7.460829481566364e-05,6.177047591669329e-05,1.2757647545469148e-05,29.144002677518003,30.2379356
0.0,2.8487430229463653e-09,7.343364957442698e-05,6.356712963834673e-05,1.2795284110549674e-05,28.62053178643607,29.6072879
0.0,2.5746646512410403e-09,7.384963813161664e-05,6.289457762084913e-05,1.2768289423838784e-05,28.66696426599985,29.5587819
0.0,2.3583338163991423e-09,7.371153285600602e-05,6.313452660559489e-05,1.2750286220005397e-05,28.848170443581793,29.6650541
0.0,2.2418552878733433e-09,7.38320555082851e-05,6.300191955484999e-05,1.2711947099560205e-05,29.3597294775237,30.1362661
0.0,2.156565180531928e-09,7.297555034453864e-05,6.446634644945618e-05,1.269491538490038e-05,29.97031633668518,30.7173118
0.0,1.969701296899243e-09,7.545217100905319e-05,6.073431948142632e-05,1.2558472629689279e-05,31.88187142935226,32.5641332
0.0,1.7668301617558814e-09,7.555929037278799e-05,6.076253071784387e-05,1.2521370872352844e-05,33.20339532312595,33.8153849
0.0,1.3789665948603807e-09,7.534748533311482e-05,6.121250130989354e-05,1.2534921290584686e-05,34.15283980579548,34.6304789
0.0,1.3132318904687432e-09,7.565946026826002e-05,6.0849328304751806e-05,1.253446340874929e-05,35.00055170021914,35.4554204
0.0,1.3105651932086804e-09,7.586308545717628e-05,6.060005585699025e-05,1.2557436819500561e-05,35.38376075446368,35.8377053
