RE_PV_Openfield_Lim_[MX],RE_WIND_Onshore_Lim_[MX],BESSch_[MX],BESSdisch_[MX],PP_CO2_[MX],PP_CO2_Existing_[MX],EL_Demand_[MX]
7.060253865062878,0.5463794987345814,1.7075352368689104e-06,1.1577325689354419,5.977639910881063e-07,9.469604446414866,24.6446669
0.20570050647741386,0.5681641359028908,1.3969133403576982e-06,2.084233587588985,6.236241561383908e-07,20.17105967913231,23.8957202
0.0,0.5548514464231472,1.396032927733184e-06,2.0714170723503833,6.221595479306488e-07,19.864894160442354,23.1738763
0.0,0.5295353306275858,1.4039216770597264e-06,2.0160451222622573,6.202557133443842e-07,19.316058242811945,22.5122237
0.0,0.5044901921783402,1.406986285048354e-06,1.989418066817487,6.184451276018891e-07,18.859522856915376,21.9715276
0.0,0.48254500737259765,1.3999295311351771e-06,2.0132226327818157,6.169205800560273e-07,18.613586027090214,21.6978045
0.0,0.46713011789708114,1.389467851046127e-06,2.0624289599253056,6.154156702328938e-07,18.43518632309307,21.5315602
0.0,0.4418442851384271,1.3905525104061125e-06,2.0578117348323914,6.133027623917218e-07,17.936981170961005,20.9700946
0.0,0.40847264381642945,1.3741500734493992e-06,2.1529009755543735,6.11750011436395e-07,17.831426516908635,20.8797037
0.0,0.392797750311184,1.3440638561416982e-06,2.3949705531337,6.106588901541379e-07,18.14526781521299,21.3931379
0.0,0.3007435317193057,1.3101506894127307e-06,2.799434499057058,6.096622565891298e-07,18.604323560375533,22.0326325
0.0,0.31652135327569664,1.2917560927292486e-06,3.2576045284164534,6.072591835646075e-07,18.647574618472113,22.5592635
0.0,0.321055079911578,1.2780189457919787e-06,3.815456946158305,6.034835497305811e-07,18.318173929135423,22.7843043
0.0,0.3383428906395803,1.2642523619021066e-06,4.741940289848191,5.975490841182372e-07,17.622495535038688,23.0321202
1.4096304813744556,0.35000586773525744,1.270612139042227e-06,4.790433542095135,5.839544850212999e-07,14.898306765659175,22.9332566
7.899240904363265,0.3806888143125605,1.3646985779254503e-06,2.672989126866472,5.173526744590072e-07,5.33353047540915,23.1192155
16.539626501888385,0.3556239902308894,24.64153854579155,18.82273551702377,6.177733018246555e-08,6.573587359926254e-08,23.4132785
23.595216588655404,0.3489000061887032,32.25798328227268,14.678383164437559,5.997116013618867e-08,6.366183950079962e-08,24.071908
