,year,scenario,Fossil_Gen_GWh_loc0,Discounted_Fossil_Gen_GWh_loc0,Annual_Emissions_loc0,Fossil_Gen_GWh_loc1,Discounted_Fossil_Gen_GWh_loc1,Annual_Emissions_loc1,Fossil_Gen_GWh_loc2,Discounted_Fossil_Gen_GWh_loc2,Annual_Emissions_loc2,Total_Annual_Demand_loc0,Discounted_Annual_Demand_loc0,Total_Annual_Demand_loc1,Discounted_Annual_Demand_loc1,Total_Annual_Demand_loc2,Discounted_Annual_Demand_loc2,RE_PV_MY_new_annual_installed_GWp_loc0,RE_PV_MY_total_capacity_GWp_loc0,RE_PV_MY_annual_generation_GWh_loc0,RE_PV_MY_discounted_annual_gen_GWh_loc0,RE_PV_MY_annual_CAPEX_BUSD_loc0,RE_WIND_MY_new_annual_installed_GWp_loc0,RE_WIND_MY_total_capacity_GWp_loc0,RE_WIND_MY_annual_generation_GWh_loc0,RE_WIND_MY_discounted_annual_gen_GWh_loc0,RE_WIND_MY_annual_CAPEX_BUSD_loc0,PP_CO2_MY_annual_OPEX_BUSD_loc0,RE_PV_MY_new_annual_installed_GWp_loc1,RE_PV_MY_total_capacity_GWp_loc1,RE_PV_MY_annual_generation_GWh_loc1,RE_PV_MY_discounted_annual_gen_GWh_loc1,RE_PV_MY_annual_CAPEX_BUSD_loc1,RE_WIND_MY_new_annual_installed_GWp_loc1,RE_WIND_MY_total_capacity_GWp_loc1,RE_WIND_MY_annual_generation_GWh_loc1,RE_WIND_MY_discounted_annual_gen_GWh_loc1,RE_WIND_MY_annual_CAPEX_BUSD_loc1,PP_CO2_MY_annual_OPEX_BUSD_loc1,RE_PV_MY_new_annual_installed_GWp_loc2,RE_PV_MY_total_capacity_GWp_loc2,RE_PV_MY_annual_generation_GWh_loc2,RE_PV_MY_discounted_annual_gen_GWh_loc2,RE_PV_MY_annual_CAPEX_BUSD_loc2,RE_WIND_MY_new_annual_installed_GWp_loc2,RE_WIND_MY_total_capacity_GWp_loc2,RE_WIND_MY_annual_generation_GWh_loc2,RE_WIND_MY_discounted_annual_gen_GWh_loc2,RE_WIND_MY_annual_CAPEX_BUSD_loc2,PP_CO2_MY_annual_OPEX_BUSD_loc2,EL_Transport_MY_annual_OPEX_BUSD_target_loc1,EL_Transport_MY_annual_CAPEX_BUSD_target_loc1,EL_Transport_MY_annual_OPEX_BUSD_target_loc2,EL_Transport_MY_annual_CAPEX_BUSD_target_loc2,System_LCOE_USD_per_kWh,System_LCUE_USD_per_kWh,HVDC_MEX-CHL_annual_forward_GWh,HVDC_CHL-MEX_annual_reverse_GWh,HVDC_MEX-CHL_annual_total_GWh,HVDC_MEX-USA_annual_forward_GWh,HVDC_USA-MEX_annual_reverse_GWh,HVDC_MEX-USA_annual_total_GWh
10,11,MEX-CHL-WECC_CAGR,546444.3182081556,335469.4092700307,221.83890697432844,40939.92602860128,25133.56318793662,14.799906079117449,431338.08541158517,264804.16739106807,162.20511835711238,467086.6593182209,286750.69070753315,106746.2510468,65532.938283419644,1460492.4587421669,896615.6771181466,47.97388203322057,154.03418865794777,269634.9838711164,165532.4902167272,0.0,11.290763533014218,51.571980511753154,40379.51394614597,24789.51878307293,0.0,8.336750289769528,77.42321243398442,307.672217319138,571813.0131751846,351043.5873353225,0.0,4.575999708065218,19.97114183811618,20708.990828276583,12713.523936933016,0.0,0.9037526651118246,77.42321243398463,483.1970814101878,852598.0510856259,523421.2435044869,0.0,3.7673003144111044,49.38046431685183,73979.50456475039,45416.99834267935,0.0,10.164507965306168,0.7393082151588796,0.0,1.3532306259014872,0.0,0.012296086760235888,0.017213196977603203,2625.4517353540928,138151.54130935477,140776.99304470886,421978.7050399552,3716.0431504620165,425694.74819041725
11,12,MEX-CHL-WECC_CAGR,515599.36112147226,301460.26791392366,209.31684143576132,39165.705133445736,22899.37663399208,14.15851990285599,413570.3539715507,241806.0205473125,155.5235451813559,482305.1721611917,281993.8451819173,112174.787227525,65586.27484961168,1468934.4847764168,858855.5702736274,70.09428710233878,223.34847576028656,390968.8049384611,228591.36292639343,0.0,14.525773059388232,65.31775357114138,51142.09528283964,29901.723912361518,0.0,7.4915891179288945,85.16553367738251,392.7087509965205,729854.5710893985,426730.8517610361,0.0,6.310340653867582,26.15248249198376,27118.705803265297,15855.745629997395,0.0,0.8234157850050845,85.1655336773829,567.9862150875707,1002207.9161030165,585970.2119039114,0.0,4.115433262681934,53.119497579533764,79581.14950979264,46529.44992006704,0.0,9.281724098708604,0.7626078683130492,0.0,1.2660731466421205,0.0,0.010330549574507372,0.016267265776623116,3491.662994622112,148982.66691362683,152474.32990824894,416705.90476097696,1484.988192688124,418190.8929536651
12,13,MEX-CHL-WECC_CAGR,489551.9765983112,272600.8587127245,198.74243683566283,34160.997095789164,19022.12142519034,12.349302933119056,396386.6103819484,220722.89672523827,149.06158122074197,488672.77495816664,272111.286341369,111345.93981244584,62001.585649716246,1463103.141095125,814710.5756148867,93.6820870451201,316.9015628054067,554732.352085256,308895.73071471875,0.0,18.687671773116996,83.8764253442584,65673.05062425297,36569.21195345317,0.0,6.774403939869904,93.68208704512033,486.1278380416408,903475.2187929776,503088.80822008714,0.0,8.702010862821957,34.59149335480572,35869.502326294314,19973.481066687684,0.0,0.6839974422069932,93.68208704512097,659.7015021326916,1164038.9328823744,648180.4340443825,0.0,4.4957368741749395,55.6484344537087,83369.88458175394,46423.47128426497,0.0,8.472448390798263,0.7595745975140991,0.0,1.1822338471254716,0.0,0.00861134962984034,0.01555735849121071,4678.096076919446,154783.16076646716,159461.2568433866,409039.73878116085,983.4901268440171,410023.2289080049
13,14,MEX-CHL-WECC_CAGR,468739.7762770823,248582.71125643546,190.29334949565455,29843.19856441914,15826.485370258473,10.788405810633192,376992.58927453466,199927.219127338,141.76844018927827,508269.34102831664,269546.0834257307,112761.16642831666,59799.65408060373,1442796.969841625,765146.0377533488,103.05029574963147,419.95185855503814,735120.6481801436,389850.1750301381,0.0,24.04203031893305,107.91845566319145,84497.33250995206,44810.73950260233,0.0,6.177528957433676,103.05029574963181,588.7881337912726,1094270.7789431566,580315.1574608133,0.0,12.000143448715221,46.201636803520934,47908.59133499259,25406.948864286725,0.0,0.5690887609437528,103.05029574963282,760.8339978823245,1342486.5520731146,711949.2815185586,0.0,4.911184011922174,58.64181846563088,87854.43265633481,46591.08138648355,0.0,7.674206306202877,0.7296544056623921,0.0,1.1038332299452214,0.0,0.00718181432978103,0.01485101307072989,4435.267179944277,156403.69375619155,160838.96093613585,401481.5833075674,492.298196063897,401973.8815036313
14,15,MEX-CHL-WECC_CAGR,453361.5081231819,228978.36887473663,184.05026472975206,23549.824065531004,11894.261434182345,8.513332049161649,365527.6854116664,184616.3198340602,137.4570516267427,509270.1742509625,257216.04443060467,113280.10695893875,57214.15173686459,1439885.2529447917,727239.8972532604,113.35532532459393,530.946183879632,929414.8719458889,469417.6668573021,0.0,27.84177054011908,133.3992262033105,104448.11041635412,52753.39332223787,0.0,5.6903414449060845,113.35532532459426,701.8364591158669,1304372.6337726854,658796.8160829433,0.0,16.548294992938978,62.442931796459916,64749.9332960306,32703.116266422545,0.0,0.42769385265032844,113.35532532459581,872.8019232069203,1540053.2150116514,777831.524810102,0.0,5.365022258645068,62.61944072427595,93813.52048815711,47382.20275625665,0.0,7.086497436830408,0.702758039297028,0.0,1.0511680990562278,0.0,0.006069882604813727,0.014360073277728602,4455.249152547743,158200.40748507757,162655.6566376253,401637.52817232406,297.4878236740348,401935.0159959981
15,16,MEX-CHL-WECC_CAGR,440656.0647687207,211963.10153123655,178.89226130202843,17291.980143847515,8317.738109040205,6.251102697941327,358782.44816191826,172580.4920608198,134.92049841373733,533221.0742550668,256488.45377912186,117642.14743153541,56587.88437070722,1451699.4268292082,698292.2455937101,124.6908578570523,655.1830417366843,1146889.9887128056,551673.694200219,0.0,31.04357415223274,163.98880035554325,128398.94813539907,61762.08943002262,0.0,5.267495036152773,124.69085785705256,826.2333169729195,1535565.891131324,738633.4488794638,0.0,18.851068203539004,80.99999999999892,83992.60646624137,40401.87982348826,0.0,0.2990892269248685,124.69085785705497,990.7127810639753,1748106.1430578344,840868.9440886775,0.0,5.8607993033621915,61.70024002763814,92436.4169498732,44463.49703915496,0.0,6.624502187754558,0.682948534742482,0.0,1.008646001146586,0.0,0.0051982115254713135,0.013726628659291645,3988.9766873220606,161985.23913713126,165974.2158244533,404620.2824516249,339.35656101245775,404959.6390126374
16,17,MEX-CHL-WECC_CAGR,429753.32799794734,196874.951170009,174.46609906066996,18204.663779957908,8339.76623157823,6.58104057044612,350189.78772612667,160425.9766410612,131.68921986419792,539175.450283375,247002.48614971535,121856.78840625835,55823.998801775,1470013.177504125,673429.9740938288,137.15994364275565,791.8689853794399,1386157.079549143,635014.5294314121,0.0,34.61358517973949,198.27938553528273,155247.5808376324,71120.7055430107,0.0,4.892539411525872,137.15994364275616,962.5462606156757,1788905.3564828325,819518.1555569185,0.0,0.8469999999999074,80.99999999999882,83992.60646624128,38477.9807842745,0.0,0.2998813141550898,137.1599436427599,1121.8463247067352,1979490.4126305596,906827.3656975701,0.0,6.402390673951366,62.0762307015895,92999.70861115464,42604.23805661276,0.0,6.157951113367143,0.6582742440691534,0.0,0.9791365605060157,0.0,0.004510894030510503,0.01330365860659608,4797.165189960078,163179.4438716732,167976.60906163327,412342.16756987706,425.37130664406277,412767.5388765211
17,18,MEX-CHL-WECC_CAGR,421878.18069321185,184064.05281174296,171.269041259662,18269.85685905945,7971.0780307321365,6.604608064120561,334286.7978241322,145848.22260270914,125.70888460856261,548748.3695133375,239417.0959505278,120833.59920888333,52719.29908693368,1456749.3513940417,635574.9166924849,150.875938007029,942.579923386469,1649974.7533576868,719878.5195314997,0.0,38.5941474754095,236.8735330106922,185465.79043048975,80918.11002995208,0.0,4.574175776424628,150.87593800702896,1112.7381986227047,2068039.1221986287,902278.6188649263,0.0,0.6839999999999182,80.99999999999875,83992.60646624121,36645.695985023296,0.0,0.2866240238290658,150.8759380070354,1271.0434627137706,2242747.7748669153,978503.4253210555,0.0,6.994030032453785,67.39146073404329,100962.7379161347,44049.70812493266,0.0,5.598384024604984,0.6091442381791472,0.0,0.9322186633235846,0.0,0.0038709475219518815,0.01293564773289595,4865.318524938489,158346.4183836328,163211.73690857127,412638.13426919206,6.351650038174452e-07,412638.1342698272
18,19,MEX-CHL-WECC_CAGR,415567.80132648355,172677.0049490205,168.7072291689101,18454.656150833885,7668.29080914872,6.671413562494906,315471.40820053924,131084.88612745513,118.63333852522098,557374.1283655042,231600.46282462685,122766.05182807083,51011.83025109535,1464750.86388925,608634.2381809726,165.96353180773,1108.543455194199,1940491.908101448,806314.4684193654,0.0,43.03247443508159,279.9060074457738,219159.09412652574,91065.13031161833,0.0,4.291196249988114,165.9635318077276,1277.9927304304322,2375166.923978062,986930.9156709495,0.0,0.7089999999999367,80.99999999999868,83992.60646624112,34900.6628428793,0.0,0.2757364009153697,165.96353180773832,1435.4503945215088,2532842.7175663956,1052448.464679524,0.0,7.64034226994082,73.4752030039841,110077.11635012316,45739.3154717273,0.0,5.031693354002362,0.5773904362429728,0.0,0.8986333411992281,0.0,0.0033268904227201613,0.012426022872405828,5371.008808461631,157067.92530683317,162438.9341152948,417660.4909213102,6.75929798791578e-07,417660.4909219861
19,20,MEX-CHL-WECC_CAGR,411168.1891706047,162713.21449985408,166.92112742121202,19023.26149310709,7528.150546029742,6.8769660995427015,289530.2775716708,114576.96241956645,108.87815041110463,578293.2385530584,228850.27160857557,124282.192960175,49182.68400683695,1443234.6822733334,571136.9717196944,182.5598849885006,1291.1033401826996,2260060.7783195823,894382.7949025391,0.0,47.981208995115956,327.8872164408898,256727.12774760582,101595.64213707916,0.0,4.043586093535872,182.55988498849317,1460.3686154189254,2714114.9942147387,1074067.466458822,0.0,0.18399999999423408,80.99999999999292,83992.60646623517,33238.72651702554,0.0,0.27069723733413775,182.5598849885114,1618.0102795100202,2854968.425969607,1129807.9523665507,0.0,8.346379659648717,81.82158266363282,122581.27241006133,48509.571986969524,0.0,4.398036702475067,0.536116856442618,0.0,0.8680613524893206,0.0,0.002836597169011731,0.011913396737947305,5486.955881135882,152881.72762679664,158368.68350793252,423624.029633694,7.125762440206826e-07,423624.02963440656
20,21,MEX-CHL-WECC_CAGR,404243.8990627392,152355.27407232116,164.11008721470242,19848.739865218737,7480.781303482997,7.175379007496195,276663.356537426,104271.50937529902,104.0395318892555,592898.8277211043,223457.33257581515,127410.57502744166,48019.70573464411,1452925.4120857916,547592.307214055,200.81587348734726,1490.8372136700468,2609692.507648639,983565.6596652392,0.0,53.499048029554295,380.4772644704439,297903.761973509,112276.7947961172,0.0,3.7861809159712587,200.81587348733044,1659.0294889062557,3083328.937737544,1162074.2488712606,0.0,0.18400000000292982,80.99999999999574,83992.60646623808,31655.930016215898,0.0,0.2689939341106425,200.81587348736144,1807.9005529973815,3190028.556347347,1202288.2129518555,0.0,9.117661350993059,89.38264401462555,133908.90127035198,50468.856551874625,0.0,4.002461887370848,0.5014960507162566,0.0,0.8419861459160185,0.0,0.002469794790550556,0.011477805860338669,5855.426555879161,149693.37180969634,155548.7983655755,430970.91802091687,473.05901682260037,431443.9770377395
21,22,MEX-CHL-WECC_CAGR,398188.2881161811,142926.64570875504,161.65170294994965,20154.403619309673,7234.26929304319,7.285877371591285,258684.44543511415,92852.80654031338,97.27854439032006,592351.6925559416,212620.11722510034,127482.87813020418,45759.005727289885,1462672.6639306669,525015.1846869552,220.89746083607744,1710.153772243676,2993603.4903265615,1074531.1156152254,0.0,59.651438552953,438.9592579568716,343693.6356248699,123366.2062832368,0.0,3.551870072508267,220.89746083601892,1876.7118073427796,3487894.496190411,1251953.0980807508,0.0,0.25373749003360613,80.99999999999713,83992.60646623952,30148.504777348993,0.0,0.2601298552392462,220.89746083609626,2014.6051057896234,3554757.37123765,1275953.0165568993,0.0,9.960216513190668,97.6424164745012,146283.30646991264,52507.27593180763,0.0,3.5641549790499267,0.4708632083334234,0.0,0.8237614415137705,0.0,0.0021401548739555017,0.011068218740027452,6026.365177541922,147323.42980793607,153349.794985478,443097.19478162803,113.49210432463983,443210.68688595266
22,23,MEX-CHL-WECC_CAGR,389518.9435483774,133157.00063780986,158.13222647444778,22048.34157175105,7537.222723976897,7.9705416232127,235732.5095277809,80585.1279929977,88.64744594043148,610285.8149053374,208626.1271513834,133801.64498294168,45740.075088596524,1469465.6426253335,502336.6404976899,242.98720691968037,1950.8311344651922,3414906.301385274,1167385.2789014478,0.0,66.51135398654256,503.966099552193,394592.29495006223,134891.32516045295,0.0,3.3090846228502144,214.08500966306397,2085.9999999993324,3876859.4573679045,1325303.905722168,0.0,0.3499060535216034,80.99999999999802,83992.60646624047,28712.861692713646,0.0,0.27102345470876044,242.98720691970374,2239.1550059489373,3950974.1834099484,1350640.015265261,0.0,10.880631465746513,106.66546732965165,159801.21970060648,54628.026354137226,0.0,3.093260138011214,0.4392451803008603,0.0,0.80390768081472,0.0,0.001848427600296417,0.010461862477012304,6231.049157722381,143974.07414167366,150205.12329939604,454155.14774392184,8.40126071839435e-07,454155.14774476195
23,24,MEX-CHL-WECC_CAGR,381126.8176951467,124083.95571118119,154.72529192606342,21961.714704131562,7150.104133760512,7.93922575068769,213481.85118679638,69503.5650547997,80.28006362064606,620656.3219174292,202067.88917768563,132415.26990309168,43110.612329782954,1455159.3366177084,473758.12536500714,267.28592761163986,2214.742164933365,3876879.367648598,1262200.6781419583,0.0,74.16015969499492,576.1906766361435,451142.2526727685,146878.97230277522,0.0,3.0836103833785646,7.156589206964485,2085.9999999996835,3876859.4573685573,1262194.195926087,0.0,0.4825232813449795,80.99999999999865,83992.60646624111,27345.582564489396,0.0,0.2571034444417609,267.2859276116704,2482.4899377867796,4380337.059610516,1426112.0563274343,0.0,11.886101164227444,116.52233047329534,174568.31154588214,56834.43314073239,0.0,2.667894344628488,0.3926733543477298,0.0,0.7761232342450369,0.0,0.001637815521019687,0.009983362222432299,6455.4287316889695,134537.8703731033,140993.29910479227,460381.6943840371,8.827989346179819e-07,460381.6943849199
