total_discounted_energy_GWh,total_discounted_cost_BUSD,total_discounted_demand_GWh,lcoe_USD/kWh,lcue_USD/kWh
1441501.1822357755,32.0991363111966,1441501.1822344584,0.022267852920807657,0.022267852920828002
1383069.2300030645,30.95341533251862,1383069.2299926588,0.022380235682381594,0.022380235682549973
1298739.016734767,29.151465790842195,1298739.0167243765,0.022445976763009353,0.02244597676318893
1236048.0150778308,28.013491700665394,1236048.0150674514,0.022663756875902153,0.022663756876092463
1197033.8941941096,27.65048120727693,1197033.8941837335,0.02309916314098384,0.02309916314118407
1145913.0680875122,26.798961587622227,1145913.0680771442,0.023386557265071366,0.023386557265282965
1081323.9232156666,25.669985427688562,1081323.9232053098,0.02373940396264475,0.02373940396287212
1036720.3885826098,25.250861443044816,1036720.3885722571,0.024356481960933995,0.024356481961177217
971982.1614569,23.798296534831877,971982.1614465624,0.02448429351744554,0.02448429351770594
933983.6689089359,23.06685766837601,933983.6688986048,0.024697281586649505,0.02469728158692269
896615.6771284685,22.305701054567308,896615.6771181466,0.024877661213781467,0.024877661214067863
858855.5702781562,21.476743497524552,858855.5702736274,0.025006234157122498,0.025006234157254358
814710.5756226443,20.54013917340636,814710.5756148867,0.02521157793699746,0.025211577937237523
765146.0377636433,19.44503295293818,765146.0377533488,0.025413492318109385,0.025413492318451303
727239.8972635486,18.582281065983302,727239.8972532604,0.025551789905785608,0.025551789906147086
698292.2456024215,18.111541543307585,698292.2455937101,0.02593690773077773,0.025936907731101296
673857.1733996493,17.66338281279419,673429.9740938288,0.026212354056693317,0.026228982213870322
637640.2836739592,16.78278268843222,635574.9166924849,0.02632014180743584,0.02640567185339752
615209.1564625626,16.19285241885549,608634.2381809726,0.026320889812440358,0.026605227578473285
587619.5864539725,15.399950415046886,571136.9717196944,0.026207347015062686,0.026963672774811983
582590.7184765658,15.032218174634359,547592.307214055,0.025802364675397788,0.02745147800032595
586982.893887854,14.85241319084048,525015.1846869552,0.025302974491243194,0.02828949261666852
595606.4039343777,14.72707067869836,502336.6404976899,0.02472617920394447,0.029317134151527386
595632.2481424097,14.464885348869373,473758.12536500714,0.024284926469278347,0.03053221585956947
578195.2528283347,13.946840401619216,446998.7104345428,0.02412133329250977,0.031201075251561718
569492.8710521417,13.599161590151107,424439.8706704646,0.02387942374946076,0.0320402547684063
555962.2527028167,13.185529028314177,406875.8563611441,0.02371659040557624,0.0324067619697018
538511.9573775074,12.728877613412863,389254.89845137345,0.02363713087338128,0.0327006228156766
509284.14332613046,12.026514784100744,367853.8368240758,0.023614547874111446,0.03269373207558078
481861.6566723429,11.367702430605362,351362.0763329123,0.023591216012307018,0.0323532424137731
